dgp,T,qV,raw_pi,corr_pi,raw_green,corr_green
normal,500,-0.0014354623537218038,0.0,0.0,True,True
normal,500,-0.00208801987555899,0.0,0.006666666666666667,True,True
normal,500,0.0011094784118275622,0.006666666666666667,0.006666666666666667,True,True
normal,500,0.0023811150657450514,0.006666666666666667,0.006666666666666667,True,True
normal,500,0.0011744489288289459,0.013333333333333334,0.006666666666666667,True,True
normal,500,0.0014387983081293049,0.006666666666666667,0.0,True,True
normal,500,0.002352553806188217,0.0,0.0,True,True
normal,500,0.012946458615971011,0.0,0.0,True,True
normal,500,-0.0005544865831346169,0.006666666666666667,0.013333333333333334,True,True
normal,500,-0.002401590466485172,0.013333333333333334,0.013333333333333334,True,True
normal,500,0.007011930435344045,0.006666666666666667,0.0,True,True
normal,500,0.005105825187537199,0.006666666666666667,0.0,True,True
normal,500,0.002231684226686962,0.0,0.0,True,True
normal,500,0.0016275494923553777,0.013333333333333334,0.006666666666666667,True,True
normal,500,0.0038106634780323903,0.0,0.0,True,True
normal,500,0.0026982627654073624,0.0,0.0,True,True
normal,500,0.0014102954788797403,0.013333333333333334,0.013333333333333334,True,True
normal,500,-0.002078131785781645,0.0,0.013333333333333334,True,True
normal,500,0.00510643895890589,0.02666666666666667,0.013333333333333334,False,True
normal,500,0.00023081023816740737,0.013333333333333334,0.013333333333333334,True,True
normal,500,-3.4142905905309995e-06,0.006666666666666667,0.006666666666666667,True,True
normal,500,0.007080407644233747,0.02,0.0,False,True
normal,500,0.007249383450131024,0.013333333333333334,0.013333333333333334,True,True
normal,500,0.00020266604969456162,0.006666666666666667,0.006666666666666667,True,True
normal,500,0.0030473242258861645,0.006666666666666667,0.006666666666666667,True,True
normal,500,0.0026127856026576454,0.0,0.0,True,True
normal,500,0.0056272509654757205,0.013333333333333334,0.006666666666666667,True,True
normal,500,-0.0027411367169540256,0.006666666666666667,0.013333333333333334,True,True
normal,500,0.002089111465867384,0.0,0.0,True,True
normal,500,-0.0003966337160273628,0.006666666666666667,0.006666666666666667,True,True
normal,500,-0.0023697657671239575,0.006666666666666667,0.013333333333333334,True,True
normal,500,0.005124399385598076,0.006666666666666667,0.0,True,True
normal,500,-0.0030299439771152223,0.013333333333333334,0.013333333333333334,True,True
normal,500,-0.0005737489442835947,0.013333333333333334,0.02,True,False
normal,500,0.000909620352353601,0.02666666666666667,0.02,False,False
normal,500,0.0010628167380528318,0.013333333333333334,0.013333333333333334,True,True
normal,500,0.005548148759637994,0.02,0.013333333333333334,False,True
normal,500,0.0007666152960283563,0.013333333333333334,0.013333333333333334,True,True
normal,500,0.0010342040136205218,0.006666666666666667,0.006666666666666667,True,True
normal,500,0.006991313264511821,0.006666666666666667,0.0,True,True
normal,500,0.00019339749732606715,0.006666666666666667,0.0,True,True
normal,500,0.001999512694541846,0.013333333333333334,0.013333333333333334,True,True
normal,500,0.0009029500347564057,0.006666666666666667,0.006666666666666667,True,True
