model,asset,method,calibration_scale,n_test,viol,pihat,p_kup,p_ind,p_cc,lr_uc,lr_ind,QS,width,TL,normalised_QS,raw_QS,worse
HS,SMALL_LoBM,State-L1,0.0094427479813171,3022,47.0,0.015552614162806,0.0045533979728568,7.86152157868274e-10,1.1099945504896096e-10,8.048793070606663,37.79419857758751,0.0003912974244927,0.0259452411011134,Green,0.04143893549493214,0.0004174980104309,False
HS,SMALL_LoBM,State-L1-clipped,0.0094427479813171,3022,47.0,0.015552614162806,0.0045533979728568,7.86152157868274e-10,1.1099945504896096e-10,8.048793070606663,37.79419857758751,0.0003912762074067,0.0259431193925147,Green,0.04143668857634002,0.0004174980104309,False
HS,SMALL_LoBM,POT-Shift,0.0094427479813171,3022,35.0,0.0115817339510258,0.3939456834907922,5.898055155192301e-08,2.876066490812234e-07,0.7267284545357224,29.396615729802647,0.0004027749697588,0.0272920618837725,Green,0.04265442332631437,0.0004174980104309,False
HS,SMALL_LoBM,POT-Vol,0.0094427479813171,3022,32.0,0.0105890138980807,0.7471942982036877,4.832654141967159e-07,3.0006152629107516e-06,0.1039037863093597,25.32948261906432,0.0003925855921036,0.0267614942842486,Green,0.04157535421683902,0.0004174980104309,False
HS,SMALL_LoBM,Loss-gate,0.0094427479813171,3022,52.0,0.0172071475843812,0.0003042772885574,6.968614308723034e-09,7.650129701240846e-11,13.04387863694818,33.54354820471025,0.0004174980104309,0.0236312434963272,Yellow,0.0442136135854667,0.0004174980104309,False
HS,SMALL_LoBM,Past-minimum,0.0094427479813171,3022,18.0,0.0059563203176704,0.0156917945472028,1.8916781160107372e-08,7.4140745231809285e-09,5.837085914146023,31.6026854470239,0.0003946216053252,0.0297321750309035,Green,0.04179097081760273,0.0004174980104309,False
HS,SMALL_LoBM,DtACI-projected-seed,0.0094427479813171,3022,52.0,0.0172071475843812,0.0003042772885574,2.076275431597917e-05,1.7111196073301772e-07,13.04387863694818,18.118016870180725,0.0004050037020066,0.0260741470731463,Yellow,0.04289044913704337,0.0004174980104309,False
HS,SMALL_LoBM,Raw,0.0094427479813171,3022,52.0,0.0172071475843812,0.0003042772885574,6.968614308723034e-09,7.650129701240846e-11,13.04387863694818,33.54354820471025,0.0004174980104309,0.0236312434963272,Yellow,0.0442136135854667,0.0004174980104309,False
HS,SMALL_LoBM,Shift-CP,0.0094427479813171,3022,27.0,0.0089344804765056,0.5488165862937472,4.95732518053361e-08,2.920263436196625e-07,0.3594414811203243,29.7334021606236,0.0004024271503211,0.028204761364273,Green,0.042617588769426035,0.0004174980104309,False
HS,SMALL_LoBM,Vol-ERM,0.0094427479813171,3022,20.0,0.0066181336863004,0.0464829918008776,6.54846493581338e-08,6.30739316435811e-08,3.9640047745756775,29.193911786298315,0.0003931619103952,0.0290010803954394,Green,0.041636387116662274,0.0004174980104309,False
HS,SMALL_LoBM,Rolling500,0.0094427479813171,3022,40.0,0.0132362673726009,0.0884672487506781,1.9498536737979264e-08,3.3125734566767946e-08,2.902045074110614,31.5438656804601,0.0004266313428298,0.0280331120290524,Green,0.045180846049678466,0.0004174980104309,True
HS,SMALL_LoBM,Selected-rolling,0.0094427479813171,3022,40.0,0.0132362673726009,0.0884672487506781,1.9498536737979264e-08,3.3125734566767946e-08,2.902045074110614,31.5438656804601,0.0004266313428298,0.0280331120290524,Green,0.045180846049678466,0.0004174980104309,True
HS,SMALL_LoBM,Gate-selected-rolling,0.0094427479813171,3022,40.0,0.0132362673726009,0.0884672487506781,1.9498536737979264e-08,3.3125734566767946e-08,2.902045074110614,31.5438656804601,0.0004266313428298,0.0280331120290524,Green,0.045180846049678466,0.0004174980104309,True
HS,SMALL_LoBM,DtACI-projected-expected,0.0094427479813171,3022,54.496343070511074,0.0180332041927568,,,,,,0.0004049927377554,0.0261187822428795,,0.04288928800775964,0.0004174980104309,False
HS,ME1_BM2,State-L1,0.0087065846712843,3022,62.0,0.0205162144275314,3.616322577943711e-07,2.714961131563354e-07,4.3287432531602704e-12,25.888955903283396,26.44253181233023,0.0003598764082649,0.0227771966309253,Yellow,0.041333820533765615,0.000364903269696,False
HS,ME1_BM2,State-L1-clipped,0.0087065846712843,3022,62.0,0.0205162144275314,3.616322577943711e-07,2.714961131563354e-07,4.3287432531602704e-12,25.888955903283396,26.44253181233023,0.0003597147518893,0.02276103099337,Yellow,0.04131525339387055,0.000364903269696,False
HS,ME1_BM2,POT-Shift,0.0087065846712843,3022,28.0,0.0092653871608206,0.6811109911530853,2.9765906434194067e-06,1.669780522653042e-05,0.1688778928511407,21.83158864862776,0.0003552708682936,0.0236175336614609,Green,0.040804848480408135,0.000364903269696,False
HS,ME1_BM2,POT-Vol,0.0087065846712843,3022,33.0,0.0109199205823957,0.616496934256846,2.3653272358327462e-08,1.5042064540347173e-07,0.2508219168666166,31.168838412896264,0.0003501864119116,0.0226990640603408,Green,0.04022087019570032,0.000364903269696,False
HS,ME1_BM2,Loss-gate,0.0087065846712843,3022,52.0,0.0172071475843812,0.0003042772885574,2.332689482694131e-14,3.3358619525964283e-16,13.04387863694818,58.22938213381309,0.000364903269696,0.0204676488913085,Yellow,0.04191118371587299,0.000364903269696,False
HS,ME1_BM2,Past-minimum,0.0087065846712843,3022,20.0,0.0066181336863004,0.0464829918008776,0.0001968116298343,0.0001346753844337,3.9640047745756775,13.861281695169623,0.0003507030404882,0.0255059819975625,Green,0.04028020788046481,0.000364903269696,False
HS,ME1_BM2,DtACI-projected-seed,0.0087065846712843,3022,45.0,0.014890800794176,0.0117553149005344,1.4917835735697172e-07,4.2502412387862e-08,6.347404697189777,27.600005303929436,0.0003475619334148,0.0227853318840878,Green,0.03991943414518376,0.000364903269696,False
HS,ME1_BM2,Raw,0.0087065846712843,3022,52.0,0.0172071475843812,0.0003042772885574,2.332689482694131e-14,3.3358619525964283e-16,13.04387863694818,58.22938213381309,0.000364903269696,0.0204676488913085,Yellow,0.04191118371587299,0.000364903269696,False
HS,ME1_BM2,Shift-CP,0.0087065846712843,3022,26.0,0.0086035737921906,0.4292824922055034,1.3076920273489369e-06,6.032696669646647e-06,0.6247638674956022,23.4118690090977,0.0003556532936235,0.0239958977059595,Green,0.04084877217084916,0.000364903269696,False
HS,ME1_BM2,Vol-ERM,0.0087065846712843,3022,22.0,0.0072799470549305,0.114262225911664,0.0003705518990239,0.0005081708723769,2.494257872984294,12.67512773500826,0.0003498102638402,0.0250528078725261,Green,0.040177667483546085,0.000364903269696,False
HS,ME1_BM2,Rolling500,0.0087065846712843,3022,35.0,0.0115817339510258,0.3939456834907922,1.8239029418220427e-09,9.808571075196552e-09,0.7267284545357224,36.153290013462936,0.0003717421110877,0.0241668389590881,Green,0.04269666294221712,0.000364903269696,True
HS,ME1_BM2,Selected-rolling,0.0087065846712843,3022,38.0,0.0125744540039708,0.171418220226424,4.50504468401868e-06,1.060975454931219e-05,1.870496546801455,21.036976932212156,0.0004062909896667,0.0302957558848496,Green,0.0466647950954537,0.000364903269696,True
HS,ME1_BM2,Gate-selected-rolling,0.0087065846712843,3022,38.0,0.0125744540039708,0.171418220226424,4.50504468401868e-06,1.060975454931219e-05,1.870496546801455,21.036976932212156,0.0004062909896667,0.0302957558848496,Green,0.0466647950954537,0.000364903269696,True
HS,ME1_BM2,DtACI-projected-expected,0.0087065846712843,3022,46.3541504476955,0.0153388982288866,,,,,,0.0003545349520329,0.022647328340278,,0.0407203243772742,0.000364903269696,False
HS,ME1_BM3,State-L1,0.0081032285808888,3022,59.0,0.0195234943745863,3.2488163501033985e-06,1.2981207653243111e-05,1.4692886552153462e-09,21.66369823551937,19.01327668706824,0.0003272889395037,0.0206117000571187,Yellow,0.04038994287728725,0.0003380857130376,False
HS,ME1_BM3,State-L1-clipped,0.0081032285808888,3022,59.0,0.0195234943745863,3.2488163501033985e-06,1.2981207653243111e-05,1.4692886552153462e-09,21.66369823551937,19.01327668706824,0.0003270965452887,0.0205924606356151,Yellow,0.040366199968756476,0.0003380857130376,False
HS,ME1_BM3,POT-Shift,0.0081032285808888,3022,24.0,0.0079417604235605,0.238182893076649,2.181201149882907e-05,6.081135553561105e-05,1.391316541585013,18.024151493921863,0.0003306430463505,0.0223355189183021,Green,0.04080386515694631,0.0003380857130376,False
HS,ME1_BM3,POT-Vol,0.0081032285808888,3022,31.0,0.0102581072137657,0.8870779793048909,8.856411441529604e-09,6.500764902633243e-08,0.0201647285880723,33.07735706470396,0.0003261960539085,0.0213807041304095,Green,0.0402550724877517,0.0003380857130376,False
HS,ME1_BM3,Loss-gate,0.0081032285808888,3022,52.0,0.0172071475843812,0.0003042772885574,2.332689482694131e-14,3.3358619525964283e-16,13.04387863694818,58.22938213381309,0.0003380857130376,0.0190084045978353,Yellow,0.041722346798282864,0.0003380857130376,False
