model,method,pairs,QS,normalised_QS,violation_rate
CAViaR-AS,DtACI-projected-expected,25,0.000308849953303284,0.031715911323935905,0.01340577462053592
CAViaR-AS,DtACI-projected-seed,25,0.000309603728015856,0.031812753183582516,0.013395102581072092
CAViaR-AS,Gate-selected-rolling,25,0.0003038549867147,0.031223706740948792,0.010919920582395716
CAViaR-AS,Loss-gate,25,0.00029803713347309203,0.030608853156803634,0.012111184645929791
CAViaR-AS,POT-Shift,25,0.000298870960140372,0.030681952257340623,0.008537392455327551
CAViaR-AS,POT-Vol,25,0.000296943826007552,0.03047654795694147,0.009185969556585004
CAViaR-AS,Past-minimum,25,0.000301204059856644,0.03092657846988867,0.011661151555261368
CAViaR-AS,Raw,25,0.00029803713347309203,0.030608853156803634,0.012111184645929791
CAViaR-AS,Rolling500,25,0.000305015116871232,0.0313301771343174,0.011211118464592933
CAViaR-AS,Selected-rolling,25,0.000306647794329024,0.031501200145458715,0.010509596293845087
CAViaR-AS,Shift-CP,25,0.000299447460851484,0.03074307060611068,0.008272667107875536
CAViaR-AS,State-L1,25,0.00029962956016688,0.030752577512260015,0.011528788881535357
CAViaR-AS,State-L1-clipped,25,0.000298343158416304,0.0306119832111494,0.011237590999338132
CAViaR-AS,Vol-ERM,25,0.000298880550194736,0.03066960163346917,0.007425545996029071
GAS-t,DtACI-projected-expected,25,0.000323662610569312,0.03335191270404911,0.012879226065162288
GAS-t,DtACI-projected-seed,25,0.000323646587730552,0.03335598588620821,0.012984778292521459
GAS-t,Gate-selected-rolling,25,0.00032561820865168,0.03361972661079762,0.010615486432825885
GAS-t,Loss-gate,25,0.000314287369466972,0.03237693577566956,0.014652547981469177
GAS-t,POT-Shift,25,0.00031141076500950803,0.03207827090695346,0.008788881535406972
GAS-t,POT-Vol,25,0.000310263588371892,0.03195242932890572,0.010072799470549261
GAS-t,Past-minimum,25,0.00031448787791414396,0.032396905723909346,0.01442753143613496
GAS-t,Raw,25,0.000314287369466972,0.03237693577566956,0.014652547981469177
GAS-t,Rolling500,25,0.000317847389186784,0.03275779036791644,0.010933156849768312
GAS-t,Selected-rolling,25,0.00032569737703564403,0.0336278517741617,0.010284579748510865
GAS-t,Shift-CP,25,0.00031158975444957603,0.032106643907882655,0.008643282594308351
GAS-t,State-L1,25,0.000311260436367744,0.03206398911447508,0.010483123759099893
GAS-t,State-L1-clipped,25,0.000311030060872064,0.03203955532430781,0.010377233620119079
GAS-t,Vol-ERM,25,0.000310863993916188,0.03201756521267397,0.008828590337524776
GJR-GARCH-t,DtACI-projected-expected,25,0.00030102154567992,0.030977011445152688,0.0129480811140753
GJR-GARCH-t,DtACI-projected-seed,25,0.00030053790060666804,0.03092703018232322,0.012892124420913252
GJR-GARCH-t,Gate-selected-rolling,25,0.00029746424544884,0.030619094535986567,0.010456651224354671
GJR-GARCH-t,Loss-gate,25,0.000296588059215948,0.030530887612980385,0.017683653209794797
GJR-GARCH-t,POT-Shift,25,0.000289098492860756,0.029750899522240595,0.008868299139642577
GJR-GARCH-t,POT-Vol,25,0.000289138738835908,0.02974271772954702,0.009768365320979437
GJR-GARCH-t,Past-minimum,25,0.0002903464656949,0.02986600506874861,0.009728656518861624
GJR-GARCH-t,Raw,25,0.000296588059215948,0.030530887612980385,0.017683653209794797
GJR-GARCH-t,Rolling500,25,0.000295963506041952,0.030454959299106476,0.010734612839179291
GJR-GARCH-t,Selected-rolling,25,0.00029746424544884,0.030619094535986567,0.010456651224354671
GJR-GARCH-t,Shift-CP,25,0.000289405549466932,0.02978081292014599,0.008537392455327544
GJR-GARCH-t,State-L1,25,0.000289596276752304,0.0297994379706678,0.010244870946393071
GJR-GARCH-t,State-L1-clipped,25,0.000289552707717376,0.029794652549381673,0.010218398411647869
GJR-GARCH-t,Vol-ERM,25,0.000289295681582208,0.029759315306620366,0.009662475181998625
HS,DtACI-projected-expected,25,0.00036579235398668,0.03772582517290466,0.01636467388584869
HS,DtACI-projected-seed,25,0.00036549498118478805,0.037690822889122635,0.016479152878888105
HS,Gate-selected-rolling,25,0.00039085505926909203,0.04029289168953646,0.012667107875579044
HS,Loss-gate,25,0.0003727929180968,0.038462458219675456,0.016611515552614125
HS,POT-Shift,25,0.000363813576291332,0.037533910197562095,0.010178689609530066
HS,POT-Vol,25,0.000358349813218864,0.03696816121207373,0.010575777630708088
HS,Past-minimum,25,0.000366964950606052,0.037884269536866834,0.01323626737260088
HS,Raw,25,0.0003727929180968,0.038462458219675456,0.016611515552614125
HS,Rolling500,25,0.000382312654065064,0.03944329551194704,0.012905360688285863
HS,Selected-rolling,25,0.00039085505926909203,0.04029289168953646,0.012667107875579044
HS,Shift-CP,25,0.000364003853017448,0.03755795247368144,0.009649238914626029
HS,State-L1,25,0.000365796084060436,0.03759835861918777,0.015062872270019791
HS,State-L1-clipped,25,0.00035994092082962,0.03710592090726131,0.014612839179351356
HS,Vol-ERM,25,0.00035759767492569197,0.03690115041717772,0.007968232958305716
