n,alpha,epsilon,retention,theta0,theta1,optimal0,optimal1,expected_distinct_runs,best_average_error,binary_regret,scalar_bayes_regret,scalar_bayes_regret_over_alpha,testing_scalar_lower,affinity,affinity_error_lower,cdf_error,direct_scalar_risk,direct_affinity
125,0.01,0.10000000000000001,0.75,0.012000000000000002,0.014666666666666668,0.16666666666666674,0.31818181818181823,32,0.47206376492391733,0.00023603188246195867,3.7718828946664946e-05,0.0037718828946664944,1.7926131146719004e-05,0.99783480500755861,0.46711496573086964,0.47206376492391755,3.7718828946664946e-05,0.99783480500756372
250,0.01,0.10000000000000001,0.75,0.012000000000000002,0.014666666666666668,0.16666666666666674,0.31818181818181823,63.25,0.46353714386954786,0.00023176857193477394,3.7563812879344571e-05,0.0037563812879344571,1.760234156866563e-05,0.99572488306446572,0.45381570275987704,0.46353714386954814,3.7563812879344578e-05,0.99572488306447682
500,0.01,0.10000000000000001,0.75,0.012000000000000002,0.014666666666666668,0.16666666666666674,0.31818181818181823,125.75,0.44737136401644334,0.00022368568200822168,3.7257246309471272e-05,0.0037257246309471271,1.698846286992152e-05,0.9915184140360026,0.43501685867178697,0.4473713640164409,3.7257246309471272e-05,0.99151841403602969
1000,0.01,0.10000000000000001,0.75,0.012000000000000002,0.014666666666666668,0.16666666666666674,0.31818181818181823,250.75,0.42662262342485063,0.00021331131171242531,3.6657494395021644e-05,0.0036657494395021645,1.6200550997392841e-05,0.98315871196376325,0.40862310591600026,0.4266226234248407,3.6657494395021651e-05,0.98315871196382676
125,0.01,0.20000000000000001,0,0.010666666666666666,0.016,0.0625,0.375,125,0.39469502405430934,0.00039469502405430935,0.00014692020363894068,0.014692020363894068,6.2300459959946483e-05,0.96644719731814832,0.37156731841554491,0.39469502405429335,0.00014692020363894065,0.96644719731817885
250,0.01,0.20000000000000001,0,0.010666666666666666,0.016,0.0625,0.375,250,0.35503530604617684,0.00035503530604617686,0.00013839281058570697,0.013839281058570697,5.6040389467017128e-05,0.93402018520410379,0.32138988436311089,0.3550353060461644,0.00013839281058570694,0.93402018520410901
500,0.01,0.20000000000000001,0,0.010666666666666666,0.016,0.0625,0.375,500,0.29942376491046407,0.00029942376491046407,0.00012338806165887686,0.012338806165887686,4.7262410570177359e-05,0.8723937063687085,0.25559806614499364,0.29942376491047629,0.00012338806165887683,0.87239370636864055
1000,0.01,0.20000000000000001,0,0.010666666666666666,0.016,0.0625,0.375,1000,0.23013701719905477,0.00023013701719905478,9.9528891832476751e-05,0.0099528891832476752,3.6325874793238826e-05,0.76107077891173236,0.17566557788037324,0.23013701719897883,9.9528891832476764e-05,0.76107077891196129
125,0.01,0.20000000000000001,0.25,0.010666666666666666,0.016,0.0625,0.375,94,0.41034556566725061,0.00041034556566725062,0.0001491566800576895,0.01491566800576895,6.4770812717609741e-05,0.97466266580618099,0.38816006093127031,0.41034556566725106,0.0001491566800576895,0.97466266580617056
250,0.01,0.20000000000000001,0.25,0.010666666666666666,0.016,0.0625,0.375,187.75,0.3724912363899725,0.00037249123638997251,0.00014254566659286399,0.0142545666592864,5.8795713003342269e-05,0.95003216310587002,0.34392398561567705,0.37249123638996823,0.00014254566659286397,0.9500321631058587
500,0.01,0.20000000000000001,0.25,0.010666666666666666,0.016,0.0625,0.375,375.25,0.32647694338581312,0.00032647694338581312,0.0001305650115449436,0.01305650115449436,5.1532607455560083e-05,0.90262272566735147,0.28478370466618869,0.32647694338580746,0.00013056501154494357,0.90262272566733204
1000,0.01,0.20000000000000001,0.25,0.010666666666666666,0.016,0.0625,0.375,750.25,0.26131875946999628,0.0002613187594699963,0.00011058118843783356,0.011058118843783356,4.1247742988782274e-05,0.81478340354489132,0.21011726279933349,0.26131875946999056,0.00011058118843783356,0.81478340354486267
125,0.01,0.20000000000000001,0.5,0.010666666666666666,0.016,0.0625,0.375,63,0.42682999227574209,0.00042682999227574209,0.00015144351867964133,0.015144351867964133,6.7372789680318265e-05,0.98294740350080301,0.40805653645985818,0.42682999227574187,0.00015144351867964133,0.98294740350080612
250,0.01,0.20000000000000001,0.5,0.010666666666666666,0.016,0.0625,0.375,125.5,0.39493849863089003,0.00039493849863089006,0.00014688615405967763,0.014688615405967763,6.233889109584914e-05,0.96631751436068991,0.37132360216440441,0.39493849863088804,0.00014688615405967766,0.96631751436070035
500,0.01,0.20000000000000001,0.5,0.010666666666666666,0.016,0.0625,0.375,250.5,0.35528089786361916,0.00035528089786361915,0.00013836303580595883,0.013836303580595883,5.6079154797858867e-05,0.93389702900695604,0.32122895983131061,0.35528089786361039,0.0001383630358059588,0.93389702900698668
1000,0.01,0.20000000000000001,0.5,0.010666666666666666,0.016,0.0625,0.375,500.5,0.29992916430165795,0.00029992916430165794,0.00012336482467317699,0.012336482467317699,4.7342185111572448e-05,0.87228273999348382,0.25549906875971806,0.29992916430166017,0.00012336482467317696,0.87228273999348926
125,0.01,0.20000000000000001,0.75,0.010666666666666666,0.016,0.0625,0.375,32,0.44407759983841433,0.00044407759983841431,0.00015378172235049105,0.015378172235049104,7.0095230600210069e-05,0.9913019896614057,0.43419657058074734,0.44407759983841422,0.00015378172235049102,0.99130198966140637
250,0.01,0.20000000000000001,0.75,0.010666666666666666,0.016,0.0625,0.375,63.25,0.42684711965923272,0.00042684711965923272,0.00015142529484476173,0.015142529484476173,6.737549314452314e-05,0.98288088714709487,0.40787893606652748,0.42684711965923272,0.00015142529484476173,0.9828808871470982
500,0.01,0.20000000000000001,0.75,0.010666666666666666,0.016,0.0625,0.375,125.75,0.39505226674180594,0.00039505226674180596,0.00014686913802204368,0.014686913802204368,6.2356848772553622e-05,0.96625268600709346,0.37120195383462007,0.39505226674180322,0.00014686913802204366,0.96625268600710368
1000,0.01,0.20000000000000001,0.75,0.010666666666666666,0.016,0.0625,0.375,250.75,0.35533223606212827,0.00035533223606212827,0.00013834815512762307,0.013834815512762307,5.608725825289557e-05,0.93383546322762956,0.3211485758943764,0.35533223606211906,0.00013834815512762304,0.93383546322765942
125,0.050000000000000003,0.10000000000000001,0,0.060000000000000005,0.073333333333333348,0.16666666666666674,0.31818181818181823,125,0.38198048882648583,0.00095495122206621481,0.00017401090727518041,0.0034802181455036081,7.2526561526015657e-05,0.95623115886676235,0.35369383914857799,0.38198048882646685,0.00017401090727518044,0.95623115886682053
250,0.050000000000000003,0.10000000000000001,0,0.060000000000000005,0.073333333333333348,0.16666666666666674,0.31818181818181823,250,0.33568527009591015,0.00083921317523977549,0.00016063325202639455,0.0032126650405278909,6.3736497300644581e-05,0.9143780291876713,0.29756925891871677,0.33568527009591975,0.00016063325202639452,0.91437802918766642
500,0.050000000000000003,0.10000000000000001,0,0.060000000000000005,0.073333333333333348,0.16666666666666674,0.31818181818181823,500,0.2747080096318939,0.00068677002407973491,0.00013823283423975043,0.0027646566847950083,5.2158756651330273e-05,0.83608718026112983,0.22570170115228885,0.27470800963190806,0.00013823283423975048,0.8360871802611286
1000,0.050000000000000003,0.10000000000000001,0,0.060000000000000005,0.073333333333333348,0.16666666666666674,0.31818181818181823,1000,0.19851134129539802,0.00049627835323849516,0.0001049126792127728,0.0020982535842554561,3.7691309973197489e-05,0.69904177299700698,0.14245958284230265,0.19851134129526068,0.0001049126792127728,0.69904177299751635
125,0.050000000000000003,0.10000000000000001,0.25,0.060000000000000005,0.073333333333333348,0.16666666666666674,0.31818181818181823,94,0.39757106059868941,0.00099392765149672367,0.00017761807489114086,0.0035523614978228172,7.5486740372679521e-05,0.96690530131490715,0.37243223537161851,0.39757106059868697,0.00017761807489114094,0.96690530131491692
250,0.050000000000000003,0.10000000000000001,0.25,0.060000000000000005,0.073333333333333348,0.16666666666666674,0.31818181818181823,187.75,0.3568691174351436,0.00089217279358785916,0.00016708034090535419,0.0033416068181070838,6.7758670297298715e-05,0.93498956123436439,0.3226623838671201,0.35686911743513833,0.00016708034090535422,0.93498956123438481
500,0.050000000000000003,0.10000000000000001,0.25,0.060000000000000005,0.073333333333333348,0.16666666666666674,0.31818181818181823,375.25,0.30205586209968099,0.0007551396552492026,0.00014878875720727218,0.0029757751441454434,5.7351288109423506e-05,0.87428374480421278,0.25729239115186248,0.30205586209967694,0.00014878875720727221,0.87428374480424176
1000,0.050000000000000003,0.10000000000000001,0.25,0.060000000000000005,0.073333333333333348,0.16666666666666674,0.31818181818181823,750.25,0.23175002343574816,0.00057937505858937047,0.00012003044727887654,0.0024006089455775306,4.4002332121741929e-05,0.76444049853562956,0.17765285630294544,0.23175002343573775,0.00012003044727887655,0.76444049853569473
125,0.050000000000000003,0.10000000000000001,0.5,0.060000000000000005,0.073333333333333348,0.16666666666666674,0.31818181818181823,63,0.41589511798500256,0.0010397377949625066,0.00018135535762264942,0.0036271071524529882,7.8965925604149222e-05,0.97769762471011967,0.39499124484573922,0.41589511798500178,0.00018135535762264942,0.97769762471013422
250,0.050000000000000003,0.10000000000000001,0.5,0.060000000000000005,0.073333333333333348,0.16666666666666674,0.31818181818181823,125.5,0.38213879656269473,0.00095534699140673702,0.0001739577215613577,0.0034791544312271537,7.2556619385267767e-05,0.9560638021876231,0.3534206647012057,0.38213879656268768,0.00017395772156135776,0.95606380218766396
500,0.050000000000000003,0.10000000000000001,0.5,0.060000000000000005,0.073333333333333348,0.16666666666666674,0.31818181818181823,250.5,0.33592785707550299,0.00083981964268875769,0.0001605892385512458,0.0032117847710249159,6.3782557243535651e-05,0.91422165999710325,0.29739277135789244,0.33592785707550538,0.00016058923855124586,0.914221659997144
1000,0.050000000000000003,0.10000000000000001,0.5,0.060000000000000005,0.073333333333333348,0.16666666666666674,0.31818181818181823,500.5,0.27467255976731042,0.0006866813994182762,0.00013820100615719174,0.0027640201231438348,5.2152025792398963e-05,0.83595089753279372,0.2255978786005306,0.27467255976731741,0.00013820100615719177,0.83595089753285812
125,0.050000000000000003,0.10000000000000001,0.75,0.060000000000000005,0.073333333333333348,0.16666666666666674,0.31818181818181823,32,0.44002319877356982,0.0011000579969339247,0.00018523267587711739,0.0037046535175423475,8.3547119636317703e-05,0.98860942676228225,0.42474808753800386,0.44002319877357077,0.00018523267587711739,0.98860942676228669
250,0.050000000000000003,0.10000000000000001,0.75,0.060000000000000005,0.073333333333333348,0.16666666666666674,0.31818181818181823,63.25,0.41575014374506764,0.0010393753593626693,0.00018132582163979608,0.0036265164327959213,7.8938399373255517e-05,0.97761109659457779,0.39479003871407048,0.4157501437450668,0.00018132582163979616,0.97761109659459189
500,0.050000000000000003,0.10000000000000001,0.75,0.060000000000000005,0.073333333333333348,0.16666666666666674,0.31818181818181823,125.75,0.38205711411082188,0.00095514278527705494,0.00017393114737876232,0.0034786229475752464,7.2541110353930728e-05,0.95598014597946146,0.35328432216265404,0.38205711411081467,0.00017393114737876235,0.9559801459795032
1000,0.050000000000000003,0.10000000000000001,0.75,0.060000000000000005,0.073333333333333348,0.16666666666666674,0.31818181818181823,250.75,0.33587346724135198,0.00083968366810338005,0.00016056724405014958,0.0032113448810029916,6.377223025624617e-05,0.91414349576158127,0.2973046194675395,0.33587346724135253,0.00016056724405014961,0.91414349576162623
125,0.050000000000000003,0.20000000000000001,0,0.053333333333333344,0.080000000000000002,0.062500000000000111,0.375,125,0.27369526829792462,0.0013684763414896235,0.00057441534195146594,0.011488306839029318,0.00021600653751180078,0.83493365548988963,0.22482469636144201,0.27369526829791319,0.00057441534195146594,0.83493365548991949
250,0.050000000000000003,0.20000000000000001,0,0.053333333333333344,0.080000000000000002,0.062500000000000111,0.375,250,0.19698727660695758,0.00098493638303478819,0.00043639812865609197,0.0087279625731218387,0.00015546684390404172,0.69711420906970978,0.14151995191046093,0.19698727660696574,0.00043639812865609213,0.69711420906966948
500,0.050000000000000003,0.20000000000000001,0,0.053333333333333344,0.080000000000000002,0.062500000000000111,0.375,500,0.11499270365576979,0.00057496351827884904,0.00026445116038702584,0.0052890232077405161,9.0754859995479796e-05,0.48596822048688693,0.063011759690032254,0.11499270365577899,0.00026445116038702589,0.48596822048683624
1000,0.050000000000000003,0.20000000000000001,0,0.053333333333333344,0.080000000000000002,0.062500000000000111,0.375,1000,0.044605638958020402,0.00022302819479010205,0.00010626981859494561,0.0021253963718989122,3.5203785892035966e-05,0.2361651113231916,0.014143529374748236,0.044605638957987685,0.00010626981859494561,0.23616511132331652
125,0.050000000000000003,0.20000000000000001,0.25,0.053333333333333344,0.080000000000000002,0.062500000000000111,0.375,94,0.30111837402349045,0.0015055918701174526,0.00061758699505780844,0.012351739901156168,0.00023764947694746377,0.87315792056875652,0.25628128623962565,0.30111837402348979,0.00061758699505780844,0.87315792056875463
250,0.050000000000000003,0.20000000000000001,0.25,0.053333333333333344,0.080000000000000002,0.062500000000000111,0.375,187.75,0.23064765746289298,0.0011532382873144652,0.00049901182807280417,0.009980236561456083,0.00018203238288918989,0.76268003307643129,0.1766120104477697,0.23064765746289123,0.00049901182807280417,0.7626800330764294
500,0.050000000000000003,0.20000000000000001,0.25,0.053333333333333344,0.080000000000000002,0.062500000000000111,0.375,375.25,0.14886652106040374,0.0007443326053020188,0.00033760925019348626,0.0067521850038697248,0.0001174888479646004,0.58189085832221554,0.09336655665051502,0.14886652106040429,0.00033760925019348626,0.58189085832220666
1000,0.050000000000000003,0.20000000000000001,0.25,0.053333333333333344,0.080000000000000002,0.062500000000000111,0.375,750.25,0.070472520910323369,0.00035236260455161694,0.00016594035079054275,0.0033188070158108548,5.5618518092160822e-05,0.33871922702586904,0.029556250641216992,0.070472520910321468,0.00016594035079054283,0.33871922702586399
125,0.050000000000000003,0.20000000000000001,0.5,0.053333333333333344,0.080000000000000002,0.062500000000000111,0.375,63,0.33488540555871732,0.0016744270277935869,0.00066549208291750712,0.013309841658350141,0.00026429918707703947,0.91311738768879569,0.29615162724442118,0.33488540555871765,0.0006654920829175069,0.91311738768878481
250,0.050000000000000003,0.20000000000000001,0.5,0.053333333333333344,0.080000000000000002,0.062500000000000111,0.375,125.5,0.27352768977213193,0.00136763844886066,0.00057388514731328288,0.011477702946265657,0.0002158742807236476,0.83438546619948917,0.22440931900957664,0.27352768977212821,0.00057388514731328288,0.8343854661994804
500,0.050000000000000003,0.20000000000000001,0.5,0.053333333333333344,0.080000000000000002,0.062500000000000111,0.375,250.5,0.1974791761069378,0.00098739588053468929,0.00043608981961103769,0.0087217963922207528,0.00015585506218949213,0.69670185456921341,0.14131959705058511,0.19747917610694118,0.00043608981961103775,0.69670185456917022
1000,0.050000000000000003,0.20000000000000001,0.5,0.053333333333333344,0.080000000000000002,0.062500000000000111,0.375,500.5,0.1146101739007592,0.00057305086950379608,0.00026433659705760968,0.0052867319411521929,9.045295880300053e-05,0.48574399281639424,0.062949438439101557,0.11461017390076403,0.00026433659705760973,0.48574399281632974
125,0.050000000000000003,0.20000000000000001,0.75,0.053333333333333344,0.080000000000000002,0.062500000000000111,0.375,32,0.38094439552940562,0.0019047219776470285,0.00071901393893667766,0.014380278778733553,0.00030064999067964081,0.95489015774952934,0.35152038302086802,0.38094439552940662,0.00071901393893667755,0.95489015774952046
250,0.050000000000000003,0.20000000000000001,0.75,0.053333333333333344,0.080000000000000002,0.062500000000000111,0.375,63.25,0.33460024383608861,0.0016730012191804435,0.00066513050148310092,0.013302610029662017,0.00026407413095268998,0.91280289117982349,0.29579980297894215,0.33460024383608877,0.00066513050148310092,0.91280289117981295
500,0.050000000000000003,0.20000000000000001,0.75,0.053333333333333344,0.080000000000000002,0.062500000000000111,0.375,125.75,0.27339579145037496,0.001366978957251875,0.00057362048574207108,0.011472409714841422,0.00021577018356492241,0.83411164987354791,0.22420217751710411,0.27339579145037085,0.00057362048574207097,0.83411164987353892
1000,0.050000000000000003,0.20000000000000001,0.75,0.053333333333333344,0.080000000000000002,0.062500000000000111,0.375,250.75,0.19741166031108931,0.00098705830155544671,0.00043593584049220305,0.0087187168098440612,0.00015580177718614048,0.69649587212874964,0.14121960055362123,0.19741166031109184,0.0004359358404922031,0.69649587212870989
