module,innovation,phi,n_cal,alpha,truth,method,histories,expected_loss,expected_violation,difference_vs_Raw,se_vs_Raw,difference_vs_Full-CP,se_vs_Full-CP,difference_vs_Half-Inner,se_vs_Half-Inner,difference_vs_Oracle-Grid,se_vs_Oracle-Grid
ar,normal,0.8,250,0.05,constant,Inner-CP,500,0.0015342113136261562,0.05452106185343385,2.3429373237033465e-05,4.559560938192696e-06,2.175182834228111e-05,3.426840260005565e-06,4.399469432769971e-05,3.408678339255161e-06,6.02871838561669e-05,4.302371241795117e-06
ar,normal,0.8,250,0.05,constant,Half-Inner,500,0.0014902166192984566,0.06427085717808549,-2.0565321090666243e-05,1.8542496552097738e-06,-2.2242865985418603e-05,2.7444984551216375e-06,0.0,0.0,1.6292489528467193e-05,1.2206102282659335e-06
ar,normal,0.8,250,0.05,constant,Selected-Inner,500,0.001502404074343064,0.0691189112115627,-8.377866046058845e-06,2.2317442251960707e-06,-1.0055410940811203e-05,2.404128253852798e-06,1.2187455044607398e-05,1.9619502375607915e-06,2.847994457307459e-05,2.040087311174207e-06
ar,normal,0.8,250,0.05,constant,Oracle-Grid,500,0.0014739241297699892,0.06022682749957485,-3.685781061913343e-05,9.453119776853821e-07,-3.853535551388579e-05,3.1526230476604917e-06,-1.6292489528467193e-05,1.2206102282659335e-06,0.0,0.0
ar,normal,0.8,250,0.05,constant,Oracle-Continuous,500,0.0014733545203468661,0.060146418975584426,-3.742742004225686e-05,9.618084038653114e-07,-3.910496493700921e-05,3.157315041666344e-06,-1.6862098951590617e-05,1.2127462373729136e-06,-5.696094231234256e-07,4.8159650485844106e-08
ar,normal,0.8,250,0.05,none,Raw,500,0.0014585582138288424,0.049999999999999975,0.0,0.0,-5.3901271455032726e-05,3.3286991466106985e-06,-1.9305720670639652e-05,1.14556830946372e-06,0.0,0.0
ar,normal,0.8,250,0.05,none,Full-CP,500,0.001512459485283875,0.05391228754174385,5.3901271455032726e-05,3.3286991466106985e-06,0.0,0.0,3.4595550784393066e-05,2.7470492363290867e-06,5.3901271455032726e-05,3.3286991466106985e-06
ar,normal,0.8,250,0.05,none,Half-Full,500,0.001472108177196927,0.05044202444901956,1.3549963368084785e-05,8.044598538765113e-07,-4.0351308086947935e-05,2.541020793839481e-06,-5.75575730255487e-06,8.627317262655623e-07,1.3549963368084785e-05,8.044598538765113e-07
ar,normal,0.8,250,0.05,none,Inner-CP,500,0.0015342113136261562,0.05452106185343385,7.565309979731383e-05,4.559560938192696e-06,2.175182834228111e-05,3.426840260005565e-06,5.6347379126674175e-05,3.450244115216603e-06,7.565309979731383e-05,4.559560938192696e-06
ar,normal,0.8,250,0.05,none,Half-Inner,500,0.001477863934499482,0.050162880046820776,1.9305720670639652e-05,1.14556830946372e-06,-3.4595550784393066e-05,2.7470492363290867e-06,0.0,0.0,1.9305720670639652e-05,1.14556830946372e-06
ar,normal,0.8,250,0.05,none,Selected-Inner,500,0.0014775988159435461,0.053871356242444365,1.9040602114703464e-05,2.342098671222436e-06,-3.4860669340329265e-05,2.1278619915654905e-06,-2.6511855593618855e-07,2.1747703397663742e-06,1.9040602114703464e-05,2.342098671222436e-06
ar,normal,0.8,250,0.05,none,Oracle-Grid,500,0.0014585582138288424,0.049999999999999975,0.0,0.0,-5.3901271455032726e-05,3.3286991466106985e-06,-1.9305720670639652e-05,1.14556830946372e-06,0.0,0.0
ar,normal,0.8,250,0.05,none,Oracle-Continuous,500,0.0014585582138288424,0.049999999999999975,0.0,0.0,-5.3901271455032726e-05,3.3286991466106985e-06,-1.9305720670639652e-05,1.14556830946372e-06,0.0,0.0
ar,normal,0.8,500,0.01,constant,Raw,500,0.0003912680824582103,0.018930894265546328,0.0,0.0,-2.119815870382304e-06,1.1969087970410148e-06,5.171934240372709e-06,5.39733138030929e-07,1.026179784009651e-05,2.546563521662012e-07
ar,normal,0.8,500,0.01,constant,Full-CP,500,0.0003933878983285925,0.012700010362744131,2.119815870382304e-06,1.1969087970410148e-06,0.0,0.0,7.291750110755012e-06,9.3507586276275e-07,1.2381613710478814e-05,1.1125866002076265e-06
ar,normal,0.8,500,0.01,constant,Half-Full,500,0.00038545390905972887,0.014713798689023942,-5.814173398481281e-06,5.103098107750235e-07,-7.933989268863582e-06,8.182770667194474e-07,-6.422391581085712e-07,3.97768015297925e-07,4.44762444161523e-06,4.0017305372808355e-07
ar,normal,0.8,500,0.01,constant,Inner-CP,500,0.00039872726651669427,0.012031753364796392,7.459184058484088e-06,1.4000000981054055e-06,5.339368188101785e-06,1.0726936385037812e-06,1.2631118298856798e-05,1.0146119612786053e-06,1.7720981898580594e-05,1.318992643605742e-06
ar,normal,0.8,500,0.01,constant,Half-Inner,500,0.00038609614821783747,0.01402345352303167,-5.171934240372709e-06,5.39733138030929e-07,-7.291750110755012e-06,9.3507586276275e-07,0.0,0.0,5.089863599723802e-06,3.699726186256887e-07
ar,normal,0.8,500,0.01,constant,Selected-Inner,500,0.00039027088920693873,0.01592523100423458,-9.971932512714787e-07,8.008169760936461e-07,-3.1170091216537823e-06,7.319220397715398e-07,4.174740989101231e-06,6.48260620760328e-07,9.264604588825033e-06,7.424282298170635e-07
ar,normal,0.8,500,0.01,constant,Oracle-Grid,500,0.0003810062846181137,0.012797775787232912,-1.026179784009651e-05,2.546563521662012e-07,-1.2381613710478814e-05,1.1125866002076265e-06,-5.089863599723802e-06,3.699726186256887e-07,0.0,0.0
ar,normal,0.8,500,0.01,constant,Oracle-Continuous,500,0.00038083102660369764,0.012787757146646648,-1.043705585451252e-05,2.5945293483263933e-07,-1.2556871724894822e-05,1.1154207894339473e-06,-5.265121614139809e-06,3.7139557441033425e-07,-1.7525801441600881e-07,1.6808908405659122e-08
ar,normal,0.8,500,0.01,none,Raw,500,0.0003769182097042674,0.01,0.0,0.0,-1.6469688624325017e-05,1.1969087970410148e-06,-5.626383306384233e-06,3.594966332692032e-07,0.0,0.0
ar,normal,0.8,500,0.01,none,Full-CP,500,0.0003933878983285925,0.012700010362744131,1.6469688624325017e-05,1.1969087970410148e-06,0.0,0.0,1.084330531794079e-05,1.0355559823707572e-06,1.6469688624325017e-05,1.1969087970410148e-06
ar,normal,0.8,500,0.01,none,Half-Full,500,0.0003808488850195675,0.010682111655632667,3.9306753152999435e-06,2.583169865401769e-07,-1.2539013309025079e-05,9.495664505941536e-07,-1.6957079910842893e-06,2.7421818691510783e-07,3.9306753152999435e-06,2.583169865401769e-07
ar,normal,0.8,500,0.01,none,Inner-CP,500,0.00039872726651669427,0.012031753364796392,2.1809056812426807e-05,1.4000000981054055e-06,5.339368188101785e-06,1.0726936385037812e-06,1.618267350604257e-05,1.0667488217478073e-06,2.1809056812426807e-05,1.4000000981054055e-06
ar,normal,0.8,500,0.01,none,Half-Inner,500,0.00038254459301065167,0.010172953144549069,5.626383306384233e-06,3.594966332692032e-07,-1.084330531794079e-05,1.0355559823707572e-06,0.0,0.0,5.626383306384233e-06,3.594966332692032e-07
ar,normal,0.8,500,0.01,none,Selected-Inner,500,0.00038336097784497217,0.011645657034342267,6.442768140704636e-06,8.356153831255686e-07,-1.0026920483620387e-05,6.905300937983668e-07,8.163848343204027e-07,7.66374590893354e-07,6.442768140704636e-06,8.356153831255686e-07
ar,normal,0.8,500,0.01,none,Oracle-Grid,500,0.0003769182097042674,0.01,0.0,0.0,-1.6469688624325017e-05,1.1969087970410148e-06,-5.626383306384233e-06,3.594966332692032e-07,0.0,0.0
ar,normal,0.8,500,0.01,none,Oracle-Continuous,500,0.0003769182097042674,0.01,0.0,0.0,-1.6469688624325017e-05,1.1969087970410148e-06,-5.626383306384233e-06,3.594966332692032e-07,0.0,0.0
ar,normal,0.8,500,0.05,constant,Raw,500,0.0015107819403891232,0.08152999177511822,0.0,0.0,2.4778354843819762e-05,1.7288017013967079e-06,2.8657213675827083e-05,1.2970656324979866e-06,3.967789815124201e-05,8.536246740434529e-07
ar,normal,0.8,500,0.05,constant,Full-CP,500,0.0014860035855453028,0.053816733375622705,-2.4778354843819762e-05,1.7288017013967079e-06,0.0,0.0,3.87885883200732e-06,1.4949398599018912e-06,1.4899543307422246e-05,1.4888251381864423e-06
ar,normal,0.8,500,0.05,constant,Half-Full,500,0.0014796440991784218,0.06557261966217982,-3.113784121070112e-05,1.0695703383694756e-06,-6.359486366881349e-06,1.2669329484154826e-06,-2.4806275348740297e-06,8.264804208949933e-07,8.540056940540896e-06,7.049276166489164e-07
ar,normal,0.8,500,0.05,constant,Inner-CP,500,0.0014986289394834614,0.05376497217827474,-1.2153000905661456e-05,2.5293056175242863e-06,1.2625353938158306e-05,1.927731594888649e-06,1.6504212770165622e-05,1.9010304030028714e-06,2.7524897245580554e-05,2.1879438357164037e-06
ar,normal,0.8,500,0.05,constant,Half-Inner,500,0.0014821247267132957,0.06507958552839975,-2.8657213675827083e-05,1.2970656324979866e-06,-3.87885883200732e-06,1.4949398599018912e-06,0.0,0.0,1.1020684475414925e-05,6.388186085667973e-07
ar,normal,0.8,500,0.05,constant,Selected-Inner,500,0.0014899102061563796,0.0657205797888566,-2.087173423274346e-05,1.2053620489591917e-06,3.9066206110763045e-06,1.4986674685893902e-06,7.785479443083625e-06,1.255953989163025e-06,1.880616391849855e-05,1.0336532337466164e-06
ar,normal,0.8,500,0.05,constant,Oracle-Grid,500,0.0014711040422378807,0.05893402740665737,-3.967789815124201e-05,8.536246740434529e-07,-1.4899543307422246e-05,1.4888251381864423e-06,-1.1020684475414925e-05,6.388186085667973e-07,0.0,0.0
ar,normal,0.8,500,0.05,constant,Oracle-Continuous,500,0.0014707111943709687,0.05887558373298939,-4.0070746018153923e-05,8.639518312460117e-07,-1.529239117433415e-05,1.4980979011074095e-06,-1.1413532342326832e-05,6.296807961027518e-07,-3.9284786691190727e-07,3.7385532952583157e-08
ar,normal,0.8,500,0.05,none,Raw,500,0.0014585582138288424,0.049999999999999975,0.0,0.0,-2.7445371716460607e-05,1.7288017013967079e-06,-9.988294013321352e-06,6.200845734869394e-07,0.0,0.0
ar,normal,0.8,500,0.05,none,Full-CP,500,0.0014860035855453028,0.053816733375622705,2.7445371716460607e-05,1.7288017013967079e-06,0.0,0.0,1.7457077703139254e-05,1.424071856892638e-06,2.7445371716460607e-05,1.7288017013967079e-06
ar,normal,0.8,500,0.05,none,Half-Full,500,0.0014653002258982718,0.051125998916954116,6.7420120694292e-06,4.099303753040346e-07,-2.0703359647031406e-05,1.3225001281895498e-06,-3.246281943892153e-06,4.7467179213546936e-07,6.7420120694292e-06,4.099303753040346e-07
ar,normal,0.8,500,0.05,none,Inner-CP,500,0.0014986289394834614,0.05376497217827474,4.007072565461891e-05,2.5293056175242863e-06,1.2625353938158306e-05,1.927731594888649e-06,3.008243164129756e-05,1.9197023049173916e-06,4.007072565461891e-05,2.5293056175242863e-06
ar,normal,0.8,500,0.05,none,Half-Inner,500,0.0014685465078421638,0.05074907937766914,9.988294013321352e-06,6.200845734869394e-07,-1.7457077703139254e-05,1.424071856892638e-06,0.0,0.0,9.988294013321352e-06,6.200845734869394e-07
ar,normal,0.8,500,0.05,none,Selected-Inner,500,0.0014693917451272284,0.05270256475879369,1.0833531298386143e-05,1.0880066793617398e-06,-1.661184041807446e-05,1.1813401763868769e-06,8.452372850647903e-07,1.0853955806599203e-06,1.0833531298386143e-05,1.0880066793617398e-06
ar,normal,0.8,500,0.05,none,Oracle-Grid,500,0.0014585582138288424,0.049999999999999975,0.0,0.0,-2.7445371716460607e-05,1.7288017013967079e-06,-9.988294013321352e-06,6.200845734869394e-07,0.0,0.0
ar,normal,0.8,500,0.05,none,Oracle-Continuous,500,0.0014585582138288424,0.049999999999999975,0.0,0.0,-2.7445371716460607e-05,1.7288017013967079e-06,-9.988294013321352e-06,6.200845734869394e-07,0.0,0.0
ar,normal,0.8,1000,0.01,constant,Raw,500,0.0003912680824582103,0.018930894265546328,0.0,0.0,7.1951936987419805e-06,4.2800484190719294e-07,7.381334267565306e-06,3.4751194253803927e-07,1.0366276351847996e-05,2.4198424800642295e-07
ar,normal,0.8,1000,0.01,constant,Full-CP,500,0.0003840728887594682,0.011189436877255026,-7.1951936987419805e-06,4.2800484190719294e-07,0.0,0.0,1.8614056882332536e-07,4.2158810152390216e-07,3.1710826531060164e-06,4.0663293058759996e-07
ar,normal,0.8,1000,0.01,constant,Half-Full,500,0.0003825357332876282,0.01423692486671165,-8.732349170581978e-06,2.717708015113718e-07,-1.537155471839997e-06,3.3721665747634327e-07,-1.3510149030166715e-06,2.4670586082058284e-07,1.633927181266019e-06,2.1015335633621407e-07
ar,normal,0.8,1000,0.01,constant,Inner-CP,500,0.0003877328210869623,0.011927120245174215,-3.535261371247814e-06,6.673710062450513e-07,3.6599323274941674e-06,5.4294226983449e-07,3.846072896317493e-06,4.959640154486279e-07,6.831014980600182e-06,5.793850542083555e-07
ar,normal,0.8,1000,0.01,constant,Half-Inner,500,0.0003838867481906449,0.014522348714850091,-7.381334267565306e-06,3.4751194253803927e-07,-1.8614056882332536e-07,4.2158810152390216e-07,0.0,0.0,2.984942084282691e-06,1.7084065577509143e-07
ar,normal,0.8,1000,0.01,constant,Selected-Inner,500,0.00038594007340249543,0.015187878300759844,-5.328009055714807e-06,3.0715847973484073e-07,1.867184643027174e-06,3.953316413387314e-07,2.0533252118504994e-06,3.407852926796424e-07,5.03826729613319e-06,2.7971666629043663e-07
ar,normal,0.8,1000,0.01,constant,Oracle-Grid,500,0.0003809018061063622,0.012863108921876925,-1.0366276351847996e-05,2.4198424800642295e-07,-3.1710826531060164e-06,4.0663293058759996e-07,-2.984942084282691e-06,1.7084065577509143e-07,0.0,0.0
ar,normal,0.8,1000,0.01,constant,Oracle-Continuous,500,0.00038078182336590894,0.01290215498035729,-1.0486259092301249e-05,2.455445264417952e-07,-3.2910653935592673e-06,4.100604265802937e-07,-3.104924824735942e-06,1.677688254499251e-07,-1.1998274045325125e-07,1.1056473487988818e-08
ar,normal,0.8,1000,0.01,none,Raw,500,0.0003769182097042674,0.01,0.0,0.0,-7.154679055200737e-06,4.2800484190719294e-07,-2.670317899063349e-06,1.6302153731315396e-07,0.0,0.0
ar,normal,0.8,1000,0.01,none,Full-CP,500,0.0003840728887594682,0.011189436877255026,7.154679055200737e-06,4.2800484190719294e-07,0.0,0.0,4.484361156137388e-06,3.609610171863919e-07,7.154679055200737e-06,4.2800484190719294e-07
ar,normal,0.8,1000,0.01,none,Half-Full,500,0.00037868520780422963,0.010302916319202243,1.7669980999621525e-06,1.0284821555116575e-07,-5.387680955238585e-06,3.2727812146204415e-07,-9.033197991011966e-07,1.317549048509229e-07,1.7669980999621525e-06,1.0284821555116575e-07
ar,normal,0.8,1000,0.01,none,Inner-CP,500,0.0003877328210869623,0.011927120245174215,1.0814611382694905e-05,6.673710062450512e-07,3.6599323274941674e-06,5.4294226983449e-07,8.144293483631556e-06,5.102630001602746e-07,1.0814611382694905e-05,6.673710062450512e-07
ar,normal,0.8,1000,0.01,none,Half-Inner,500,0.00037958852760333086,0.010525863232450057,2.670317899063349e-06,1.6302153731315396e-07,-4.484361156137388e-06,3.609610171863919e-07,0.0,0.0,2.670317899063349e-06,1.6302153731315396e-07
ar,normal,0.8,1000,0.01,none,Selected-Inner,500,0.0003792641485353879,0.01085503282546525,2.345938831120417e-06,2.4768385384671256e-07,-4.80874022408032e-06,3.011126468197313e-07,-3.2437906794293217e-07,2.610566789172679e-07,2.345938831120417e-06,2.4768385384671256e-07
ar,normal,0.8,1000,0.01,none,Oracle-Grid,500,0.0003769182097042674,0.01,0.0,0.0,-7.154679055200737e-06,4.2800484190719294e-07,-2.670317899063349e-06,1.6302153731315396e-07,0.0,0.0
ar,normal,0.8,1000,0.01,none,Oracle-Continuous,500,0.0003769182097042674,0.01,0.0,0.0,-7.154679055200737e-06,4.2800484190719294e-07,-2.670317899063349e-06,1.6302153731315396e-07,0.0,0.0
ar,normal,0.8,1000,0.05,constant,Raw,500,0.0015107819403891232,0.08152999177511822,0.0,0.0,3.8691608963381524e-05,8.451827405064357e-07,3.385213548389915e-05,8.047221004914886e-07,4.318964645242608e-05,6.86479321929542e-07
ar,normal,0.8,1000,0.05,constant,Full-CP,500,0.0014720903314257411,0.05184372773211179,-3.8691608963381524e-05,8.451827405064357e-07,0.0,0.0,-4.839473479482369e-06,9.346122040468082e-07,4.498037489044553e-06,8.301261725432204e-07
ar,normal,0.8,1000,0.05,constant,Half-Full,500,0.0014751411539651038,0.06488608240670396,-3.564078642401896e-05,6.690700610205791e-07,3.050822539362564e-06,7.938866085206598e-07,-1.788650940119805e-06,4.848750953544908e-07,7.548860028407117e-06,5.223846029022451e-07
ar,normal,0.8,1000,0.05,constant,Inner-CP,500,0.0014773215493610122,0.05265113601994739,-3.3460391028110826e-05,1.1706949401995672e-06,5.231217935270696e-06,8.626087379915601e-07,3.917444557883262e-07,1.0168823948226613e-06,9.729255424315248e-06,9.026722946337599e-07
ar,normal,0.8,1000,0.05,constant,Half-Inner,500,0.0014769298049052235,0.06518284091750388,-3.385213548389915e-05,8.047221004914886e-07,4.839473479482369e-06,9.346122040468082e-07,0.0,0.0,9.337510968526922e-06,3.075191075382156e-07
ar,normal,0.8,1000,0.05,constant,Selected-Inner,500,0.001481094263286566,0.06330453414331605,-2.9687677102556958e-05,9.521718204272625e-07,9.003931860824568e-06,9.855802845508069e-07,4.164458381342198e-06,9.447377801184119e-07,1.3501969349869121e-05,8.496324471768325e-07
ar,normal,0.8,1000,0.05,constant,Oracle-Grid,500,0.0014675922939366968,0.05728044467045161,-4.318964645242608e-05,6.86479321929542e-07,-4.498037489044553e-06,8.301261725432204e-07,-9.337510968526922e-06,3.075191075382156e-07,0.0,0.0
ar,normal,0.8,1000,0.05,constant,Oracle-Continuous,500,0.0014673190884051247,0.057391076559871794,-4.346285198399767e-05,6.92948289890133e-07,-4.771243020616146e-06,8.423013747447782e-07,-9.610716500098516e-06,2.9624011099835913e-07,-2.732055315715939e-07,2.588032237019291e-08
ar,normal,0.8,1000,0.05,none,Raw,500,0.0014585582138288424,0.049999999999999975,0.0,0.0,-1.3532117596898846e-05,8.451827405064356e-07,-4.671668170688554e-06,2.887839245976126e-07,0.0,0.0
ar,normal,0.8,1000,0.05,none,Full-CP,500,0.0014720903314257411,0.05184372773211179,1.3532117596898846e-05,8.451827405064356e-07,0.0,0.0,8.860449426210292e-06,6.846873884229598e-07,1.3532117596898846e-05,8.451827405064356e-07
ar,normal,0.8,1000,0.05,none,Half-Full,500,0.0014619287042920476,0.05053216372521285,3.3704904632051564e-06,2.0801989924795837e-07,-1.016162713369369e-05,6.383867186466084e-07,-1.301177707483397e-06,2.1256009908704903e-07,3.3704904632051564e-06,2.0801989924795837e-07
ar,normal,0.8,1000,0.05,none,Inner-CP,500,0.0014773215493610122,0.05265113601994739,1.876333553216954e-05,1.170694940199567e-06,5.231217935270696e-06,8.626087379915601e-07,1.4091667361480987e-05,8.841948526806076e-07,1.876333553216954e-05,1.170694940199567e-06
ar,normal,0.8,1000,0.05,none,Half-Inner,500,0.0014632298819995308,0.050787162187953004,4.671668170688554e-06,2.887839245976126e-07,-8.860449426210292e-06,6.846873884229598e-07,0.0,0.0,4.671668170688554e-06,2.887839245976126e-07
ar,normal,0.8,1000,0.05,none,Selected-Inner,500,0.0014635040819737921,0.05133013827968912,4.94586814494978e-06,5.339121636303101e-07,-8.586249451949066e-06,5.445751152132335e-07,2.741999742612261e-07,4.941948171201988e-07,4.94586814494978e-06,5.339121636303101e-07
ar,normal,0.8,1000,0.05,none,Oracle-Grid,500,0.0014585582138288424,0.049999999999999975,0.0,0.0,-1.3532117596898846e-05,8.451827405064356e-07,-4.671668170688554e-06,2.887839245976126e-07,0.0,0.0
ar,normal,0.8,1000,0.05,none,Oracle-Continuous,500,0.0014585582138288424,0.049999999999999975,0.0,0.0,-1.3532117596898846e-05,8.451827405064356e-07,-4.671668170688554e-06,2.887839245976126e-07,0.0,0.0
ar,t5,0.0,125,0.01,constant,Raw,500,0.0004948921292248134,0.014339600148343077,0.0,0.0,-7.62708119927164e-05,5.757438306380432e-06,-1.6359333036209037e-05,1.8058492503594478e-06,3.9484635348486834e-06,1.4392373342771008e-07
ar,t5,0.0,125,0.01,constant,Full-CP,500,0.0005711629412175299,0.007964246829715402,7.62708119927164e-05,5.757438306380432e-06,0.0,0.0,5.991147895650736e-05,4.410174682614378e-06,8.021927552756508e-05,5.70662106410356e-06
ar,t5,0.0,125,0.01,constant,Half-Full,500,0.0005138426300677207,0.009137074134874624,1.8950500842907295e-05,2.1617030770930432e-06,-5.7320311149809104e-05,3.645981510231357e-06,2.5911678066982564e-06,1.2550942003950477e-06,2.2898964377755976e-05,2.1083420914476862e-06
ar,t5,0.0,125,0.01,constant,Inner-CP,500,0.0005629155682473264,0.009951213619719611,6.802343902251305e-05,4.996046820564435e-06,-8.24737297020334e-06,3.2230558808493353e-06,5.1664105986304015e-05,3.242590871687905e-06,7.197190255736174e-05,4.928390210483785e-06
ar,t5,0.0,125,0.01,constant,Half-Inner,500,0.0005112514622610224,0.010263766328654653,1.6359333036209037e-05,1.8058492503594478e-06,-5.991147895650736e-05,4.410174682614378e-06,0.0,0.0,2.030779657105772e-05,1.7331952938573468e-06
ar,t5,0.0,125,0.01,constant,Selected-Inner,500,0.0005048744417554578,0.014330700330972966,9.982312530644356e-06,1.3855855878612278e-06,-6.628849946207203e-05,5.556317511812622e-06,-6.377020505564681e-06,2.064539558642e-06,1.393077606549304e-05,1.3456066671974224e-06
ar,t5,0.0,125,0.01,constant,Oracle-Grid,500,0.0004909436656899647,0.011522301290050805,-3.9484635348486834e-06,1.4392373342771008e-07,-8.021927552756508e-05,5.70662106410356e-06,-2.030779657105772e-05,1.7331952938573468e-06,0.0,0.0
ar,t5,0.0,125,0.01,constant,Oracle-Continuous,500,0.0004897480296655259,0.011284036444053385,-5.144099559287581e-06,1.3817815953499956e-07,-8.141491155200398e-05,5.783419024270339e-06,-2.1503432595496616e-05,1.8160593819746357e-06,-1.195636024438897e-06,1.0605442388101315e-07
ar,t5,0.0,125,0.01,none,Raw,500,0.00048773917204707873,0.009999999999999386,0.0,0.0,-8.342376917045116e-05,5.75743830638043e-06,-2.45759629408935e-05,1.9766379825239375e-06,0.0,0.0
ar,t5,0.0,125,0.01,none,Full-CP,500,0.0005711629412175299,0.007964246829715402,8.342376917045116e-05,5.75743830638043e-06,0.0,0.0,5.884780622955765e-05,4.247286868166876e-06,8.342376917045116e-05,5.75743830638043e-06
ar,t5,0.0,125,0.01,none,Half-Full,500,0.0005167121268805317,0.00766533228795388,2.8972954833453128e-05,2.3529484866717453e-06,-5.445081433699803e-05,3.43635656461717e-06,4.3969918925596264e-06,1.3164120203762577e-06,2.8972954833453128e-05,2.3529484866717453e-06
ar,t5,0.0,125,0.01,none,Inner-CP,500,0.0005629155682473264,0.009951213619719611,7.517639620024782e-05,4.996046820564434e-06,-8.24737297020334e-06,3.2230558808493353e-06,5.0600433259354314e-05,3.0791492553905257e-06,7.517639620024782e-05,4.996046820564434e-06
ar,t5,0.0,125,0.01,none,Half-Inner,500,0.0005123151349879722,0.00858902529816361,2.45759629408935e-05,1.9766379825239375e-06,-5.884780622955765e-05,4.247286868166876e-06,0.0,0.0,2.45759629408935e-05,1.9766379825239375e-06
ar,t5,0.0,125,0.01,none,Selected-Inner,500,0.000500534083956794,0.011768905103272559,1.279491190971534e-05,1.448996100344373e-06,-7.062885726073582e-05,5.582652244948061e-06,-1.1781051031178162e-05,2.3594607941795247e-06,1.279491190971534e-05,1.448996100344373e-06
ar,t5,0.0,125,0.01,none,Oracle-Grid,500,0.00048773917204707873,0.009999999999999386,0.0,0.0,-8.342376917045116e-05,5.75743830638043e-06,-2.45759629408935e-05,1.9766379825239375e-06,0.0,0.0
ar,t5,0.0,125,0.01,none,Oracle-Continuous,500,0.00048773917204707873,0.009999999999999386,0.0,0.0,-8.342376917045116e-05,5.75743830638043e-06,-2.45759629408935e-05,1.9766379825239375e-06,0.0,0.0
ar,t5,0.0,125,0.05,constant,Raw,500,0.0016251893943209144,0.07568601117269617,0.0,0.0,4.57229493857361e-06,2.4363526699835376e-06,2.332518885613831e-05,9.74047471073678e-07,3.3186984031595246e-05,6.503231326920876e-07
ar,t5,0.0,125,0.05,constant,Full-CP,500,0.0016206170993823402,0.04703702823477309,-4.57229493857361e-06,2.4363526699835376e-06,0.0,0.0,1.87528939175647e-05,2.26433660091819e-06,2.861468909302163e-05,2.489331648394831e-06
ar,t5,0.0,125,0.05,constant,Half-Full,500,0.001597962257253707,0.05833771349801046,-2.7227137067207043e-05,7.83883334736536e-07,-2.2654842128633432e-05,2.2280881103790474e-06,-3.901948211068736e-06,6.076710333575444e-07,5.959846964388199e-06,5.916684342055376e-07
ar,t5,0.0,125,0.05,constant,Inner-CP,500,0.0016296698932843374,0.048959561262531044,4.480498963423345e-06,3.1081229801462236e-06,9.052793901996954e-06,1.910535797035518e-06,2.780568781956165e-05,2.6943336618445187e-06,3.7667482995018584e-05,3.0686072692739785e-06
ar,t5,0.0,125,0.05,constant,Half-Inner,500,0.0016018642054647758,0.059224539883775476,-2.332518885613831e-05,9.74047471073678e-07,-1.87528939175647e-05,2.26433660091819e-06,0.0,0.0,9.861795175456935e-06,5.84107799763668e-07
ar,t5,0.0,125,0.05,constant,Selected-Inner,500,0.0016153421850398936,0.06478162991681381,-9.847209281020505e-06,1.22018758865767e-06,-5.274914342446894e-06,2.1851219094061085e-06,1.3477979575117803e-05,1.2066412900371353e-06,2.3339774750574738e-05,1.1940023917331161e-06
ar,t5,0.0,125,0.05,constant,Oracle-Grid,500,0.001592002410289319,0.05645536018691335,-3.3186984031595246e-05,6.503231326920876e-07,-2.861468909302163e-05,2.489331648394831e-06,-9.861795175456935e-06,5.84107799763668e-07,0.0,0.0
ar,t5,0.0,125,0.05,constant,Oracle-Continuous,500,0.001591470064816884,0.05637828073968622,-3.371932950402995e-05,6.624425333100031e-07,-2.914703456545634e-05,2.5074951989070557e-06,-1.0394140647891646e-05,5.883905116999704e-07,-5.323454724347111e-07,4.675545337407673e-08
ar,t5,0.0,125,0.05,none,Raw,500,0.0015829888179723984,0.05000000000000004,0.0,0.0,-3.762828140994201e-05,2.436352669983538e-06,-1.2668285069855804e-05,9.272064888740672e-07,0.0,0.0
ar,t5,0.0,125,0.05,none,Full-CP,500,0.0016206170993823402,0.04703702823477309,3.762828140994201e-05,2.436352669983538e-06,0.0,0.0,2.495999634008621e-05,1.8074968070093233e-06,3.762828140994201e-05,2.436352669983538e-06
ar,t5,0.0,125,0.05,none,Half-Full,500,0.0015931694003935833,0.04747168280520395,1.0180582421185032e-05,7.030210377174119e-07,-2.7447698988756978e-05,1.7408851057474327e-06,-2.4877026486707732e-06,5.671768650763855e-07,1.0180582421185032e-05,7.030210377174119e-07
ar,t5,0.0,125,0.05,none,Inner-CP,500,0.0016296698932843374,0.048959561262531044,4.6681075311938966e-05,3.1081229801462236e-06,9.052793901996954e-06,1.910535797035518e-06,3.401279024208316e-05,2.193548501698005e-06,4.6681075311938966e-05,3.1081229801462236e-06
ar,t5,0.0,125,0.05,none,Half-Inner,500,0.0015956571030422543,0.04819010410928655,1.2668285069855804e-05,9.272064888740672e-07,-2.495999634008621e-05,1.8074968070093233e-06,0.0,0.0,1.2668285069855804e-05,9.272064888740672e-07
ar,t5,0.0,125,0.05,none,Selected-Inner,500,0.0015938160149090938,0.05142702440885186,1.0827196936695672e-05,1.2493602601626764e-06,-2.680108447324634e-05,2.0692862918669558e-06,-1.8410881331601334e-06,1.2922241046990627e-06,1.0827196936695672e-05,1.2493602601626764e-06
