asset,knob,value,date,realised,train_sd,lgbm_q,lgbm_med
SP500,learning_rate,0.03,2004-12-27,-0.0043145847203091,0.01243707124295446,-0.025875915267875166,0.0007245481786604649
SP500,learning_rate,0.03,2005-02-02,0.0031729290996995,0.012259466106960734,-0.017582993629107615,-0.0002883458205112907
SP500,learning_rate,0.03,2005-03-14,0.00560886609169,0.012045585221132454,-0.021721960561269245,0.0021612889688190995
SP500,learning_rate,0.03,2005-04-21,0.019543986803022,0.011678064288755459,-0.02458761760814522,-0.0028350301190715336
SP500,learning_rate,0.03,2005-05-31,-0.0060913798534344,0.011629972736557229,-0.016593072021512244,0.00017718584794159636
SP500,learning_rate,0.03,2005-07-08,0.0116113817978247,0.011527989812398626,-0.023062320896836686,-0.0011129717167046964
SP500,learning_rate,0.03,2005-08-15,0.0028243633125434,0.011467607930536,-0.021796969294471495,0.0007364350948380828
SP500,learning_rate,0.03,2005-09-22,0.0036456717931691,0.011120419399873977,-0.01874253878015397,0.0014785292333521598
SP500,learning_rate,0.03,2005-10-31,0.0071505284498289,0.011022492191297039,-0.010972252245874925,-0.0009479093890036358
SP500,learning_rate,0.03,2005-12-08,-0.0012175898629097,0.010934615258065493,-0.016511864035655906,0.0003793914032908694
SP500,learning_rate,0.03,2006-01-19,0.0055482532633199,0.010867062085106733,-0.016347288455816913,0.002138169906170587
SP500,learning_rate,0.03,2006-02-28,-0.0104553269774364,0.010725568642371484,-0.017642123086486664,-0.001047303658215108
SP500,learning_rate,0.03,2006-04-05,0.0043018413240023,0.01064549133982689,-0.017961486659778654,0.00012564824988820617
SP500,learning_rate,0.03,2006-05-15,0.0025215307844028,0.010479094067074358,-0.017496905721591568,-0.0012228333476935753
SP500,learning_rate,0.03,2006-06-22,-0.0052846433977929,0.010352351803589798,-0.017302538180342143,0.0003595734401216655
SP500,learning_rate,0.03,2006-08-01,-0.0045062371124358,0.009484123829516581,-0.015753746589101093,0.0007262452539389889
SP500,learning_rate,0.03,2006-09-08,0.0037795167856356,0.00906993962282373,-0.01533254591867609,-0.0007655016877642454
SP500,learning_rate,0.03,2006-10-17,-0.0036661643184791,0.008253464239146423,-0.011711283430524393,0.0006137610893203891
SP500,learning_rate,0.03,2006-11-22,0.0023353687840492,0.00797798572675628,-0.012242247499742755,0.0020341540855136017
SP500,learning_rate,0.03,2007-01-04,0.0012275324972152,0.007726596402648296,-0.01583735989838258,-0.002364749385627938
SP500,learning_rate,0.03,2007-02-13,0.0075687747329175,0.007438384299630604,-0.01560840555573968,0.0006907186508420757
SP500,learning_rate,0.03,2007-03-23,0.00109379160276,0.007158335774694357,-0.013596973599983398,-0.0003585039940836036
SP500,learning_rate,0.03,2007-05-02,0.0064515885385027,0.0069621701701653264,-0.01338559059470413,-0.0006180014228840794
SP500,learning_rate,0.03,2007-06-11,0.0009612543562845,0.006850707093314969,-0.014280453103419173,0.0011571290660517884
SP500,learning_rate,0.03,2007-07-18,-0.0020674598107695,0.00677201222009368,-0.013585115329539987,0.000777825703445014
SP500,learning_rate,0.03,2007-08-24,0.0114690180502615,0.0070826462909039135,-0.021159754399633888,-0.0010610805372923938
SP500,learning_rate,0.03,2007-10-03,-0.0045622485372649,0.007155090700094733,-0.0167562604970445,0.0007730195327011823
SP500,learning_rate,0.03,2007-11-09,-0.0143900618120115,0.007300952275830702,-0.01896085414164221,0.003527730553823882
SP500,learning_rate,0.03,2007-12-19,-0.0013617568126454,0.007594564233276594,-0.02125998697484297,-6.580709853433775e-05
SP500,learning_rate,0.03,2008-01-30,-0.0047753787088497,0.007854962762947957,-0.020863693484122547,-0.002298154762757368
SP500,learning_rate,0.03,2008-03-07,-0.0084459282050164,0.00802256492235542,-0.022071007400871562,0.003397021525154361
SP500,learning_rate,0.03,2008-04-16,0.0224376485954643,0.00837132207757875,-0.023108165836574716,-0.0024700241032331286
