asset,leaf,date,realised,train_sd,lgbm_q,lgbm_med,qrf_q,qrf_med,qrf_sd
SP500,1,2004-12-27,-0.0043145847203091,0.01243707124295446,-0.01861861438148616,0.0025773670556944943,-0.0164550193352067,0.0007087173291011,0.008359001352237995
SP500,1,2005-02-02,0.0031729290996995,0.012259466106960734,-0.008852026908756307,0.0018074840223501485,-0.01373392480853422,0.0004088379957149,0.005793432758327124
SP500,1,2005-03-14,0.00560886609169,0.012045585221132454,-0.012039550071497401,0.00041137464146854494,-0.01222699820441305,0.0018884263357168,0.006170226680251073
SP500,1,2005-04-21,0.019543986803022,0.011678064288755459,-0.016613878016160186,-0.0006781154984789523,-0.02264473935776,-0.00033913602457275,0.012612210359246468
SP500,1,2005-05-31,-0.0060913798534344,0.011629972736557229,-0.011543312619391125,-0.0018060791594673347,-0.0156792540269217,8.474198803386038e-06,0.0069297319560488865
SP500,1,2005-07-08,0.0116113817978247,0.011527989812398626,-0.017147931923847243,-0.002280576852435466,-0.016996183771637096,-0.0004705625853757,0.008195406419851968
SP500,1,2005-08-15,0.0028243633125434,0.011467607930536,-0.01594937211304025,0.0025152787230857624,-0.011744570440761729,0.0017315779350908,0.00554061354275496
SP500,1,2005-09-22,0.0036456717931691,0.011120419399873977,-0.013957743401866495,0.0019086839307743998,-0.0168618619627653,0.0004643355066027,0.006275329854118444
SP500,1,2005-10-31,0.0071505284498289,0.011022492191297039,-0.012459467908165956,-0.0029032550869097892,-0.01631059523346363,-0.0007955075386728,0.008887086708907888
SP500,1,2005-12-08,-0.0012175898629097,0.010934615258065493,-0.014535935543567169,0.00048789848634183357,-0.0117400043847161,0.0012748372766701,0.007239860444653618
SP500,1,2006-01-19,0.0055482532633199,0.010867062085106733,-0.015915027728760408,0.0018517042758730699,-0.0149990419345344,0.0055382953129849,0.008482253257613951
SP500,1,2006-02-28,-0.0104553269774364,0.010725568642371484,-0.014762466472878048,-0.0005951697805978604,-0.0184963224099925,-0.0015754337568989,0.007261373981330963
SP500,1,2006-04-05,0.0043018413240023,0.01064549133982689,-0.006831769944046646,-0.0009790508050320117,-0.0184963224099925,-0.0020283315831609,0.0068017912283650575
SP500,1,2006-05-15,0.0025215307844028,0.010479094067074358,-0.011997624309792673,-0.0027828749682851876,-0.0168618619627653,-0.0016731602532130498,0.007873646843804488
