model,asset,alpha,n_cal,n_test,qV,p_kup_cal,TL_cal,dQS_static,dQS_roll,n_test_raw,viol_raw,pihat_raw,p_kup_raw,p_ind_raw,p_cc_raw,lr_uc_raw,lr_ind_raw,QS_raw,width_raw,TL_raw,n_test_static,viol_static,pihat_static,p_kup_static,p_ind_static,p_cc_static,lr_uc_static,lr_ind_static,QS_static,width_static,TL_static,n_test_roll,viol_roll,pihat_roll,p_kup_roll,p_ind_roll,p_cc_roll,lr_uc_roll,lr_ind_roll,QS_roll,width_roll,TL_roll
EWMA,BOVESPA,0.05,4449,1907,0.0010652320424209,0.0395510313106584,Red,3.196062909555184e-07,-7.5690242626884514e-06,1907,101,0.0529627687467226,0.5563814492318708,0.5200820448419683,0.6839506733110323,0.346008352348889,0.4137306056558145,0.0015364432147606,0.020757394763406,Red,1907,92,0.0482433141059255,0.723364400030714,0.8234064408093682,0.9161754049399136,0.1252918949609274,0.0498029901007157,0.0015361236084697,0.021822626805827,Red,1907,91,0.047718930256948,0.6452212303063547,0.8604440075721899,0.8856410452015485,0.211978302097,0.0309088005526518,0.0015440122390233,0.0219310360751214,Red
EWMA,BOVESPA,0.1,4449,1907,-7.50154275209712e-05,0.8452722208774586,Red,3.863393761207451e-07,-6.042683325196713e-06,1907,179,0.0938647089669638,0.3673659000003306,0.0988659857029667,0.1706486331987312,0.8125551382949041,2.7237420877947898,0.0024544944505437,0.0161726680841341,Red,1907,181,0.0949134766649187,0.4555944707627077,0.0810540386204594,0.1652712025446809,0.55669618581571,3.0436388194100346,0.0024541081111676,0.0160976526566131,Red,1907,189,0.0991085474567383,0.8966174808656522,0.0340413733835868,0.1048993464604435,0.0168832264606058,4.492624760977378,0.0024605371338689,0.0160212928584527,Red
EWMA,BTC,0.01,2881,1235,0.0312552800700114,3.145824607057726e-08,Yellow,-5.338017703424784e-05,-4.381124142856284e-07,1235,26,0.0210526315789473,0.0006724584093345,0.2900710148775853,0.0017615176585774,11.563867345501423,1.1192917254873294,0.0008673873141669,0.0538516500151086,Yellow,1235,3,0.0024291497975708,0.0013440283815787,0.9037523491385384,0.0058119434489815,10.28105825393104,0.0146222728007572,0.0009207674912012,0.0851069300851201,Green,1235,12,0.0097165991902834,0.9198920536825096,0.6273416139762418,0.8843533021888844,0.0101142637823942,0.2356830023754526,0.0008678254265812,0.0732881589433975,Green
EWMA,BTC,0.025,2881,1235,0.0059724814173564,0.0833839643333488,Yellow,1.070804067598895e-06,-2.6011189254002707e-05,1235,38,0.0307692307692307,0.2097957963319053,0.4697378361729003,0.3507387086599215,1.5728348887104868,0.5225926163026315,0.0016615314606818,0.045370383215445,Yellow,1235,28,0.0226720647773279,0.5945522339984346,0.2541615971937511,0.4530345690531349,0.2832910203772556,1.3002826696929333,0.0016604606566142,0.0513428646328014,Yellow,1235,28,0.0226720647773279,0.5945522339984346,0.2541615971937511,0.4530345690531349,0.2832910203772556,1.3002826696929333,0.0016875426499358,0.0518098085999088,Yellow
EWMA,BTC,0.05,2881,1235,-0.0015133357349206,0.602599291198574,Red,-3.129543026426495e-06,-4.511550925220733e-05,1235,63,0.0510121457489878,0.8707653785267014,0.3284625126819301,0.6121925499227969,0.0264668552524574,0.9549499885409888,0.002733473523468,0.0380760258743305,Red,1235,66,0.0534412955465587,0.5829841544825877,0.2018375573677567,0.3808950188390106,0.3014350730724509,1.629027892785189,0.0027366030664944,0.0365626901394098,Red,1235,62,0.0502024291497975,0.9739777086112452,0.6115559966267627,0.8785436524458137,0.0010640572017188,0.2579153084762424,0.0027785890327202,0.038855776192893,Red
EWMA,BTC,0.1,2881,1235,-0.0079707617824364,2.6914144123002317e-10,Red,-6.561917174468992e-05,-1.9911080487666072e-05,1235,106,0.08582995951417,0.0896828644675645,0.0468103674905474,0.0328394705556979,2.8800566884729975,3.952191544450102,0.0043248021548882,0.0296660990190372,Red,1235,173,0.140080971659919,8.344004089982596e-06,0.8605794172320588,4.800941594185654e-05,19.857378573264484,0.030848228413447,0.0043904213266329,0.0216953372366007,Red,1235,134,0.1085020242914979,0.325194307923919,0.3239732733934337,0.3789353741168821,0.967940667791492,0.9728385427712284,0.0043447132353759,0.0256644984203947,Red
EWMA,CBU0,0.01,2539,1089,0.0009791190697737,0.0042520648319197,Yellow,4.229583997573217e-06,-1.5352096141614416e-06,1089,19,0.017447199265381,0.0254686746723,0.4111637585111107,0.058801755378692,4.991734010114435,0.6754331321736515,0.0001416228983919,0.0106104745243495,Yellow,1089,13,0.0119375573921028,0.532906000485665,0.5749766664486975,0.7035356559237775,0.3888471715999246,0.3144262685924275,0.0001373933143944,0.0115895935941233,Green,1089,8,0.0073461891643709,0.3556244749899624,0.7306456794429039,0.6151416735787067,0.8532857459373773,0.1185196023878489,0.0001431581080061,0.0131634582752855,Green
EWMA,CBU0,0.025,2539,1089,0.0004327966951122,0.0744912442149377,Yellow,-3.00277144294446e-07,-6.28514641178539e-06,1089,29,0.0266299357208448,0.7331286165163475,0.2075420877733176,0.4264015095808799,0.1162583214896186,1.5884894101981786,0.0002905353939551,0.0089393973096904,Yellow,1089,23,0.0211202938475665,0.3996819506536038,0.3188873580616831,0.4268196504798918,0.7092829718841314,0.9935044664960913,0.0002908356710994,0.0093721940048027,Yellow,1089,24,0.0220385674931129,0.5230590337880014,0.298072333233886,0.4745786230867452,0.4078573584289682,1.082798597476767,0.0002968205403669,0.0093813529266655,Yellow
EWMA,CBU0,0.05,2539,1089,0.0001223904168602,0.4150293980436672,Red,-2.943894794864982e-07,-7.7614143024153e-06,1089,53,0.0486685032139577,0.8395530982402892,0.0197892131170201,0.0648490444091923,0.0409921381206159,5.430394069339513,0.0004916648478282,0.0075021787153171,Red,1089,51,0.046831955922865,0.6279462230911987,0.0250790778180668,0.0723212798120797,0.234856135786746,5.01841759728967,0.0004919592373077,0.0076245691321774,Red,1089,51,0.046831955922865,0.6279462230911987,0.2901519497704831,0.5081969782398914,0.234856135786746,1.1189161724522023,0.0004994262621306,0.0078155008164275,Red
EWMA,CBU0,0.1,2539,1089,-0.0001942452594987,0.0125181563963351,Red,1.5189203591315118e-06,-9.75265914827082e-06,1089,95,0.0872359963269054,0.1520951374638258,0.2021144582897716,0.1589651641144261,2.051111286011235,1.6270291027615258,0.0008110640585415,0.0058451577210728,Red,1089,105,0.0964187327823691,0.6920588999149508,0.2807860078995745,0.516813319651944,0.1568655272785912,1.1632815797725016,0.0008095451381823,0.0056509124615741,Red,1089,101,0.0927456382001836,0.4197606905289952,0.3917934181233836,0.5004853545419274,0.6509851283951118,0.7333687562238538,0.0008208167176897,0.0056462709263869,Red
EWMA,DJCI,0.01,1966,843,0.0050180345228809,3.627184810790397e-07,Yellow,1.9219427422000252e-05,-2.575182997179552e-05,843,16,0.0189798339264531,0.0197459646362121,0.0022462697363684,0.0006202507553332,5.4342149430404625,9.336558492169104,0.0003403767288603,0.0203128195205219,Yellow,843,5,0.0059311981020166,0.198892376196088,0.0190104352183185,0.0280007991533768,1.6504890915333004,5.5005553645110865,0.0003211573014383,0.0253308540434028,Green,843,7,0.0083036773428232,0.6100953381107694,0.0435649675743692,0.1145562048573269,0.2600361241548987,4.073343284464613,0.0003661285588321,0.0294657594446198,Green
EWMA,DJCI,0.025,1966,843,0.002948388840086,0.0068192802973942,Yellow,2.1336290502145617e-07,-1.2677363686897222e-05,843,27,0.0320284697508896,0.2100212201046427,0.0092651909586368,0.0154348034837911,1.5712800270418494,6.770980678889771,0.0006517157598618,0.0171136892847979,Yellow,843,16,0.0189798339264531,0.242619254183807,0.0022462697363684,0.0047437161157046,1.365310427391513,9.336558492169104,0.0006515023969568,0.0200620781248839,Yellow,843,18,0.0213523131672597,0.486740742243988,0.0048944147744927,0.0149823303317163,0.4837230675372792,7.918044432716329,0.0006643931235487,0.0200665099798461,Yellow
EWMA,DJCI,0.05,1966,843,0.0007752720689332,0.0378456364178605,Red,2.3375425168377026e-07,-8.400249416999628e-07,843,45,0.0533807829181494,0.6558071645201858,0.0354717160372978,0.0992126362006643,0.1986568804851192,4.422322903011889,0.0010658109004994,0.014362260792882,Red,843,38,0.0450771055753262,0.5051116508268163,0.0291616138116726,0.0741908966974818,0.4441803460238693,4.7580472986823565,0.0010655771462477,0.0151375328618152,Red,843,34,0.0403321470937129,0.183231512158715,0.0529831044312521,0.0634289748665497,1.7712172041385017,3.7444518060950713,0.0010666509254411,0.0152740836396295,Red
EWMA,DJCI,0.1,1966,843,-0.0001814264590878,0.5151779774696583,Red,5.158728858367222e-07,-1.101406858450846e-05,843,81,0.096085409252669,0.703132503519087,0.3977004401592765,0.6503458976944403,0.1452336598182917,0.7152681548518558,0.0017075072655601,0.0111900399538838,Red,843,83,0.0984578884934756,0.8810871538935878,0.4925137303197483,0.7813721548907624,0.0223775261871965,0.4710299376008606,0.0017069913926743,0.0110086134947959,Red,843,83,0.0984578884934756,0.8810871538935878,0.1600925476018523,0.3686658466694584,0.0223775261871965,1.9733516934014688,0.0017185213341446,0.0112347187857053,Red
EWMA,ETH,0.01,2076,891,0.034927640855674,1.8513908634557872e-08,Yellow,0.0001049131920311,5.875325490458218e-05,891,19,0.0213243546576879,0.0031613615315707,0.0621985430571024,0.002254461201255,8.711919548656986,3.4777689907808735,0.0013908904238004,0.0817333308847883,Yellow,891,7,0.0078563411896745,0.504032571507542,0.7390238707599034,0.7567586089163715,0.4464354699695598,0.1109864399812039,0.0012859772317692,0.1166609717404623,Green,891,9,0.0101010101010101,0.9758654855475204,0.6680554462632801,0.911740207584375,0.0009152284119478,0.1838851507740599,0.0013321371688958,0.118879159002047,Green
EWMA,ETH,0.025,2076,891,0.0104206238137468,0.0051464116142725,Yellow,2.4541165230285936e-05,-2.7885203214474824e-07,891,30,0.0336700336700336,0.1150940884924212,0.3652461839586204,0.1917988143019185,2.4828423670830535,0.8197742299215065,0.002598090118781,0.0688608899203129,Yellow,891,19,0.0213243546576879,0.4711220170811571,0.0621985430571024,0.1355308401255302,0.5193431335340088,3.4777689907808735,0.0025735489535507,0.0792815137340597,Yellow,891,21,0.0235690235690235,0.7823980367431974,0.0941843439978837,0.2372069541661735,0.0762838654665336,2.8013607236449047,0.0025983689708131,0.0801681079155071,Yellow
EWMA,ETH,0.05,2076,891,0.0017388527738312,0.7484385390960977,Red,-2.346352622345678e-06,-4.6370804979226944e-05,891,46,0.0516273849607182,0.8245039809284285,0.0339183295113217,0.1029001832294882,0.0491756395659637,4.498816071409749,0.0041596164699626,0.0577898805457453,Red,891,42,0.0471380471380471,0.6923982458254692,0.0134344285617582,0.0435544727587521,0.1565013880846786,6.110984365850527,0.0041619628225849,0.0595287333195766,Red,891,41,0.0460157126823793,0.5804047723335675,0.0446111708077241,0.1142427671435129,0.3055807304499236,4.033278386529275,0.0042059872749418,0.0609418794889956,Red
EWMA,ETH,0.1,2076,891,-0.0079225541894677,6.043969134017807e-05,Red,-2.619923027128747e-05,-3.4187166459680868e-06,891,74,0.0830527497194163,0.0832736965679813,0.0198930047287107,0.0148383468313215,2.9998213904864848,5.421259503423357,0.0065225236617642,0.0450257157673643,Red,891,113,0.1268237934904601,0.0100639475939584,0.1010410306697568,0.0095016642043733,6.623542277816085,2.6890343548039937,0.0065487228920355,0.0371031615778966,Red,891,87,0.0976430976430976,0.8139478591178251,0.0226302841182171,0.0723656630350603,0.0553830914417439,5.196663627683051,0.0065259423784102,0.041591376523636,Red
EWMA,EURUSD,0.01,3955,1696,0.00104819498385,0.0014977988305775,Green,5.665261536865482e-06,2.510601163761459e-07,1696,32,0.0188679245283018,0.0010787153272788,0.2670989505993703,0.002581305986509,10.687334293883833,1.231585329718996,0.0001559225063069,0.010401686622755,Yellow,1696,21,0.0123820754716981,0.3418047580663531,0.4679149707959422,0.4890585687020613,0.903650507852717,0.5268955407123883,0.00015025724477,0.0114498816066051,Green,1696,16,0.0094339622641509,0.8130258927480677,0.5807969474056349,0.8348978663295636,0.0559437205309449,0.304948034239942,0.0001556714461905,0.0128607161449495,Green
EWMA,EURUSD,0.025,3955,1696,0.000545096262809,0.0293793636470721,Yellow,3.531843201645744e-07,-5.506423503204359e-07,1696,48,0.0283018867924528,0.3935191094576514,0.0979214590448464,0.1766548422316035,0.728040400043735,2.7390745881733665,0.0003045514749726,0.0087634920755252,Yellow,1696,39,0.0229952830188679,0.5920061559758045,0.1752881284308066,0.3457033416146968,0.2872221650961339,1.837126366652285,0.0003041982906525,0.0093085883383343,Yellow,1696,42,0.0247641509433962,0.9503177383661268,0.1489400357372301,0.352227577679531,0.0038822586045964,2.0830733109838775,0.000305102117323,0.0094674782407156,Yellow
EWMA,EURUSD,0.05,3955,1696,0.0003010942347876,0.1892427290386828,Red,-8.26344393243519e-07,-2.440794113200582e-06,1696,87,0.0512971698113207,0.8071395249752443,0.4539185320901679,0.7332848325014638,0.0595935394493762,0.5608485965286718,0.0005019627286424,0.0073545543892077,Red,1696,71,0.0418632075471698,0.114104180642572,0.1767546588130595,0.1152594858161849,2.4964370610760227,1.8247015270465,0.0005027890730357,0.0076556486239953,Red,1696,81,0.0477594339622641,0.6697964197394992,0.0045994044773218,0.016470054264637,0.1818403503254231,8.030582529757908,0.0005044035227556,0.0075801000787219,Red
EWMA,EURUSD,0.1,3955,1696,-3.7008364896916335e-05,0.8111673716146752,Red,1.854087944715664e-07,-1.0858019335781982e-05,1696,160,0.0943396226415094,0.4332105877746125,0.5596870685629645,0.620503858885473,0.6142005780928095,0.3402463326337965,0.0008168810474249,0.0057301394707324,Red,1696,162,0.0955188679245283,0.5357103528103668,0.4916116579080882,0.6516337521378878,0.3835482707582898,0.4729969387110486,0.0008166956386304,0.0056931311058355,Red,1696,164,0.0966981132075471,0.6487378754273851,0.088603710688369,0.2115005348973334,0.2074950593379387,2.8995604435292535,0.0008277390667606,0.0057549536328533,Red
EWMA,FCHI,0.01,4594,1969,0.0040452147244652,7.93923318539675e-07,Yellow,4.51425915956135e-05,1.7028193457024204e-05,1969,52,0.026409344845099,1.2330826378241887e-09,0.0127423897443094,4.329349533187633e-10,36.91633889367915,6.2045283513068625,0.0005016917685978,0.024541255170985,Yellow,1969,34,0.0172676485525647,0.0033062011027373,0.0023551995721911,0.0001310349613224,8.630283538487252,9.249809241603089,0.0004565491770022,0.0285864698954503,Yellow,1969,18,0.0091416962925342,0.6977187576624173,0.1555264375554965,0.3382316226366028,0.1508559106998905,2.017192777538895,0.0004846635751408,0.0390441207101901,Green
EWMA,FCHI,0.025,4594,1969,0.0024375763996879,3.830035359343863e-06,Red,1.6919812705027304e-05,3.4843529253297985e-07,1969,75,0.0380904012188928,0.0005433768948382,0.0083829332414383,7.828247778340473e-05,11.960589061088,6.949784465129937,0.0008816534463045,0.0206761752218033,Red,1969,55,0.0279329608938547,0.4130999765442597,0.0042028577096855,0.0118913611895486,0.6698612764696108,8.194024909435143,0.0008647336335995,0.0231137516214913,Yellow,1969,51,0.0259014728288471,0.7989269251458593,0.0106979647207402,0.0372593966650425,0.0648904851815803,6.514811727827237,0.000881305011012,0.025454141177083,Yellow
EWMA,FCHI,0.05,4594,1969,0.0014146421240517,0.0035647855988112,Red,3.0179629892852257e-06,-1.690830599588352e-05,1969,113,0.0573895378364652,0.1411765152275068,5.213871558892579e-05,9.450078373370924e-05,2.1650882787959596,16.368716581245167,0.0013779291884037,0.0173519932372881,Red,1969,94,0.047739969527679,0.6430141055498979,0.0004448480825257,0.0018841605744943,0.214821784266757,12.3337239674064,0.0013749112254144,0.0187666353613399,Red,1969,94,0.047739969527679,0.6430141055498979,0.0001092635053222,0.0005043920988973,0.214821784266757,14.969491452443547,0.0013948374943996,0.0193747093771263,Red
EWMA,FCHI,0.1,4594,1969,0.0001582517147518,0.474804091033262,Red,-1.837516166654316e-06,-8.752102172280077e-06,1969,175,0.0888776028440832,0.09420360550966,0.0006351992086468,0.0007205763724659,2.8010328365943664,11.669885461172498,0.0021255586950884,0.0135194243026841,Red,1969,172,0.0873539867953275,0.0564433098738105,0.0008167192973095,0.000598618018305,3.638926707242277,11.20284701726814,0.0021273962112551,0.013677676017436,Red,1969,195,0.0990350431691213,0.8863430980800886,0.0001011314540536,0.0005167522399646,0.0204298417045296,15.1154642076865,0.0021343107972607,0.0130993416881272,Red
EWMA,FTSE100,0.01,4538,1945,0.0042261079610299,3.0200197172767293e-14,Yellow,3.182082360733891e-05,-1.9772705044275064e-05,1945,42,0.0215938303341902,8.463430275056976e-06,0.0018093752844943,3.804667892698745e-07,19.83021270196756,9.733521188567806,0.0004146087465136,0.0203861356644314,Yellow,1945,28,0.0143958868894601,0.0675309404600118,0.0066870695340607,0.0047548178899722,3.3420374400636206,7.355156324650466,0.0003827879229063,0.0246122436254613,Green,1945,17,0.0087403598971722,0.5682797747431974,0.0076289406147536,0.0241838279766528,0.325569285614609,7.118572983657259,0.0004343814515579,0.0337960411793463,Green
EWMA,FTSE100,0.025,4538,1945,0.0023661996420485,1.907826904639978e-06,Red,5.147640622941573e-06,-1.0403640929276856e-05,1945,65,0.0334190231362467,0.0235939549944873,0.006184192284956,0.0018179706160759,5.12423599598862,7.495832896275374,0.0007257763353162,0.0171754586371598,Yellow,1945,45,0.0231362467866323,0.5939960278121161,0.0004600544310612,0.0018779625486398,0.2841468326990366,12.270988848393358,0.0007206286946932,0.0195416582792083,Yellow,1945,42,0.0215938303341902,0.3247325193762863,0.0018093752844943,0.0047402961257307,0.9697901543195916,9.733521188567806,0.0007361799762454,0.0210169028804522,Yellow
EWMA,FTSE100,0.05,4538,1945,0.0012181645357811,3.653130752975841e-05,Red,-4.972291844054571e-06,-2.5273997421279603e-05,1945,99,0.0508997429305912,0.8559330071490014,0.0001053142035686,0.0005335470425199,0.0329617366173029,15.038964891263165,0.0011298898545159,0.014414099267501,Red,1945,81,0.0416452442159383,0.0820869695827062,0.0018803638684528,0.0017591112207526,3.0230890804239827,9.66280409095657,0.0011348621463599,0.0156322638032822,Red,1945,91,0.0467866323907455,0.511165672849895,5.811745817592752e-05,0.0002491752821808,0.4316801519919426,16.163027777310162,0.0011551638519371,0.0155413197266247,Red
EWMA,FTSE100,0.1,4538,1945,0.0002251140781015,0.370620910319797,Red,-3.250544489045862e-06,-1.713989228599986e-05,1945,170,0.0874035989717223,0.0589796606360132,3.868732277375848e-05,3.5347365839496574e-05,3.565846534723512,16.934726835198944,0.0017456467514728,0.0112304287624775,Red,1945,165,0.0848329048843187,0.0224087334575524,3.044593747774767e-05,1.2351029300434763e-05,5.213766871307314,17.38977543708961,0.0017488972959618,0.011455542840579,Red,1945,191,0.0982005141388174,0.7908183254022985,0.0003339218517082,0.0015490808325678,0.0703565666922676,12.86983050370418,0.0017627866437588,0.0109446336219816,Red
EWMA,GBPUSD,0.01,3964,1699,0.0019804563037948,2.221662998440646e-05,Yellow,1.0619622102136664e-05,4.939691387861352e-06,1699,33,0.0194231901118304,0.0005467295445341,0.6721246446264397,0.0023247852952461,11.949128280301125,0.1791269003742286,0.0001941888698078,0.0119767337539494,Yellow,1699,17,0.0100058858151854,0.9980547152439988,0.5576159950453343,0.8420403216121591,5.944113651439736e-06,0.3438488118582938,0.0001835692477056,0.0139571900577442,Green,1699,14,0.0082401412595644,0.4520850429039132,0.6294688089801181,0.6709233402120449,0.5654190123464655,0.2327817788797119,0.0001892491784199,0.0155319343792205,Green
EWMA,GBPUSD,0.025,3964,1699,0.0007284336362829,0.0026806460580377,Yellow,5.245624888749925e-06,-5.989078694023818e-06,1699,58,0.0341377280753384,0.0221606289258158,0.988955792044828,0.0730464005753813,5.233129221493883,0.000191609380181,0.0003746280069452,0.010090480049053,Yellow,1699,49,0.0288404944084755,0.3221026941106254,0.6318275386943465,0.5460798862818439,0.9803893772055368,0.2295906269309853,0.0003693823820564,0.010818913685336,Yellow,1699,36,0.0211889346674514,0.3016893154945995,0.7912469735380737,0.566438460715477,1.0667119752439405,0.0700616949608843,0.0003806170856392,0.0118738461910617,Yellow
EWMA,GBPUSD,0.05,3964,1699,0.0003468287492178,0.0652490519890105,Red,1.3723538800767448e-06,-1.0140875370193494e-05,1699,97,0.0570924072984108,0.1891887743732932,0.8381425166264402,0.4136128392272831,1.7239235967052051,0.0417262305959411,0.0006110908294309,0.0084681978022475,Red,1699,85,0.050029429075927,0.9955595807437922,0.7106973000581396,0.9335075587958864,3.097221856820931e-05,0.1375814653198404,0.0006097184755508,0.0088150265514653,Red,1699,83,0.0488522660388463,0.8275380975957579,0.6337016137478135,0.8717359215544878,0.0474630334594223,0.2270744529268995,0.0006212317048011,0.009116430938633,Red
EWMA,GBPUSD,0.1,3964,1699,-5.4472610863664193e-05,0.4433467618386486,Red,1.4068126685936808e-08,-8.244543536162392e-06,1699,168,0.0988816951147733,0.8776831473765362,0.091127875251392,0.2371620712447249,0.0236873323610469,2.8543357209348414,0.0009803021918296,0.0065978102689448,Red,1699,170,0.100058858151854,0.9935482204020912,0.1153069165156963,0.2893839616508577,6.53865447493851e-05,2.4799363847218956,0.0009802881237029,0.0065433376580812,Red,1699,175,0.1030017657445556,0.6813503029372247,0.1247108858427331,0.2828401556500344,0.1686097845865291,2.357136939283464,0.0009885467353657,0.0065880358222552,Red
