model,asset,method,n_test,viol,pihat,p_kup,p_ind,p_cc,lr_uc,lr_ind,QS,width,TL
EWMA,BTC,rolling,1235,12,0.0097165991902834,0.9198920536825096,0.6273416139762418,0.8843533021888844,0.0101142637823942,0.2356830023754526,0.0008678254265812,0.0732881589433975,Green
EWMA,CBU0,Conformal,1089,13,0.0119375573921028,0.532906000485665,0.5749766664486975,0.7035356559237775,0.3888471715999246,0.3144262685924275,0.0001373933143944,0.0115895935941233,Green
EWMA,CBU0,Hist-Quantile,1089,37,0.0339761248852157,4.4042511808676766e-10,0.1064817208126045,9.588446778329764e-10,38.92490768483692,2.605676348758152,0.0001879465704562,0.0086802935361605,Yellow
EWMA,CBU0,Isotonic,1089,16,0.0146923783287419,0.1457611240465244,0.4894979428610543,0.2733930683632029,2.116059742397196,0.4776296745562831,0.0001681704238148,0.0131003847474666,Green
EWMA,CBU0,QR-Residual,1089,16,0.0146923783287419,0.1457611240465244,0.4894979428610543,0.2733930683632029,2.116059742397196,0.4776296745562831,0.0001393838861199,0.0104739858213539,Green
EWMA,CBU0,Raw,1089,19,0.017447199265381,0.0254686746723,0.4111637585111107,0.058801755378692,4.991734010114435,0.6754331321736515,0.0001416228983919,0.0106104745243495,Yellow
EWMA,CBU0,Scale,1089,10,0.0091827364554637,0.7834383198789742,0.6666620985269827,0.877626193049653,0.0755376305656689,0.1855314179114344,0.0001384795392481,0.0120827071212129,Green
EWMA,CBU0,aci,1089,12,0.0110192837465564,0.7394344570743083,0.604903412197886,0.8276673656780847,0.1106243339413497,0.2676635412301493,0.0001436714947435,0.0118716817783945,Green
EWMA,CBU0,gamlss,1089,31,0.0284664830119375,5.678913859030566e-07,0.1774782735867067,1.487444813026983e-06,25.018287004367785,1.8186145970340704,0.0001743376773535,0.0094120602787743,Yellow
EWMA,CBU0,gbm,1089,38,0.0348943985307621,1.2105923447188623e-10,0.7820495328967778,9.61833835275067e-10,41.447824073723666,0.0765347434491445,0.0001895364110995,0.0089378258483872,Yellow
EWMA,CBU0,rolling,1089,8,0.0073461891643709,0.3556244749899624,0.7306456794429039,0.6151416735787067,0.8532857459373773,0.1185196023878489,0.0001431581080061,0.0131634582752855,Green
EWMA,DJCI,Conformal,843,5,0.0059311981020166,0.198892376196088,0.0190104352183185,0.0280007991533768,1.6504890915333004,5.5005553645110865,0.0003211573014383,0.0253308540434028,Green
EWMA,DJCI,Hist-Quantile,843,8,0.0094899169632265,0.8806651759849103,0.0013613858817606,0.0058579185921473,0.0225378278347558,10.25738402724754,0.000361819410954,0.0270874388306349,Green
EWMA,DJCI,Isotonic,843,10,0.0118623962040332,0.5975402400522337,0.0039568126997357,0.0136895136769842,0.2787217704078402,8.303528558138197,0.0003339846791574,0.0244493066918489,Green
EWMA,DJCI,QR-Residual,843,6,0.0071174377224199,0.3751238540109936,0.0298708103129769,0.0638214219527432,0.7866208896087903,4.716711865799681,0.0003199598578311,0.0249999103986444,Green
EWMA,DJCI,Raw,843,16,0.0189798339264531,0.0197459646362121,0.0022462697363684,0.0006202507553332,5.4342149430404625,9.336558492169104,0.0003403767288603,0.0203128195205219,Yellow
EWMA,DJCI,Scale,843,7,0.0083036773428232,0.6100953381107694,0.0435649675743692,0.1145562048573269,0.2600361241548987,4.073343284464613,0.0003190648663928,0.0245502943941723,Green
EWMA,DJCI,aci,843,11,0.0130486358244365,0.3954594385238572,0.0061747082538859,0.0164021464024522,0.7220892888913939,7.498596860143564,0.0003390880372665,0.0270587256799931,Green
EWMA,DJCI,gamlss,843,7,0.0083036773428232,0.6100953381107694,0.0007057247001803,0.0028311490978157,0.2600361241548987,11.474109092062264,0.0003333434130263,0.0260583271043068,Green
EWMA,DJCI,gbm,843,15,0.0177935943060498,0.0404368477978717,0.0014536835001992,0.000770909731909,4.199460256969056,10.136418284013445,0.000326970789951,0.0224045794326275,Yellow
EWMA,DJCI,rolling,843,7,0.0083036773428232,0.6100953381107694,0.0435649675743692,0.1145562048573269,0.2600361241548987,4.073343284464613,0.0003661285588321,0.0294657594446198,Green
EWMA,ETH,Conformal,891,7,0.0078563411896745,0.504032571507542,0.7390238707599034,0.7567586089163715,0.4464354699695598,0.1109864399812039,0.0012859772317692,0.1166609717404623,Green
EWMA,ETH,Hist-Quantile,891,2,0.0022446689113355,0.0049492726826914,0.9243816750616196,0.0191884774954936,7.8978816044579805,0.0090090166256118,0.0014148173761207,0.1360652400933395,Green
EWMA,ETH,Isotonic,891,10,0.0112233445566778,0.718884008075281,0.6335498216585536,0.8365900951210923,0.1295645000785303,0.2272776188978582,0.0013395453861781,0.1104093701339956,Green
EWMA,ETH,QR-Residual,891,6,0.0067340067340067,0.2976680542003781,0.7753438419150468,0.558204212262171,1.084612234344494,0.0814485891678344,0.0012756086696769,0.1135536682170549,Green
EWMA,ETH,Raw,891,19,0.0213243546576879,0.0031613615315707,0.0621985430571024,0.002254461201255,8.711919548656986,3.4777689907808735,0.0013908904238004,0.0817333308847883,Yellow
EWMA,ETH,Scale,891,9,0.0101010101010101,0.9758654855475204,0.6680554462632801,0.911740207584375,0.0009152284119478,0.1838851507740599,0.0013008991565816,0.1138731844222309,Green
EWMA,ETH,aci,891,12,0.0134680134680134,0.3230855235320483,0.5668223289273778,0.5208872604011019,0.9764148666406588,0.3280284362182755,0.001331368329068,0.1129057532524162,Green
EWMA,ETH,gamlss,891,0,0.0,2.3163768402386555e-05,,,17.909698490939682,,0.0014721517846989,0.1475541465125364,Green
EWMA,ETH,gbm,891,21,0.0235690235690235,0.0005334081164918,0.0941843439978837,0.0006123375286211,11.995093096609065,2.8013607236449047,0.0014310922750053,0.0837048821545512,Yellow
EWMA,ETH,rolling,891,9,0.0101010101010101,0.9758654855475204,0.6680554462632801,0.911740207584375,0.0009152284119478,0.1838851507740599,0.0013321371688958,0.118879159002047,Green
EWMA,EURUSD,Conformal,1696,21,0.0123820754716981,0.3418047580663531,0.4679149707959422,0.4890585687020613,0.903650507852717,0.5268955407123883,0.00015025724477,0.0114498816066051,Green
EWMA,EURUSD,Hist-Quantile,1696,3,0.0017688679245283,2.6659591326118012e-05,0.9178501512235376,0.0001467974820273,17.642274885219713,0.0106383034462353,0.000180041127907,0.0172184507497722,Green
EWMA,EURUSD,Isotonic,1696,28,0.0165094339622641,0.0137639108225339,0.332109163727676,0.0300643399897333,6.068174943712545,0.940656111306339,0.0001536216401903,0.0110274500576649,Yellow
EWMA,EURUSD,QR-Residual,1696,24,0.0141509433962264,0.10585907585772,0.416381234300616,0.1944186291193122,2.614976760467979,0.6605063650200975,0.00016226006255,0.0117497403912104,Green
EWMA,EURUSD,Raw,1696,32,0.0188679245283018,0.0010787153272788,0.2670989505993703,0.002581305986509,10.687334293883833,1.231585329718996,0.0001559225063069,0.010401686622755,Yellow
EWMA,EURUSD,Scale,1696,24,0.0141509433962264,0.10585907585772,0.4063579027996717,0.1916270962212913,2.614976760467979,0.6894312448623623,0.0001524779247856,0.0111873913567811,Green
EWMA,EURUSD,aci,1696,22,0.0129716981132075,0.2395439098047546,0.4468545344320582,0.3749558458817985,1.3832760167552216,0.5786179917634513,0.0001574672871051,0.0121587871160083,Green
EWMA,EURUSD,gamlss,1696,2,0.0011792452830188,3.53449603791357e-06,0.9451956914697518,2.1372822585254467e-05,21.502055490640743,0.004725340732854,0.0001883214383193,0.018178068217133,Green
EWMA,EURUSD,gbm,1696,22,0.0129716981132075,0.2395439098047546,0.4468545344320582,0.3749558458817985,1.3832760167552216,0.5786179917634513,0.0001502984986776,0.0114101958824578,Green
EWMA,EURUSD,rolling,1696,16,0.0094339622641509,0.8130258927480677,0.5807969474056349,0.8348978663295636,0.0559437205309449,0.304948034239942,0.0001556714461905,0.0128607161449495,Green
EWMA,FCHI,Conformal,1969,34,0.0172676485525647,0.0033062011027373,0.0023551995721911,0.0001310349613224,8.630283538487252,9.249809241603089,0.0004565491770022,0.0285864698954503,Yellow
EWMA,FCHI,Hist-Quantile,1969,13,0.0066023362112747,0.1062765858915008,0.0022135401173698,0.0025134563374016,2.6087338344230435,9.363459058011358,0.0005245655463441,0.0411180792419838,Green
EWMA,FCHI,Isotonic,1969,38,0.0192991366175723,0.0002359528790152,0.0057394850691346,2.5534287361203453e-05,13.520648398569534,7.630328414566577,0.0004754817474079,0.0273748396227545,Yellow
EWMA,FCHI,QR-Residual,1969,31,0.015744032503809,0.0181037684089084,0.0011012407421486,0.0002982455736329,5.586079835593662,10.649106840859416,0.0004543907697046,0.0283665748483213,Green
EWMA,FCHI,Raw,1969,52,0.026409344845099,1.2330826378241887e-09,0.0127423897443094,4.329349533187633e-10,36.91633889367915,6.2045283513068625,0.0005016917685978,0.024541255170985,Yellow
EWMA,FCHI,Scale,1969,35,0.0177755205688166,0.0017765632692018,0.0250453900757263,0.0006149594025914,9.767163543103289,5.020745065662993,0.0004638181213483,0.028658615898849,Yellow
EWMA,FCHI,aci,1969,23,0.0116810563737938,0.4652409442307929,0.2707382083394336,0.4176423825259047,0.5332565563832805,1.2130029572979026,0.0004823981250454,0.0367730481690025,Green
EWMA,FCHI,gamlss,1969,27,0.0137125444388014,0.1170281572585786,0.0051327952381436,0.0058322750935896,2.4566497200476274,7.832046511363387,0.0004342847395784,0.0308536096452903,Green
EWMA,FCHI,gbm,1969,35,0.0177755205688166,0.0017765632692018,0.0002717688895845,1.0015521531499935e-05,9.767163543103289,13.25558548722654,0.0004856880442137,0.0259984497648369,Yellow
EWMA,FCHI,rolling,1969,18,0.0091416962925342,0.6977187576624173,0.1555264375554965,0.3382316226366028,0.1508559106998905,2.017192777538895,0.0004846635751408,0.0390441207101901,Green
EWMA,FTSE100,Conformal,1945,28,0.0143958868894601,0.0675309404600118,0.0066870695340607,0.0047548178899722,3.3420374400636206,7.355156324650466,0.0003827879229063,0.0246122436254613,Green
EWMA,FTSE100,Hist-Quantile,1945,18,0.0092544987146529,0.7379006642271225,0.009830849200194,0.0337546638030258,0.1119803837892798,6.665292985119095,0.0004590109851812,0.0340103481057378,Green
EWMA,FTSE100,Isotonic,1945,31,0.0159383033419023,0.0154001116425334,0.098372906845778,0.013556124528668,5.87010747751733,2.7317262005619227,0.0003961519919309,0.0237128479673884,Green
EWMA,FTSE100,QR-Residual,1945,30,0.0154241645244215,0.0259563007800753,0.0102522293105678,0.0031050302719958,4.958927517997147,6.590536110421169,0.0003863566961611,0.0240065074757562,Green
EWMA,FTSE100,Raw,1945,42,0.0215938303341902,8.463430275056976e-06,0.0018093752844943,3.804667892698745e-07,19.83021270196756,9.733521188567806,0.0004146087465136,0.0203861356644314,Yellow
EWMA,FTSE100,Scale,1945,32,0.016452442159383,0.008879721682638,0.0015029745763696,0.0002115789236308,6.846859691917718,10.074965243502902,0.0003874264910787,0.0242216180972337,Yellow
EWMA,FTSE100,aci,1945,24,0.0123393316195372,0.3171449487062996,0.0001298314252726,0.0004006358122514,1.0006844456703003,14.644231038718289,0.0004247475967505,0.0311774936979283,Green
EWMA,FTSE100,gamlss,1945,27,0.0138817480719794,0.1041320132794258,0.3891999282098805,0.1842861479126577,2.6410909780351783,0.7414401773049804,0.00037146623808,0.0261141913328337,Green
EWMA,FTSE100,gbm,1945,35,0.0179948586118251,0.0014422419097472,0.0259343603977607,0.0005231265174858,10.15098461477523,4.960389817055727,0.0003961668630941,0.0221974482466117,Yellow
EWMA,FTSE100,rolling,1945,17,0.0087403598971722,0.5682797747431974,0.0076289406147536,0.0241838279766528,0.325569285614609,7.118572983657259,0.0004343814515579,0.0337960411793463,Green
EWMA,GBPUSD,Conformal,1699,17,0.0100058858151854,0.9980547152439988,0.5576159950453343,0.8420403216121591,5.944113651439736e-06,0.3438488118582938,0.0001835692477056,0.0139571900577442,Green
EWMA,GBPUSD,Hist-Quantile,1699,9,0.0052972336668628,0.0323342253060352,0.7567877443513442,0.0964913685386211,4.580688243310526,0.09591519635606,0.0002020538905733,0.0162498811177527,Green
EWMA,GBPUSD,Isotonic,1699,19,0.011183048852266,0.630534557481198,0.2074434353776443,0.4024204250651793,0.2313365573555508,1.5891792493854382,0.0001845720237955,0.0135107428870874,Green
EWMA,GBPUSD,QR-Residual,1699,17,0.0100058858151854,0.9980547152439988,0.5576159950453343,0.8420403216121591,5.944113651439736e-06,0.3438488118582938,0.0001833075686758,0.013889410910168,Green
EWMA,GBPUSD,Raw,1699,33,0.0194231901118304,0.0005467295445341,0.6721246446264397,0.0023247852952461,11.949128280301125,0.1791269003742286,0.0001941888698078,0.0119767337539494,Yellow
EWMA,GBPUSD,Scale,1699,21,0.0123602118893466,0.3456771759926859,0.4683133219326044,0.4928217004458074,0.8892627421297821,0.5259529233437945,0.0001861359850082,0.0138525719235343,Green
EWMA,GBPUSD,aci,1699,18,0.0105944673337257,0.8073003499278634,0.5345568929199818,0.8004294108015516,0.0594921978457847,0.3857216657907543,0.0001928198379733,0.014719837299418,Green
EWMA,GBPUSD,gamlss,1699,11,0.0064743967039434,0.1184834904105492,0.7048741424833327,0.2751738019904878,2.4372538198248623,0.1434509275949267,0.0001981056128326,0.0152461851675237,Green
EWMA,GBPUSD,gbm,1699,15,0.0088287227781047,0.6205385084667663,0.1204898281925942,0.2649996433011982,0.2451114201292497,2.4109421779308207,0.0001883865530052,0.013982567902323,Green
EWMA,GBPUSD,rolling,1699,14,0.0082401412595644,0.4520850429039132,0.6294688089801181,0.6709233402120449,0.5654190123464655,0.2327817788797119,0.0001892491784199,0.0155319343792205,Green
EWMA,GDAXI,Conformal,1956,30,0.0153374233128834,0.0278225406221381,0.4829435203871046,0.069556245975356,4.839030003279699,0.4922091149288121,0.0004518087733701,0.0292194817693184,Green
EWMA,GDAXI,Hist-Quantile,1956,6,0.0030674846625766,0.000305885331065,0.8475830194083133,0.0014510401136891,13.03400723992912,0.0369420799007258,0.0005343905444807,0.0453468632494474,Green
EWMA,GDAXI,Isotonic,1956,36,0.0184049079754601,0.0008258166041002,0.1742160556119098,0.0014821092398435,11.182292794533224,1.846285292925245,0.0004617204492785,0.0280570846646901,Yellow
EWMA,GDAXI,QR-Residual,1956,29,0.0148261758691206,0.0453110134989114,0.4500525851064567,0.1013908289829466,4.007025848176173,0.5705194235648605,0.0004464799904886,0.0293652820046581,Green
EWMA,GDAXI,Raw,1956,52,0.0265848670756646,9.8556932704842e-10,0.0598720190186419,1.318087676956529e-09,37.35324153644275,3.540926224256964,0.0004900357119974,0.0254931509470224,Yellow
EWMA,GDAXI,Scale,1956,36,0.0184049079754601,0.0008258166041002,0.6942168617453555,0.0034532981745179,11.182292794533224,0.1545582294565406,0.0004628514084495,0.0284111013575749,Yellow
EWMA,GDAXI,aci,1956,23,0.0117586912065439,0.4469158037516068,0.2727042819853658,0.4103365110612423,0.5784619905254056,1.2030934039466956,0.0004679360547169,0.0355726264970529,Green
EWMA,GDAXI,gamlss,1956,26,0.0132924335378323,0.1635432192596093,0.356737935134975,0.2477712325253475,1.941154646176578,0.8493441698835795,0.0004452773994009,0.0322387507127812,Green
EWMA,GDAXI,gbm,1956,35,0.0178936605316973,0.0015878900891393,0.003055380708691,8.491012819139676e-05,9.97373550266112,8.774098849781922,0.0004709088074802,0.0274623727911489,Yellow
EWMA,GDAXI,rolling,1956,16,0.0081799591002045,0.4035216809751323,0.1193984672329105,0.2098210479886054,0.697806630776542,2.42519389719979,0.0004769716841163,0.0388098145932547,Green
EWMA,GLD,Conformal,1569,17,0.0108349267049075,0.7429421607200848,0.5415523332176684,0.7865382686362862,0.1075575412998137,0.3726702602747878,0.000424088191983,0.0289628237270492,Green
EWMA,GLD,Hist-Quantile,1569,14,0.0089228808158062,0.6622653884495758,0.112258405074336,0.2575709909679233,0.1907834124975878,2.5221363950931845,0.0004705091182325,0.0332702150055708,Green
EWMA,GLD,Isotonic,1569,20,0.0127469725940089,0.2941962414070194,0.4722055217857912,0.4454971998037731,1.10031839103344,0.5168102441754456,0.0004257703319862,0.0278991120679947,Green
EWMA,GLD,QR-Residual,1569,17,0.0108349267049075,0.7429421607200848,0.5415523332176684,0.7865382686362862,0.1075575412998137,0.3726702602747878,0.0004244279705218,0.0291046253659828,Green
EWMA,GLD,Raw,1569,31,0.0197578075207138,0.0006080582594819,0.6429274581825393,0.0025211519682005,11.751144820207514,0.21493388313786,0.0004435733051565,0.0247819673968872,Yellow
EWMA,GLD,Scale,1569,17,0.0108349267049075,0.7429421607200848,0.5415523332176684,0.7865382686362862,0.1075575412998137,0.3726702602747878,0.0004260325638122,0.0297742790039447,Green
EWMA,GLD,aci,1569,16,0.0101975780752071,0.9375084133911712,0.1530323626904688,0.3591719324075653,0.0061468478330829,2.041761321735464,0.0004591271666308,0.0326250427196826,Green
EWMA,GLD,gamlss,1569,16,0.0101975780752071,0.9375084133911712,0.1530323626904688,0.3591719324075653,0.0061468478330829,2.041761321735464,0.0004418860133612,0.030583897052838,Green
EWMA,GLD,gbm,1569,32,0.0203951561504142,0.0002851583512948,0.6836199784969147,0.0012737824400019,13.165449657471155,0.1660793538171674,0.0004774264631374,0.0249201228410199,Yellow
EWMA,GLD,rolling,1569,10,0.0063734862970044,0.1219537346921221,0.720127489171152,0.2835946067913459,2.392048416750699,0.1283705861708028,0.0004537859378825,0.0361121064330549,Green
EWMA,HSI,Conformal,1896,16,0.0084388185654008,0.4826380632671094,0.0061407489057979,0.018302585038723,0.4928965363227648,7.508529404005742,0.000500115018998,0.0377478400335398,Green
EWMA,HSI,Hist-Quantile,1896,12,0.0063291139240506,0.0849488830273847,0.001659562666745,0.0016124093760292,2.967579273874067,9.892472149697484,0.0005403854425096,0.0413032994147411,Green
EWMA,HSI,Isotonic,1896,18,0.0094936708860759,0.8231671876720457,0.0004102856597219,0.0018972503870027,0.0499403006194048,12.484758910779306,0.0005096701580466,0.0372354378743692,Green
EWMA,HSI,QR-Residual,1896,16,0.0084388185654008,0.4826380632671094,0.0061407489057979,0.018302585038723,0.4928965363227648,7.508529404005742,0.0005000265265928,0.0377054375563595,Green
EWMA,HSI,Raw,1896,31,0.0163502109704641,0.0109092015524172,0.0134991409190735,0.0018524058170947,6.480048359172194,6.102491726949779,0.0005093544650222,0.0327772814336652,Yellow
EWMA,HSI,Scale,1896,18,0.0094936708860759,0.8231671876720457,0.0004102856597219,0.0018972503870027,0.0499403006194048,12.484758910779306,0.0005047028229049,0.0390449456988295,Green
EWMA,HSI,aci,1896,22,0.0116033755274261,0.4938126168789707,0.0015485976213114,0.0052788716639756,0.4682082440915378,10.01987756411981,0.0004985385316911,0.0354415027317136,Green
EWMA,HSI,gamlss,1896,21,0.0110759493670886,0.6434662310044232,0.2302979914038503,0.4375218134625056,0.2142374290757702,1.4390200010932972,0.0005157313427033,0.0360991907186977,Green
EWMA,HSI,gbm,1896,24,0.0126582278481012,0.2638933066902358,0.0360587494322249,0.0595302596556618,1.248216933823933,4.394324126305776,0.0005047752172068,0.0332762196695332,Green
EWMA,HSI,rolling,1896,14,0.0073839662447257,0.2299099532542681,0.6480230205925575,0.4382744148786273,1.4414183821208884,0.2084017114759433,0.0005431444328765,0.041225139722798,Green
EWMA,IBGL,Conformal,1339,7,0.005227781926811,0.0534312055135988,0.786124167500432,0.1492690222918323,3.730380974666728,0.0736291899117134,0.0002317768255831,0.0228509791220928,Green
EWMA,IBGL,Hist-Quantile,1339,11,0.0082150858849887,0.4981745899864168,0.6693457874351594,0.7257166482294788,0.4588229358653359,0.1823683282064649,0.0002454849845105,0.0221967330438022,Green
EWMA,IBGL,Isotonic,1339,8,0.0059746079163554,0.1095417186170932,0.756387861302675,0.2648661071563502,2.560820491535109,0.0962411818539266,0.0002350684056404,0.0226437467506769,Green
EWMA,IBGL,QR-Residual,1339,5,0.0037341299477221,0.0082320321768255,0.8464314606004804,0.0298999493890215,6.982287517222172,0.0375094653014116,0.0002395520212718,0.0237388258494458,Green
EWMA,IBGL,Raw,1339,19,0.0141896938013442,0.1471887546608072,0.2697897704237068,0.1902376986054488,2.1011463004557474,1.2178155864140765,0.0002296202131081,0.0189581996646295,Green
EWMA,IBGL,Scale,1339,5,0.0037341299477221,0.0082320321768255,0.8464314606004804,0.0298999493890215,6.982287517222172,0.0375094653014116,0.0002377581901939,0.023548424879294,Green
