S_raw,S_rc,S_mg,S_uc,MCB,uMCB,cMCB,DSC,UNC,c_star,model,asset,defective,qV,R,n_test
0.003358276758005335,0.0005323036311809348,0.0005505448115946033,0.0005555742813599203,0.0028259731268244002,0.0028027024766454148,2.3270650178985452e-05,1.8241180413668492e-05,0.0005505448115946033,0.033759106476197426,Chronos-Small,SP500,True,0.03116672240790403,21.84685524681054,1824
0.002794278267758395,0.0003526997771038004,0.0003766507671827856,0.0003734241479722581,0.002441578490654595,0.0024208541197861372,2.0724370868457703e-05,2.3950990078985173e-05,0.0003766507671827856,0.028327967491947232,Chronos-Small,STOXX,True,0.034435598743315726,38.04957835386201,1498
0.0032760550903000113,0.000465330619985073,0.0005120608801219896,0.0005044549708288236,0.002810724470314938,0.0027716001194711876,3.912435084375056e-05,4.6730260136916546e-05,0.0005120608801219896,0.03647408503769775,Chronos-Small,GDAXI,True,0.039583067493618763,25.136503390198023,1843
0.0033374524706728708,0.00047321636471604165,0.0005264759173369019,0.0005203974000001814,0.0028642361059568293,0.0028170550706726892,4.7181035284139794e-05,5.3259552620860205e-05,0.0005264759173369019,0.03603004061479488,Chronos-Small,FCHI,True,0.036039821760051584,27.37003019733299,1856
0.002591957587169616,0.0004089765771429063,0.0004660718158542253,0.00045945056524353056,0.00218298101002671,0.0021325070219260856,5.047398810062426e-05,5.7095238711319e-05,0.0004660718158542253,0.03183319411721988,Chronos-Small,FTSE100,True,0.030329217709992418,20.25124443049844,1833
0.004150148231161216,0.0004748124628904466,0.000505491261205954,0.00050012886921925,0.0036753357682707695,0.003650019361941966,2.531640632880345e-05,3.067879831550736e-05,0.000505491261205954,0.03455324867563496,Chronos-Small,ICLN,True,0.04212352727056173,7.7070520311241735,1185
0.003658194613931045,0.0005321555292006192,0.0005385407876288699,0.000540031336541669,0.0031260390847304255,0.003118163277389376,7.875807341049877e-06,6.3852584282507235e-06,0.0005385407876288699,0.03266850921149746,Chronos-Small,NIKKEI,True,0.038378394714549076,18.231605997288526,1772
0.003929869601362617,0.0005291534237039823,0.0005402406603302162,0.0005447557495020871,0.0034007161776586346,0.0033851138518605295,1.5602325798104834e-05,1.1087236626233917e-05,0.0005402406603302162,0.03250646700825653,Chronos-Small,HSI,True,0.038906545780363636,10.950136514362763,1784
0.0037519491318614684,0.0005287979374099894,0.0007011516970627808,0.000697921344379366,0.003223151194451479,0.0030540277874821025,0.00016912340696937657,0.0001723537596527914,0.0007011516970627808,0.03429011201189848,Chronos-Small,BOVESPA,True,0.0418381945086304,16.046611161234566,1794
0.0026063345317976715,0.00029790035092402045,0.00032077326417550433,0.00031470628205445314,0.002308434180873651,0.0022916282497432183,1.6805931130432685e-05,2.2872913251483884e-05,0.00032077326417550433,0.02022746905147565,Chronos-Small,NIFTY,True,0.0242198267630135,31.90841935446773,1208
