asset,method,n_shipped,n_rerun,n_common,max_abs_diff,frac_exact,z_shipped,z_rerun,max_abs_dmean,verdict
FCHI,ewma,6448,6448,6448,5.269837056315341e-08,0.0006591191066997518,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
FCHI,ewma_recursive,6448,6448,6448,1.4476606996494112e-09,0.9815834367245657,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
FCHI,garch_n,6448,6448,6448,0.008678668261977173,0.0,-2.3263478740408408,-2.3263478740408408,0.0023447585196081913,DATA_REVISED
FCHI,gjr_garch,6448,6448,6448,0.0,1.0,-2.3263478740408408,-2.3263478740408408,0.0,REPRODUCES
FTSE100,hs,6370,6370,6370,9.194034422677078e-17,1.0,-2.638199505869942,-2.6381995058699435,1.3010426069826053e-18,REPRODUCES
FTSE100,ewma,6370,6370,6370,4.4636963108385386e-08,0.0007849293563579278,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
FTSE100,ewma_recursive,6370,6370,6370,6.440506253313494e-10,0.9846153846153846,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
FTSE100,garch_n,6370,6370,6370,0.004023862216070536,0.0,-2.3263478740408408,-2.3263478740408408,0.001905136740752666,DATA_REVISED
FTSE100,gjr_garch,6370,6370,6370,0.0,1.0,-2.3263478740408408,-2.3263478740408408,0.0,REPRODUCES
ICLN,hs,4209,4209,4209,6.596992781215949e-07,0.05393205036825849,-2.5669209430561066,-2.5669143277757156,4.81725256646498e-09,DATA_REVISED
ICLN,ewma,4209,4209,4209,4.44916811503937e-07,0.0001781895937277263,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
ICLN,ewma_recursive,4209,4209,4209,3.572958045330865e-07,0.03789498693276312,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
ICLN,garch_n,4209,4209,4209,0.011130509210165292,0.0,-2.3263478740408408,-2.3263478740408408,0.005937007102659537,DATA_REVISED
ICLN,gjr_garch,4209,4209,4209,0.0,1.0,-2.3263478740408408,-2.3263478740408408,0.0,REPRODUCES
NIKKEI,hs,6168,6168,6168,7.632783294297951e-17,1.0,-2.5690009789942128,-2.5690009789942128,1.8431436932253575e-18,REPRODUCES
NIKKEI,ewma,6168,6168,6168,7.56164929387182e-08,0.00024319066147859923,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
NIKKEI,ewma_recursive,6168,6168,6168,5.397706101528676e-10,0.9840710116731517,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
NIKKEI,garch_n,6168,6168,6168,0.034611808816862495,0.0,-2.3263478740408408,-2.3263478740408408,0.0026444419908958432,DATA_REVISED
NIKKEI,gjr_garch,6168,6168,6168,0.0,1.0,-2.3263478740408408,-2.3263478740408408,0.0,REPRODUCES
HSI,hs,6206,6206,6206,9.71445146547012e-17,1.0,-2.5180370796666764,-2.5180370796666764,2.168404344971009e-18,REPRODUCES
HSI,ewma,6206,6206,6206,6.281452302747681e-08,0.000765388333870448,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
HSI,ewma_recursive,6206,6206,6206,2.45102840801259e-09,0.9791733805994198,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
HSI,garch_n,6206,6206,6206,0.012562374619012495,0.0,-2.3263478740408408,-2.3263478740408408,0.003246851004238261,DATA_REVISED
HSI,gjr_garch,6206,6206,6206,0.0,1.0,-2.3263478740408408,-2.3263478740408408,0.0,REPRODUCES
BOVESPA,hs,6242,6242,6242,6.938893903907228e-17,1.0,-2.431571890852947,-2.431571890852947,1.5178830414797062e-18,REPRODUCES
BOVESPA,ewma,6242,6242,6242,7.313760126692603e-08,0.00040051265619993586,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
BOVESPA,ewma_recursive,6242,6242,6242,1.023559730028989e-09,0.981536366549183,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
BOVESPA,garch_n,6242,6242,6242,0.026344741988905754,0.0,-2.3263478740408408,-2.3263478740408408,0.0035011212676238014,DATA_REVISED
BOVESPA,gjr_garch,6242,6242,6242,0.0,1.0,-2.3263478740408408,-2.3263478740408408,0.0,REPRODUCES
NIFTY,hs,4288,4288,4288,9.71445146547012e-17,1.0,-2.488517574076222,-2.488517574076222,1.4094628242311558e-18,REPRODUCES
NIFTY,ewma,4288,4288,4288,3.910801871578884e-08,0.000757929104477612,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
NIFTY,ewma_recursive,4288,4288,4288,4.60365974508381e-10,0.9786030783582089,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
NIFTY,garch_n,4288,4288,4288,0.008886149343379692,0.0,-2.3263478740408408,-2.3263478740408408,0.002401991435557927,DATA_REVISED
NIFTY,gjr_garch,4288,4288,4288,0.0,1.0,-2.3263478740408408,-2.3263478740408408,0.0,REPRODUCES
ASX200,hs,6371,6371,6371,7.979727989493313e-17,1.0,-2.641412499636718,-2.64141249963672,1.4094628242311558e-18,REPRODUCES
ASX200,ewma,6371,6371,6371,5.496979976066241e-08,0.0010987286140323339,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
ASX200,ewma_recursive,6371,6371,6371,1.4740979339955551e-09,0.9812038926385183,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
ASX200,garch_n,6371,6371,6371,0.006067543574002902,0.0,-2.3263478740408408,-2.3263478740408408,0.0016064740178984207,DATA_REVISED
ASX200,gjr_garch,6371,6371,6371,0.0,1.0,-2.3263478740408408,-2.3263478740408408,0.0,REPRODUCES
CBU0,hs,3515,3515,3515,0.0,1.0,-2.4709605702101665,-2.4709605702101665,4.87890977618477e-19,REPRODUCES
CBU0,ewma,3515,3515,3515,1.4245697459912493e-08,0.0012091038406827881,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
CBU0,ewma_recursive,3515,3515,3515,1.2427004304066402e-10,0.9802275960170697,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
CBU0,garch_n,3515,3515,3515,0.17626919187569992,0.0,-2.3263478740408408,-2.3263478740408408,0.07167392190476582,DATA_REVISED
CBU0,gjr_garch,3515,3515,3515,0.0,1.0,-2.3263478740408408,-2.3263478740408408,0.0,REPRODUCES
TLT,hs,5696,5696,5696,2.036768754589899e-06,0.0,-2.3390939555515136,-2.3391328616243054,9.819559561958721e-09,DATA_REVISED
TLT,ewma,5696,5696,5696,9.213670286185166e-07,0.0,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
TLT,ewma_recursive,5696,5696,5696,9.21181139928659e-07,0.0,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
TLT,garch_n,5696,5696,5696,0.007434276440856251,0.0,-2.3263478740408408,-2.3263478740408408,0.001900127171132574,DATA_REVISED
TLT,gjr_garch,5696,5696,5696,0.0,1.0,-2.3263478740408408,-2.3263478740408408,0.0,REPRODUCES
IBGL,hs,4348,4348,4348,6.35651390569654e-07,0.07233210671573137,-2.4965373923135257,-2.496533320724322,3.703987429216817e-09,DATA_REVISED
IBGL,ewma,4348,4348,4348,3.227368518925189e-07,0.00028748850045998164,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
IBGL,ewma_recursive,4348,4348,4348,3.2355672168263294e-07,0.06451241950321987,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
IBGL,garch_n,4348,4348,4348,0.021081520609358185,0.0,-2.3263478740408408,-2.3263478740408408,0.003276639830515287,DATA_REVISED
IBGL,gjr_garch,4348,4348,4348,0.0,1.0,-2.3263478740408408,-2.3263478740408408,0.0,REPRODUCES
DJCI,hs,2572,2572,2572,0.0,1.0,-2.601248257357959,-2.601248257357959,1.734723475976807e-18,REPRODUCES
DJCI,ewma,2572,2572,2572,1.0921023484850023e-08,0.00038880248833592535,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
DJCI,ewma_recursive,2572,2572,2572,4.2519449072742077e-10,0.9620917573872473,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
DJCI,garch_n,2572,2572,2572,0.009737500631737332,0.0,-2.3263478740408408,-2.3263478740408408,0.0021907585751988643,DATA_REVISED
DJCI,gjr_garch,2572,2572,2572,0.0,1.0,-2.3263478740408408,-2.3263478740408408,0.0,REPRODUCES
GOLD,hs,6159,6159,6159,9.71445146547012e-17,1.0,-2.64293853351122,-2.64293853351122,1.5178830414797062e-18,REPRODUCES
GOLD,ewma,6159,6159,6159,2.2775570061861483e-08,0.0006900470855658387,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
GOLD,ewma_recursive,6159,6159,6159,3.6018671031867733e-10,0.985306056177951,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
GOLD,garch_n,6159,6159,6159,0.016139445355838132,0.0,-2.3263478740408408,-2.3263478740408408,0.0022236015779339715,DATA_REVISED
GOLD,gjr_garch,6159,6159,6159,0.0,1.0,-2.3263478740408408,-2.3263478740408408,0.0,REPRODUCES
WTI,hs,6166,6166,6166,9.71445146547012e-17,1.0,-2.488513092668337,-2.488513092668337,3.469446951953614e-18,REPRODUCES
WTI,ewma,6166,6166,6166,1.9707669723922905e-07,0.0007298086279597794,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
WTI,ewma_recursive,6166,6166,6166,3.326248047830216e-09,0.9800518975024327,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
WTI,garch_n,6166,6166,6166,0.01990076446746234,0.0,-2.3263478740408408,-2.3263478740408408,0.004153190388973111,DATA_REVISED
WTI,gjr_garch,6166,6166,6166,0.0,1.0,-2.3263478740408408,-2.3263478740408408,0.0,REPRODUCES
NATGAS,hs,6164,6164,6164,9.71445146547012e-17,1.0,-2.3360985841403483,-2.3360985841403483,3.469446951953614e-18,REPRODUCES
NATGAS,ewma,6164,6164,6164,6.791931850963495e-08,0.00016223231667748214,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
NATGAS,ewma_recursive,6164,6164,6164,6.715345404750828e-09,0.9773280337443219,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
NATGAS,garch_n,6164,6164,6164,0.031001861439598488,0.0,-2.3263478740408408,-2.3263478740408408,0.00648856197572171,DATA_REVISED
NATGAS,gjr_garch,6164,6164,6164,0.0,1.0,-2.3263478740408408,-2.3263478740408408,0.0,REPRODUCES
BTC,hs,3950,3950,3950,9.71445146547012e-17,1.0,-2.831070453004749,-2.831070453004749,3.469446951953614e-18,REPRODUCES
BTC,ewma,3950,3950,3950,9.242299832401546e-08,0.00025316455696202533,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
BTC,ewma_recursive,3950,3950,3950,8.570807744079367e-10,0.9776582278481012,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
BTC,garch_n,3950,3950,3950,0.04711054459032088,0.0,-2.3263478740408408,-2.3263478740408408,0.011697934972622233,DATA_REVISED
BTC,gjr_garch,3950,3950,3950,0.0,1.0,-2.3263478740408408,-2.3263478740408408,0.0,REPRODUCES
ETH,hs,2800,2800,2800,9.71445146547012e-17,1.0,-2.7099375639680443,-2.7099375639680447,4.336808689942018e-18,REPRODUCES
ETH,ewma,2800,2800,2800,5.3849888756452025e-08,0.0,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
ETH,ewma_recursive,2800,2800,2800,7.489702816276811e-09,0.9521428571428572,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
ETH,garch_n,2800,2800,2800,0.03228036140126972,0.0,-2.3263478740408408,-2.3263478740408408,0.008333299305037145,DATA_REVISED
ETH,gjr_garch,2800,2800,2800,0.0,1.0,-2.3263478740408408,-2.3263478740408408,0.0,REPRODUCES
EURUSD,hs,5533,5533,5533,0.0,1.0,-2.3354724574969796,-2.3354724574969796,5.421010862427522e-19,REPRODUCES
EURUSD,ewma,5533,5533,5533,1.2210111555166492e-07,0.0011747695644315924,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
EURUSD,ewma_recursive,5533,5533,5533,1.1975310760387048e-09,0.9803903849629496,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
EURUSD,garch_n,5533,5533,5533,0.04241828120381689,0.0,-2.3263478740408408,-2.3263478740408408,0.0021124404444666416,DATA_REVISED
EURUSD,gjr_garch,5533,5533,5533,0.0,1.0,-2.3263478740408408,-2.3263478740408408,0.0,REPRODUCES
GBPUSD,hs,5545,5545,5545,0.0,1.0,-2.453415245027511,-2.453415245027511,5.421010862427522e-19,REPRODUCES
GBPUSD,ewma,5545,5545,5545,1.5752041025718366e-08,0.001036970243462579,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
GBPUSD,ewma_recursive,5545,5545,5545,1.1258331298474866e-09,0.9804328223624887,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
GBPUSD,garch_n,5545,5545,5545,0.05361273049468401,0.0,-2.3263478740408408,-2.3263478740408408,0.0008816467470147459,DATA_REVISED
GBPUSD,gjr_garch,5545,5545,5545,0.0,1.0,-2.3263478740408408,-2.3263478740408408,0.0,REPRODUCES
USDJPY,hs,6553,6553,6553,9.107298248878237e-17,1.0,-2.4515187860514747,-2.4515187860514747,5.421010862427522e-19,REPRODUCES
USDJPY,ewma,6553,6553,6553,1.3660524286925046e-07,0.0014497176865557759,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
USDJPY,ewma_recursive,6553,6553,6553,4.1946323671437913e-10,0.9869525408209979,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
USDJPY,garch_n,6553,6553,6553,0.05798678939959379,0.0,-2.3263478740408408,-2.3263478740408408,0.0012294402881574981,DATA_REVISED
USDJPY,gjr_garch,6553,6553,6553,0.0,1.0,-2.3263478740408408,-2.3263478740408408,0.0,REPRODUCES
AUDUSD,hs,4909,4909,4909,9.020562075079397e-17,1.0,-2.4666567356779017,-2.4666567356779017,6.505213034913027e-19,REPRODUCES
AUDUSD,ewma,4909,4909,4909,4.0069669148684595e-08,0.00010185373803218578,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
AUDUSD,ewma_recursive,4909,4909,4909,4.149084548155102e-10,0.9831432063556733,-2.3263478740408408,-2.3263478740408408,0.0,ROUNDOFF
AUDUSD,garch_n,4909,4909,4909,0.016769780749250528,0.0,-2.3263478740408408,-2.3263478740408408,0.0017194598709730177,DATA_REVISED
AUDUSD,gjr_garch,4909,4909,4909,0.0,1.0,-2.3263478740408408,-2.3263478740408408,0.0,REPRODUCES
