estimator,law,n,bias,mean_ratio,standard_error,lower,upper,includes_one,critical_value,family_size,bootstrap_replicates
E1_blocked_cv,normal,250,0.0,0.7325899055353371,0.03249742315847581,0.6392126816149625,0.8259671294557117,False,2.873373173774871,20,999
E1_blocked_cv,normal,250,0.0035355339059327364,0.7325899055353374,0.03249742315847582,0.6392126816149628,0.825967129455712,False,2.873373173774871,20,999
E1_blocked_cv,normal,500,0.0,0.8924905244813577,0.037865256353467,0.7836895126571971,1.0012915363055181,True,2.873373173774871,20,999
E1_blocked_cv,normal,500,0.0035355339059327364,0.892490524481358,0.037865256353467006,0.7836895126571974,1.0012915363055186,True,2.873373173774871,20,999
E1_blocked_cv,normal,700,0.0,1.025058777814238,0.041481816111218366,0.9058660402008009,1.1442515154276751,True,2.873373173774871,20,999
E1_blocked_cv,normal,700,0.0035355339059327364,1.025058777814238,0.04148181611121835,0.9058660402008009,1.144251515427675,True,2.873373173774871,20,999
E1_blocked_cv,normal,1000,0.0,0.8758025028350414,0.034637206301583866,0.7762768834335644,0.9753281222365183,False,2.873373173774871,20,999
E1_blocked_cv,normal,1000,0.0035355339059327364,0.8758025028350414,0.03463720630158386,0.7762768834335644,0.9753281222365183,False,2.873373173774871,20,999
E1_blocked_cv,normal,2000,0.0,0.8668082226052751,0.032747297227982364,0.7727130172367584,0.9609034279737918,False,2.873373173774871,20,999
E1_blocked_cv,normal,2000,0.0035355339059327364,0.8668082226052743,0.03274729722798235,0.7727130172367577,0.960903427973791,False,2.873373173774871,20,999
E1_blocked_cv,t5,250,0.0,0.7045088569608712,0.0339754315342759,0.606884763422858,0.8021329504988843,False,2.873373173774871,20,999
E1_blocked_cv,t5,250,0.0035355339059327364,0.7045088569608711,0.033975431534275895,0.6068847634228579,0.8021329504988842,False,2.873373173774871,20,999
E1_blocked_cv,t5,500,0.0,0.9552169873052027,0.038926708662746536,0.8433660268903169,1.0670679477200884,True,2.873373173774871,20,999
E1_blocked_cv,t5,500,0.0035355339059327364,0.9552169873052023,0.038926708662746536,0.8433660268903166,1.0670679477200882,True,2.873373173774871,20,999
E1_blocked_cv,t5,700,0.0,1.0244771481256945,0.03770468428135983,0.916137519785984,1.132816776465405,True,2.873373173774871,20,999
E1_blocked_cv,t5,700,0.0035355339059327364,1.024477148125695,0.037704684281359827,0.9161375197859846,1.1328167764654054,True,2.873373173774871,20,999
E1_blocked_cv,t5,1000,0.0,0.945852786014157,0.034966736890187554,0.8453803022594479,1.046325269768866,True,2.873373173774871,20,999
E1_blocked_cv,t5,1000,0.0035355339059327364,0.9458527860141568,0.03496673689018755,0.8453803022594477,1.0463252697688659,True,2.873373173774871,20,999
E1_blocked_cv,t5,2000,0.0,0.8743761749640453,0.03316653919856193,0.7790763309639447,0.9696760189641459,False,2.873373173774871,20,999
E1_blocked_cv,t5,2000,0.0035355339059327364,0.874376174964045,0.03316653919856193,0.7790763309639444,0.9696760189641456,False,2.873373173774871,20,999
E2_block_bootstrap,normal,250,0.0,0.866616547965749,0.021106213574659586,0.8034880723165346,0.9297450236149635,False,2.99099009047304,20,999
E2_block_bootstrap,normal,250,0.0035355339059327364,0.864750200578167,0.022058349372053677,0.7987738961941622,0.9307265049621718,False,2.99099009047304,20,999
E2_block_bootstrap,normal,500,0.0,0.9558510968295805,0.017183542878987365,0.9044552903593107,1.0072469032998503,True,2.99099009047304,20,999
E2_block_bootstrap,normal,500,0.0035355339059327364,0.9561995610951463,0.017830775044081867,0.9028678896328434,1.009531232557449,True,2.99099009047304,20,999
E2_block_bootstrap,normal,700,0.0,0.9743991990939265,0.01703919565783404,0.9234351337317136,1.0253632644561392,True,2.99099009047304,20,999
E2_block_bootstrap,normal,700,0.0035355339059327364,0.9770739823221096,0.018170101032676685,0.9227273901904797,1.0314205744537395,True,2.99099009047304,20,999
E2_block_bootstrap,normal,1000,0.0,0.9673899371685207,0.015420556203232532,0.9212672063750696,1.0135126679619717,True,2.99099009047304,20,999
E2_block_bootstrap,normal,1000,0.0035355339059327364,0.9635589651955913,0.017743150576688013,0.9104893776469464,1.016628552744236,True,2.99099009047304,20,999
