n_cal,n_test,qV,pihat_raw,pihat_cp,viol_raw,viol_cp,p_kup_raw,p_kup_cp,p_cc_raw,p_cc_cp,TL_raw,TL_cp,QS_raw,QS_cp,VaR_width,raw_width,model,symbol,alpha
2277,976,0.00453375313369483,0.3719262295081967,0.0942622950819672,363,92,0.0,1.3133381382424147e-08,0.11668437893991424,0.6021418557871836,Red,Red,0.0012707416470523548,0.0005724032359046477,0.005938264931745908,0.0014045117980510781,Chronos-Small,CBU0,0.05
2277,976,0.0031865694686871613,0.38524590163934425,0.14856557377049182,376,145,0.0,1.991329643180606e-06,0.3272570945885075,0.5175153736230509,Red,Red,0.0013808263322628975,0.0009038636326124728,0.00446015315825101,0.001273583689563849,Chronos-Small,CBU0,0.1
1617,693,0.01857924247195986,0.39105339105339104,0.030303030303030304,271,21,0.0,1.5183374822091977e-05,0.647027482282207,0.6638753021198851,Red,Yellow,0.0027641033397365596,0.00044921549466747884,0.02019713252305074,0.0016232310739165514,Chronos-Small,DJCI,0.01
1617,693,0.015379956511403402,0.3968253968253968,0.04184704184704185,275,29,0.0,0.009473387876239414,0.5138660187610209,0.4934866773273445,Red,Red,0.002829144227407835,0.0007803893738989046,0.01686636270761556,0.001498381655539329,Chronos-Small,DJCI,0.025
1617,693,0.011902860878549073,0.4126984126984127,0.07215007215007214,286,50,0.0,0.011849557985296078,0.6146341097388874,0.45335177275546656,Red,Red,0.002912818855298093,0.0012093894373237733,0.013245348920174989,0.0013629252758990357,Chronos-Small,DJCI,0.05
1617,693,0.00860434166866008,0.42424242424242425,0.11976911976911978,294,83,0.0,0.09143964686972073,0.4821569863002716,0.1632076158603979,Red,Red,0.003034367815988941,0.001839935534926744,0.00972938787856326,0.0011665537826143493,Chronos-Small,DJCI,0.1
1776,762,0.12616460281247144,0.39501312335958005,0.003937007874015748,301,3,0.0,0.05522590830673757,0.9678586589057332,,Red,Green,0.010438107107696255,0.00139860394543203,0.1330177097493617,0.006853106936890255,Chronos-Small,ETH,0.01
1776,762,0.08270231865376454,0.3989501312335958,0.013123359580052493,304,10,0.0,0.021080142244943034,0.8037100564565912,,Red,Green,0.010715117646387278,0.002610792749224923,0.08908303661263456,0.0063807179598339685,Chronos-Small,ETH,0.025
1776,762,0.06166420680049975,0.4015748031496063,0.03937007874015748,306,30,0.0,0.16266404153607295,0.8514441353174316,0.005048436505217246,Red,Red,0.01102103311059951,0.004305196541064494,0.06757424203259361,0.005914066706758022,Chronos-Small,ETH,0.05
1776,762,0.04034426853058633,0.4120734908136483,0.08923884514435695,314,68,0.0,0.3140546798249779,0.9121118791315195,0.6565779933115834,Red,Red,0.01154331929712084,0.006764303926835354,0.045441912660117385,0.005110188504341676,Chronos-Small,ETH,0.1
3689,1582,0.015414008109286406,0.38495575221238937,0.0025284450063211127,609,4,0.0,0.00036000253757406675,0.047920426733504495,,Red,Green,0.001277966179458058,0.00017515013553255033,0.016504071625557757,0.0010917628637626927,Chronos-Small,EURUSD,0.01
3689,1582,0.011645798178989768,0.393173198482933,0.010113780025284451,622,16,0.0,1.7003982854535415e-05,0.0777750693731376,,Red,Green,0.0013218429078169773,0.00034635231951707227,0.012667524018243724,0.0010240188568545374,Chronos-Small,EURUSD,0.025
3689,1582,0.00872999853846037,0.40075853350189633,0.022756005056890013,634,36,0.0,2.940481491631175e-08,0.08859115950607321,0.8436653969891948,Red,Yellow,0.0013725719938825368,0.0005590634943260564,0.009685584073227149,0.0009592600319592747,Chronos-Small,EURUSD,0.05
3689,1582,0.005874877256251623,0.41719342604298354,0.07016434892541087,660,111,0.0,3.2146647787612004e-05,0.19500777852187967,0.4739347354336161,Red,Red,0.0014574015326570542,0.000867165006716322,0.0067176316951809,0.0008506539710074648,Chronos-Small,EURUSD,0.1
4330,1856,0.036039821760051584,0.40625,0.010237068965517241,754,19,0.0,0.9185587125657224,0.20794046947748135,0.013757827107065856,Red,Green,0.0033374524706728708,0.0005203950811941938,0.03735658398136486,0.001357471638176105,Chronos-Small,FCHI,0.01
4330,1856,0.02661790114385808,0.41325431034482757,0.021551724137931036,767,40,0.0,0.3299719844954442,0.17016677843425065,0.0013928399567751937,Red,Yellow,0.0034302819104288737,0.0009872043063886018,0.027746182811746012,0.001201178902212002,Chronos-Small,FCHI,0.025
4330,1856,0.01949891334292625,0.4267241379310345,0.03502155172413793,792,65,0.0,0.0017948735808640537,0.12166579312471093,0.0017907575142599441,Red,Yellow,0.003534375687898396,0.001513421288934884,0.020443948146459695,0.0010716075320875067,Chronos-Small,FCHI,0.05
4330,1856,0.013191359451540107,0.44288793103448276,0.08297413793103449,822,154,0.0,0.012015588852492542,0.08377021356482495,0.00028797384470835574,Red,Red,0.0037019412311419153,0.00223814739542009,0.01383047898237057,0.0009008259676500987,Chronos-Small,FCHI,0.1
4275,1833,0.030329217709992418,0.37315875613747956,0.011456628477905073,684,21,0.0,0.5401659942376459,0.68887083598158,0.021830820279469587,Red,Green,0.002591957587169616,0.00046106873385113467,0.03182686482072091,0.0014991635598362281,Chronos-Small,FTSE100,0.01
4275,1833,0.022061602036553586,0.3818876159301691,0.02182214948172395,700,40,0.0,0.3732132576842593,0.6858321009680508,0.0014765542331154347,Red,Yellow,0.0026710332191114358,0.0008632278414171341,0.02340970304997212,0.0013518685979888717,Chronos-Small,FTSE100,0.025
4275,1833,0.015424496027451159,0.3895253682487725,0.03873431533006001,714,71,0.0,0.02142692022227144,0.7027090741148421,0.0015338142407115285,Red,Red,0.00276306575606888,0.001303130285753491,0.016620324456565545,0.0012076703273277499,Chronos-Small,FTSE100,0.05
4275,1833,0.010563971081187234,0.40425531914893614,0.07419530823786143,741,136,0.0,0.00012211378748661073,0.4197646178105806,1.0903189884614584e-05,Red,Red,0.002906305406758368,0.0019098647989086125,0.011509488719866985,0.000980745857032988,Chronos-Small,FTSE100,0.1
3698,1585,0.015203177062875935,0.38485804416403785,0.0056782334384858045,610,9,0.0,0.05980258313166442,0.8246664622395341,,Red,Green,0.0014955882167032167,0.00020297586571245508,0.016420214314950846,0.0012170372521551637,Chronos-Small,GBPUSD,0.01
3698,1585,0.010474746185202765,0.3949526813880126,0.02145110410094637,626,34,0.0,0.35383119968218923,0.8832774590886554,0.03898079116466224,Red,Yellow,0.0015450919827708436,0.00038154358605612987,0.01160957808814213,0.001134959256701753,Chronos-Small,GBPUSD,0.025
3698,1585,0.008143951801708283,0.40189274447949525,0.05110410094637224,637,81,0.0,0.8407066487854274,0.8207878311495097,0.02690769881000521,Red,Red,0.0016028350123575025,0.0006326640703433436,0.009196179937909938,0.0010527340783341983,Chronos-Small,GBPUSD,0.05
3698,1585,0.00553546524750531,0.4138801261829653,0.09400630914826498,656,149,0.0,0.4221734231440377,0.4891297459384285,0.15886118098607438,Red,Red,0.0016971427295749948,0.001012242763060415,0.006448665825721365,0.0009164221373864686,Chronos-Small,GBPUSD,0.1
4299,1843,0.039583067493618763,0.38524145415084105,0.005425935973955507,710,10,0.0,0.03067614254089579,0.536136410498249,,Red,Green,0.0032760550903000113,0.0005131792483363353,0.04115779198410037,0.0015966742162903628,Chronos-Small,GDAXI,0.01
4299,1843,0.027287721936358325,0.3950081389039609,0.021161150298426478,728,39,0.0,0.2784726235444205,0.4747438212775089,0.009001326360733919,Red,Yellow,0.0033714975026046317,0.0009908580754575142,0.02868413404250573,0.001430859229330458,Chronos-Small,GDAXI,0.025
4299,1843,0.02058616623239188,0.4064026044492675,0.032013022246337494,749,59,0.0,0.00015505074461008572,0.32640871977576513,0.0025983920697462137,Red,Yellow,0.0034837968719597396,0.0015523061995408622,0.02180046159900042,0.0012782601172463082,Chronos-Small,GDAXI,0.05
4299,1843,0.01435550344111955,0.4183396635919696,0.0727075420510038,771,134,0.0,4.396974950038324e-05,0.1707112477878051,0.00019226517709136637,Red,Red,0.003651754670316558,0.002328493013828709,0.015289097963044172,0.0010665424668037876,Chronos-Small,GDAXI,0.1
4127,1770,0.031126434335503515,0.38531073446327685,0.007909604519774011,682,14,0.0,0.35893888054701295,0.017808158366193094,0.09795517690166289,Red,Green,0.0030717075665880737,0.00046566144964877397,0.03224496041196369,0.0011691087987998287,Chronos-Small,GOLD,0.01
4127,1770,0.02200916624256001,0.3954802259887006,0.024858757062146894,700,44,0.0,0.9696110773971985,0.014222528589759587,0.9444662782236776,Red,Yellow,0.0031646558626385007,0.0008597013095251803,0.022962880609387705,0.0010462522843370662,Chronos-Small,GOLD,0.025
4127,1770,0.01685878835121468,0.40282485875706214,0.04463276836158192,713,79,0.0,0.2916630120048803,0.029594778510715236,0.19671124951520036,Red,Red,0.003263665046769004,0.0013712227413539447,0.017647978862972244,0.0009542279807671416,Chronos-Small,GOLD,0.05
4127,1770,0.011803608863586118,0.4124293785310734,0.09491525423728814,730,168,0.0,0.47240759339621885,0.06435317043345812,0.969019001356252,Red,Red,0.0034290743701599342,0.0021192809592840175,0.01230720973653359,0.0008296515643368974,Chronos-Small,GOLD,0.1
4160,1784,0.038906545780363636,0.3806053811659193,0.006726457399103139,679,12,0.0,0.13959536506585823,0.3886391236974266,0.0018879879877029548,Red,Green,0.003929869601362617,0.0005546896526858415,0.04245961068775833,0.0035584566667512594,Chronos-Small,HSI,0.01
4160,1784,0.026311905682237253,0.38621076233183854,0.017937219730941704,689,32,0.0,0.044350069873437814,0.5323225633774717,0.1317230522152032,Red,Yellow,0.004058931454265678,0.0010166353256010152,0.029639060967595048,0.0033365740220541213,Chronos-Small,HSI,0.025
4160,1784,0.019610659167734905,0.3923766816143498,0.044282511210762335,700,79,0.0,0.25886412847694007,0.9352713312067461,0.08120586364013116,Red,Red,0.004217030874473209,0.0016140386461349656,0.022726050639688203,0.0031284299873277047,Chronos-Small,HSI,0.05
4160,1784,0.01307092332686355,0.4047085201793722,0.11883408071748879,722,212,0.0,0.009790016582145844,0.950116168036422,0.02807680289676695,Red,Red,0.0044916034303078235,0.0026122928743881773,0.015795996797245856,0.00275732787812276,Chronos-Small,HSI,0.1
2860,1226,0.019096905566302277,0.38499184339314846,0.00897226753670473,472,11,0.0,0.712815391558864,0.3912303671000945,,Red,Green,0.00227222503775299,0.00024392212792270516,0.021848595483243215,0.0027516899169409393,Chronos-Small,IBGL,0.01
2860,1226,0.014839238516986842,0.3931484502446982,0.022838499184339316,482,28,0.0,0.6228415109001082,0.23661557504394515,0.6694889391146479,Red,Yellow,0.0023636095545727484,0.0005110951864321943,0.017444758901963058,0.002605520384976211,Chronos-Small,IBGL,0.025
2860,1226,0.011154843396448497,0.398858075040783,0.06443719412724307,489,79,0.0,0.0260920828453588,0.3770981549209491,0.09948692345441634,Red,Red,0.002464261537633777,0.0009062395695934602,0.013619750910944164,0.0024658095645990323,Chronos-Small,IBGL,0.05
2860,1226,0.008126557105519235,0.41353996737357257,0.10603588907014681,507,130,0.0,0.48496817437174256,0.47864799464520147,0.8091176911165668,Red,Red,0.002650266693495276,0.0015183659406372357,0.010356309399858541,0.0022330515838550895,Chronos-Small,IBGL,0.1
2762,1185,0.04212352727056173,0.3721518987341772,0.00590717299578059,441,7,0.0,0.12526893715056597,0.268260479769036,,Red,Green,0.004150148231161216,0.0005196155790968165,0.047589109584064995,0.005469816266622492,Chronos-Small,ICLN,0.01
2762,1185,0.031118335141853054,0.38059071729957805,0.016877637130801686,451,20,0.0,0.057277677463752785,0.1587040420317689,,Red,Yellow,0.004334785365703925,0.0010575684300341637,0.03632241506443113,0.005215485611590965,Chronos-Small,ICLN,0.025
2762,1185,0.023611302380367672,0.38734177215189874,0.038818565400843885,459,46,0.0,0.06647844237794354,0.12351168178689054,0.5064006670247948,Red,Red,0.004540286093195772,0.001766594987801068,0.028549417568097226,0.004955200370222346,Chronos-Small,ICLN,0.05
2762,1185,0.015519524704297159,0.4008438818565401,0.10464135021097046,475,124,0.0,0.5968148010731903,0.1405818042635637,0.21708942579307877,Red,Red,0.004919058812205836,0.0029615059082019443,0.020006737647408502,0.004519693041916127,Chronos-Small,ICLN,0.1
4131,1771,0.07054923311252861,0.38622247317899494,0.028232636928289104,684,50,0.0,2.802353904485244e-10,0.36966482780428755,0.6310216209862152,Red,Yellow,0.011748692349588337,0.00188143874895807,0.08128948097973317,0.010745825846364972,Chronos-Small,NATGAS,0.01
4131,1771,0.05363897875492475,0.391304347826087,0.06493506493506493,693,115,0.0,0.0,0.3210049060136776,0.34370098627477697,Red,Red,0.012158780046395454,0.003459547075007215,0.06372112489847033,0.010108788909578755,Chronos-Small,NATGAS,0.025
4131,1771,0.040197360956877835,0.3997741389045737,0.10107284020327499,708,179,0.0,0.0,0.3830512185782037,0.08431270557345139,Red,Red,0.01266668664107804,0.005535209833075743,0.049637603671987995,0.009508427802412118,Chronos-Small,NATGAS,0.05
4131,1771,0.02830899759472278,0.41445511010728403,0.16996047430830039,734,301,0.0,0.0,0.24083348125437443,0.07436526289658674,Red,Red,0.013537904084253016,0.008491050091109361,0.036609087783276054,0.00841551115513338,Chronos-Small,NATGAS,0.1
2818,1208,0.0242198267630135,0.42632450331125826,0.006622516556291391,515,8,0.0,0.20873921665964357,0.1355455710175838,,Red,Green,0.0026063345317976715,0.00032199366754420553,0.024978868647663365,0.0011048586809569692,Chronos-Small,NIFTY,0.01
2818,1208,0.01954041589835576,0.43625827814569534,0.011589403973509934,527,14,0.0,0.0008652163474145436,0.11861645000563525,,Red,Green,0.002695540059071667,0.0006246149381348031,0.020132859274645816,0.0010550730814290483,Chronos-Small,NIFTY,0.025
2818,1208,0.014986924421560226,0.4470198675496689,0.033112582781456956,540,40,0.0,0.004208170256571053,0.20622959422940912,0.04910744371301912,Red,Yellow,0.00278915369508553,0.0010033292419285365,0.015404674949565222,0.0010292107529735937,Chronos-Small,NIFTY,0.05
2818,1208,0.010513312227568676,0.46605960264900664,0.08857615894039735,563,107,0.0,0.17795326771926745,0.5742216572250041,0.005717851616778846,Red,Red,0.0029259207773803604,0.001594225611653726,0.010655187297763984,0.0010099672188110737,Chronos-Small,NIFTY,0.1
4134,1772,0.038378394714549076,0.3905191873589165,0.007900677200902935,692,14,0.0,0.35653605517329434,0.548862195154276,0.0038786858182277006,Red,Green,0.003658194613931045,0.0005469759374265759,0.04048344210972956,0.0021134338869164978,Chronos-Small,NIKKEI,0.01
4134,1772,0.0273289928845662,0.39785553047404065,0.01805869074492099,705,32,0.0,0.04911440441093262,0.6024979264245375,1.1541213022825403e-05,Red,Yellow,0.0037790597491326084,0.0010061383904460034,0.029225216567253683,0.0019095471317286871,Chronos-Small,NIKKEI,0.025
4134,1772,0.020346689343231188,0.4068848758465011,0.03893905191873589,721,69,0.0,0.026488800890933084,0.6138669070432543,0.001265545857336292,Red,Red,0.0039160109352384485,0.001594902494590792,0.02201699316392907,0.0016936677341112998,Chronos-Small,NIKKEI,0.05
4134,1772,0.014394344410635699,0.4193002257336343,0.08521444695259593,743,151,0.0,0.03373021369450391,0.6051371389436278,0.12940139516899885,Red,Red,0.004138813950393919,0.0024715549104401212,0.01571724766463115,0.0013828514160748081,Chronos-Small,NIKKEI,0.1
4254,1824,0.03116672240790403,0.3930921052631579,0.013157894736842105,717,24,0.0,0.1960762898764311,0.952372383634844,0.0390197575073552,Red,Green,0.003358276758005335,0.0005611056431236847,0.03259332234898498,0.0014490333509894367,Chronos-Small,SP500,0.01
4254,1824,0.022810506345910763,0.40021929824561403,0.029605263157894735,730,54,0.0,0.2206740739770071,0.9284738113858728,0.005123194110681739,Red,Yellow,0.003443791578132906,0.0010187161352883008,0.024009491565005148,0.0012513507957852906,Chronos-Small,SP500,0.025
4254,1824,0.016153410329474274,0.40844298245614036,0.054276315789473686,745,99,0.0,0.4082044025887889,0.6946743147148645,0.00810845073212152,Red,Red,0.0035368131033625036,0.0015569351212941813,0.01707131876394418,0.001029503716883461,Chronos-Small,SP500,0.05
4254,1824,0.010558157622847744,0.41831140350877194,0.11293859649122807,763,206,0.0,0.07053001974642625,0.5681545270673005,0.07737580567830815,Red,Red,0.003692924480197263,0.0023310978168360904,0.01120982429176111,0.0009160334465804422,Chronos-Small,SP500,0.1
3495,1498,0.034435598743315726,0.40053404539385845,0.004672897196261682,600,7,0.0,0.020703486420167283,0.3496126129420176,0.022758640584019774,Red,Green,0.002794278267758395,0.00038639223363461436,0.035340617937564434,0.0009516420707003178,Chronos-Small,STOXX,0.01
3495,1498,0.02459260659698359,0.4098798397863818,0.01335113484646195,614,20,0.0,0.0015512868049941675,0.23870033912576116,0.26752544072939966,Red,Green,0.002873438468952809,0.0007730480141147143,0.025339335620380977,0.0008196966357415674,Chronos-Small,STOXX,0.025
3495,1498,0.01782658559899274,0.417890520694259,0.03471295060080107,626,52,0.0,0.004152538073494583,0.20419104471359817,5.3135981712415514e-06,Red,Yellow,0.0029614225681035404,0.001224803157764047,0.01841996736212553,0.0007129726006576434,Chronos-Small,STOXX,0.05
3495,1498,0.012017494274294471,0.42923898531375165,0.06942590120160214,643,104,0.0,3.299055914451898e-05,0.1055622940915486,0.00019337792523677066,Red,Red,0.0030950535103524326,0.00186151702659992,0.012364337267307525,0.0005927840766563311,Chronos-Small,STOXX,0.1
3803,1631,0.019462675096885023,0.40220723482526055,0.017780502759043533,656,29,0.0,0.0044265156680401985,0.8859284360565314,0.5418706895706673,Red,Yellow,0.00280335665888664,0.00033001269265441437,0.02236391474664675,0.0029081003077376707,Chronos-Small,TLT,0.01
3803,1631,0.015405295687346974,0.41017780502759044,0.03678724708767627,669,60,0.0,0.0043385041523807955,0.9320269819841155,0.09039772527913381,Red,Red,0.0029403802109844272,0.0006945862432501708,0.018094286382164454,0.002703399100306128,Chronos-Small,TLT,0.025
3803,1631,0.01237761603652233,0.41630901287553645,0.06621704475781728,679,108,0.0,0.004116436244749666,0.96498274014327,0.14941436090182303,Red,Red,0.0030703183242835417,0.001149296691934509,0.01489063519782316,0.002537555520857547,Chronos-Small,TLT,0.05
3803,1631,0.008945161602412613,0.4291845493562232,0.12507664009809932,700,204,0.0,0.0011048987503585739,0.672223684282289,0.4398721226141524,Red,Red,0.0032809624378740848,0.001852564128739039,0.011115994204296667,0.002224222606971649,Chronos-Small,TLT,0.1
4403,1888,0.016733083111953113,0.3919491525423729,0.007415254237288136,740,14,0.0,0.23681624571911464,0.7132049934675174,,Red,Green,0.0016055387795270587,0.0002197511044957119,0.017532039079941435,0.0008144626610864612,Chronos-Small,USDJPY,0.01
4403,1888,0.01167670305778217,0.3972457627118644,0.026483050847457626,750,50,0.0,0.6826370533038365,0.651608106841499,0.05146022338199152,Red,Yellow,0.0016532135746192584,0.0004305374712240822,0.012387038643870786,0.0007347026835852369,Chronos-Small,USDJPY,0.025
4403,1888,0.00882260795219263,0.4041313559322034,0.045550847457627115,763,86,0.0,0.36813533568827805,0.5589162248800045,0.019466004671260695,Red,Red,0.0017053116244287274,0.000702987436195122,0.009445611683477607,0.0006630071575340108,Chronos-Small,USDJPY,0.05
4403,1888,0.006430718234048728,0.4173728813559322,0.0847457627118644,788,160,0.0,0.02364098007290727,0.36090709882768846,4.560316663182462e-07,Red,Red,0.0017918630667356642,0.0010873769547662716,0.006903057969721112,0.0005476547759890104,Chronos-Small,USDJPY,0.1
4132,1772,0.05519727078867386,0.41252821670428896,0.025395033860045147,731,45,0.0,4.931306063493679e-08,0.9753091284780693,9.111409372131174e-05,Red,Yellow,0.008232681353643604,0.0014635903847338547,0.05849530564371513,0.0034149855588950884,Chronos-Small,WTI,0.01
4132,1772,0.041691023415143004,0.417607223476298,0.04345372460496614,740,77,0.0,6.424932283644047e-06,0.7113992184499055,0.0003960443123190993,Red,Red,0.008453700095386051,0.002443016095494677,0.044430529841102955,0.002948868050051369,Chronos-Small,WTI,0.025
4132,1772,0.03252716921685768,0.42325056433408575,0.0716704288939052,750,127,0.0,8.091862229242519e-05,0.6130752939795685,0.004259792301056664,Red,Red,0.008679598375530844,0.0036048425511299776,0.03453214370325268,0.0023989629391038027,Chronos-Small,WTI,0.05
4132,1772,0.022747609389047595,0.44243792325056436,0.13205417607223477,784,234,0.0,1.636815639682876e-05,0.7269623881267628,0.06395940827155588,Red,Red,0.009066283897444058,0.005358344932284073,0.02403790444400598,0.002117653646786869,Chronos-Small,WTI,0.1
4276,1833,0.025212723744431523,0.41680305510092747,0.010365521003818877,764,19,0.0,0.8757598217094379,0.04737582970388288,0.014120488067457804,Red,Green,0.0029493745872828975,0.00044805256277205633,0.026238267567101483,0.0010629600505594216,Chronos-Mini,ASX200,0.01
4276,1833,0.019337280238086046,0.42225859247135844,0.025095471903982543,774,46,0.0,0.9791259831060907,0.01650899955180085,0.005674897435446691,Red,Yellow,0.003043816226796108,0.0008087637183818586,0.020047431656678466,0.0008192852938697285,Chronos-Mini,ASX200,0.025
4276,1833,0.014537099320782771,0.4277141298417894,0.05291871249318058,784,97,0.0,0.5698995316053507,0.014793683597506768,3.0547356899668365e-05,Red,Red,0.003111890007826753,0.0012542549333864508,0.015030688407746004,0.0006961989906473781,Chronos-Mini,ASX200,0.05
4276,1833,0.009912570208203788,0.4429896344789962,0.09983633387888707,812,183,0.0,0.9813609107742821,0.05936893614032668,0.0021312228405038214,Red,Red,0.0032476845678471107,0.001903788349607798,0.010073893674651172,0.0005746315967059848,Chronos-Mini,ASX200,0.1
3252,1395,0.022505440541051823,0.421505376344086,0.0007168458781362007,588,1,0.0,5.232900054830125e-06,0.0016413403561580386,,Red,Green,0.002002355856549876,0.00025729860467221973,0.0235287579905337,0.001024454111766592,Chronos-Mini,AUDUSD,0.01
3252,1395,0.01512012216368161,0.4265232974910394,0.007885304659498209,595,11,0.0,1.815129868076859e-06,0.0011915333012322282,,Red,Green,0.0020537230438814557,0.00045700857636318956,0.016057559007247556,0.0009458662474497475,Chronos-Mini,AUDUSD,0.025
3252,1395,0.011428329240550985,0.43010752688172044,0.02724014336917563,600,38,0.0,2.0987904680858094e-05,0.00032551052284646165,0.970939800704781,Red,Yellow,0.0021207245436604353,0.0007285768428317712,0.012253851425981153,0.0008467182212115199,Chronos-Mini,AUDUSD,0.05
3252,1395,0.008445288258781733,0.44731182795698926,0.07168458781362007,624,100,0.0,0.00022012201780696738,0.0017344466417363869,0.9441398625368382,Red,Red,0.0022285032942305975,0.0011804209344633745,0.009080663522631236,0.0006995655158119232,Chronos-Mini,AUDUSD,0.1
4186,1794,0.043729029913938094,0.4096989966555184,0.004459308807134894,735,8,0.0,0.00808717984671481,0.17471104952919858,0.02562731301681953,Red,Green,0.00393041603836951,0.0006298828914738911,0.046268632433600375,0.0025734500299783285,Chronos-Mini,BOVESPA,0.01
4186,1794,0.032192756305299594,0.4180602006688963,0.011148272017837236,750,20,0.0,2.522184246400716e-05,0.16473236266642688,0.0009813347016328633,Red,Green,0.004103284969433219,0.0011586249820434533,0.03445231491215418,0.0023456586449242256,Chronos-Mini,BOVESPA,0.025
