module,innovation,phi,n_cal,alpha,truth,method,replications,mean_expected_QS,mean_excess_QS,expected_QS_MCSE,median_expected_QS,p90_expected_QS,p99_expected_QS,top_five_share_of_total_regret,mean_expected_violation,mean_prediction_MSE,max_absolute_prediction,difference_vs_Raw,MCSE_vs_Raw,difference_vs_Shift-CP,MCSE_vs_Shift-CP,difference_vs_Vol-ERM,MCSE_vs_Vol-ERM
ar,normal,0.0,125,0.05,constant,POT80-Shift,500,0.0014801438162753602,2.1585602446565386e-05,1.3411366698324766e-06,0.0014690210968654502,0.00151347315883426,0.0015865061130680548,0.09069449209661971,0.05007035756368551,6.201421948840602e-06,0.0329744159732843,-3.063812411373982e-05,1.3411366698324768e-06,-6.3914668260555944e-06,1.172036895237124e-06,,
ar,normal,0.0,125,0.05,constant,POT90-Shift,500,0.0014865352831014158,2.7977069272621703e-05,1.7276995792643082e-06,0.0014708037529213,0.00154065364227054,0.001637929877887753,0.07445752032043328,0.047037028234827846,8.549812578541306e-06,0.0321067523430437,-2.424665728768423e-05,1.7276995792643082e-06,0.0,0.0,,
ar,normal,0.0,125,0.05,constant,Raw,500,0.0015107819403890996,5.222372656028037e-05,4.1740577323834194e-19,0.0015107819403891,0.0015107819403891,0.0015107819403891,0.01,0.08152999177511819,1.2499999999999982e-05,0.0197262091676007,0.0,0.0,2.424665728768423e-05,1.7276995792643082e-06,,
ar,normal,0.0,125,0.05,constant,Shift-CP,500,0.0014865352831014158,2.7977069272621703e-05,1.7276995792643082e-06,0.0014708037529213,0.00154065364227054,0.001637929877887753,0.07445752032043328,0.047037028234827846,8.549812578541306e-06,0.0321067523430437,-2.424665728768423e-05,1.7276995792643082e-06,0.0,0.0,,
ar,normal,0.0,125,0.05,constant,Shift-ERM,500,0.0014841223104333863,2.556409660458799e-05,1.5870749185152303e-06,0.00146928345165585,0.00153354856517557,0.0016165343538641001,0.07978815451754054,0.054810023527643324,6.981154278536256e-06,0.0318837131144422,-2.665962995571383e-05,1.5870749185152301e-06,-2.4129726680296017e-06,1.1299302483670514e-06,,
ar,normal,0.0,125,0.05,none,POT80-Shift,500,0.0014801438162753602,2.1585602446565386e-05,1.3411366698324766e-06,0.0014690210968654502,0.00151347315883426,0.0015865061130680548,0.09069449209661971,0.05007035756368551,6.201421948840602e-06,0.0329744159732843,2.1585602446560277e-05,1.3411366698324766e-06,-6.3914668260555944e-06,1.172036895237124e-06,,
ar,normal,0.0,125,0.05,none,POT90-Shift,500,0.0014865352831014158,2.7977069272621703e-05,1.7276995792643082e-06,0.0014708037529213,0.00154065364227054,0.001637929877887753,0.07445752032043328,0.047037028234827846,8.549812578541306e-06,0.0321067523430437,2.7977069272615876e-05,1.727699579264308e-06,0.0,0.0,,
ar,normal,0.0,125,0.05,none,Raw,500,0.0014585582138288004,0.0,4.853555502771418e-19,0.0014585582138288,0.0014585582138288,0.0014585582138288,0.0,0.0499999999999999,0.0,0.0232617430735334,0.0,0.0,-2.7977069272615876e-05,1.727699579264308e-06,,
ar,normal,0.0,125,0.05,none,Shift-CP,500,0.0014865352831014158,2.7977069272621703e-05,1.7276995792643082e-06,0.0014708037529213,0.00154065364227054,0.001637929877887753,0.07445752032043328,0.047037028234827846,8.549812578541306e-06,0.0321067523430437,2.7977069272615876e-05,1.727699579264308e-06,0.0,0.0,,
ar,normal,0.0,125,0.05,none,Shift-ERM,500,0.0014841223104333863,2.556409660458799e-05,1.5870749185152303e-06,0.00146928345165585,0.00153354856517557,0.0016165343538641001,0.07978815451754054,0.054810023527643324,6.981154278536256e-06,0.0318837131144422,2.556409660458627e-05,1.5870749185152297e-06,-2.4129726680296017e-06,1.1299302483670514e-06,,
ar,normal,0.0,250,0.01,constant,POT80-Shift,500,0.00038454060581094264,7.6223961067226005e-06,5.049825389937034e-07,0.00037988310681025,0.00039724258478377004,0.000432778854502909,0.08516781156500157,0.011610914584402218,7.499372106587966e-06,0.0397093717111226,-6.727476647257399e-06,5.049825389937036e-07,-8.1179918168134e-06,8.917562846392774e-07,,
ar,normal,0.0,250,0.01,constant,POT90-Shift,500,0.00038456176635062023,7.643556646402698e-06,5.117522145639435e-07,0.00038006780058635,0.00039690674421581,0.000434789158996485,0.09147493020388815,0.011549228595045367,7.6205404104041795e-06,0.0422119423753331,-6.706316107579798e-06,5.117522145639436e-07,-8.096831277135797e-06,8.987368553100338e-07,,
ar,normal,0.0,250,0.01,constant,Raw,500,0.0003912680824582001,1.4349872753942718e-05,1.941422201108567e-20,0.0003912680824582,0.0003912680824582,0.0003912680824582,0.01,0.0189308942655463,1.2499999999999982e-05,0.0293639932367309,0.0,0.0,-1.3905151695560002e-06,8.718319529138835e-07,,
ar,normal,0.0,250,0.01,constant,Shift-CP,500,0.00039265859762775603,1.5740387923540036e-05,8.71831952913884e-07,0.0003853433040155,0.00041809168046317007,0.00045790998833106195,0.06328280111248251,0.007675209228503418,2.374526641099453e-05,0.0510522737068185,1.3905151695560002e-06,8.718319529138835e-07,0.0,0.0,,
ar,normal,0.0,250,0.01,constant,Shift-ERM,500,0.0003879139191292398,1.0995709425021916e-05,6.914245120041915e-07,0.00038150115059495005,0.00040770422644561004,0.00044402713487402297,0.08083158812753576,0.011503627979060066,1.1926516463459138e-05,0.0437349331583042,-3.354163328960199e-06,6.914245120041913e-07,-4.744678498516199e-06,8.688556011223316e-07,,
ar,normal,0.0,250,0.01,none,POT80-Shift,500,0.00038454060581094264,7.6223961067226005e-06,5.049825389937034e-07,0.00037988310681025,0.00039724258478377004,0.000432778854502909,0.08516781156500157,0.011610914584402218,7.499372106587966e-06,0.0397093717111226,7.622396106742619e-06,5.049825389937036e-07,-8.1179918168134e-06,8.917562846392774e-07,,
ar,normal,0.0,250,0.01,none,POT90-Shift,500,0.00038456176635062023,7.643556646402698e-06,5.117522145639435e-07,0.00038006780058635,0.00039690674421581,0.000434789158996485,0.09147493020388815,0.011549228595045367,7.6205404104041795e-06,0.0422119423753331,7.643556646420221e-06,5.117522145639436e-07,-8.096831277135797e-06,8.987368553100338e-07,,
ar,normal,0.0,250,0.01,none,Raw,500,0.0003769182097042,0.0,8.251044354711411e-20,0.0003769182097042,0.0003769182097042,0.0003769182097042,0.0,0.01,0.0,0.0328995271426637,0.0,0.0,-1.5740387923556018e-05,8.718319529138835e-07,,
ar,normal,0.0,250,0.01,none,Shift-CP,500,0.00039265859762775603,1.5740387923540036e-05,8.71831952913884e-07,0.0003853433040155,0.00041809168046317007,0.00045790998833106195,0.06328280111248251,0.007675209228503418,2.374526641099453e-05,0.0510522737068185,1.5740387923556018e-05,8.718319529138835e-07,0.0,0.0,,
ar,normal,0.0,250,0.01,none,Shift-ERM,500,0.0003879139191292398,1.0995709425021916e-05,6.914245120041915e-07,0.00038150115059495005,0.00040770422644561004,0.00044402713487402297,0.08083158812753576,0.011503627979060066,1.1926516463459138e-05,0.0437349331583042,1.0995709425039818e-05,6.914245120041913e-07,-4.744678498516199e-06,8.688556011223316e-07,,
ar,normal,0.0,250,0.05,constant,POT80-Shift,500,0.0014695602593896332,1.1002045560840203e-05,6.777389687710515e-07,0.00146352449604145,0.00148744027952179,0.001534648762510577,0.08316781036299321,0.049313532727656505,3.0887598940215866e-06,0.0284294202395167,-4.122168099946663e-05,6.777389687710518e-07,-3.8296938394865986e-06,6.086151799415459e-07,,
ar,normal,0.0,250,0.05,constant,POT90-Shift,500,0.0014712338404872126,1.2675626658416529e-05,8.732767918534355e-07,0.0014642388272862001,0.0014902812624116,0.0015398925542335548,0.10076679206304598,0.04853116261895871,3.7033224071612215e-06,0.0321830593496313,-3.9548099901887627e-05,8.732767918534357e-07,-2.156112741907603e-06,6.782847633364358e-07,,
ar,normal,0.0,250,0.05,constant,Raw,500,0.0015107819403890996,5.222372656028037e-05,4.1740577323834194e-19,0.0015107819403891,0.0015107819403891,0.0015107819403891,0.01,0.08152999177511819,1.2499999999999982e-05,0.0197262091676007,0.0,0.0,3.739198715998002e-05,8.661321826535166e-07,,
ar,normal,0.0,250,0.05,constant,Shift-CP,500,0.00147338995322912,1.4831739400326188e-05,8.661321826535161e-07,0.0014663322790219,0.00149749004290778,0.0015495060264479638,0.07711291813204807,0.04671995635384627,4.378532464740168e-06,0.0302201839661826,-3.739198715998002e-05,8.661321826535166e-07,0.0,0.0,,
ar,normal,0.0,250,0.05,constant,Shift-ERM,500,0.0014715598488044947,1.3001634975702833e-05,8.168593931427536e-07,0.0014650718287478,0.00149092425730195,0.0015478738224335678,0.09091714028876569,0.05081697675178629,3.5974662431021678e-06,0.0300289665291978,-3.9222091584605234e-05,8.168593931427536e-07,-1.8301044246252069e-06,5.239733964212501e-07,,
ar,normal,0.0,250,0.05,none,POT80-Shift,500,0.0014695602593896332,1.1002045560840203e-05,6.777389687710515e-07,0.00146352449604145,0.00148744027952179,0.001534648762510577,0.08316781036299321,0.049313532727656505,3.0887598940215866e-06,0.0284294202395167,1.100204556083348e-05,6.777389687710515e-07,-3.8296938394865986e-06,6.086151799415459e-07,,
ar,normal,0.0,250,0.05,none,POT90-Shift,500,0.0014712338404872126,1.2675626658416529e-05,8.732767918534355e-07,0.0014642388272862001,0.0014902812624116,0.0015398925542335548,0.10076679206304598,0.04853116261895871,3.7033224071612215e-06,0.0321830593496313,1.2675626658412473e-05,8.732767918534357e-07,-2.156112741907603e-06,6.782847633364358e-07,,
ar,normal,0.0,250,0.05,none,Raw,500,0.0014585582138288004,0.0,4.853555502771418e-19,0.0014585582138288,0.0014585582138288,0.0014585582138288,0.0,0.0499999999999999,0.0,0.0232617430735334,0.0,0.0,-1.4831739400320076e-05,8.661321826535169e-07,,
ar,normal,0.0,250,0.05,none,Shift-CP,500,0.00147338995322912,1.4831739400326188e-05,8.661321826535161e-07,0.0014663322790219,0.00149749004290778,0.0015495060264479638,0.07711291813204807,0.04671995635384627,4.378532464740168e-06,0.0302201839661826,1.4831739400320076e-05,8.661321826535169e-07,0.0,0.0,,
ar,normal,0.0,250,0.05,none,Shift-ERM,500,0.0014715598488044947,1.3001634975702833e-05,8.168593931427536e-07,0.0014650718287478,0.00149092425730195,0.0015478738224335678,0.09091714028876569,0.05081697675178629,3.5974662431021678e-06,0.0300289665291978,1.300163497569487e-05,8.168593931427536e-07,-1.8301044246252069e-06,5.239733964212501e-07,,
ar,normal,0.0,500,0.01,constant,POT80-Shift,500,0.0003804709512405576,3.5527415363391043e-06,2.2287614433250872e-07,0.0003787959718112,0.00038599168817229,0.000399634498354307,0.08381730991603561,0.010379526862837723,3.765885184591382e-06,0.0386036773120428,-1.0797131217642399e-05,2.2287614433250867e-07,-2.0581200470744002e-06,2.729176597843887e-07,,
ar,normal,0.0,500,0.01,constant,POT90-Shift,500,0.0003805143254519998,3.5961157477825778e-06,2.3374448979974967e-07,0.00037871086449095,0.00038592451049494,0.0004012295156864,0.09106330967443674,0.010553400750338423,3.7551976864167507e-06,0.0390020565495487,-1.07537570062002e-05,2.3374448979974975e-07,-2.0147458356322007e-06,2.635785383012907e-07,,
ar,normal,0.0,500,0.01,constant,Raw,500,0.0003912680824582001,1.4349872753942718e-05,1.941422201108567e-20,0.0003912680824582,0.0003912680824582,0.0003912680824582,0.01,0.0189308942655463,1.2499999999999982e-05,0.0293639932367309,0.0,0.0,8.739011170568e-06,2.993521213179584e-07,,
ar,normal,0.0,500,0.01,constant,Shift-CP,500,0.00038252907128763204,5.6108615834160135e-06,2.9935212131795855e-07,0.0003801102179283,0.00039218882643054,0.00040556367575691403,0.058697630446469536,0.009806640883112895,6.462103767725972e-06,0.0407360726979523,-8.739011170568e-06,2.993521213179584e-07,0.0,0.0,,
ar,normal,0.0,500,0.01,constant,Shift-ERM,500,0.0003825347855936868,5.616575889469465e-06,3.548872536199754e-07,0.00037950809350095,0.0003923637454725,0.000408698311218069,0.07879796883473054,0.011913254294495178,5.434383644164283e-06,0.0392118963672104,-8.733296864513199e-06,3.5488725361997535e-07,5.7143060547986715e-09,2.871775942058579e-07,,
ar,normal,0.0,500,0.01,none,POT80-Shift,500,0.0003804709512405576,3.5527415363391043e-06,2.2287614433250872e-07,0.0003787959718112,0.00038599168817229,0.000399634498354307,0.08381730991603561,0.010379526862837723,3.765885184591382e-06,0.0386036773120428,3.5527415363576196e-06,2.2287614433250862e-07,-2.0581200470744002e-06,2.729176597843887e-07,,
ar,normal,0.0,500,0.01,none,POT90-Shift,500,0.0003805143254519998,3.5961157477825778e-06,2.3374448979974967e-07,0.00037871086449095,0.00038592451049494,0.0004012295156864,0.09106330967443674,0.010553400750338423,3.7551976864167507e-06,0.0390020565495487,3.5961157477998196e-06,2.3374448979974977e-07,-2.0147458356322007e-06,2.635785383012907e-07,,
ar,normal,0.0,500,0.01,none,Raw,500,0.0003769182097042,0.0,8.251044354711411e-20,0.0003769182097042,0.0003769182097042,0.0003769182097042,0.0,0.01,0.0,0.0328995271426637,0.0,0.0,-5.61086158343202e-06,2.9935212131795844e-07,,
ar,normal,0.0,500,0.01,none,Shift-CP,500,0.00038252907128763204,5.6108615834160135e-06,2.9935212131795855e-07,0.0003801102179283,0.00039218882643054,0.00040556367575691403,0.058697630446469536,0.009806640883112895,6.462103767725972e-06,0.0407360726979523,5.61086158343202e-06,2.9935212131795844e-07,0.0,0.0,,
ar,normal,0.0,500,0.01,none,Shift-ERM,500,0.0003825347855936868,5.616575889469465e-06,3.548872536199754e-07,0.00037950809350095,0.0003923637454725,0.000408698311218069,0.07879796883473054,0.011913254294495178,5.434383644164283e-06,0.0392118963672104,5.6165758894868185e-06,3.5488725361997535e-07,5.7143060547986715e-09,2.871775942058579e-07,,
ar,normal,0.0,500,0.05,constant,POT80-Shift,500,0.0014638754102580943,5.317196429298585e-06,3.1084590450377816e-07,0.00146134097763865,0.00147284546822648,0.001490076663015723,0.07003103577169187,0.04934708470468561,1.483323952599377e-06,0.026924960720158,-4.690653013100562e-05,3.1084590450377806e-07,-1.496891423100002e-06,2.417896248895268e-07,,
ar,normal,0.0,500,0.05,constant,POT90-Shift,500,0.0014641116731619105,5.553459333117313e-06,3.160709584851367e-07,0.0014614622173206998,0.00147363873521459,0.001489631480389197,0.06457871280451097,0.04952300115498775,1.5474517378177211e-06,0.0266993698333584,-4.667026722718962e-05,3.1607095848513667e-07,-1.2606285192840017e-06,2.4245796743587675e-07,,
ar,normal,0.0,500,0.05,constant,Raw,500,0.0015107819403890996,5.222372656028037e-05,4.1740577323834194e-19,0.0015107819403891,0.0015107819403891,0.0015107819403891,0.01,0.08152999177511819,1.2499999999999982e-05,0.0197262091676007,0.0,0.0,4.540963870790563e-05,3.7639697019442734e-07,,
ar,normal,0.0,500,0.05,constant,Shift-CP,500,0.0014653723016811943,6.8140878524017275e-06,3.7639697019442755e-07,0.0014622627056285,0.0014765395735675101,0.0014962232094830599,0.06787673568774683,0.049424818535078456,1.8997226307596822e-06,0.0271278056436945,-4.540963870790563e-05,3.7639697019442734e-07,0.0,0.0,,
ar,normal,0.0,500,0.05,constant,Shift-ERM,500,0.001465226169469659,6.667955640867168e-06,4.002939858592334e-07,0.0014616840081216002,0.0014763195982723499,0.001499129638767155,0.07838619836452985,0.051373311419081844,1.8028675310227903e-06,0.0269050553815613,-4.555577091944103e-05,4.0029398585923324e-07,-1.4613221153540095e-07,1.659460028951267e-07,,
ar,normal,0.0,500,0.05,none,POT80-Shift,500,0.0014638754102580943,5.317196429298585e-06,3.1084590450377816e-07,0.00146134097763865,0.00147284546822648,0.001490076663015723,0.07003103577169187,0.04934708470468561,1.483323952599377e-06,0.026924960720158,5.3171964292944746e-06,3.1084590450377827e-07,-1.496891423100002e-06,2.417896248895268e-07,,
ar,normal,0.0,500,0.05,none,POT90-Shift,500,0.0014641116731619105,5.553459333117313e-06,3.160709584851367e-07,0.0014614622173206998,0.00147363873521459,0.001489631480389197,0.06457871280451097,0.04952300115498775,1.5474517378177211e-06,0.0266993698333584,5.553459333110475e-06,3.160709584851368e-07,-1.2606285192840017e-06,2.4245796743587675e-07,,
ar,normal,0.0,500,0.05,none,Raw,500,0.0014585582138288004,0.0,4.853555502771418e-19,0.0014585582138288,0.0014585582138288,0.0014585582138288,0.0,0.0499999999999999,0.0,0.0232617430735334,0.0,0.0,-6.814087852394477e-06,3.7639697019442734e-07,,
ar,normal,0.0,500,0.05,none,Shift-CP,500,0.0014653723016811943,6.8140878524017275e-06,3.7639697019442755e-07,0.0014622627056285,0.0014765395735675101,0.0014962232094830599,0.06787673568774683,0.049424818535078456,1.8997226307596822e-06,0.0271278056436945,6.814087852394477e-06,3.7639697019442734e-07,0.0,0.0,,
ar,normal,0.0,500,0.05,none,Shift-ERM,500,0.001465226169469659,6.667955640867168e-06,4.002939858592334e-07,0.0014616840081216002,0.0014763195982723499,0.001499129638767155,0.07838619836452985,0.051373311419081844,1.8028675310227903e-06,0.0269050553815613,6.667955640859076e-06,4.002939858592332e-07,-1.4613221153540095e-07,1.659460028951267e-07,,
ar,normal,0.0,1000,0.01,constant,POT80-Shift,500,0.0003787007502371184,1.782540532903764e-06,1.0199695349890767e-07,0.00037780629948605,0.00038164705422195,0.000387274688602465,0.06858081093266472,0.009782312220659194,1.9386959389698286e-06,0.0366471036409793,-1.2567332221081598e-05,1.019969534989077e-07,-8.547894150615975e-07,1.406221374962422e-07,,
ar,normal,0.0,1000,0.01,constant,POT90-Shift,500,0.000378700074151816,1.7818644475987173e-06,1.0557864001348443e-07,0.00037775298188279997,0.00038201229843871,0.000387807546395443,0.0677395781116316,0.010161092552442824,1.8862958951891032e-06,0.0366574548759582,-1.2568008306384e-05,1.0557864001348446e-07,-8.554655003639994e-07,1.2425385861900716e-07,,
ar,normal,0.0,1000,0.01,constant,Raw,500,0.0003912680824582001,1.4349872753942718e-05,1.941422201108567e-20,0.0003912680824582,0.0003912680824582,0.0003912680824582,0.01,0.0189308942655463,1.2499999999999982e-05,0.0293639932367309,0.0,0.0,1.171254280602e-05,1.6320412500008707e-07,,
ar,normal,0.0,1000,0.01,constant,Shift-CP,500,0.00037955553965218005,2.637329947964166e-06,1.6320412500008713e-07,0.00037810396062455,0.00038414163714603,0.000393333264519787,0.07009394387420083,0.010045758604250148,2.8738816466218427e-06,0.0380409147066798,-1.171254280602e-05,1.6320412500008707e-07,0.0,0.0,,
ar,normal,0.0,1000,0.01,constant,Shift-ERM,500,0.0003795682034614112,2.6499937571922923e-06,1.7104033824501088e-07,0.00037806516268645,0.00038463630228371,0.00039422493350875997,0.07348977754248308,0.011051972202036311,2.6302965467386305e-06,0.037171062111421,-1.1699878996788797e-05,1.7104033824501085e-07,1.2663809231202118e-08,1.0537433788513275e-07,,
ar,normal,0.0,1000,0.01,none,POT80-Shift,500,0.0003787007502371184,1.782540532903764e-06,1.0199695349890767e-07,0.00037780629948605,0.00038164705422195,0.000387274688602465,0.06858081093266472,0.009782312220659194,1.9386959389698286e-06,0.0366471036409793,1.78254053291842e-06,1.0199695349890767e-07,-8.547894150615975e-07,1.406221374962422e-07,,
ar,normal,0.0,1000,0.01,none,POT90-Shift,500,0.000378700074151816,1.7818644475987173e-06,1.0557864001348443e-07,0.00037775298188279997,0.00038201229843871,0.000387807546395443,0.0677395781116316,0.010161092552442824,1.8862958951891032e-06,0.0366574548759582,1.781864447616018e-06,1.0557864001348447e-07,-8.554655003639994e-07,1.2425385861900716e-07,,
ar,normal,0.0,1000,0.01,none,Raw,500,0.0003769182097042,0.0,8.251044354711411e-20,0.0003769182097042,0.0003769182097042,0.0003769182097042,0.0,0.01,0.0,0.0328995271426637,0.0,0.0,-2.637329947980017e-06,1.6320412500008705e-07,,
ar,normal,0.0,1000,0.01,none,Shift-CP,500,0.00037955553965218005,2.637329947964166e-06,1.6320412500008713e-07,0.00037810396062455,0.00038414163714603,0.000393333264519787,0.07009394387420083,0.010045758604250148,2.8738816466218427e-06,0.0380409147066798,2.637329947980017e-06,1.6320412500008705e-07,0.0,0.0,,
ar,normal,0.0,1000,0.01,none,Shift-ERM,500,0.0003795682034614112,2.6499937571922923e-06,1.7104033824501088e-07,0.00037806516268645,0.00038463630228371,0.00039422493350875997,0.07348977754248308,0.011051972202036311,2.6302965467386305e-06,0.037171062111421,2.6499937572112197e-06,1.7104033824501088e-07,1.2663809231202118e-08,1.0537433788513275e-07,,
ar,normal,0.0,1000,0.05,constant,POT80-Shift,500,0.001461172959771638,2.6147459428449896e-06,1.5997088414686418e-07,0.00145993810208545,0.00146547207372536,0.001475787192537463,0.08940296590159333,0.049515456578349215,7.240310548992685e-07,0.0260604424920978,-4.9608980617462025e-05,1.599708841468643e-07,-1.0962485659308033e-06,1.4683304587512557e-07,,
ar,normal,0.0,1000,0.05,constant,POT90-Shift,500,0.001461378992714698,2.8207788859051196e-06,1.6908419485315236e-07,0.00146013667951935,0.0014657200202497901,0.0014768690879421811,0.08469043345291227,0.050230943093291715,7.758439187830358e-07,0.0263164829204213,-4.9402947674402025e-05,1.6908419485315233e-07,-8.902156228708033e-07,1.365908975380531e-07,,
ar,normal,0.0,1000,0.05,constant,Raw,500,0.0015107819403890996,5.222372656028037e-05,4.1740577323834194e-19,0.0015107819403891,0.0015107819403891,0.0015107819403891,0.01,0.08152999177511819,1.2499999999999982e-05,0.0197262091676007,0.0,0.0,4.851273205153122e-05,2.280945060170479e-07,,
ar,normal,0.0,1000,0.05,constant,Shift-CP,500,0.0014622692083375687,3.7109945087739193e-06,2.2809450601704782e-07,0.0014602725453787,0.0014680961517496002,0.0014804270650887609,0.08137709546056865,0.04983460186762245,1.0255539131269814e-06,0.0266577796572373,-4.851273205153122e-05,2.280945060170479e-07,0.0,0.0,,
ar,normal,0.0,1000,0.05,constant,Shift-ERM,500,0.0014621735701890368,3.6153563602448427e-06,2.2872442118797357e-07,0.0014602149581157998,0.00146795201353575,0.001479818928836746,0.08552106608092194,0.05079663600683922,9.841177550247475e-07,0.0266566509928974,-4.860837020006323e-05,2.2872442118797368e-07,-9.563814853200646e-08,6.003489767875653e-08,,
ar,normal,0.0,1000,0.05,none,POT80-Shift,500,0.001461172959771638,2.6147459428449896e-06,1.5997088414686418e-07,0.00145993810208545,0.00146547207372536,0.001475787192537463,0.08940296590159333,0.049515456578349215,7.240310548992685e-07,0.0260604424920978,2.614745942838077e-06,1.5997088414686424e-07,-1.0962485659308033e-06,1.4683304587512557e-07,,
ar,normal,0.0,1000,0.05,none,POT90-Shift,500,0.001461378992714698,2.8207788859051196e-06,1.6908419485315236e-07,0.00146013667951935,0.0014657200202497901,0.0014768690879421811,0.08469043345291227,0.050230943093291715,7.758439187830358e-07,0.0263164829204213,2.820778885898077e-06,1.6908419485315228e-07,-8.902156228708033e-07,1.365908975380531e-07,,
ar,normal,0.0,1000,0.05,none,Raw,500,0.0014585582138288004,0.0,4.853555502771418e-19,0.0014585582138288,0.0014585582138288,0.0014585582138288,0.0,0.0499999999999999,0.0,0.0232617430735334,0.0,0.0,-3.7109945087688803e-06,2.280945060170479e-07,,
ar,normal,0.0,1000,0.05,none,Shift-CP,500,0.0014622692083375687,3.7109945087739193e-06,2.2809450601704782e-07,0.0014602725453787,0.0014680961517496002,0.0014804270650887609,0.08137709546056865,0.04983460186762245,1.0255539131269814e-06,0.0266577796572373,3.7109945087688803e-06,2.280945060170479e-07,0.0,0.0,,
ar,normal,0.0,1000,0.05,none,Shift-ERM,500,0.0014621735701890368,3.6153563602448427e-06,2.2872442118797357e-07,0.0014602149581157998,0.00146795201353575,0.001479818928836746,0.08552106608092194,0.05079663600683922,9.841177550247475e-07,0.0266566509928974,3.615356360236874e-06,2.2872442118797363e-07,-9.563814853200646e-08,6.003489767875653e-08,,
ar,normal,0.5,125,0.01,constant,POT80-Shift,500,0.000402545855795523,2.5627646091302892e-05,1.7773661229421362e-06,0.00038700039592045004,0.00044287987252983004,0.000566738301270456,0.09791552236370947,0.01647457097049086,2.1288790724358095e-05,0.0443145774562006,1.1277773337323e-05,1.7773661229421347e-06,-4.900755870233601e-06,1.7448706771570944e-06,,
