module,innovation,phi,n_cal,alpha,truth,method,reference,difference,MCSE,lower95,upper95,replicate_win_fraction
ar,normal,0.0,125,0.05,constant,POT90-Shift,Raw,-2.424665728768423e-05,1.7276995792643082e-06,-2.7632948463042272e-05,-2.0860366112326186e-05,0.812
ar,normal,0.0,125,0.05,constant,POT90-Shift,Shift-CP,0.0,0.0,0.0,0.0,0.0
ar,normal,0.0,125,0.05,constant,Raw,Raw,0.0,0.0,0.0,0.0,0.0
ar,normal,0.0,125,0.05,constant,Raw,Shift-CP,2.424665728768423e-05,1.7276995792643082e-06,2.0860366112326186e-05,2.7632948463042272e-05,0.188
ar,normal,0.0,125,0.05,constant,Shift-CP,Raw,-2.424665728768423e-05,1.7276995792643082e-06,-2.7632948463042272e-05,-2.0860366112326186e-05,0.812
ar,normal,0.0,125,0.05,constant,Shift-CP,Shift-CP,0.0,0.0,0.0,0.0,0.0
ar,normal,0.0,125,0.05,constant,Shift-ERM,Raw,-2.665962995571383e-05,1.5870749185152301e-06,-2.9770296796003682e-05,-2.354896311542398e-05,0.832
ar,normal,0.0,125,0.05,constant,Shift-ERM,Shift-CP,-2.4129726680296017e-06,1.1299302483670514e-06,-4.627635954829022e-06,-1.983093812301811e-07,0.506
ar,normal,0.0,125,0.05,none,POT80-Shift,Raw,2.1585602446560277e-05,1.3411366698324766e-06,1.8956974573688622e-05,2.421423031943193e-05,0.0
ar,normal,0.0,125,0.05,none,POT80-Shift,Shift-CP,-6.3914668260555944e-06,1.172036895237124e-06,-8.688659140720357e-06,-4.0942745113908315e-06,0.564
ar,normal,0.0,125,0.05,none,POT90-Shift,Raw,2.7977069272615876e-05,1.727699579264308e-06,2.4590778097257832e-05,3.136336044797392e-05,0.0
ar,normal,0.0,125,0.05,none,POT90-Shift,Shift-CP,0.0,0.0,0.0,0.0,0.0
ar,normal,0.0,125,0.05,none,Raw,Raw,0.0,0.0,0.0,0.0,0.0
ar,normal,0.0,125,0.05,none,Raw,Shift-CP,-2.7977069272615876e-05,1.727699579264308e-06,-3.136336044797392e-05,-2.4590778097257832e-05,1.0
ar,normal,0.0,125,0.05,none,Shift-CP,Raw,2.7977069272615876e-05,1.727699579264308e-06,2.4590778097257832e-05,3.136336044797392e-05,0.0
ar,normal,0.0,125,0.05,none,Shift-CP,Shift-CP,0.0,0.0,0.0,0.0,0.0
ar,normal,0.0,125,0.05,none,Shift-ERM,Raw,2.556409660458627e-05,1.5870749185152297e-06,2.245342976429642e-05,2.867476344487612e-05,0.0
ar,normal,0.0,125,0.05,none,Shift-ERM,Shift-CP,-2.4129726680296017e-06,1.1299302483670514e-06,-4.627635954829022e-06,-1.983093812301811e-07,0.506
ar,normal,0.0,250,0.01,constant,POT80-Shift,Raw,-6.727476647257399e-06,5.049825389937036e-07,-7.717242423685058e-06,-5.73771087082974e-06,0.826
ar,normal,0.0,250,0.01,constant,POT80-Shift,Shift-CP,-8.1179918168134e-06,8.917562846392774e-07,-9.865834134706383e-06,-6.3701494989204165e-06,0.658
ar,normal,0.0,250,0.01,constant,POT90-Shift,Raw,-6.706316107579798e-06,5.117522145639436e-07,-7.709350448125128e-06,-5.703281767034468e-06,0.83
ar,normal,0.0,250,0.01,constant,POT90-Shift,Shift-CP,-8.096831277135797e-06,8.987368553100338e-07,-9.858355513543462e-06,-6.335307040728131e-06,0.644
ar,normal,0.0,250,0.01,constant,Raw,Raw,0.0,0.0,0.0,0.0,0.0
ar,normal,0.0,250,0.01,constant,Raw,Shift-CP,-1.3905151695560002e-06,8.718319529138835e-07,-3.0993057972672117e-06,3.1827545815521127e-07,0.372
ar,normal,0.0,250,0.01,constant,Shift-CP,Raw,1.3905151695560002e-06,8.718319529138835e-07,-3.1827545815521127e-07,3.0993057972672117e-06,0.628
ar,normal,0.0,250,0.01,constant,Shift-CP,Shift-CP,0.0,0.0,0.0,0.0,0.0
ar,normal,0.0,250,0.01,constant,Shift-ERM,Raw,-3.354163328960199e-06,6.914245120041913e-07,-4.709355372488414e-06,-1.998971285431984e-06,0.732
ar,normal,0.0,250,0.01,constant,Shift-ERM,Shift-CP,-4.744678498516199e-06,8.688556011223316e-07,-6.447635476715969e-06,-3.041721520316429e-06,0.614
ar,normal,0.0,250,0.01,none,POT80-Shift,Raw,7.622396106742619e-06,5.049825389937036e-07,6.63263033031496e-06,8.612161883170278e-06,0.0
ar,normal,0.0,250,0.01,none,POT80-Shift,Shift-CP,-8.1179918168134e-06,8.917562846392774e-07,-9.865834134706383e-06,-6.3701494989204165e-06,0.658
ar,normal,0.0,250,0.01,none,POT90-Shift,Raw,7.643556646420221e-06,5.117522145639436e-07,6.640522305874892e-06,8.64659098696555e-06,0.0
ar,normal,0.0,250,0.01,none,POT90-Shift,Shift-CP,-8.096831277135797e-06,8.987368553100338e-07,-9.858355513543462e-06,-6.335307040728131e-06,0.644
ar,normal,0.0,250,0.01,none,Raw,Raw,0.0,0.0,0.0,0.0,0.0
ar,normal,0.0,250,0.01,none,Raw,Shift-CP,-1.5740387923556018e-05,8.718319529138835e-07,-1.7449178551267228e-05,-1.4031597295844807e-05,1.0
ar,normal,0.0,250,0.01,none,Shift-CP,Raw,1.5740387923556018e-05,8.718319529138835e-07,1.4031597295844807e-05,1.7449178551267228e-05,0.0
ar,normal,0.0,250,0.01,none,Shift-CP,Shift-CP,0.0,0.0,0.0,0.0,0.0
ar,normal,0.0,250,0.01,none,Shift-ERM,Raw,1.0995709425039818e-05,6.914245120041913e-07,9.640517381511603e-06,1.2350901468568033e-05,0.0
ar,normal,0.0,250,0.01,none,Shift-ERM,Shift-CP,-4.744678498516199e-06,8.688556011223316e-07,-6.447635476715969e-06,-3.041721520316429e-06,0.614
ar,normal,0.0,250,0.05,constant,POT80-Shift,Raw,-4.122168099946663e-05,6.777389687710518e-07,-4.255004937825789e-05,-3.9893312620675365e-05,0.972
ar,normal,0.0,250,0.05,constant,POT80-Shift,Shift-CP,-3.8296938394865986e-06,6.086151799415459e-07,-5.022579592172029e-06,-2.6368080868011684e-06,0.616
ar,normal,0.0,250,0.05,constant,POT90-Shift,Raw,-3.9548099901887627e-05,8.732767918534357e-07,-4.1259722413920364e-05,-3.783647738985489e-05,0.96
ar,normal,0.0,250,0.05,constant,POT90-Shift,Shift-CP,-2.156112741907603e-06,6.782847633364358e-07,-3.485550878047017e-06,-8.266746057681887e-07,0.58
ar,normal,0.0,250,0.05,constant,Raw,Raw,0.0,0.0,0.0,0.0,0.0
ar,normal,0.0,250,0.05,constant,Raw,Shift-CP,3.739198715998002e-05,8.661321826535166e-07,3.569436808197913e-05,3.9089606237980916e-05,0.052
ar,normal,0.0,250,0.05,constant,Shift-CP,Raw,-3.739198715998002e-05,8.661321826535166e-07,-3.9089606237980916e-05,-3.569436808197913e-05,0.948
ar,normal,0.0,250,0.05,constant,Shift-CP,Shift-CP,0.0,0.0,0.0,0.0,0.0
ar,normal,0.0,250,0.05,constant,Shift-ERM,Raw,-3.9222091584605234e-05,8.168593931427536e-07,-4.082313599516503e-05,-3.7621047174045436e-05,0.958
ar,normal,0.0,250,0.05,constant,Shift-ERM,Shift-CP,-1.8301044246252069e-06,5.239733964212501e-07,-2.857092281610857e-06,-8.031165676395567e-07,0.548
ar,normal,0.0,250,0.05,none,POT80-Shift,Raw,1.100204556083348e-05,6.777389687710515e-07,9.67367718204222e-06,1.233041393962474e-05,0.0
ar,normal,0.0,250,0.05,none,POT80-Shift,Shift-CP,-3.8296938394865986e-06,6.086151799415459e-07,-5.022579592172029e-06,-2.6368080868011684e-06,0.616
ar,normal,0.0,250,0.05,none,POT90-Shift,Raw,1.2675626658412473e-05,8.732767918534357e-07,1.096400414637974e-05,1.4387249170445207e-05,0.0
ar,normal,0.0,250,0.05,none,POT90-Shift,Shift-CP,-2.156112741907603e-06,6.782847633364358e-07,-3.485550878047017e-06,-8.266746057681887e-07,0.58
ar,normal,0.0,250,0.05,none,Raw,Raw,0.0,0.0,0.0,0.0,0.0
ar,normal,0.0,250,0.05,none,Raw,Shift-CP,-1.4831739400320076e-05,8.661321826535169e-07,-1.652935847832097e-05,-1.3134120322319182e-05,1.0
ar,normal,0.0,250,0.05,none,Shift-CP,Raw,1.4831739400320076e-05,8.661321826535169e-07,1.3134120322319182e-05,1.652935847832097e-05,0.0
ar,normal,0.0,250,0.05,none,Shift-CP,Shift-CP,0.0,0.0,0.0,0.0,0.0
ar,normal,0.0,250,0.05,none,Shift-ERM,Raw,1.300163497569487e-05,8.168593931427536e-07,1.1400590565135073e-05,1.4602679386254668e-05,0.0
ar,normal,0.0,250,0.05,none,Shift-ERM,Shift-CP,-1.8301044246252069e-06,5.239733964212501e-07,-2.857092281610857e-06,-8.031165676395567e-07,0.548
ar,normal,0.0,500,0.01,constant,POT80-Shift,Raw,-1.0797131217642399e-05,2.2287614433250867e-07,-1.1233968460534116e-05,-1.0360293974750681e-05,0.956
ar,normal,0.0,500,0.01,constant,POT80-Shift,Shift-CP,-2.0581200470744002e-06,2.729176597843887e-07,-2.593038660251802e-06,-1.5232014338969985e-06,0.584
ar,normal,0.0,500,0.01,constant,POT90-Shift,Raw,-1.07537570062002e-05,2.3374448979974975e-07,-1.1211896206207709e-05,-1.029561780619269e-05,0.958
ar,normal,0.0,500,0.01,constant,POT90-Shift,Shift-CP,-2.0147458356322007e-06,2.635785383012907e-07,-2.5313597707027303e-06,-1.498131900561671e-06,0.6
ar,normal,0.0,500,0.01,constant,Raw,Raw,0.0,0.0,0.0,0.0,0.0
ar,normal,0.0,500,0.01,constant,Raw,Shift-CP,8.739011170568e-06,2.993521213179584e-07,8.152281012784801e-06,9.325741328351197e-06,0.116
ar,normal,0.0,500,0.01,constant,Shift-CP,Raw,-8.739011170568e-06,2.993521213179584e-07,-9.325741328351197e-06,-8.152281012784801e-06,0.884
ar,normal,0.0,500,0.01,constant,Shift-CP,Shift-CP,0.0,0.0,0.0,0.0,0.0
ar,normal,0.0,500,0.01,constant,Shift-ERM,Raw,-8.733296864513199e-06,3.5488725361997535e-07,-9.42887588160835e-06,-8.037717847418048e-06,0.882
ar,normal,0.0,500,0.01,constant,Shift-ERM,Shift-CP,5.7143060547986715e-09,2.871775942058579e-07,-5.571537785886828e-07,5.685823906982802e-07,0.512
ar,normal,0.0,500,0.01,none,POT80-Shift,Raw,3.5527415363576196e-06,2.2287614433250862e-07,3.1159042934659027e-06,3.989578779249337e-06,0.0
ar,normal,0.0,500,0.01,none,POT80-Shift,Shift-CP,-2.0581200470744002e-06,2.729176597843887e-07,-2.593038660251802e-06,-1.5232014338969985e-06,0.584
ar,normal,0.0,500,0.01,none,POT90-Shift,Raw,3.5961157477998196e-06,2.3374448979974977e-07,3.13797654779231e-06,4.054254947807329e-06,0.0
ar,normal,0.0,500,0.01,none,POT90-Shift,Shift-CP,-2.0147458356322007e-06,2.635785383012907e-07,-2.5313597707027303e-06,-1.498131900561671e-06,0.6
ar,normal,0.0,500,0.01,none,Raw,Raw,0.0,0.0,0.0,0.0,0.0
ar,normal,0.0,500,0.01,none,Raw,Shift-CP,-5.61086158343202e-06,2.9935212131795844e-07,-6.1975917412152185e-06,-5.024131425648821e-06,1.0
ar,normal,0.0,500,0.01,none,Shift-CP,Raw,5.61086158343202e-06,2.9935212131795844e-07,5.024131425648821e-06,6.1975917412152185e-06,0.0
ar,normal,0.0,500,0.01,none,Shift-CP,Shift-CP,0.0,0.0,0.0,0.0,0.0
ar,normal,0.0,500,0.01,none,Shift-ERM,Raw,5.6165758894868185e-06,3.5488725361997535e-07,4.920996872391667e-06,6.31215490658197e-06,0.0
ar,normal,0.0,500,0.01,none,Shift-ERM,Shift-CP,5.7143060547986715e-09,2.871775942058579e-07,-5.571537785886828e-07,5.685823906982802e-07,0.512
ar,normal,0.0,500,0.05,constant,POT80-Shift,Raw,-4.690653013100562e-05,3.1084590450377806e-07,-4.751578810383303e-05,-4.629727215817822e-05,1.0
ar,normal,0.0,500,0.05,constant,POT80-Shift,Shift-CP,-1.496891423100002e-06,2.417896248895268e-07,-1.9707990878834744e-06,-1.0229837583165294e-06,0.592
ar,normal,0.0,500,0.05,constant,POT90-Shift,Raw,-4.667026722718962e-05,3.1607095848513667e-07,-4.728976630582049e-05,-4.605076814855875e-05,1.0
ar,normal,0.0,500,0.05,constant,POT90-Shift,Shift-CP,-1.2606285192840017e-06,2.4245796743587675e-07,-1.7358461354583201e-06,-7.854109031096833e-07,0.572
ar,normal,0.0,500,0.05,constant,Raw,Raw,0.0,0.0,0.0,0.0,0.0
ar,normal,0.0,500,0.05,constant,Raw,Shift-CP,4.540963870790563e-05,3.7639697019442734e-07,4.467190064632455e-05,4.614737676948671e-05,0.0
ar,normal,0.0,500,0.05,constant,Shift-CP,Raw,-4.540963870790563e-05,3.7639697019442734e-07,-4.614737676948671e-05,-4.467190064632455e-05,1.0
ar,normal,0.0,500,0.05,constant,Shift-CP,Shift-CP,0.0,0.0,0.0,0.0,0.0
ar,normal,0.0,500,0.05,constant,Shift-ERM,Raw,-4.555577091944103e-05,4.0029398585923324e-07,-4.6340347131725125e-05,-4.4771194707156934e-05,0.996
ar,normal,0.0,500,0.05,constant,Shift-ERM,Shift-CP,-1.4613221153540095e-07,1.659460028951267e-07,-4.713863772098492e-07,1.7912195413904734e-07,0.522
ar,normal,0.0,500,0.05,none,POT80-Shift,Raw,5.3171964292944746e-06,3.1084590450377827e-07,4.707938456467069e-06,5.92645440212188e-06,0.0
ar,normal,0.0,500,0.05,none,POT80-Shift,Shift-CP,-1.496891423100002e-06,2.417896248895268e-07,-1.9707990878834744e-06,-1.0229837583165294e-06,0.592
ar,normal,0.0,500,0.05,none,POT90-Shift,Raw,5.553459333110475e-06,3.160709584851368e-07,4.933960254479607e-06,6.172958411741344e-06,0.0
ar,normal,0.0,500,0.05,none,POT90-Shift,Shift-CP,-1.2606285192840017e-06,2.4245796743587675e-07,-1.7358461354583201e-06,-7.854109031096833e-07,0.572
ar,normal,0.0,500,0.05,none,Raw,Raw,0.0,0.0,0.0,0.0,0.0
ar,normal,0.0,500,0.05,none,Raw,Shift-CP,-6.814087852394477e-06,3.7639697019442734e-07,-7.551825913975555e-06,-6.076349790813399e-06,1.0
ar,normal,0.0,500,0.05,none,Shift-CP,Raw,6.814087852394477e-06,3.7639697019442734e-07,6.076349790813399e-06,7.551825913975555e-06,0.0
ar,normal,0.0,500,0.05,none,Shift-CP,Shift-CP,0.0,0.0,0.0,0.0,0.0
ar,normal,0.0,500,0.05,none,Shift-ERM,Raw,6.667955640859076e-06,4.002939858592332e-07,5.8833794285749784e-06,7.452531853143173e-06,0.0
ar,normal,0.0,500,0.05,none,Shift-ERM,Shift-CP,-1.4613221153540095e-07,1.659460028951267e-07,-4.713863772098492e-07,1.7912195413904734e-07,0.522
ar,normal,0.0,1000,0.01,constant,POT80-Shift,Raw,-1.2567332221081598e-05,1.019969534989077e-07,-1.2767246249939458e-05,-1.2367418192223738e-05,1.0
ar,normal,0.0,1000,0.01,constant,POT80-Shift,Shift-CP,-8.547894150615975e-07,1.406221374962422e-07,-1.1304088045542323e-06,-5.791700255689628e-07,0.57
ar,normal,0.0,1000,0.01,constant,POT90-Shift,Raw,-1.2568008306384e-05,1.0557864001348446e-07,-1.277494244081043e-05,-1.236107417195757e-05,1.0
ar,normal,0.0,1000,0.01,constant,POT90-Shift,Shift-CP,-8.554655003639994e-07,1.2425385861900716e-07,-1.0990030632572534e-06,-6.119279374707454e-07,0.572
ar,normal,0.0,1000,0.01,constant,Raw,Raw,0.0,0.0,0.0,0.0,0.0
ar,normal,0.0,1000,0.01,constant,Raw,Shift-CP,1.171254280602e-05,1.6320412500008707e-07,1.139266272101983e-05,1.203242289102017e-05,0.022
ar,normal,0.0,1000,0.01,constant,Shift-CP,Raw,-1.171254280602e-05,1.6320412500008707e-07,-1.203242289102017e-05,-1.139266272101983e-05,0.978
ar,normal,0.0,1000,0.01,constant,Shift-CP,Shift-CP,0.0,0.0,0.0,0.0,0.0
ar,normal,0.0,1000,0.01,constant,Shift-ERM,Raw,-1.1699878996788797e-05,1.7104033824501085e-07,-1.2035118059749018e-05,-1.1364639933828576e-05,0.966
ar,normal,0.0,1000,0.01,constant,Shift-ERM,Shift-CP,1.2663809231202118e-08,1.0537433788513275e-07,-1.9386989302365806e-07,2.1919751148606231e-07,0.492
ar,normal,0.0,1000,0.01,none,POT80-Shift,Raw,1.78254053291842e-06,1.0199695349890767e-07,1.582626504060561e-06,1.982454561776279e-06,0.0
ar,normal,0.0,1000,0.01,none,POT80-Shift,Shift-CP,-8.547894150615975e-07,1.406221374962422e-07,-1.1304088045542323e-06,-5.791700255689628e-07,0.57
ar,normal,0.0,1000,0.01,none,POT90-Shift,Raw,1.781864447616018e-06,1.0557864001348447e-07,1.5749303131895885e-06,1.9887985820424474e-06,0.0
ar,normal,0.0,1000,0.01,none,POT90-Shift,Shift-CP,-8.554655003639994e-07,1.2425385861900716e-07,-1.0990030632572534e-06,-6.119279374707454e-07,0.572
ar,normal,0.0,1000,0.01,none,Raw,Raw,0.0,0.0,0.0,0.0,0.0
ar,normal,0.0,1000,0.01,none,Raw,Shift-CP,-2.637329947980017e-06,1.6320412500008705e-07,-2.9572100329801876e-06,-2.3174498629798467e-06,1.0
ar,normal,0.0,1000,0.01,none,Shift-CP,Raw,2.637329947980017e-06,1.6320412500008705e-07,2.3174498629798467e-06,2.9572100329801876e-06,0.0
ar,normal,0.0,1000,0.01,none,Shift-CP,Shift-CP,0.0,0.0,0.0,0.0,0.0
ar,normal,0.0,1000,0.01,none,Shift-ERM,Raw,2.6499937572112197e-06,1.7104033824501088e-07,2.3147546942509983e-06,2.985232820171441e-06,0.0
ar,normal,0.0,1000,0.01,none,Shift-ERM,Shift-CP,1.2663809231202118e-08,1.0537433788513275e-07,-1.9386989302365806e-07,2.1919751148606231e-07,0.492
ar,normal,0.0,1000,0.05,constant,POT80-Shift,Raw,-4.9608980617462025e-05,1.599708841468643e-07,-4.992252355038988e-05,-4.929543768453417e-05,1.0
ar,normal,0.0,1000,0.05,constant,POT80-Shift,Shift-CP,-1.0962485659308033e-06,1.4683304587512557e-07,-1.3840413358460495e-06,-8.084557960155572e-07,0.6
ar,normal,0.0,1000,0.05,constant,POT90-Shift,Raw,-4.9402947674402025e-05,1.6908419485315233e-07,-4.9734352696314207e-05,-4.907154265248984e-05,1.0
ar,normal,0.0,1000,0.05,constant,POT90-Shift,Shift-CP,-8.902156228708033e-07,1.365908975380531e-07,-1.1579337820453873e-06,-6.224974636962193e-07,0.608
ar,normal,0.0,1000,0.05,constant,Raw,Raw,0.0,0.0,0.0,0.0,0.0
ar,normal,0.0,1000,0.05,constant,Raw,Shift-CP,4.851273205153122e-05,2.280945060170479e-07,4.806566681973781e-05,4.895979728332464e-05,0.0
ar,normal,0.0,1000,0.05,constant,Shift-CP,Raw,-4.851273205153122e-05,2.280945060170479e-07,-4.895979728332464e-05,-4.806566681973781e-05,1.0
ar,normal,0.0,1000,0.05,constant,Shift-CP,Shift-CP,0.0,0.0,0.0,0.0,0.0
ar,normal,0.0,1000,0.05,constant,Shift-ERM,Raw,-4.860837020006323e-05,2.2872442118797368e-07,-4.905667006559166e-05,-4.81600703345348e-05,1.0
ar,normal,0.0,1000,0.05,constant,Shift-ERM,Shift-CP,-9.563814853200646e-08,6.003489767875653e-08,-2.1330654798236924e-07,2.2030250918356337e-08,0.546
ar,normal,0.0,1000,0.05,none,POT80-Shift,Raw,2.614745942838077e-06,1.5997088414686424e-07,2.301203009910223e-06,2.9282888757659308e-06,0.0
ar,normal,0.0,1000,0.05,none,POT80-Shift,Shift-CP,-1.0962485659308033e-06,1.4683304587512557e-07,-1.3840413358460495e-06,-8.084557960155572e-07,0.6
ar,normal,0.0,1000,0.05,none,POT90-Shift,Raw,2.820778885898077e-06,1.6908419485315228e-07,2.4893738639858985e-06,3.1521839078102554e-06,0.0
ar,normal,0.0,1000,0.05,none,POT90-Shift,Shift-CP,-8.902156228708033e-07,1.365908975380531e-07,-1.1579337820453873e-06,-6.224974636962193e-07,0.608
ar,normal,0.0,1000,0.05,none,Raw,Raw,0.0,0.0,0.0,0.0,0.0
ar,normal,0.0,1000,0.05,none,Raw,Shift-CP,-3.7109945087688803e-06,2.280945060170479e-07,-4.1580597405622945e-06,-3.2639292769754665e-06,1.0
ar,normal,0.0,1000,0.05,none,Shift-CP,Raw,3.7109945087688803e-06,2.280945060170479e-07,3.2639292769754665e-06,4.1580597405622945e-06,0.0
ar,normal,0.0,1000,0.05,none,Shift-CP,Shift-CP,0.0,0.0,0.0,0.0,0.0
ar,normal,0.0,1000,0.05,none,Shift-ERM,Raw,3.615356360236874e-06,2.2872442118797363e-07,3.1670564947084457e-06,4.063656225765302e-06,0.0
ar,normal,0.0,1000,0.05,none,Shift-ERM,Shift-CP,-9.563814853200646e-08,6.003489767875653e-08,-2.1330654798236924e-07,2.2030250918356337e-08,0.546
ar,normal,0.5,125,0.01,constant,POT80-Shift,Raw,1.1277773337323e-05,1.7773661229421347e-06,7.794135736356417e-06,1.4761410938289585e-05,0.55
ar,normal,0.5,125,0.01,constant,POT80-Shift,Shift-CP,-4.900755870233601e-06,1.7448706771570944e-06,-8.320702397461505e-06,-1.4808093430056959e-06,0.54
ar,normal,0.5,125,0.01,constant,POT90-Shift,Raw,1.61785292075566e-05,1.668405715634833e-06,1.2908454004912328e-05,1.9448604410200875e-05,0.48
ar,normal,0.5,125,0.01,constant,POT90-Shift,Shift-CP,0.0,0.0,0.0,0.0,0.0
ar,normal,0.5,125,0.01,constant,Raw,Raw,0.0,0.0,0.0,0.0,0.0
ar,normal,0.5,125,0.01,constant,Raw,Shift-CP,-1.61785292075566e-05,1.668405715634833e-06,-1.9448604410200875e-05,-1.2908454004912328e-05,0.52
ar,normal,0.5,125,0.01,constant,Shift-CP,Raw,1.61785292075566e-05,1.668405715634833e-06,1.2908454004912328e-05,1.9448604410200875e-05,0.48
ar,normal,0.5,125,0.01,constant,Shift-CP,Shift-CP,0.0,0.0,0.0,0.0,0.0
ar,normal,0.5,125,0.01,constant,Shift-ERM,Raw,1.6102259755914402e-05,2.0713542472553837e-06,1.2042405431293851e-05,2.0162114080534954e-05,0.514
ar,normal,0.5,125,0.01,constant,Shift-ERM,Shift-CP,-7.626945164220021e-08,2.0925795923083837e-06,-4.177725452566632e-06,4.0251865492822325e-06,0.528
ar,normal,0.5,125,0.01,none,POT80-Shift,Raw,2.5627646091323014e-05,1.7773661229421347e-06,2.214400849035643e-05,2.9111283692289596e-05,0.0
ar,normal,0.5,125,0.01,none,POT80-Shift,Shift-CP,-4.900755870233601e-06,1.7448706771570944e-06,-8.320702397461505e-06,-1.4808093430056959e-06,0.54
ar,normal,0.5,125,0.01,none,POT90-Shift,Raw,3.052840196155662e-05,1.6684057156348333e-06,2.7258326758912346e-05,3.379847716420089e-05,0.0
ar,normal,0.5,125,0.01,none,POT90-Shift,Shift-CP,0.0,0.0,0.0,0.0,0.0
ar,normal,0.5,125,0.01,none,Raw,Raw,0.0,0.0,0.0,0.0,0.0
ar,normal,0.5,125,0.01,none,Raw,Shift-CP,-3.052840196155662e-05,1.6684057156348333e-06,-3.379847716420089e-05,-2.7258326758912346e-05,1.0
ar,normal,0.5,125,0.01,none,Shift-CP,Raw,3.052840196155662e-05,1.6684057156348333e-06,2.7258326758912346e-05,3.379847716420089e-05,0.0
ar,normal,0.5,125,0.01,none,Shift-CP,Shift-CP,0.0,0.0,0.0,0.0,0.0
ar,normal,0.5,125,0.01,none,Shift-ERM,Raw,3.0452132509914417e-05,2.0713542472553837e-06,2.6392278185293866e-05,3.451198683453497e-05,0.0
ar,normal,0.5,125,0.01,none,Shift-ERM,Shift-CP,-7.626945164220021e-08,2.0925795923083837e-06,-4.177725452566632e-06,4.0251865492822325e-06,0.528
ar,normal,0.5,125,0.05,constant,POT80-Shift,Raw,-1.6192633276919023e-05,2.2857995073386393e-06,-2.0672800311302758e-05,-1.171246624253529e-05,0.774
ar,normal,0.5,125,0.05,constant,POT80-Shift,Shift-CP,-3.0623236809818e-06,1.4303162845098896e-06,-5.865743598621184e-06,-2.589037633424164e-07,0.566
ar,normal,0.5,125,0.05,constant,POT90-Shift,Raw,-1.3130309595937223e-05,2.447729142285854e-06,-1.7927858714817498e-05,-8.332760477056948e-06,0.754
ar,normal,0.5,125,0.05,constant,POT90-Shift,Shift-CP,0.0,0.0,0.0,0.0,0.0
