asset,ckpt,date,scale,A_0.01,B_0.01,S_0.01,A_0.025,B_0.025,S_0.025,A_0.05,B_0.05,S_0.05,A_0.1,B_0.1,S_0.1,MC_0.01,MC_0.025,MC_0.05,MC_0.1,n_distinct_full
GOLD,amazon/chronos-t5-small,2014-09-09,0.007788801100105047,-0.024839652054236994,-0.02478254940687552,-0.024782549461332848,-0.02010013127220822,-0.020043028624846748,-0.020043028679304076,-0.01633135642654482,-0.016274253779183345,-0.016274253833640673,-0.012277069544858132,-0.012219966897496659,-0.012219966951953987,-0.024439934641122818,-0.020499851554632187,-0.016673974692821503,-0.01199155580252409,658
GOLD,amazon/chronos-t5-small,2014-09-10,0.007759985513985157,-0.025032211514480318,-0.0249753201250816,-0.024975320179337457,-0.020424009667659115,-0.020367118278260397,-0.020367118332516254,-0.01661228651283797,-0.016555395123439252,-0.01655539517769511,-0.012516105757240159,-0.012459214367841441,-0.012459214422097298,-0.02503221109509468,-0.020594684407114983,-0.016896743327379227,-0.012345431372523308,669
GOLD,amazon/chronos-t5-small,2014-09-11,0.007764928508549929,-0.024649663639851993,-0.02459273601149019,-0.024592736065780607,-0.020095452160231453,-0.02003852453186965,-0.020038524586160067,-0.01645208556835953,-0.01639515793999773,-0.016395156142984924,-0.012467150755104461,-0.012410223126742658,-0.012410223181033075,-0.024365026503801346,-0.02043701894581318,-0.016736723482608795,-0.012353295460343361,655
GOLD,amazon/chronos-t5-small,2014-09-12,0.0077714938670396805,-0.024727480991363127,-0.024670505229874566,-0.024670505284210886,-0.020169418860578325,-0.020112443099089765,-0.020112443153426085,-0.016409018482793414,-0.016352042721304853,-0.016352042775641173,-0.012363740495681563,-0.012306764734193003,-0.012306764788529323,-0.02438562735915184,-0.020454298704862595,-0.016636922955513,-0.01219281367957592,651
GOLD,amazon/chronos-t5-small,2014-09-15,0.007776465266942978,-0.024572262619295238,-0.024515250410593308,-0.02451525046496439,-0.019897260402004235,-0.019840248193302306,-0.019840248247673387,-0.016134454508060614,-0.016077442299358684,-0.016077442353729765,-0.012143600923820497,-0.012086588715118569,-0.012086588769489648,-0.023660065606236458,-0.02029634639620781,-0.016476528719067574,-0.011858539655804634,644
