model,symbol,pi_hat,kupiec_p,kupiec_rej,qs,width,traffic_light,gamma
Moirai-2.0,ASX200,0.014184397163120567,0.09027554520864756,False,5.555236493224633,0.03975121203364185,Green,0.001
Moirai-2.0,CBU0,0.011270491803278689,0.6958216272322967,False,1.7606333797521203,0.014072779826113956,Green,0.001
Moirai-2.0,TLT,0.011036174126302882,0.6791097305362034,False,5.234607147999419,0.034431215094086566,Green,0.001
Moirai-2.0,IBGL,0.013866231647634585,0.19866475632968594,False,2.4486498722167624,0.02029494368598896,Green,0.005
Moirai-2.0,DJCI,0.020202020202020204,0.017729933850181512,True,4.80734974451815,0.0316872100325583,Yellow,0.001
Moirai-2.0,GOLD,0.014689265536723164,0.06382723343489938,False,4.9136119998931225,0.03163068647055534,Green,0.001
Moirai-2.0,WTI,0.01072234762979684,0.7625997381188102,False,18.84341840900997,0.11913050099286995,Green,0.001
Moirai-2.0,NATGAS,0.012422360248447204,0.3235163791666774,False,18.6040189838245,0.13095386328458644,Green,0.001
Moirai-2.0,BTC,0.013550135501355014,0.2600570085382622,False,9.735080676757107,0.06772606512261706,Green,0.001
Moirai-2.0,ETH,0.01837270341207349,0.03753485938033174,True,14.836967597837628,0.0980767544164346,Yellow,0.001
Moirai-2.0,EURUSD,0.01390644753476612,0.14034362426316083,False,1.8652016572450518,0.01358527232441197,Green,0.001
Moirai-2.0,GBPUSD,0.012618296529968454,0.3140666870110007,False,2.9742957298897674,0.020495229984878866,Green,0.001
Moirai-2.0,USDJPY,0.013771186440677966,0.11927523558695674,False,2.6590816961189683,0.019185195386286633,Green,0.001
Moirai-2.0,AUDUSD,0.010752688172043012,0.7801371761149006,False,2.43703802659785,0.017444784923571082,Green,0.001
Lag-Llama,SP500,0.012609649122807017,0.2816914868524555,False,4.630460456241749,0.03484240164581022,Green,0.001
Lag-Llama,STOXX,0.012683578104138851,0.3162527863368554,False,3.4480702456014143,0.02897120282905504,Green,0.001
Lag-Llama,GDAXI,0.011937059142702116,0.417356215361922,False,4.836189425365844,0.036904160614662694,Green,0.005
Lag-Llama,FTSE100,0.012002182214948172,0.40359923697929645,False,3.9947061310247287,0.02888917562847599,Green,0.001
Lag-Llama,ICLN,0.012658227848101266,0.37709967670186806,False,5.911198631983505,0.04636768443824879,Green,0.001
Lag-Llama,NIKKEI,0.012979683972911963,0.22809199530322133,False,4.821555643674419,0.037410914395967526,Green,0.001
Lag-Llama,HSI,0.011210762331838564,0.6141271416648839,False,5.5865295878741055,0.04043227109978578,Green,0.001
Lag-Llama,BOVESPA,0.013377926421404682,0.17150860659257572,False,5.304899077932564,0.039981189376009335,Green,0.001
Lag-Llama,NIFTY,0.012417218543046357,0.41581755547378607,False,3.27146184187414,0.02604814577007518,Green,0.001
Lag-Llama,ASX200,0.011456628477905073,0.5401659942376766,False,3.9119848323957136,0.028462671178773425,Green,0.001
Lag-Llama,CBU0,0.009221311475409836,0.8043329241492715,False,1.6344503065752365,0.014226918229760906,Green,0.001
Lag-Llama,TLT,0.011649294911097487,0.5141631712685395,False,3.245539842676974,0.028035655986515508,Green,0.001
Lag-Llama,IBGL,0.012234910277324634,0.44731818608566865,False,2.77494859472939,0.02408247896232356,Green,0.005
Lag-Llama,DJCI,0.017316017316017316,0.07952006629122066,False,3.898984935800274,0.029166235441189403,Yellow,0.001
Lag-Llama,GOLD,0.013559322033898305,0.1533952407231467,False,4.7609104187612195,0.03380939176207861,Green,0.001
Lag-Llama,WTI,0.012415349887133182,0.32473380983980304,False,12.581851100193896,0.08595409847803688,Green,0.001
Lag-Llama,NATGAS,0.01129305477131564,0.5920815997022498,False,15.294730366503336,0.11680881705496274,Green,0.001
Lag-Llama,BTC,0.012646793134598013,0.3952398236621577,False,9.83918870514942,0.06514615564556386,Green,0.001
Lag-Llama,ETH,0.014435695538057743,0.24848833378519108,False,13.74920121767124,0.10283849995141228,Green,0.001
Lag-Llama,EURUSD,0.012642225031605562,0.3102858966083816,False,1.8838338385506777,0.013999781270390175,Green,0.001
Lag-Llama,GBPUSD,0.012618296529968454,0.3140666870110007,False,2.1921719729639464,0.01586266521556336,Green,0.001
Lag-Llama,USDJPY,0.013241525423728813,0.17746885569963744,False,2.4076368118971487,0.018526488477117978,Green,0.001
Lag-Llama,AUDUSD,0.012903225806451613,0.2969126723644476,False,2.477775438667546,0.018329424157329615,Green,0.001
GJR-GARCH,SP500,0.012092534174553101,0.37453480021221885,False,4.454430176710543,0.03462345663232353,Green,0.001
GJR-GARCH,STOXX,0.01077996195307546,0.7585282787838201,False,3.957836137176397,0.03130547202642643,Green,0.005
GJR-GARCH,GDAXI,0.011966701352757543,0.40061365869606225,False,4.125069468074787,0.03403769065359068,Green,0.001
GJR-GARCH,FTSE100,0.012035583464154892,0.3861607757173292,False,3.432346307413947,0.025503305334225075,Green,0.001
GJR-GARCH,ICLN,0.014251781472684086,0.15343329232641822,False,6.289127147545955,0.049118213055335806,Green,0.001
GJR-GARCH,NIKKEI,0.011345218800648298,0.5690586997989819,False,4.594578622555627,0.03722173084984811,Green,0.001
GJR-GARCH,HSI,0.011815252416756176,0.44409711846840383,False,5.14825990557872,0.035728476015377195,Green,0.001
GJR-GARCH,BOVESPA,0.012813667912439935,0.2408686232771038,False,4.647043328960159,0.03724914322261449,Green,0.001
GJR-GARCH,NIFTY,0.014763014763014764,0.10876614914161875,False,3.105034756032085,0.023103847930656576,Green,0.001
GJR-GARCH,ASX200,0.01202928870292887,0.3874636838587856,False,3.3226371405774424,0.026794471622275568,Green,0.001
GJR-GARCH,CBU0,0.012322274881516588,0.46444449587713976,False,1.5019680018855948,0.012123576451180137,Green,0.001
GJR-GARCH,TLT,0.012287887653598596,0.35875164387277547,False,3.0363588424117585,0.02518599659398174,Green,0.001
GJR-GARCH,IBGL,0.014559386973180077,0.1211665531208107,False,2.586992971558483,0.021314642254171543,Green,0.001
GJR-GARCH,DJCI,0.018134715025906734,0.04142492591536684,True,3.0258619596389695,0.025350355196253095,Yellow,0.001
GJR-GARCH,GOLD,0.010822510822510822,0.7258123575615794,False,4.104031559172899,0.030518687850681247,Green,0.001
GJR-GARCH,WTI,0.012432432432432432,0.31101847403066896,False,10.921086259799322,0.08215128121450085,Green,0.001
GJR-GARCH,NATGAS,0.013513513513513514,0.14940154879290224,False,14.33206497022375,0.11474810541684206,Green,0.001
GJR-GARCH,BTC,0.015189873417721518,0.09533639810531203,False,9.876639939222596,0.0769004617799044,Green,0.001
GJR-GARCH,ETH,0.013079667063020214,0.39143203640410706,False,14.440244607939928,0.1117341031307032,Green,0.001
GJR-GARCH,EURUSD,0.01144578313253012,0.5627964377232011,False,1.6244229745813938,0.012497110401511241,Green,0.001
GJR-GARCH,GBPUSD,0.013221153846153846,0.20822688825403812,False,1.9795994556706837,0.015262949815978474,Green,0.001
GJR-GARCH,USDJPY,0.011698880976602238,0.4609827225645565,False,2.1812550968690925,0.015592908545550661,Green,0.001
GJR-GARCH,AUDUSD,0.012219959266802444,0.4079329032173703,False,2.2399923822788237,0.016691239841161266,Green,0.001
GARCH-N,SP500,0.012092534174553101,0.37453480021221885,False,4.04460517420473,0.031782755144139974,Green,0.001
GARCH-N,STOXX,0.012682308180088777,0.3040408952482575,False,4.137347416720855,0.02991206569284226,Green,0.001
GARCH-N,GDAXI,0.012486992715920915,0.2914449508019863,False,4.530373308902189,0.03490935539217498,Green,0.001
GARCH-N,FTSE100,0.012035583464154892,0.3861607757173292,False,3.676485325113381,0.026821893922124865,Green,0.001
GARCH-N,ICLN,0.012668250197941409,0.3601035321246744,False,5.929941130062854,0.04500599529866262,Green,0.001
GARCH-N,NIKKEI,0.011885467314964884,0.42852071983628093,False,4.9124813192312295,0.03717257867889143,Green,0.001
GARCH-N,HSI,0.012352309344790547,0.32510930021738926,False,5.382952333591608,0.03783785029702258,Green,0.001
GARCH-N,BOVESPA,0.012813667912439935,0.2408686232771038,False,4.706004283452466,0.035428667983617324,Green,0.001
GARCH-N,NIFTY,0.01320901320901321,0.2701296444226774,False,3.176967321433664,0.024828411537310746,Green,0.001
GARCH-N,ASX200,0.012552301255230125,0.28065814832609326,False,3.5195967311684107,0.027909349628716197,Green,0.001
GARCH-N,CBU0,0.011374407582938388,0.6606352030663153,False,1.3927485743812025,0.011632648092164345,Green,0.001
GARCH-N,TLT,0.010532475131655939,0.8263907330458332,False,2.9293929548247104,0.024947411932314322,Green,0.005
GARCH-N,IBGL,0.012260536398467433,0.4279575501884225,False,2.345006879989978,0.02049044202375033,Green,0.005
GARCH-N,DJCI,0.014248704663212436,0.2647252271737587,False,3.2950895746293383,0.025057069839196127,Green,0.001
GARCH-N,GOLD,0.01406926406926407,0.09761152435111586,False,4.175256159215462,0.031187658172377553,Green,0.001
GARCH-N,WTI,0.011891891891891892,0.4271175368964937,False,11.722748225943578,0.08484389863830971,Green,0.001
GARCH-N,NATGAS,0.012972972972972972,0.21912050307411413,False,14.430667502994112,0.11475099228440765,Green,0.001
GARCH-N,BTC,0.015189873417721518,0.09533639810531203,False,8.885817924338882,0.06750752626638189,Green,0.001
GARCH-N,ETH,0.014268727705112961,0.24230283873447422,False,13.247894567084591,0.10025558675631113,Green,0.001
GARCH-N,EURUSD,0.010240963855421687,0.9217080836974203,False,1.5144085760020933,0.01154884075394053,Green,0.001
GARCH-N,GBPUSD,0.01201923076923077,0.42234843166393143,False,1.9177093126413862,0.014510480728258963,Green,0.001
GARCH-N,USDJPY,0.011190233977619531,0.6027331619968641,False,2.107112513063644,0.014563887041632927,Green,0.001
GARCH-N,AUDUSD,0.010862186014935505,0.7429092487528821,False,2.110631965511655,0.015554946292417509,Green,0.001
Hist-Sim,SP500,0.01840168243953733,0.0009794634574257222,True,6.073308613244019,0.045347123232145035,Yellow,0.001
Hist-Sim,STOXX,0.013316423589093214,0.20777142523648595,False,5.719437641854098,0.04142644755777919,Green,0.001
Hist-Sim,GDAXI,0.01404786680541103,0.09276823427206593,False,5.642557543792222,0.04054770039029044,Green,0.001
Hist-Sim,FTSE100,0.013082155939298797,0.19604976085896186,False,5.048426868087436,0.03509415329485226,Green,0.001
Hist-Sim,ICLN,0.014251781472684086,0.15343329232641822,False,6.406527229523397,0.047223246136496026,Green,0.001
Hist-Sim,NIKKEI,0.014586709886547812,0.0634132788029993,False,6.1508417702064,0.047383349245149656,Green,0.001
Hist-Sim,HSI,0.012352309344790547,0.32510930021738926,False,6.133259728076833,0.04460173852682249,Green,0.001
Hist-Sim,BOVESPA,0.017084890549919914,0.005126700128083583,True,7.2296849974477135,0.05294300394638323,Yellow,0.001
Hist-Sim,NIFTY,0.017094017094017096,0.020184224227544845,True,4.077786408850811,0.029268099973698128,Yellow,0.001
Hist-Sim,ASX200,0.015690376569037656,0.020956511650298104,True,5.108222638007124,0.03907886918107552,Green,0.001
Hist-Sim,CBU0,0.011374407582938388,0.6606352030663153,False,1.5309203036965209,0.012964173546439693,Green,0.001
Hist-Sim,TLT,0.012287887653598596,0.35875164387277547,False,4.119543800294676,0.0332507010685592,Green,0.001
Hist-Sim,IBGL,0.01532567049808429,0.07295637902591934,False,2.4471149265954217,0.020892132696755494,Green,0.001
Hist-Sim,DJCI,0.018134715025906734,0.04142492591536684,True,4.332135947837507,0.0332923779176603,Yellow,0.001
Hist-Sim,GOLD,0.012987012987012988,0.2172898446417627,False,4.538667214804838,0.03232354978707615,Green,0.001
Hist-Sim,WTI,0.014594594594594595,0.06305764753772947,False,16.212764085885826,0.11826102943218227,Green,0.001
Hist-Sim,NATGAS,0.012432432432432432,0.31101847403066896,False,18.281783414386755,0.12922048647448459,Green,0.001
Hist-Sim,BTC,0.014345991561181435,0.15805392213811287,False,9.600825097220202,0.06725119155170571,Green,0.001
Hist-Sim,ETH,0.013079667063020214,0.39143203640410706,False,13.737875939132596,0.10223331892850368,Green,0.005
Hist-Sim,EURUSD,0.012048192771084338,0.4164815159751978,False,1.6676574084476754,0.012390987271619209,Green,0.001
Hist-Sim,GBPUSD,0.013221153846153846,0.20822688825403812,False,2.11959301308473,0.015187677012861835,Green,0.001
Hist-Sim,USDJPY,0.014242115971515769,0.07553635414896775,False,2.373302296831667,0.018763830226300907,Green,0.001
Hist-Sim,AUDUSD,0.014256619144602852,0.12276247263744855,False,2.5351327610341197,0.01904345300304714,Green,0.001
EWMA,SP500,0.012092534174553101,0.37453480021221885,False,4.2901394216687505,0.03455232659577711,Green,0.001
EWMA,STOXX,0.011414077362079899,0.5809932802206319,False,4.521619687642228,0.03187297388531524,Green,0.005
EWMA,GDAXI,0.012486992715920915,0.2914449508019863,False,4.75243994415193,0.03609973734939326,Green,0.001
EWMA,FTSE100,0.012558869701726845,0.27959248900459877,False,4.346501297756506,0.031653142331785025,Green,0.001
EWMA,ICLN,0.011084718923198733,0.7033516638498996,False,5.730353184283181,0.04428731482644671,Green,0.001
EWMA,NIKKEI,0.011345218800648298,0.5690586997989819,False,4.977046334523059,0.036805987750845835,Green,0.001
EWMA,HSI,0.011815252416756176,0.44409711846840383,False,5.06192947397491,0.03625067840549217,Green,0.001
EWMA,BOVESPA,0.012813667912439935,0.2408686232771038,False,5.1336875291029,0.03826698233867489,Green,0.001
EWMA,NIFTY,0.011655011655011656,0.5609290663102942,False,3.1254787166364277,0.023670765079731388,Green,0.001
EWMA,ASX200,0.01307531380753138,0.19688517081646462,False,3.7212991204937467,0.029915614987332487,Green,0.001
EWMA,CBU0,0.011374407582938388,0.6606352030663153,False,1.4500001649157066,0.012298294632494917,Green,0.001
EWMA,TLT,0.012287887653598596,0.35875164387277547,False,3.0249172138490734,0.024695702437157872,Green,0.001
EWMA,IBGL,0.010727969348659003,0.7939223788497233,False,2.3381569349784335,0.020222378619482208,Green,0.005
EWMA,DJCI,0.015544041450777202,0.15218340756032478,False,3.1030143048882137,0.02476237102536566,Green,0.001
EWMA,GOLD,0.012445887445887446,0.3087038251981542,False,4.248502852812582,0.02991279739357636,Green,0.001
EWMA,WTI,0.011891891891891892,0.4271175368964937,False,11.951272544155918,0.08631940336846441,Green,0.001
EWMA,NATGAS,0.011891891891891892,0.4271175368964937,False,14.32968990217381,0.11091243984458084,Green,0.001
EWMA,BTC,0.015189873417721518,0.09533639810531203,False,8.7525623515394,0.0673076997937006,Green,0.001
EWMA,ETH,0.015457788347205707,0.14081082820840585,False,13.435805964821414,0.10494259756694517,Green,0.001
EWMA,EURUSD,0.012650602409638554,0.29717683358548774,False,1.5505773196792625,0.012089742613160696,Green,0.001
EWMA,GBPUSD,0.01141826923076923,0.5696280762766963,False,1.9355892347096486,0.014579922691149149,Green,0.001
EWMA,USDJPY,0.011698880976602238,0.4609827225645565,False,2.026262081559724,0.014624300364948599,Green,0.001
EWMA,AUDUSD,0.011541072640868975,0.5617650950058914,False,2.1552790060767055,0.016205933132623525,Green,0.001
