model,asset,n_common,n_full,first,last,raw_QS,static_QS,rolling_QS,raw_pi,static_pi,rolling_pi,full_raw_QS,full_static_QS
PatchTST-FM,IBGL,560,1260,2024-06-11,2026-08-28,0.00019073759736297973,0.00020168128474502557,0.00018868757128522273,0.014285714285714285,0.0035714285714285713,0.010714285714285714,0.0002451579420877655,0.00024201035791006397
PatchTST-FM,ICLN,557,1219,2024-06-11,2026-08-31,0.0007093590704444536,0.0006311347953386833,0.0006329461021051264,0.03231597845601436,0.017953321364452424,0.010771992818671455,0.0005799630664593496,0.0005469829761147032
PatchTST-FM,NIFTY,551,1242,2024-06-11,2026-08-31,0.0002693412010772327,0.0002700375331407111,0.00029089856127331205,0.012704174228675136,0.007259528130671506,0.007259528130671506,0.0003104493829966372,0.00031641979947635065
PatchTST-FM,NIKKEI,543,1806,2024-06-11,2026-08-31,0.0008859785509454456,0.0008045425471575053,0.000853845908604094,0.03130755064456722,0.014732965009208104,0.01289134438305709,0.000510897624714451,0.0004972979741922366
PatchTST-FM,SP500,557,1858,2024-06-11,2026-08-31,0.000435144742762507,0.0004074846847848033,0.0004974187166546129,0.026929982046678635,0.012567324955116697,0.012567324955116697,0.00045203519236059305,0.00043455200867430617
PatchTST-FM,STOXX,556,1532,2024-06-11,2026-08-31,0.0003760359003387169,0.0003468034689555685,0.00037411008820579963,0.023381294964028777,0.01079136690647482,0.012589928057553957,0.0003345224948683476,0.00034424595800948773
PatchTST-FM,TLT,557,1665,2024-06-11,2026-08-31,0.0002458324127328199,0.0002487692173291236,0.0002701150448680581,0.010771992818671455,0.00718132854578097,0.008976660682226212,0.0003185227183047279,0.0003196789817190662
PatchTST-FM,UNG,557,1309,2024-06-11,2026-08-31,0.0012802957481884989,0.0012584975011825982,0.001288542589845629,0.017953321364452424,0.010771992818671455,0.01436265709156194,0.0013756983513709047,0.001336297835243652
PatchTST-FM,USDJPY,575,1923,2024-06-11,2026-08-31,0.00025989921456609955,0.00024219121154147604,0.000257067441622976,0.022608695652173914,0.01217391304347826,0.008695652173913044,0.00022716884681431133,0.00020938514636970043
PatchTST-FM,USO,557,1386,2024-06-11,2026-08-31,0.0009825418002784448,0.0008736323044731029,0.0008969249702150294,0.026929982046678635,0.01615798922800718,0.010771992818671455,0.0009411474468409746,0.0009100045513344535
Chronos-2,ASX200,565,1868,2024-06-11,2026-08-31,0.0003245182637137076,0.0003149684528657768,0.0003335730448574105,0.017699115044247787,0.010619469026548672,0.008849557522123894,0.0003576584318807916,0.000345458113147848
Chronos-2,AUDUSD,575,1430,2024-06-11,2026-08-31,0.00023903921272858608,0.00024419768821238333,0.0002720421912180206,0.0052173913043478265,0.0052173913043478265,0.006956521739130435,0.00021315970896906933,0.0002139894337484173
Chronos-2,BOVESPA,557,1829,2024-06-11,2026-08-31,0.00033778274039419567,0.0003207510040500143,0.0003281816796179112,0.019748653500897665,0.010771992818671455,0.00718132854578097,0.00047167627549270995,0.00046366710166624526
Chronos-2,BTC,812,1157,2024-06-11,2026-08-31,0.0008203497459714028,0.0008358117225066927,0.0008448882824710958,0.011083743842364532,0.006157635467980296,0.007389162561576354,0.0008179785720218439,0.0008324484076209435
Chronos-2,CBU0,561,1010,2024-06-11,2026-08-28,0.00011159896017086526,0.00011160330489440947,0.0001169453210591741,0.012477718360071301,0.012477718360071301,0.0053475935828877,0.00013682702697918195,0.00013683206183261453
Chronos-2,DJCI,558,765,2024-06-11,2026-08-31,0.00039456359869783833,0.0003718289802531373,0.0004078963295367593,0.021505376344086023,0.016129032258064516,0.008960573476702509,0.0003391875949808669,0.0003281465502811392
Chronos-2,ETH,812,812,2024-06-11,2026-08-31,0.0012498682222092375,0.001249051137526222,0.0012686837821935574,0.01600985221674877,0.01600985221674877,0.009852216748768473,0.0012498682222092375,0.001249051137526222
Chronos-2,EURUSD,575,1617,2024-06-11,2026-08-31,0.00014873581619359033,0.0001493686655209431,0.00014965205286718544,0.006956521739130435,0.006956521739130435,0.006956521739130435,0.0001405093741432801,0.0001407861955768083
Chronos-2,FCHI,568,1891,2024-06-11,2026-08-31,0.00038825678763464475,0.0003736458638823703,0.00039899052109709457,0.02112676056338028,0.014084507042253521,0.007042253521126761,0.00047600338184271756,0.0004680453762433573
Chronos-2,FTSE100,563,1867,2024-06-11,2026-08-28,0.0003371560405679759,0.0003478280761461712,0.0003427334374154596,0.0053285968028419185,0.0053285968028419185,0.0053285968028419185,0.0003926345606911223,0.00039401769914878604
Chronos-2,GBPUSD,575,1621,2024-06-11,2026-08-31,0.00013029407140465488,0.0001313556244482908,0.00013071618693629263,0.010434782608695653,0.008695652173913044,0.006956521739130435,0.00018046678683606451,0.00017853177508942667
Chronos-2,GDAXI,564,1878,2024-06-11,2026-08-31,0.0003814947738079691,0.0003628438921359459,0.0003805367017653478,0.01950354609929078,0.014184397163120567,0.008865248226950355,0.00045715793793641286,0.00044304809463817347
Chronos-2,GLD,557,1490,2024-06-11,2026-08-31,0.0006212092677017317,0.0006208137269090176,0.0006695292807193181,0.010771992818671455,0.010771992818671455,0.00718132854578097,0.0004311767677641303,0.00043079851297453143
Chronos-2,HSI,547,1817,2024-06-11,2026-08-31,0.0007626155303810286,0.0007697527763307155,0.000935999175464594,0.005484460694698354,0.003656307129798903,0.007312614259597806,0.000557008452184925,0.0005578778536651626
Chronos-2,IBGL,560,1260,2024-06-11,2026-08-28,0.00019837484713575336,0.00019488128851161658,0.00020395754730936477,0.01607142857142857,0.014285714285714285,0.0035714285714285713,0.0002322520457528963,0.00022964180979424925
Chronos-2,ICLN,557,1219,2024-06-11,2026-08-31,0.0006148410686125376,0.0006123490812982663,0.0006475484620282423,0.010771992818671455,0.010771992818671455,0.00718132854578097,0.0005751138813728253,0.0005761104551248726
Chronos-2,NIFTY,551,1242,2024-06-11,2026-08-31,0.00027378776378615693,0.00027627663053504415,0.0002976595099811097,0.009074410163339383,0.009074410163339383,0.009074410163339383,0.00030985980290869255,0.0003117960362854951
Chronos-2,NIKKEI,543,1806,2024-06-11,2026-08-31,0.0007814336072111242,0.0007564509780697614,0.0007925873844126032,0.020257826887661142,0.014732965009208104,0.007366482504604052,0.00048186218532444394,0.000490951334795353
Chronos-2,SP500,557,1858,2024-06-11,2026-08-31,0.0004184056923947199,0.00040087182638423125,0.00040730555626646123,0.017953321364452424,0.012567324955116697,0.005385996409335727,0.00042427674367108816,0.00040998678112812593
Chronos-2,STOXX,556,1532,2024-06-11,2026-08-31,0.000389951009367183,0.00038479528355245664,0.0004165905870512614,0.014388489208633094,0.01079136690647482,0.008992805755395683,0.0003556088440244809,0.0003574123127308914
Chronos-2,TLT,557,1665,2024-06-11,2026-08-31,0.0002495245774088894,0.0002497935996596506,0.0002629266069528044,0.01615798922800718,0.01615798922800718,0.012567324955116697,0.00030145666026838887,0.0003015970349619435
Chronos-2,UNG,557,1309,2024-06-11,2026-08-31,0.0011713722723968782,0.001177549993916075,0.0012215662653608187,0.010771992818671455,0.00718132854578097,0.010771992818671455,0.00123659413148866,0.0012356952191897436
Chronos-2,USDJPY,575,1923,2024-06-11,2026-08-31,0.0002755937515020607,0.00026513841073224763,0.0002664633866060106,0.019130434782608695,0.017391304347826087,0.010434782608695653,0.0002148048879139146,0.0002116772505516002
Chronos-2,USO,557,1386,2024-06-11,2026-08-31,0.0007393933162029762,0.0007204822473908652,0.0007987578504792069,0.017953321364452424,0.008976660682226212,0.005385996409335727,0.0008298117078556893,0.0008238612058615085
TS-ICL,ASX200,565,1868,2024-06-11,2026-08-31,0.0003094301434129355,0.00030349826164075916,0.0003310049784965016,0.021238938053097345,0.008849557522123894,0.007079646017699115,0.00036769092622050144,0.0003666513426573099
TS-ICL,AUDUSD,575,1430,2024-06-11,2026-08-31,0.0002320987337585829,0.00023188612205011198,0.0002616913208871014,0.006956521739130435,0.006956521739130435,0.010434782608695653,0.0002149873970132245,0.00021492388961978518
TS-ICL,BOVESPA,557,1829,2024-06-11,2026-08-31,0.0003546725517588818,0.0003521097385788796,0.000364961563369775,0.02154398563734291,0.017953321364452424,0.01436265709156194,0.0005076407569636103,0.0005073972686126492
TS-ICL,BTC,812,1157,2024-06-11,2026-08-31,0.0008232819170491624,0.000829945411321085,0.0008475776734717774,0.014778325123152709,0.01600985221674877,0.008620689655172414,0.0008173382487474206,0.0008215700482795976
TS-ICL,CBU0,561,1010,2024-06-11,2026-08-28,0.00011496181392725224,0.00011485322114709007,0.00012084387767413691,0.0106951871657754,0.008912655971479501,0.0071301247771836,0.0001334612873740174,0.00013345034896149476
TS-ICL,DJCI,558,765,2024-06-11,2026-08-31,0.00036796901187493897,0.00036152600587538284,0.00041373361579335674,0.014336917562724014,0.010752688172043012,0.010752688172043012,0.0003314833729054998,0.0003346734881278484
TS-ICL,ETH,812,812,2024-06-11,2026-08-31,0.0013045712330781814,0.0012910246391179589,0.001358282023758281,0.01847290640394089,0.017241379310344827,0.011083743842364532,0.0013045712330781814,0.0012910246391179589
TS-ICL,EURUSD,575,1617,2024-06-11,2026-08-31,0.00014723867852258981,0.00014760960481489369,0.0001516570479796373,0.01391304347826087,0.01391304347826087,0.008695652173913044,0.0001418367412895411,0.00014210265714972146
TS-ICL,FCHI,568,1891,2024-06-11,2026-08-31,0.0003262115031921002,0.00032460692997664605,0.00036729929039886047,0.01232394366197183,0.008802816901408451,0.01056338028169014,0.0004792698063082875,0.00047701093349516153
TS-ICL,FTSE100,563,1867,2024-06-11,2026-08-28,0.0002652921911873662,0.0002705076124731064,0.0002745950225874735,0.008880994671403197,0.0053285968028419185,0.007104795737122558,0.0004132548724022841,0.00041305430651672486
TS-ICL,GBPUSD,575,1621,2024-06-11,2026-08-31,0.00012808240364455705,0.00012809558083421942,0.00013022609048105895,0.01391304347826087,0.006956521739130435,0.008695652173913044,0.00017641805067561143,0.00017758981797166674
TS-ICL,GDAXI,564,1878,2024-06-11,2026-08-31,0.0003557014039897222,0.00035391585697091204,0.0003821858062797437,0.015957446808510637,0.008865248226950355,0.008865248226950355,0.0004917109515298242,0.0004905253566775019
TS-ICL,GLD,557,1490,2024-06-11,2026-08-31,0.000624044964689738,0.0006219162760837348,0.0006881147704711528,0.01436265709156194,0.01436265709156194,0.00718132854578097,0.00042154633981507714,0.0004209182590735582
TS-ICL,HSI,547,1817,2024-06-11,2026-08-31,0.0006585580328465409,0.0006618162347928305,0.0008354008077024786,0.005484460694698354,0.005484460694698354,0.007312614259597806,0.0005265667410271723,0.0005260313034473985
TS-ICL,IBGL,560,1260,2024-06-11,2026-08-28,0.00018594104443872054,0.00018615273279047246,0.00019193013974345914,0.008928571428571428,0.007142857142857143,0.007142857142857143,0.00023095696602093942,0.00023094721226926896
TS-ICL,ICLN,557,1219,2024-06-11,2026-08-31,0.0006272639574899852,0.0006227148625528,0.0006516745773675953,0.01615798922800718,0.012567324955116697,0.00718132854578097,0.0005485928778720425,0.0005493487986569493
TS-ICL,NIFTY,551,1242,2024-06-11,2026-08-31,0.00025670337222838147,0.000260976471240306,0.00026936529815695174,0.009074410163339383,0.007259528130671506,0.007259528130671506,0.0003097343595557694,0.0003158317435100283
TS-ICL,NIKKEI,543,1806,2024-06-11,2026-08-31,0.0007742933208343002,0.0007624675651478252,0.0007990757214586002,0.020257826887661142,0.016574585635359115,0.011049723756906077,0.0004784286991871756,0.00047717262446119265
TS-ICL,SP500,557,1858,2024-06-11,2026-08-31,0.0004181140491459374,0.0004036492623270083,0.0004236156527205586,0.02154398563734291,0.01615798922800718,0.012567324955116697,0.0004359135186063587,0.0004329115433014555
TS-ICL,STOXX,556,1532,2024-06-11,2026-08-31,0.00033153113198415064,0.00033177246166776433,0.0003593618004574698,0.012589928057553957,0.007194244604316547,0.007194244604316547,0.00032368971117550976,0.000342486039242619
TS-ICL,TLT,557,1665,2024-06-11,2026-08-31,0.00024513905914666344,0.0002449703581483168,0.000264531141264114,0.010771992818671455,0.010771992818671455,0.008976660682226212,0.0003040856880771879,0.0003044334932432046
TS-ICL,UNG,557,1309,2024-06-11,2026-08-31,0.0012431878302991148,0.0012647871588479225,0.0012818129903274663,0.005385996409335727,0.003590664272890485,0.008976660682226212,0.0012366581963771486,0.001245647175450763
TS-ICL,USDJPY,575,1923,2024-06-11,2026-08-31,0.00025399234490301693,0.0002478497778454039,0.0002586005685132112,0.01565217391304348,0.01565217391304348,0.01217391304347826,0.00021010437843381973,0.00020733893165756842
TS-ICL,USO,557,1386,2024-06-11,2026-08-31,0.0007689208461048833,0.0007728181932601114,0.0008391634008203124,0.010771992818671455,0.00718132854578097,0.00718132854578097,0.0008545260827493863,0.0008618775938042548
Moirai-1.1,ASX200,565,1868,2024-06-11,2026-08-31,0.00026733149300045485,0.0002563649667084253,0.0002783531626643519,0.017699115044247787,0.010619469026548672,0.005309734513274336,0.0004174644944731861,0.0004009666017294005
Moirai-1.1,AUDUSD,575,1430,2024-06-11,2026-08-31,0.00024090724886867326,0.00024123062456297303,0.0002720048488633342,0.010434782608695653,0.0052173913043478265,0.010434782608695653,0.00022691243179499972,0.00022927477290406382
Moirai-1.1,BOVESPA,557,1829,2024-06-11,2026-08-31,0.00037486332913025524,0.0003543015535303531,0.00036619971444685757,0.019748653500897665,0.012567324955116697,0.008976660682226212,0.0005968601796506351,0.0005921469394419345
Moirai-1.1,BTC,812,1157,2024-06-11,2026-08-31,0.0009086042122018327,0.0008832660390734478,0.0009161729682821476,0.022167487684729065,0.0024630541871921183,0.009852216748768473,0.0009124074937477611,0.0008814007113353803
Moirai-1.1,CBU0,561,1010,2024-06-11,2026-08-28,0.00012673840942156657,0.00013690589344029423,0.0001324932661647949,0.0053475935828877,0.0035650623885918,0.0071301247771836,0.00015232340518750757,0.0001592076763572924
Moirai-1.1,DJCI,558,765,2024-06-11,2026-08-31,0.0004819555399742079,0.00042612865290377825,0.00045577390927101073,0.01971326164874552,0.016129032258064516,0.008960573476702509,0.00042250343107661355,0.000398658060904859
Moirai-1.1,ETH,812,812,2024-06-11,2026-08-31,0.0013430140801947556,0.0012580981283335543,0.0013515464017370116,0.022167487684729065,0.012315270935960592,0.006157635467980296,0.0013430140801947556,0.0012580981283335543
Moirai-1.1,EURUSD,575,1617,2024-06-11,2026-08-31,0.00016402031111027471,0.00016366597119689096,0.00016171945760615487,0.01391304347826087,0.01391304347826087,0.0052173913043478265,0.00015800823792468227,0.00015773775334433594
Moirai-1.1,FCHI,568,1891,2024-06-11,2026-08-31,0.0003308055029593421,0.00032787011663269896,0.00033782061942712186,0.014084507042253521,0.008802816901408451,0.01232394366197183,0.0004966690323713329,0.000484194114674532
Moirai-1.1,FTSE100,563,1867,2024-06-11,2026-08-28,0.0002519534699847299,0.00025465299151385216,0.0002750102682025403,0.014209591474245116,0.0053285968028419185,0.008880994671403197,0.00039267507015716793,0.0003868511190694959
Moirai-1.1,GBPUSD,575,1621,2024-06-11,2026-08-31,0.00015091687775814377,0.00015084103021738838,0.00015749014982626694,0.01217391304347826,0.006956521739130435,0.0052173913043478265,0.00017851189421921767,0.00017868951025171162
Moirai-1.1,GDAXI,564,1878,2024-06-11,2026-08-31,0.0003123139532730948,0.0003103105642782202,0.00031765733425188783,0.014184397163120567,0.008865248226950355,0.012411347517730497,0.0004869714297295662,0.0004778257722916592
Moirai-1.1,GLD,557,1490,2024-06-11,2026-08-31,0.000674759223793982,0.0006487032298779332,0.0006445744627673818,0.019748653500897665,0.01436265709156194,0.008976660682226212,0.0004737438375582237,0.00046045439726403824
Moirai-1.1,HSI,547,1817,2024-06-11,2026-08-31,0.0007341591865773426,0.0007454927027187052,0.0009117053032801172,0.009140767824497258,0.005484460694698354,0.007312614259597806,0.000550458795255094,0.000554844193041709
Moirai-1.1,IBGL,560,1260,2024-06-11,2026-08-28,0.00022373408840812098,0.0002320266848300192,0.00023147406526026606,0.007142857142857143,0.0035714285714285713,0.007142857142857143,0.00028086260573570324,0.00028230367067407115
Moirai-1.1,ICLN,557,1219,2024-06-11,2026-08-31,0.0006915910714257534,0.0006944557906718646,0.0007476865171246581,0.012567324955116697,0.008976660682226212,0.00718132854578097,0.0005927258877044466,0.0006192123666722412
Moirai-1.1,NIFTY,551,1242,2024-06-11,2026-08-31,0.00026290224581302805,0.00026484084005394087,0.0002942319852419871,0.009074410163339383,0.007259528130671506,0.009074410163339383,0.00030793600127516354,0.00031330951772330916
Moirai-1.1,NIKKEI,543,1806,2024-06-11,2026-08-31,0.0007556927261122721,0.0006960512475081396,0.0007407688369603518,0.022099447513812154,0.01289134438305709,0.01289134438305709,0.0005029336165792035,0.0004945754750024701
Moirai-1.1,SP500,557,1858,2024-06-11,2026-08-31,0.00037635442521027126,0.0003637270453091828,0.00038606734371685,0.01615798922800718,0.01436265709156194,0.01436265709156194,0.0005010606083066588,0.0004850140660167819
Moirai-1.1,STOXX,556,1532,2024-06-11,2026-08-31,0.00033039396459856417,0.0003436129191171792,0.0003645802835052861,0.012589928057553957,0.00539568345323741,0.007194244604316547,0.00034560196627130013,0.0003557785863629243
Moirai-1.1,TLT,557,1665,2024-06-11,2026-08-31,0.000269497016555665,0.0002714858207991479,0.00028893509234936257,0.008976660682226212,0.00718132854578097,0.008976660682226212,0.00035076632558513743,0.00035146732955420234
Moirai-1.1,UNG,557,1309,2024-06-11,2026-08-31,0.001271413903029311,0.0012818014063258859,0.0012742432642187799,0.003590664272890485,0.003590664272890485,0.012567324955116697,0.0013820313744028626,0.0013779304050772186
Moirai-1.1,USDJPY,575,1923,2024-06-11,2026-08-31,0.0002548405092816376,0.0002486091779644854,0.00026774068939604934,0.01565217391304348,0.01391304347826087,0.01217391304347826,0.0002056618508542116,0.00020381136850523295
Moirai-1.1,USO,557,1386,2024-06-11,2026-08-31,0.00105225284895973,0.0010049889599690492,0.0010087034444397202,0.017953321364452424,0.012567324955116697,0.00718132854578097,0.0009921718891082126,0.0009673971592923661
Lag-Llama,ASX200,565,1868,2024-06-11,2026-08-31,0.00033262553087285015,0.0002647588624783293,0.00027518378773065314,0.035398230088495575,0.010619469026548672,0.007079646017699115,0.0004768263912883422,0.00036822803370916844
Lag-Llama,AUDUSD,575,1430,2024-06-11,2026-08-31,0.00022740430711157094,0.00023680394286109747,0.0002429134786520108,0.020869565217391306,0.0052173913043478265,0.008695652173913044,0.00023377788604850525,0.00022455631318324057
Lag-Llama,BOVESPA,557,1829,2024-06-11,2026-08-31,0.0004284426077455471,0.00037647760967601915,0.00038118340365241894,0.03231597845601436,0.00718132854578097,0.012567324955116697,0.0005765951791170803,0.0005128812027508068
Lag-Llama,BTC,812,1157,2024-06-11,2026-08-31,0.0008988201418335637,0.0010115027778424747,0.0009621717987608374,0.019704433497536946,0.003694581280788177,0.003694581280788177,0.0009857050675677478,0.0010086504822327572
Lag-Llama,CBU0,561,1010,2024-06-11,2026-08-28,0.000136566300026965,0.00013465729042729373,0.0001423927763942937,0.016042780748663103,0.0071301247771836,0.008912655971479501,0.00016965100539318554,0.0001553079526828479
Lag-Llama,DJCI,558,765,2024-06-11,2026-08-31,0.00046752579016658927,0.0003978236610443782,0.00043063523769754406,0.034050179211469536,0.007168458781362007,0.012544802867383513,0.0004128496854752386,0.00037828454716234706
Lag-Llama,ETH,812,812,2024-06-11,2026-08-31,0.0015738317580450188,0.0013891117877843676,0.0014208535966320202,0.034482758620689655,0.0049261083743842365,0.007389162561576354,0.0015738317580450188,0.0013891117877843676
Lag-Llama,EURUSD,575,1617,2024-06-11,2026-08-31,0.00017475213065393298,0.00015912818971516344,0.00017302592572432154,0.02434782608695652,0.008695652173913044,0.006956521739130435,0.00018014371867562103,0.0001601971625950704
Lag-Llama,FCHI,568,1891,2024-06-11,2026-08-31,0.00037374255607186763,0.0003479654037292171,0.0003610205842262648,0.022887323943661973,0.00528169014084507,0.01056338028169014,0.0005769433514549662,0.0005044311809277501
Lag-Llama,FTSE100,563,1867,2024-06-11,2026-08-28,0.0002653860617084576,0.00026185820704436875,0.00026711555042834413,0.023090586145648313,0.0053285968028419185,0.008880994671403197,0.00045495683696227576,0.0003995347306693643
Lag-Llama,GBPUSD,575,1621,2024-06-11,2026-08-31,0.00019225374725394628,0.00015060208032433175,0.00016342261046180514,0.03304347826086956,0.008695652173913044,0.019130434782608695,0.00023769621291274583,0.0001984448653723776
Lag-Llama,GDAXI,564,1878,2024-06-11,2026-08-31,0.00039946922488135026,0.00034077909697452247,0.0003425678664739319,0.030141843971631204,0.0035460992907801418,0.014184397163120567,0.0005922492922634274,0.00049848033937966
Lag-Llama,GLD,557,1490,2024-06-11,2026-08-31,0.0008632774404036649,0.0006600453038423204,0.0006283988595148029,0.05385996409335727,0.025134649910233394,0.010771992818671455,0.0005687057733680148,0.0004676572679958251
Lag-Llama,HSI,547,1817,2024-06-11,2026-08-31,0.0006367680425702867,0.0006810347521388959,0.0007619460578497974,0.009140767824497258,0.003656307129798903,0.005484460694698354,0.0006311899258650699,0.0005772215717590751
Lag-Llama,IBGL,560,1260,2024-06-11,2026-08-28,0.000196270124066864,0.00021708173931586766,0.0002075557344024697,0.014285714285714285,0.0017857142857142857,0.0125,0.0003009615493002153,0.000278820551431293
Lag-Llama,ICLN,557,1219,2024-06-11,2026-08-31,0.0007693704150526818,0.0006254757281587589,0.0006566536028600302,0.03590664272890485,0.012567324955116697,0.010771992818671455,0.0006591114775234996,0.000588240335840164
Lag-Llama,NIFTY,551,1242,2024-06-11,2026-08-31,0.0003578370875886534,0.00030292760957067387,0.0003091709818656551,0.034482758620689655,0.010889292196007259,0.009074410163339383,0.0003909470199923559,0.0003250293212054665
Lag-Llama,NIKKEI,543,1806,2024-06-11,2026-08-31,0.0007235425686895796,0.0005723693545081303,0.0006056042176628266,0.03867403314917127,0.011049723756906077,0.01289134438305709,0.000525097270282151,0.0004629676927874139
Lag-Llama,SP500,557,1858,2024-06-11,2026-08-31,0.0004275245731522198,0.0003603397879700634,0.00038471567305941885,0.03770197486535009,0.005385996409335727,0.008976660682226212,0.0005217649452346072,0.0004516756339906483
Lag-Llama,STOXX,556,1532,2024-06-11,2026-08-31,0.00030841012237595703,0.00032665875245648315,0.00028673695679316054,0.025179856115107913,0.0017985611510791368,0.012589928057553957,0.0003299988985311157,0.00035290557730910626
Lag-Llama,TLT,557,1665,2024-06-11,2026-08-31,0.00025889416991543715,0.00025035057747091477,0.0002636326986726865,0.02154398563734291,0.008976660682226212,0.00718132854578097,0.00034406709912057745,0.0003122132865982571
Lag-Llama,UNG,557,1309,2024-06-11,2026-08-31,0.0013413894249112248,0.0012710741215101783,0.001286926896458943,0.019748653500897665,0.010771992818671455,0.01436265709156194,0.0014641290361019927,0.0013218551438345344
Lag-Llama,USDJPY,575,1923,2024-06-11,2026-08-31,0.00030381904015263874,0.00026335754693762034,0.00027380531663557395,0.022608695652173914,0.01565217391304348,0.008695652173913044,0.00026373324188741775,0.00023052964909516492
Lag-Llama,USO,557,1386,2024-06-11,2026-08-31,0.0011507737784701131,0.0009968416387371054,0.0009313535715052279,0.03052064631956912,0.01436265709156194,0.008976660682226212,0.0011042997447144119,0.0009583134991852175
GJR-GARCH,ASX200,565,1868,2024-06-11,2026-08-31,0.00028762549618574685,0.000250558115037803,0.00025368178799171866,0.03185840707964602,0.01415929203539823,0.007079646017699115,0.0003596936880429737,0.0003227008903123651
GJR-GARCH,AUDUSD,575,1430,2024-06-11,2026-08-31,0.00022835846675814893,0.00023314037142226554,0.000265421738676964,0.01217391304347826,0.0034782608695652175,0.006956521739130435,0.00020648210740248992,0.0002080470651137829
GJR-GARCH,BOVESPA,557,1829,2024-06-11,2026-08-31,0.0003773444980383253,0.00035319312606993435,0.0003688273828319685,0.02154398563734291,0.012567324955116697,0.012567324955116697,0.0004513325185405354,0.0004331736260356311
GJR-GARCH,BTC,812,1157,2024-06-11,2026-08-31,0.0008223849794868827,0.0008604952331113523,0.000833345043777011,0.019704433497536946,0.0024630541871921183,0.008620689655172414,0.0008626158350575132,0.0008572309975760122
GJR-GARCH,CBU0,561,1010,2024-06-11,2026-08-28,0.00011820506593924873,0.00011129109936809157,0.00011809246422049407,0.0213903743315508,0.0142602495543672,0.008912655971479501,0.00013268157309419048,0.0001312064754688393
GJR-GARCH,DJCI,558,765,2024-06-11,2026-08-31,0.0004215895176445411,0.00038731292568092515,0.0004316161169389679,0.021505376344086023,0.010752688172043012,0.010752688172043012,0.00036397362414894256,0.00034519583708595667
GJR-GARCH,ETH,812,812,2024-06-11,2026-08-31,0.001278353503278881,0.0012614493185803299,0.0013498595915797434,0.01600985221674877,0.006157635467980296,0.008620689655172414,0.001278353503278881,0.0012614493185803299
