model,symbol,z2_raw,z2_corr,raw_pass,corr_pass,q_hat_E,n_test
Chronos-Mini,STOXX,-179.53590694903622,-5.323783615797319,False,False,0.0013667440523209401,1498
Chronos-Mini,GDAXI,-171.5216523551709,-6.431345508559367,False,False,0.0017485032380185656,1843
Chronos-Mini,FCHI,-172.88759013199657,-11.359718768184159,False,False,0.0016109367682677978,1856
Chronos-Mini,FTSE100,-165.53218732198175,-15.339583298253427,False,False,0.0012366350212625744,1833
Chronos-Mini,ICLN,-117.27049330208003,-4.07243284030581,False,False,0.00188804893229826,1185
Chronos-Mini,NIKKEI,-187.08231850892346,-11.158278541095518,False,False,0.0015517724455820295,1772
Chronos-Mini,HSI,-154.6266858327091,-7.735315751338225,False,False,0.0016023736671293733,1784
Chronos-Mini,BOVESPA,-126.16261087026479,-5.538010017370367,False,False,0.00202560221479248,1794
Chronos-Mini,NIFTY,-175.84531462908407,-5.2295316201878865,False,False,0.001083631560081894,1208
Chronos-Mini,ASX200,-187.7923155575203,-14.7295243544108,False,False,0.0012356152889843046,1833
Chronos-Mini,CBU0,-121.31762684528192,-5.694157795544096,False,False,0.004041437384727152,976
Chronos-Mini,TLT,-147.4427252163031,-15.33305069827712,False,False,0.0008166482268950194,1631
Chronos-Mini,IBGL,-119.12273965492018,-5.1136291413227655,False,False,0.0008909795136757983,1226
Chronos-Mini,DJCI,-191.63909088532697,-30.409253115043008,False,False,0.0008402118516351587,693
Chronos-Mini,GOLD,-243.91265190777253,-11.072709835494587,False,False,0.0017724758020766283,1770
Chronos-Mini,WTI,-186.14801025931888,-29.239834396499532,False,False,0.0024235160826070225,1772
Chronos-Mini,NATGAS,-140.89141744003425,-21.337876666253507,False,False,0.0032834741338433737,1771
Chronos-Mini,BTC,-150.75972903516893,-0.5387853486498597,False,True,0.0036741331090303373,1107
Chronos-Mini,ETH,-197.82799727394345,-4.597639623093802,False,False,0.00413136829214882,762
Chronos-Mini,EURUSD,-148.88325016810103,-1.83630199023139,False,True,0.0006624433298464951,1582
Chronos-Mini,GBPUSD,-154.6824377646961,-5.4603630927755376,False,False,0.0006525419990093216,1585
Chronos-Mini,USDJPY,-187.77327364420822,-10.065657245910376,False,False,0.0007027829072096276,1888
Chronos-Mini,AUDUSD,-147.6132914113399,-0.5747904909316757,False,True,0.0008790428550778743,1395
TimesFM-2.5,SP500,-2.1890380765714696,-1.10316155081498,False,True,0.0020338271449676995,1824
TimesFM-2.5,STOXX,-0.9708345704139931,-0.030817053087914825,True,True,0.001758209179351232,1498
TimesFM-2.5,GDAXI,-1.7888156587338635,-0.7957773340684668,True,True,0.0037163408340421603,1843
TimesFM-2.5,FCHI,-1.6155247326465307,-0.9123537489020708,True,True,0.0026066916163336867,1856
TimesFM-2.5,FTSE100,-1.8743169583234294,-0.7382191109968439,True,True,0.0033016337417748065,1833
TimesFM-2.5,ICLN,0.25104457930184254,0.5901734394584148,True,True,0.0028683771265605104,1185
TimesFM-2.5,NIKKEI,-1.2123994352155822,-0.2074723253985118,True,True,0.0033857190257070985,1772
TimesFM-2.5,HSI,-0.6744099715210834,-0.313263759697916,True,True,0.003300459092321996,1784
TimesFM-2.5,BOVESPA,-1.9276591129891,-1.3897729909751182,True,True,0.0036046245558251436,1794
TimesFM-2.5,NIFTY,-0.702868649749212,-0.28019473571705555,True,True,0.0014193509167235996,1208
TimesFM-2.5,ASX200,-2.7083026170369076,-1.4976089793234966,False,True,0.0008779247545464414,1833
TimesFM-2.5,CBU0,0.02753362845244045,0.26046053840294103,True,True,0.00042734347024880534,976
TimesFM-2.5,TLT,0.14598449409715553,0.1534267902849158,True,True,0.0015594153090859614,1631
TimesFM-2.5,IBGL,-0.03211853234203699,0.44335930120469735,True,True,0.0010120356262016197,1226
TimesFM-2.5,DJCI,-2.3318367880276916,-2.257189128831371,False,False,0.0004708035843162192,693
TimesFM-2.5,GOLD,-2.2873329157109996,-1.1437177419903977,False,True,0.001753327369134635,1770
TimesFM-2.5,WTI,-2.0837062986293007,-1.5451132942720038,False,True,0.004034100662436056,1772
TimesFM-2.5,NATGAS,-0.4280909653932632,-0.6594192430567072,True,True,0.005787359706592887,1771
TimesFM-2.5,BTC,-0.18443128120005436,0.19430508344061292,True,True,-0.0032796095975596573,1107
TimesFM-2.5,ETH,-0.7287993688335721,-0.8929602825625202,True,True,-0.011935659702093732,762
TimesFM-2.5,EURUSD,-0.704616289173063,-0.5842050199896514,True,True,0.0008472627085319168,1582
TimesFM-2.5,GBPUSD,-1.0083989153286885,-0.5724877190652817,True,True,0.0013408572070519927,1585
TimesFM-2.5,USDJPY,-1.2223283007933965,-0.48722250783015486,True,True,0.0007252532227122188,1888
TimesFM-2.5,AUDUSD,-0.37631461392056065,0.20834692074928907,True,True,0.00227942542929601,1395
Moirai-2.0,SP500,-2.396221526109965,-1.2876143656452528,False,True,0.0017249394512609817,1824
Moirai-2.0,STOXX,-1.852742061886699,-0.15994192274986085,True,True,0.0038949022957013267,1498
Moirai-2.0,GDAXI,-2.8336863103107013,-1.1470996454489146,False,True,0.007311937439883655,1843
Moirai-2.0,FCHI,-2.9638987085589723,-1.2425431085085776,False,True,0.005028720682068923,1856
Moirai-2.0,FTSE100,-2.131813675832989,-1.051764277729546,False,True,0.0020749285621175905,1833
Moirai-2.0,ICLN,-0.02888386120374542,0.529660811921433,True,True,0.005559621551746094,1185
Moirai-2.0,NIKKEI,-2.2263466524403053,-0.8079649367465367,False,True,0.00400669196573954,1772
Moirai-2.0,HSI,-0.9519630047917438,-0.5169902014781314,True,True,0.0037802486891700057,1784
Moirai-2.0,BOVESPA,-1.6740431653418115,-0.8786479963739506,True,True,0.004537339427826359,1794
Moirai-2.0,NIFTY,-0.9482558727385768,-0.23714649895195694,True,True,0.0025377271743346162,1208
Moirai-2.0,ASX200,-2.8485543794450177,-1.2763031605527297,False,True,0.002596751130895216,1833
Moirai-2.0,CBU0,0.4074796763148839,0.45641500879831476,True,True,0.0011853331428946668,976
Moirai-2.0,TLT,-0.12876170720111846,-0.01202825798209295,True,True,0.0030092738482669565,1631
Moirai-2.0,IBGL,0.3434720037272212,0.7754968103874631,True,True,0.002064843265570576,1226
Moirai-2.0,DJCI,-3.0973786364775098,-2.4671246353154315,False,False,0.0022633249085408404,693
Moirai-2.0,GOLD,-3.0926013246643818,-1.0413281747298875,False,True,0.003145915176141458,1770
Moirai-2.0,WTI,-2.209985209512196,-1.6047696524966715,False,True,0.006867548873646184,1772
Moirai-2.0,NATGAS,-0.9438605839586371,-0.7857101009940135,True,True,0.009219053758152018,1771
Moirai-2.0,BTC,-1.083584725705136,0.6421664995545296,True,True,0.008759278086276134,1107
Moirai-2.0,ETH,-2.4081957768554165,-0.3067342797458896,False,True,0.014125146593226195,762
Moirai-2.0,EURUSD,-0.45500261713082724,-0.33926274129076717,True,True,0.0027040393541238675,1582
Moirai-2.0,GBPUSD,-0.9674421797481567,-0.07344571559689883,True,True,0.0019244210897417253,1585
Moirai-2.0,USDJPY,-1.50704153489156,-0.5919364583556694,True,True,0.002862189048275895,1888
Moirai-2.0,AUDUSD,-0.3785587416996321,0.1123172177582672,True,True,0.0027863886442989726,1395
Moirai-1.1,SP500,0.8995644277060276,0.9964023991590453,True,True,16.94036872647874,1824
Moirai-1.1,STOXX,0.9573703840395478,0.9791089992286798,True,True,0.11389798804937716,1498
Moirai-1.1,GDAXI,0.8148846812633759,0.9524700688833984,True,True,0.7420064585264625,1843
Moirai-1.1,FCHI,0.8367178925037415,0.9645385568306282,True,True,1.2702802293452047,1856
Moirai-1.1,FTSE100,0.8176368056371776,0.9553811764331769,True,True,0.6243794240047261,1833
Moirai-1.1,ICLN,0.7510236857873756,0.9813014816165511,True,True,1.2137940499002489,1185
Moirai-1.1,NIKKEI,0.29038811954612165,0.9727435196834338,True,True,1.2342320762084333,1772
Moirai-1.1,HSI,0.2160756761568191,0.948165105220717,True,True,0.5004064847396189,1784
Moirai-1.1,BOVESPA,0.7192475833589067,0.8668044890163903,True,True,0.2247463269838331,1794
Moirai-1.1,NIFTY,0.9612616323925073,0.9866098754216656,True,True,0.6070234308554844,1208
Moirai-1.1,ASX200,0.8029694305231194,0.9131921027901373,True,True,0.3017406779091214,1833
Moirai-1.1,CBU0,0.9168723431655192,0.9987173366858743,True,True,3.585448737660932,976
Moirai-1.1,TLT,0.807005395576773,0.949282324378426,True,True,0.32528618940561627,1631
Moirai-1.1,IBGL,0.7531500862212828,0.9980110376740533,True,True,8.362193357361411,1226
Moirai-1.1,DJCI,0.3233469983920728,0.6134495326620328,True,True,0.043125714471914,693
Moirai-1.1,GOLD,0.5423445931793933,0.9981005583678287,True,True,31.936563716745226,1770
Moirai-1.1,WTI,0.9091721010847096,0.914340683368523,True,True,0.08918559237941849,1772
Moirai-1.1,NATGAS,0.32008392315049083,0.9924293336525075,True,True,24.840033330194093,1771
Moirai-1.1,BTC,0.09667486989158813,0.9539647939612972,True,True,0.8639641750491366,1107
Moirai-1.1,ETH,-0.8501164829757497,0.876670767992147,True,True,1.0508447591335945,762
Moirai-1.1,EURUSD,0.949773168762758,0.9994425912277711,True,True,33.53896935133524,1582
Moirai-1.1,GBPUSD,0.9118890460999585,0.9979914245631596,True,True,9.968778716761191,1585
Moirai-1.1,USDJPY,0.9090842125749639,0.9996027722457768,True,True,44.20928609636455,1888
Moirai-1.1,AUDUSD,0.9315298997346606,0.9987414129917985,True,True,9.572792071363407,1395
Lag-Llama,SP500,-2.306232891394408,-0.07278541455838528,False,True,0.015570753318147779,1824
Lag-Llama,STOXX,-1.5367595833648133,0.6938350705771084,True,True,0.010726803451723391,1498
Lag-Llama,GDAXI,-2.577946717323875,-0.06334126930924322,False,True,0.013873982491091435,1843
Lag-Llama,FCHI,-2.2895899600663783,0.05866160146813704,False,True,0.019413761078236863,1856
Lag-Llama,FTSE100,-2.400353793788326,0.07657668792616645,False,True,0.01904798498308049,1833
Lag-Llama,ICLN,-0.651142003536175,0.4501467445830466,True,True,0.005324499610510604,1185
Lag-Llama,NIKKEI,-2.100969173296093,0.6738001507362529,False,True,0.07008360345345375,1772
Lag-Llama,HSI,-1.7204514097902845,-0.12108985907669045,True,True,0.003845336612935235,1784
Lag-Llama,BOVESPA,-2.0091048267448874,-0.013536307058792385,False,True,0.017038739394197554,1794
Lag-Llama,NIFTY,-1.9894768688644278,0.8454971495970549,False,True,0.19370144681528495,1208
Lag-Llama,ASX200,-3.5563856386863417,-0.28271486944538626,False,True,0.017174343345760498,1833
Lag-Llama,CBU0,-1.4502453832299023,0.1304847997898797,True,True,0.005884128892410558,976
Lag-Llama,TLT,-1.3928205936554487,0.14561000456188533,True,True,0.01027363290534293,1631
Lag-Llama,IBGL,-1.470981637833333,0.6439146038452304,True,True,0.04375232081606022,1226
Lag-Llama,DJCI,-3.172051639560408,-0.9519901897897114,False,True,0.0035111059331450756,693
Lag-Llama,GOLD,-3.5681109731269647,-0.5960325841465859,False,True,0.006045519899549035,1770
Lag-Llama,WTI,-2.3610598431984315,-0.4288862232733164,False,True,0.03203422211551048,1772
Lag-Llama,NATGAS,-2.151520225322343,-0.2757522061597102,False,True,0.016528192855694457,1771
Lag-Llama,BTC,-1.048155987653117,0.7501657336881411,True,True,0.04722150481093444,1107
Lag-Llama,ETH,-3.026911929984614,0.6496247289587271,False,True,0.11712345605409884,762
Lag-Llama,EURUSD,-1.764179264688698,0.30738420945955724,True,True,0.01014880221219626,1582
Lag-Llama,GBPUSD,-2.1151243542704092,-0.21836043063999822,False,True,0.0028462599936784645,1585
Lag-Llama,USDJPY,-2.0970084426722297,0.5089230423073051,False,True,0.029647640256268835,1888
Lag-Llama,AUDUSD,-1.5447689913441565,0.7325767908548697,True,True,0.035970954609542236,1395
GJR-GARCH,SP500,-1.294057185897453,-0.4134705753792316,True,True,0.006876669569187574,1902
GJR-GARCH,STOXX,-1.9889837678607405,-0.4502812041845776,False,True,0.008472637794904862,1577
GJR-GARCH,GDAXI,-1.9856118536038574,-0.6706327133653194,False,True,0.0072187828135341775,1922
GJR-GARCH,FCHI,-1.4993458800879766,-0.4624324633175185,True,True,0.007311514944963737,1935
GJR-GARCH,FTSE100,-1.8311300645533493,-0.48165422667828106,True,True,0.004980587146451242,1911
GJR-GARCH,ICLN,-0.15621406521015602,0.3123460115659532,True,True,0.004801223756357331,1263
GJR-GARCH,NIKKEI,-1.7084300686872664,-0.2936311568170469,True,True,0.005279987845309121,1851
GJR-GARCH,HSI,-0.7643473808376036,-0.031849229764646214,True,True,0.006651138401899244,1862
GJR-GARCH,BOVESPA,-1.0588369857256779,-0.12603187606301525,True,True,0.006145610762713458,1873
GJR-GARCH,NIFTY,-0.902831522238847,0.012422184518944945,True,True,0.010301029926412908,1287
GJR-GARCH,ASX200,-2.169167181924023,-0.7779119674484503,False,True,0.007840351589840575,1912
GJR-GARCH,CBU0,-0.11526422568650663,0.39654546515941247,True,True,0.0012606404631577348,1055
GJR-GARCH,TLT,-0.18299029903890762,0.24851840245738643,True,True,0.0060249472414325295,1709
GJR-GARCH,IBGL,-0.09741971603155264,0.7782408463229642,True,True,0.002289362547240159,1305
GJR-GARCH,DJCI,-1.6070445859581213,-0.28162706261544335,True,True,0.0036037344330492223,772
GJR-GARCH,GOLD,-1.8489401709981768,-0.39002855006751114,True,True,0.006231102250729217,1848
GJR-GARCH,WTI,-1.8373583609001063,-0.7340687534433037,True,True,0.01731875021639906,1850
GJR-GARCH,NATGAS,-0.6831987789978524,-0.29386872239623596,True,True,0.009855589406185222,1850
GJR-GARCH,BTC,-1.4093826487557966,0.5732947105891516,True,True,0.011098904120110081,1185
GJR-GARCH,ETH,-0.8814740597543693,0.12223695589292916,True,True,0.016397813944972722,841
GJR-GARCH,EURUSD,-0.5865556545965163,0.04621396825431823,True,True,0.001990726371908672,1660
GJR-GARCH,GBPUSD,-1.2082994844222137,-0.2764604580090426,True,True,0.0029982157420470404,1664
GJR-GARCH,USDJPY,-0.9498881573785984,-0.06921706594796606,True,True,0.0023339627522568143,1966
GJR-GARCH,AUDUSD,-0.47975539636847353,0.4908423152173983,True,True,0.003212496606337392,1473
GJR-GARCH-t,SP500,-0.7564198139794964,-0.2386972519023376,True,True,0.0036403981716659414,1902
GJR-GARCH-t,STOXX,-1.3137363377761244,-0.5707360889152044,True,True,0.004334121761985013,1577
GJR-GARCH-t,GDAXI,-1.203580884828403,-0.672824013241059,True,True,0.0041321824156526354,1922
GJR-GARCH-t,FCHI,-0.6733157069439513,-0.061532677352891696,True,True,0.0034982199644105136,1935
GJR-GARCH-t,FTSE100,-1.1523625988043373,-0.3081850763266627,True,True,0.00457308928802453,1911
GJR-GARCH-t,ICLN,0.24548209045817537,0.30025518798343753,True,True,0.0036146867336920296,1263
GJR-GARCH-t,NIKKEI,-1.0747852347670959,-0.29210038990871023,True,True,0.0034156413928632737,1851
GJR-GARCH-t,HSI,-0.50649993321752,-0.048117564369810184,True,True,0.006540424070073894,1862
GJR-GARCH-t,BOVESPA,-0.7398005681052122,-0.26252150166886734,True,True,0.0058649997872858226,1873
GJR-GARCH-t,NIFTY,-0.5965171843485448,-0.07376657485004712,True,True,0.006008789413780802,1287
GJR-GARCH-t,ASX200,-1.922218856333802,-0.7890828660188793,True,True,0.007604534070198926,1912
GJR-GARCH-t,CBU0,0.24484781615872409,0.6531832188939704,True,True,0.0010268408012248098,1055
GJR-GARCH-t,TLT,-0.05263946479688464,0.22931067200463462,True,True,0.005921168489368127,1709
GJR-GARCH-t,IBGL,-0.03149575138282801,0.6581892899088482,True,True,0.009834734386788335,1305
GJR-GARCH-t,DJCI,-1.2195337191692102,-0.5813051629696475,True,True,0.0020790905831283256,772
GJR-GARCH-t,GOLD,-0.916185391192331,-0.48559835672606244,True,True,0.0017975401070073616,1848
GJR-GARCH-t,WTI,-1.4161556517549503,-0.78946573996775,True,True,0.009098630486685008,1850
GJR-GARCH-t,NATGAS,-0.19376641928970328,-0.12202607155663414,True,True,0.007196663025931339,1850
GJR-GARCH-t,BTC,-0.019029283226818405,0.498160499953049,True,True,0.0007867754877850519,1185
GJR-GARCH-t,ETH,0.10440588277653284,0.36885159153068836,True,True,0.003387594593491444,841
GJR-GARCH-t,EURUSD,-0.3610049188898168,0.01908625245344331,True,True,0.0019905438774678215,1660
GJR-GARCH-t,GBPUSD,-0.8411161239884155,-0.22563015585240276,True,True,0.0018071617895623407,1664
GJR-GARCH-t,USDJPY,-0.34519155353668496,-0.1241615002948071,True,True,0.0011465387041437493,1966
GJR-GARCH-t,AUDUSD,-0.2131841306398352,0.3395508593660558,True,True,0.0022073851957341954,1473
GARCH-N,SP500,-1.1746867964239214,-0.20288734516801044,True,True,0.005825331584289863,1902
GARCH-N,STOXX,-1.8887744938422393,-0.3992162489304274,True,True,0.00505268924572156,1577
GARCH-N,GDAXI,-1.7205873591265495,-0.6157815228103605,True,True,0.00767897730630121,1922
GARCH-N,FCHI,-1.6740664851267604,-0.9380419566461518,True,True,0.004763740450630265,1935
GARCH-N,FTSE100,-1.9049945602811182,-0.7409573539465342,True,True,0.005170349041029365,1911
GARCH-N,ICLN,-0.07318291441952729,0.23489133678030372,True,True,0.005404620198985001,1263
GARCH-N,NIKKEI,-1.838866924369889,-0.5589030838678613,True,True,0.0052159847041670995,1851
GARCH-N,HSI,-1.0526892459426334,0.026171821424885167,True,True,0.014662501980589271,1862
GARCH-N,BOVESPA,-0.8471764128978017,-0.17659956597399806,True,True,0.008373985321334876,1873
GARCH-N,NIFTY,-0.9787036494231467,-0.03557800292313895,True,True,0.0067920647978473095,1287
GARCH-N,ASX200,-1.9246660486629112,-0.7940990904832936,True,True,0.0042066721152702186,1912
GARCH-N,CBU0,-0.13877624744900552,0.2603831269873478,True,True,0.0010000866447064504,1055
GARCH-N,TLT,-0.15415295167484255,0.11209834674049046,True,True,0.004177550672619074,1709
GARCH-N,IBGL,-0.056271070775263166,0.6534884770822393,True,True,0.0034072755683279693,1305
GARCH-N,DJCI,-1.401004719097806,-0.2569746392904375,True,True,0.003019633788886627,772
GARCH-N,GOLD,-1.6179914047630994,-0.27243825014973977,True,True,0.0033427920811097203,1848
GARCH-N,WTI,-1.5124734796840746,-0.6342793282359316,True,True,0.009980558690649663,1850
GARCH-N,NATGAS,-0.4556140202864323,-0.1354552485367062,True,True,0.013733741534949745,1850
GARCH-N,BTC,-1.3210940664123831,0.6135788164954097,True,True,0.017000878807709674,1185
GARCH-N,ETH,-1.2402808202852498,0.12038337371381302,True,True,0.01483317555820765,841
GARCH-N,EURUSD,-0.4510361943686225,0.18505650341286717,True,True,0.0023043643944983434,1660
GARCH-N,GBPUSD,-1.0974532991046764,0.06573948100994476,True,True,0.0024837273710194147,1664
GARCH-N,USDJPY,-0.7017805744520218,-0.25572569601999184,True,True,0.0022968635049973145,1966
GARCH-N,AUDUSD,-0.5226364868192737,0.5635475029791279,True,True,0.0036493187478205437,1473
Hist-Sim,SP500,-1.228588865471672,-0.43212749666174033,True,True,0.01045145039953807,1902
Hist-Sim,STOXX,-1.164716255736181,-0.5994030697212445,True,True,0.0029740189073296716,1577
Hist-Sim,GDAXI,-1.0417439542240166,-0.20777216119590625,True,True,0.012658284085991095,1922
Hist-Sim,FCHI,-1.3346309700048802,-0.4946098548408149,True,True,0.008234302552400381,1935
Hist-Sim,FTSE100,-1.3900210554994352,-0.6034036454404361,True,True,0.002324937690836474,1911
Hist-Sim,ICLN,0.0948762548104003,0.22724380667936306,True,True,0.008245953611362954,1263
Hist-Sim,NIKKEI,-1.0197817171884718,-0.023933052201618343,True,True,0.006882038892888721,1851
Hist-Sim,HSI,-0.6165262258857416,-0.13266476974506158,True,True,0.007700425597533499,1862
Hist-Sim,BOVESPA,-0.8137816177811201,-0.19704187931068518,True,True,0.008432581554220317,1873
Hist-Sim,NIFTY,-0.4476705355578243,0.43667987268439246,True,True,0.008900403424056371,1287
Hist-Sim,ASX200,-1.3277180779402165,-0.5248459534637293,True,True,0.0031492293937405817,1912
Hist-Sim,CBU0,-0.6052033699836197,0.42947838493493184,True,True,0.004722620685966871,1055
Hist-Sim,TLT,-0.5246648137614087,-0.17121925677216954,True,True,0.004069946135282568,1709
Hist-Sim,IBGL,-0.3115640170572578,0.5381182011672727,True,True,0.02156710350867177,1305
Hist-Sim,DJCI,-1.626064036130158,-1.2158523890927904,True,True,0.00308456749516689,772
Hist-Sim,GOLD,-1.2979562842550805,-0.45546019576466046,True,True,0.006745734053899929,1848
Hist-Sim,WTI,-1.0880053743085956,-0.5631412296203013,True,True,0.011998436724544176,1850
Hist-Sim,NATGAS,-1.1826406074156899,-0.7658898115927752,True,True,0.020903486463417498,1850
Hist-Sim,BTC,-0.4435170040845111,0.5650133334918215,True,True,0.02797662111043274,1185
Hist-Sim,ETH,-1.48987121387432,-0.6868005365715748,True,True,0.009180370135417892,841
Hist-Sim,EURUSD,-0.6126465250791719,0.23081801935252555,True,True,0.007991427531091364,1660
Hist-Sim,GBPUSD,-1.0319515192797435,0.09236266346043931,True,True,0.004066634029380289,1664
Hist-Sim,USDJPY,-1.265352684386111,-0.33368423284219806,True,True,0.003974861808689244,1966
Hist-Sim,AUDUSD,-0.19694459928830188,0.28841385800715713,True,True,0.0021429557730559927,1473
EWMA,SP500,-1.8146757296092288,-0.5336300172060082,True,True,0.011504170412371256,1902
EWMA,STOXX,-2.380782285069819,-0.6464725876718098,False,True,0.008639861861673703,1577
EWMA,GDAXI,-2.0370746627722918,-0.7220825147823704,False,True,0.008087524154809005,1922
EWMA,FCHI,-1.9560023621427511,-0.9893394906297543,True,True,0.005745846256801523,1935
EWMA,FTSE100,-1.748106852101298,-0.6823850537153129,True,True,0.006804453492258972,1911
EWMA,ICLN,-0.38183989196469215,0.2521875009036334,True,True,0.006197349599418728,1263
EWMA,NIKKEI,-1.395652754005988,-0.12917392589918375,True,True,0.008961347174524903,1851
EWMA,HSI,-0.8692825728946578,0.00028147007221301923,True,True,0.006261878593159388,1862
EWMA,BOVESPA,-1.1466650314182272,-0.21196795180951122,True,True,0.007367029862928344,1873
EWMA,NIFTY,-0.8150491820716683,-0.1953706203652601,True,True,0.004562093775546006,1287
EWMA,ASX200,-2.316570911600986,-0.9537278176691457,False,True,0.005224218359709452,1912
EWMA,CBU0,-0.5751452365961136,-0.06451782622227542,True,True,0.0010809355552699193,1055
EWMA,TLT,-0.4870045002579537,-0.2363686874619153,True,True,0.004084096806123219,1709
EWMA,IBGL,-0.19660676898828333,0.6632788057926147,True,True,0.004044519425359633,1305
EWMA,DJCI,-1.293185781925283,-0.4214934794531231,True,True,0.00433787238417474,772
EWMA,GOLD,-1.6851594666222511,-0.3026630111494346,True,True,0.0035826313692624914,1848
EWMA,WTI,-1.7829486081001096,-0.8359175673529116,True,True,0.011690477542297142,1850
EWMA,NATGAS,-0.5249723109544668,-0.27600907524771134,True,True,0.01931783973907203,1850
EWMA,BTC,-1.2585748478814351,0.6947166872080943,True,True,0.018907703841314932,1185
EWMA,ETH,-1.3642192999778011,0.14164563035518896,True,True,0.01753394196230426,841
EWMA,EURUSD,-0.8762392368716267,-0.03557352030496719,True,True,0.0031151834996232808,1660
EWMA,GBPUSD,-1.0114696506494574,-0.1377331862322866,True,True,0.0025449510808892573,1664
EWMA,USDJPY,-1.000844312590151,-0.1897949228942124,True,True,0.002312009528447543,1966
EWMA,AUDUSD,-0.9131967539600423,0.32771282683487724,True,True,0.0034169931395451707,1473
Chronos-Small-A,SP500,-1.9840194471495742,-0.33153270136330115,False,True,0.016956492575019744,1824
Chronos-Small-A,STOXX,-1.0968143247664424,0.3075853551081046,True,True,0.010380084467846752,1498
Chronos-Small-A,GDAXI,-2.425266347481118,-0.6812964033965541,False,True,0.012242794967130252,1843
Chronos-Small-A,FCHI,-2.067217134359351,-0.580740266734945,False,True,0.01182773351208502,1856
Chronos-Small-A,FTSE100,-2.1203911636474544,-0.6649871516598731,False,True,0.01196863584284194,1833
Chronos-Small-A,ICLN,0.029188999857212017,0.6260638304836266,True,True,0.015362729193397255,1185
Chronos-Small-A,NIKKEI,-1.4211528662676658,-0.2014469104865615,True,True,0.011426664066397293,1772
Chronos-Small-A,HSI,-0.8548878851049988,-0.003043865067198004,True,True,0.011532289991903408,1784
Chronos-Small-A,BOVESPA,-1.5435169263193895,-0.7457711989786056,True,True,0.008858199258956909,1794
Chronos-Small-A,NIFTY,0.08249722197027831,0.4166590829796528,True,True,0.004691311366477921,1208
Chronos-Small-A,ASX200,-2.4443059168092374,-0.6181591822793617,False,True,0.010169384763425625,1833
Chronos-Small-A,CBU0,0.0015457517966566137,0.6251583426276828,True,True,0.0068065344360514,976
Chronos-Small-A,TLT,-0.3985410729988086,-0.21397172532265474,True,True,0.0033635547769728207,1631
Chronos-Small-A,IBGL,0.2117263160720032,0.46042931361077677,True,True,0.0035066152962463654,1226
Chronos-Small-A,DJCI,-3.1683659150876045,-2.2654492709078258,False,False,0.005201959591677227,693
Chronos-Small-A,GOLD,-2.0263999306461247,-0.5075012684452926,False,True,0.01021363045696154,1770
Chronos-Small-A,WTI,-1.5442990599690498,-0.4899590661817601,True,True,0.036207293352467335,1772
Chronos-Small-A,NATGAS,-0.5383259350625345,-0.2812304098572169,True,True,0.023130448810159146,1771
Chronos-Small-A,BTC,-0.34069729038215124,0.5968381358485744,True,True,0.04054479233534278,1107
