model,asset,code_path,panel,median_VaR001,pct_positive,frac_monotone_correct,frac_monotone_reversed,pihat_at_stored
TimesFM-2.5,DJCI,student_t_negated,B,0.02171597428369371,1.0,0.0,1.0,0.9913419913419913
TimesFM-2.5,GOLD,student_t_negated,B,0.02497146019998476,1.0,0.0,1.0,0.9866033576394777
TimesFM-2.5,WTI,student_t_negated,B,0.05067248366085307,1.0,0.0,1.0,0.9913617886178862
TimesFM-2.5,NATGAS,student_t_negated,B,0.08480921311963138,1.0,0.0,1.0,0.9849203659776347
TimesFM-2.5,BTC,student_t_negated,B,0.08621253401286437,1.0,0.0,1.0,0.9883405639913232
TimesFM-2.5,ETH,student_t_negated,B,0.11303831987582241,1.0,0.0,1.0,0.9901497241922774
TimesFM-2.5,EURUSD,student_t_negated,B,0.012424993444552774,1.0,0.0,1.0,0.9884272434073231
TimesFM-2.5,GBPUSD,student_t_negated,B,0.012734469217012661,1.0,0.0,1.0,0.9890213893621048
TimesFM-2.5,USDJPY,student_t_negated,B,0.01438512619951302,1.0,0.0,1.0,0.9876013352408202
TimesFM-2.5,AUDUSD,student_t_negated,B,0.01654658367015329,1.0,0.0,1.0,0.9920378738971379
Moirai-2.0,SP500,student_t_negated,B,0.020719413976037694,1.0,0.0,1.0,0.9911154985192497
Moirai-2.0,STOXX,student_t_negated,B,0.021489481616068618,1.0,0.0,1.0,0.9915882235129181
Moirai-2.0,GDAXI,student_t_negated,B,0.026179683758497253,1.0,0.0,1.0,0.9902311950504722
Moirai-2.0,FCHI,student_t_negated,B,0.025796235952895315,1.0,0.0,1.0,0.9894924021985128
Moirai-2.0,FTSE100,student_t_negated,B,0.020437540446802474,1.0,0.0,1.0,0.9908316961362148
Moirai-2.0,ICLN,student_t_negated,B,0.036653265481006156,1.0,0.0,1.0,0.9860653661008361
Moirai-2.0,NIKKEI,student_t_negated,B,0.0291674896883119,1.0,0.0,1.0,0.9901794784964443
Moirai-2.0,HSI,student_t_negated,B,0.02954127185144554,1.0,0.0,1.0,0.9875504710632571
Moirai-2.0,BOVESPA,student_t_negated,B,0.03414004677421216,1.0,0.0,1.0,0.991304347826087
Moirai-2.0,NIFTY,student_t_negated,B,0.021582882759217725,1.0,0.0,1.0,0.9913065076999503
Moirai-2.0,ASX200,student_t_negated,B,0.01848240286977029,1.0,0.0,1.0,0.9936159764282206
Moirai-2.0,CBU0,student_t_negated,B,0.008220769784232187,1.0,0.0,1.0,0.984014755610206
Moirai-2.0,TLT,student_t_negated,B,0.020677914519712536,1.0,0.0,1.0,0.9891424365108575
Moirai-2.0,IBGL,student_t_negated,B,0.018636159042444794,1.0,0.0,1.0,0.9884973078805678
Moirai-2.0,DJCI,student_t_negated,B,0.019789117837420586,1.0,0.0,1.0,0.9878787878787879
Moirai-2.0,GOLD,student_t_negated,B,0.023438519463328093,1.0,0.0,1.0,0.9852467356282856
Moirai-2.0,WTI,student_t_negated,B,0.04938829767419871,1.0,0.0,1.0,0.9903455284552846
Moirai-2.0,NATGAS,student_t_negated,B,0.07975114860072832,1.0,0.0,1.0,0.981531684174856
Moirai-2.0,BTC,student_t_negated,B,0.06760871730668366,1.0,0.0,1.0,0.9747830802603037
Moirai-2.0,ETH,student_t_negated,B,0.09250001358736254,1.0,0.0,1.0,0.9814814814814815
Moirai-2.0,EURUSD,student_t_negated,B,0.012706131821388529,1.0,0.0,1.0,0.9891861126920888
Moirai-2.0,GBPUSD,student_t_negated,B,0.012647278796595034,1.0,0.0,1.0,0.9899678213136476
Moirai-2.0,USDJPY,student_t_negated,B,0.013694848893687253,1.0,0.0,1.0,0.9858528055952949
Moirai-2.0,AUDUSD,student_t_negated,B,0.01586464261616895,1.0,0.0,1.0,0.9905315257155154
Moirai-1.1,SP500,percentile_raw,A,-0.02450686370022595,0.0,1.0,0.0,0.01809805857189865
Moirai-1.1,STOXX,percentile_raw,A,-0.024704132825136185,0.0,1.0,0.0,0.017424394151812538
Moirai-1.1,GDAXI,percentile_raw,A,-0.030069889100268483,0.0,1.0,0.0,0.017583848909150115
Moirai-1.1,FCHI,percentile_raw,A,-0.029866302227601407,0.0,1.0,0.0,0.016650501131587454
Moirai-1.1,FTSE100,percentile_raw,A,-0.023501067301258442,0.0,1.0,0.0,0.015880812049770793
Moirai-1.1,ICLN,percentile_raw,A,-0.040440720990300175,0.0,1.0,0.0,0.012161135039270332
Moirai-1.1,NIKKEI,percentile_raw,A,-0.033371921405196195,0.0,1.0,0.0,0.018963765662038605
Moirai-1.1,HSI,percentile_raw,A,-0.03191811373457312,0.0,1.0,0.0,0.015646029609690443
Moirai-1.1,BOVESPA,percentile_raw,A,-0.03845972528681159,0.0,1.0,0.0,0.014214046822742474
Moirai-1.1,NIFTY,percentile_raw,A,-0.02460072360932827,0.0,1.0,0.0,0.010432190760059613
Moirai-1.1,ASX200,percentile_raw,A,-0.022088174987584353,0.0,1.0,0.0,0.016205598297593715
Moirai-1.1,CBU0,percentile_raw,A,-0.009383686780929565,0.0,1.0,0.0,0.016292652935751613
Moirai-1.1,TLT,percentile_raw,A,-0.02306388983502984,0.0,1.0,0.0,0.010121457489878543
Moirai-1.1,IBGL,percentile_raw,A,-0.021023711282759906,0.0,1.0,0.0,0.014194811551639746
Moirai-1.1,DJCI,percentile_raw,A,-0.021975877545773983,0.0,1.0,0.0,0.015151515151515152
Moirai-1.1,GOLD,percentile_raw,A,-0.025827576797455547,0.0,1.0,0.0,0.021705952179074107
Moirai-1.1,WTI,percentile_raw,A,-0.05678419951349497,0.0,1.0,0.0,0.0130420054200542
Moirai-1.1,NATGAS,percentile_raw,A,-0.08133053079247474,0.0,1.0,0.0,0.01253812267028126
Moirai-1.1,BTC,percentile_raw,A,-0.07184092186391353,0.0,1.0,0.0,0.020607375271149676
Moirai-1.1,ETH,percentile_raw,A,-0.093753755800426,0.0,1.0,0.0,0.019306540583136328
Moirai-1.1,EURUSD,percentile_raw,A,-0.014342349506914615,0.0,1.0,0.0,0.010624169986719787
Moirai-1.1,GBPUSD,percentile_raw,A,-0.014482874162495137,0.0,1.0,0.0,0.012114328979746356
Moirai-1.1,USDJPY,percentile_raw,A,-0.015100165382027625,0.0,1.0,0.0,0.013511365442695916
Moirai-1.1,AUDUSD,percentile_raw,A,-0.01829830205067992,0.0,1.0,0.0,0.010114052076608565
Lag-Llama,SP500,percentile_raw,A,-0.02070428260602057,0.0,1.0,0.0,0.03224744981901941
Lag-Llama,STOXX,percentile_raw,A,-0.020675246138125658,0.0,1.0,0.0,0.032845984378129384
Lag-Llama,GDAXI,percentile_raw,A,-0.025646091932430864,0.0,1.0,0.0,0.032888309996743734
Lag-Llama,FCHI,percentile_raw,A,-0.024843046078458428,0.0,1.0,0.0,0.030229550598124797
Lag-Llama,FTSE100,percentile_raw,A,-0.01982115067541599,0.0,1.0,0.0,0.02963326784544859
Lag-Llama,ICLN,percentile_raw,A,-0.033621881306171414,0.0,1.0,0.0,0.026349125918419054
Lag-Llama,NIKKEI,percentile_raw,A,-0.02756576676853001,0.0,1.0,0.0,0.03149339654588554
Lag-Llama,HSI,percentile_raw,A,-0.0268281467910856,0.0,1.0,0.0,0.03213324360699865
Lag-Llama,BOVESPA,percentile_raw,A,-0.031413288675248625,0.0,1.0,0.0,0.02976588628762542
Lag-Llama,NIFTY,percentile_raw,A,-0.020480520380660894,0.0,1.0,0.0,0.029557873820168903
Lag-Llama,ASX200,percentile_raw,A,-0.017249207589775325,0.0,1.0,0.0,0.03633982648551318
Lag-Llama,CBU0,percentile_raw,A,-0.007343493173830211,0.0,1.0,0.0,0.027666769136181987
Lag-Llama,TLT,percentile_raw,A,-0.01759575406089425,0.0,1.0,0.0,0.029076186970923814
Lag-Llama,IBGL,percentile_raw,A,-0.01640616270713508,0.0,1.0,0.0,0.028144884973078807
Lag-Llama,DJCI,percentile_raw,A,-0.018036775700747965,0.0,1.0,0.0,0.02727272727272727
Lag-Llama,GOLD,percentile_raw,A,-0.021240002252161504,0.0,1.0,0.0,0.037476683059182635
Lag-Llama,WTI,percentile_raw,A,-0.04564294243231416,0.0,1.0,0.0,0.029471544715447155
Lag-Llama,NATGAS,percentile_raw,A,-0.07095674008131027,0.0,1.0,0.0,0.0235513385293121
Lag-Llama,BTC,percentile_raw,A,-0.0695698981359601,0.0,1.0,0.0,0.025216919739696312
Lag-Llama,ETH,percentile_raw,A,-0.08541115917265416,0.0,1.0,0.0,0.027580772261623327
Lag-Llama,EURUSD,percentile_raw,A,-0.011137697100639343,0.0,1.0,0.0,0.024473534433693798
Lag-Llama,GBPUSD,percentile_raw,A,-0.011222239527851343,0.0,1.0,0.0,0.029528676888131742
Lag-Llama,USDJPY,percentile_raw,A,-0.01199431087821722,0.0,1.0,0.0,0.030360832935940232
Lag-Llama,AUDUSD,percentile_raw,A,-0.014036809829995035,0.0,1.0,0.0,0.030342156229825695
GJR-GARCH,SP500,benchmark,A,-0.02863589677592642,0.0,1.0,0.0,0.004100946372239748
GJR-GARCH,STOXX,benchmark,A,-0.028416091554176497,0.0,1.0,0.0,0.004567078972407232
GJR-GARCH,GDAXI,benchmark,A,-0.036546101827583166,0.0,1.0,0.0,0.0035915053091817614
GJR-GARCH,FCHI,benchmark,A,-0.0355640366852522,0.0,1.0,0.0,0.004032258064516129
GJR-GARCH,FTSE100,benchmark,A,-0.026286212282313027,0.0,1.0,0.0,0.004395604395604396
GJR-GARCH,ICLN,benchmark,A,-0.04901376313129974,0.0,1.0,0.0,0.004514136374435733
GJR-GARCH,NIKKEI,benchmark,A,-0.041519844398933456,0.0,1.0,0.0,0.004377431906614786
GJR-GARCH,HSI,benchmark,A,-0.03929622630800523,0.0,1.0,0.0,0.003222687721559781
GJR-GARCH,BOVESPA,benchmark,A,-0.04766526530665219,0.0,1.0,0.0,0.003043896187119513
GJR-GARCH,NIFTY,benchmark,A,-0.030296491447745454,0.0,1.0,0.0,0.0025652985074626866
GJR-GARCH,ASX200,benchmark,A,-0.024967221218366607,0.0,1.0,0.0,0.003767069533825145
GJR-GARCH,CBU0,benchmark,A,-0.011186447632823195,0.0,0.9988620199146515,0.0,0.007965860597439544
GJR-GARCH,TLT,benchmark,A,-0.027521233005380077,0.0,1.0,0.0,0.0014044943820224719
GJR-GARCH,IBGL,benchmark,A,-0.026540831991208387,0.0,1.0,0.0,0.004139834406623735
GJR-GARCH,DJCI,benchmark,A,-0.02894435004115898,0.0,1.0,0.0,0.0038880248833592537
GJR-GARCH,GOLD,benchmark,A,-0.03390754482775164,0.0,1.0,0.0,0.005033284624127293
GJR-GARCH,WTI,benchmark,A,-0.06831242923576927,0.0,1.0,0.0,0.004865390853065196
GJR-GARCH,NATGAS,benchmark,A,-0.1085613420603827,0.0,1.0,0.0,0.0022712524334847503
GJR-GARCH,BTC,benchmark,A,-0.11196571688177837,0.0,1.0,0.0,0.005822784810126582
GJR-GARCH,ETH,benchmark,A,-0.14272540305603293,0.0,1.0,0.0,0.005357142857142857
GJR-GARCH,EURUSD,benchmark,A,-0.01727013496393273,0.0,1.0,0.0,0.00289174046629315
GJR-GARCH,GBPUSD,benchmark,A,-0.01714335210457118,0.0,1.0,0.0,0.003787195671776375
GJR-GARCH,USDJPY,benchmark,A,-0.019248335286244297,0.0,1.0,0.0,0.0051884632992522505
GJR-GARCH,AUDUSD,benchmark,A,-0.020751765369941968,0.0,1.0,0.0,0.0034630270930943166
GARCH-N,SP500,benchmark,A,-0.019285894214682568,0.0,1.0,0.0,0.022397476340694007
GARCH-N,STOXX,benchmark,A,-0.019465183664948624,0.0,1.0,0.0,0.022835394862036156
GARCH-N,GDAXI,benchmark,A,-0.024757592018474682,0.0,1.0,0.0,0.020768269831355404
GARCH-N,FCHI,benchmark,A,-0.024710265535124225,0.0,1.0,0.0,0.019385856079404466
GARCH-N,FTSE100,benchmark,A,-0.018950213012154583,0.0,1.0,0.0,0.021664050235478807
GARCH-N,ICLN,benchmark,A,-0.033830663884893405,0.0,1.0,0.0,0.019719648372535044
GARCH-N,NIKKEI,benchmark,A,-0.029055854953204945,0.0,1.0,0.0,0.019455252918287938
GARCH-N,HSI,benchmark,A,-0.02764648393781938,0.0,1.0,0.0,0.01853045439896874
GARCH-N,BOVESPA,benchmark,A,-0.03299040650893845,0.0,1.0,0.0,0.015219480935597565
GARCH-N,NIFTY,benchmark,A,-0.02128599384633613,0.0,1.0,0.0,0.020522388059701493
GARCH-N,ASX200,benchmark,A,-0.017394058961488042,0.0,1.0,0.0,0.021660649819494584
GARCH-N,CBU0,benchmark,A,-0.007950194677092917,0.0,1.0,0.0,0.016216216216216217
GARCH-N,TLT,benchmark,A,-0.019021232543019573,0.0,1.0,0.0,0.011587078651685394
GARCH-N,IBGL,benchmark,A,-0.017860103270250716,0.0,1.0,0.0,0.018629254829806808
GARCH-N,DJCI,benchmark,A,-0.020553764741555527,0.0,1.0,0.0,0.01827371695178849
GARCH-N,GOLD,benchmark,A,-0.0224559465319364,0.0,1.0,0.0,0.021269686637441144
GARCH-N,WTI,benchmark,A,-0.04772123994615475,0.0,1.0,0.0,0.018488485241647746
GARCH-N,NATGAS,benchmark,A,-0.07549885543119245,0.0,1.0,0.0,0.01346528228423102
GARCH-N,BTC,benchmark,A,-0.07005798592716117,0.0,1.0,0.0,0.022531645569620253
GARCH-N,ETH,benchmark,A,-0.0930024158369092,0.0,1.0,0.0,0.02142857142857143
GARCH-N,EURUSD,benchmark,A,-0.011839401788894156,0.0,1.0,0.0,0.01337429965660582
GARCH-N,GBPUSD,benchmark,A,-0.011883041026433137,0.0,1.0,0.0,0.017493237150586115
GARCH-N,USDJPY,benchmark,A,-0.013042074070912821,0.0,1.0,0.0,0.01541278803601404
GARCH-N,AUDUSD,benchmark,A,-0.014374442059735024,0.0,1.0,0.0,0.01711142798940721
Hist-Sim,SP500,benchmark,A,-0.0271081916713064,0.0,1.0,0.0,0.016561514195583597
Hist-Sim,STOXX,benchmark,A,-0.024916713320628565,0.0,1.0,0.0,0.01636536631779258
Hist-Sim,GDAXI,benchmark,A,-0.03215744928285955,0.0,1.0,0.0,0.015771392879450345
Hist-Sim,FCHI,benchmark,A,-0.030414707875620846,0.0,1.0,0.0,0.016284119106699753
Hist-Sim,FTSE100,benchmark,A,-0.025197861320395785,0.0,1.0,0.0,0.01695447409733124
Hist-Sim,ICLN,benchmark,A,-0.03838715679679162,0.0,1.0,0.0,0.010453789498693276
Hist-Sim,NIKKEI,benchmark,A,-0.033795051600845706,0.0,1.0,0.0,0.01621271076523995
Hist-Sim,HSI,benchmark,A,-0.02916698328887586,0.0,1.0,0.0,0.01643570737995488
Hist-Sim,BOVESPA,benchmark,A,-0.0356959383508353,0.0,1.0,0.0,0.014258250560717719
Hist-Sim,NIFTY,benchmark,A,-0.024095913639913945,0.0,1.0,0.0,0.01515858208955224
Hist-Sim,ASX200,benchmark,A,-0.020626638215677874,0.0,1.0,0.0,0.015382200596452676
Hist-Sim,CBU0,benchmark,A,-0.0085130037874641,0.0,0.972972972972973,0.0,0.01763869132290185
Hist-Sim,TLT,benchmark,A,-0.020913720858037724,0.0,1.0,0.0,0.01386938202247191
Hist-Sim,IBGL,benchmark,A,-0.019938182480246012,0.0,1.0,0.0,0.014489420423183073
Hist-Sim,DJCI,benchmark,A,-0.021694747703379796,0.0,1.0,0.0,0.014385692068429238
Hist-Sim,GOLD,benchmark,A,-0.026963900199696255,0.0,1.0,0.0,0.014612761811982464
Hist-Sim,WTI,benchmark,A,-0.055479873848859204,0.0,1.0,0.0,0.016055789815115146
Hist-Sim,NATGAS,benchmark,A,-0.08025881754647023,0.0,1.0,0.0,0.014763140817650877
Hist-Sim,BTC,benchmark,A,-0.0977210597147467,0.0,1.0,0.0,0.013417721518987341
Hist-Sim,ETH,benchmark,A,-0.1219835452758858,0.0,1.0,0.0,0.015714285714285715
Hist-Sim,EURUSD,benchmark,A,-0.012005094853046355,0.0,1.0,0.0,0.013916500994035786
Hist-Sim,GBPUSD,benchmark,A,-0.012133152717870152,0.0,1.0,0.0,0.01568981064021641
Hist-Sim,USDJPY,benchmark,A,-0.014393608276071565,0.0,1.0,0.0,0.016023195482984892
Hist-Sim,AUDUSD,benchmark,A,-0.01614534807384159,0.0,1.0,0.0,0.015278060704827868
EWMA,SP500,benchmark,A,-0.019637178380971503,0.0,1.0,0.0,0.022082018927444796
EWMA,STOXX,benchmark,A,-0.019454284788780432,0.0,1.0,0.0,0.024738344433872503
EWMA,GDAXI,benchmark,A,-0.02474974174266928,0.0,1.0,0.0,0.021549031855090568
EWMA,FCHI,benchmark,A,-0.024291079764711794,0.0,1.0,0.0,0.020626550868486353
EWMA,FTSE100,benchmark,A,-0.01895996885174233,0.0,1.0,0.0,0.022762951334379906
EWMA,ICLN,benchmark,A,-0.03343651853013414,0.0,1.0,0.0,0.019957234497505347
EWMA,NIKKEI,benchmark,A,-0.028672583300175795,0.0,1.0,0.0,0.020428015564202335
EWMA,HSI,benchmark,A,-0.02682505860585089,0.0,1.0,0.0,0.01853045439896874
EWMA,BOVESPA,benchmark,A,-0.03198513197570846,0.0,1.0,0.0,0.01762255687279718
EWMA,NIFTY,benchmark,A,-0.02083319819763438,0.0,1.0,0.0,0.018190298507462687
EWMA,ASX200,benchmark,A,-0.01760512045208953,0.0,1.0,0.0,0.022916339664102968
EWMA,CBU0,benchmark,A,-0.007593651905130733,0.0,1.0,0.0,0.01678520625889047
EWMA,TLT,benchmark,A,-0.018105208294343145,0.0,1.0,0.0,0.013167134831460673
EWMA,IBGL,benchmark,A,-0.017164071341927392,0.0,1.0,0.0,0.019319227230910764
EWMA,DJCI,benchmark,A,-0.019681413478607614,0.0,1.0,0.0,0.020606531881804044
EWMA,GOLD,benchmark,A,-0.02208858611035087,0.0,1.0,0.0,0.021919142717973697
EWMA,WTI,benchmark,A,-0.04697798477221213,0.0,1.0,0.0,0.019623743107362958
EWMA,NATGAS,benchmark,A,-0.07502709388272671,0.0,1.0,0.0,0.013303049967553536
EWMA,BTC,benchmark,A,-0.06837307449028729,0.0,1.0,0.0,0.022278481012658228
EWMA,ETH,benchmark,A,-0.08939112757496523,0.0,1.0,0.0,0.023928571428571428
EWMA,EURUSD,benchmark,A,-0.011577645496987306,0.0,1.0,0.0,0.016446773902042293
EWMA,GBPUSD,benchmark,A,-0.011654390113637064,0.0,1.0,0.0,0.018034265103697024
EWMA,USDJPY,benchmark,A,-0.012779925107138655,0.0,1.0,0.0,0.017701815962154737
EWMA,AUDUSD,benchmark,A,-0.014376021548770653,0.0,1.0,0.0,0.020167040130372786
