n_cal_legacy,n_test_legacy,qV_legacy,pihat_raw_legacy,pihat_cp_legacy,viol_raw_legacy,viol_cp_legacy,p_kup_raw_legacy,p_kup_cp_legacy,p_cc_raw_legacy,p_cc_cp_legacy,TL_raw_legacy,TL_cp_legacy,QS_raw_legacy,QS_cp_legacy,VaR_width_legacy,raw_width_legacy,model_legacy,symbol,alpha,n_cal_new,n_test_new,qV_new,pihat_raw_new,pihat_cp_new,viol_raw_new,viol_cp_new,p_kup_raw_new,p_kup_cp_new,p_cc_raw_new,p_cc_cp_new,TL_raw_new,TL_cp_new,QS_raw_new,QS_cp_new,VaR_width_new,raw_width_new,model_new,d_n_cal,d_n_test,d_qV,d_pihat_raw,d_pihat_cp,d_p_kup_raw,d_p_kup_cp,d_QS_raw,d_QS_cp
2581,1107,0.0184592410530905,0.049683830171635,0.014453477868112,55,16,3.365353044015862e-06,0.0147864917705344,,,Red,Green,0.001822480008585,0.0017897807415045,-0.0620453374439788,-0.0435860963908883,Moirai-1.1,BTC,0.025,2581,1107,0.018459241053090512,0.04968383017163505,0.014453477868112014,55,16,3.365353044015862e-06,0.014786491770534482,,,Red,Green,0.0018224800085850294,0.0017897807415045437,-0.06204533744397883,-0.04358609639088831,Moirai-1.1,0,0,1.3877787807814457e-17,4.85722573273506e-17,1.3877787807814457e-17,0.0,8.153200337090993e-17,2.949029909160572e-17,4.358492733391728e-17
2581,1107,0.0147115851558366,0.08130081300813,0.031616982836495,90,35,1.0834461021014263e-05,0.0026876127509243,0.3257255488116642,,Red,Yellow,0.002961570858768,0.0029233679868469,-0.0480802270230288,-0.0333686418671921,Moirai-1.1,BTC,0.05,2581,1107,0.014711585155836693,0.08130081300813008,0.031616982836495035,90,35,1.0834461021014263e-05,0.0026876127509243286,0.32572554881166427,,Red,Yellow,0.002961570858768091,0.002923367986846941,-0.04808022702302884,-0.03336864186719215,Moirai-1.1,0,0,9.367506770274758e-17,8.326672684688674e-17,3.469446951953614e-17,0.0,2.862293735361732e-17,9.107298248878237e-17,4.119968255444917e-17
2581,1107,0.008308941947515,0.1210478771454381,0.077687443541102,134,86,0.0233607020529152,0.0103050297493365,0.9742292638219704,0.2283823816011992,Red,Red,0.0046036690582025,0.0045991627535819,-0.032433615735775,-0.0241246737882599,Moirai-1.1,BTC,0.1,2581,1107,0.008308941947515091,0.12104787714543812,0.07768744354110207,134,86,0.023360702052915294,0.010305029749336558,0.9742292638219704,0.22838238160119928,Red,Red,0.0046036690582025195,0.00459916275358192,-0.03243361573577501,-0.024124673788259922,Moirai-1.1,0,0,9.020562075079397e-17,1.3877787807814457e-17,6.938893903907228e-17,9.367506770274758e-17,5.898059818321144e-17,1.9949319973733282e-17,1.9949319973733282e-17
2277,976,0.0017071349745451,0.0092213114754098,0.0030737704918032,9,3,0.8043329241492715,0.0108537689114383,,,Green,Green,0.0001540495482753,0.0001604518584315,-0.0151984346647773,-0.0134912996902321,Moirai-1.1,CBU0,0.01,2277,976,0.0017071349745451945,0.009221311475409836,0.0030737704918032786,9,3,0.8043329241492715,0.0108537689114383,,,Green,Green,0.00015404954827538024,0.00016045185843156703,-0.015198434664777332,-0.013491299690232139,Moirai-1.1,0,0,9.454242944073599e-17,3.642919299551295e-17,7.849623728795052e-17,0.0,0.0,8.023096076392733e-17,6.703079931391631e-17
2277,976,0.0009878698229449,0.026639344262295,0.0184426229508196,26,18,0.7454562511303496,0.1690511258021035,,,Yellow,Yellow,0.0003200496927477,0.0003228920105193,-0.0110344330391909,-0.010046563216246,Moirai-1.1,CBU0,0.025,2277,976,0.0009878698229449263,0.02663934426229508,0.018442622950819672,26,18,0.7454562511303496,0.16905112580210357,,,Yellow,Yellow,0.00032004969274776945,0.0003228920105193804,-0.011034433039190975,-0.010046563216246049,Moirai-1.1,0,0,2.6237692574149207e-17,7.979727989493313e-17,7.28583859910259e-17,0.0,8.326672684688674e-17,6.944314914769656e-17,8.044780119842443e-17
2277,976,0.0009000196836089,0.0512295081967213,0.0379098360655737,50,37,0.8606358776903356,0.0707548195955636,,,Red,Red,0.0005457724563119,0.0005515704343279,-0.0086966884059438,-0.0077966687223348,Moirai-1.1,CBU0,0.05,2277,976,0.0009000196836089804,0.05122950819672131,0.03790983606557377,50,37,0.8606358776903356,0.07075481959556362,,,Red,Red,0.0005457724563119333,0.0005515704343279701,-0.008696688405943806,-0.007796668722334825,Moirai-1.1,0,0,8.033938098117588e-17,1.3877787807814457e-17,6.938893903907228e-17,0.0,2.7755575615628914e-17,3.3285006695304986e-17,7.014788055981214e-17
2277,976,0.0003666607315797,0.1065573770491803,0.0901639344262295,104,88,0.4987795243611128,0.2983894032600629,0.0267688935573668,0.0076390172858471,Red,Red,0.0008964652323151,0.0008975033913535,-0.006128084555397,-0.0057614238238173,Moirai-1.1,CBU0,0.1,2277,976,0.0003666607315797651,0.10655737704918032,0.09016393442622951,104,88,0.49877952436111284,0.2983894032600629,0.02676889355736689,0.0076390172858471495,Red,Red,0.0008964652323151125,0.0008975033913535403,-0.006128084555397066,-0.005761423823817301,Moirai-1.1,0,0,6.505213034913027e-17,2.7755575615628914e-17,1.3877787807814457e-17,5.551115123125783e-17,0.0,1.2468324983583301e-17,4.0332320816460765e-17
1617,693,0.0013349086311602,0.0245310245310245,0.0202020202020202,17,14,0.0011818192129882,0.0177299338501815,,,Yellow,Yellow,0.000362791777953,0.0003477010307863,-0.023510495319617,-0.0221755866884568,Moirai-1.1,DJCI,0.01,1617,693,0.0013349086311602379,0.024531024531024532,0.020202020202020204,17,14,0.001181819212988211,0.017729933850181512,,,Yellow,Yellow,0.00036279177795302297,0.00034770103078637384,-0.02351049531961706,-0.02217558668845682,Moirai-1.1,0,0,3.7947076036992655e-17,3.122502256758253e-17,3.469446951953614e-18,1.1058862159352145e-17,1.0408340855860843e-17,2.2985086056692694e-17,7.383416794626285e-17
1617,693,-0.0001605306762597,0.0505050505050505,0.0519480519480519,35,36,0.0001525659593115,6.931319079961362e-05,0.8582913938056858,0.9226785749495616,Red,Red,0.0007468505200146,0.0007510774832611,-0.0161251684441142,-0.0162856991203739,Moirai-1.1,DJCI,0.025,1617,693,-0.00016053067625976247,0.050505050505050504,0.05194805194805195,35,36,0.00015256595931156802,6.931319079961362e-05,0.8582913938056858,0.9226785749495617,Red,Red,0.0007468505200146905,0.0007510774832611457,-0.016125168444114206,-0.01628569912037397,Moirai-1.1,0,0,-6.247715018947719e-17,6.938893903907228e-18,4.85722573273506e-17,6.80336863234654e-17,0.0,9.042246118529107e-17,4.5644911461639737e-17
1617,693,0.0007660927982853,0.0808080808080808,0.075036075036075,56,52,0.0006032170897707,0.0047305002993931,0.4086045209798152,0.2557678399594175,Red,Red,0.0011927354695338,0.0011709985736152,-0.0133031070236468,-0.0125370142253614,Moirai-1.1,DJCI,0.05,1617,693,0.0007660927982853852,0.08080808080808081,0.07503607503607504,56,52,0.0006032170897707356,0.004730500299393148,0.40860452097981526,0.25576783995941754,Red,Red,0.0011927354695338793,0.0011709985736152507,-0.013303107023646864,-0.012537014225361479,Moirai-1.1,0,0,8.521829075736065e-17,1.3877787807814457e-17,4.163336342344337e-17,3.5670251474773096e-17,4.7704895589362195e-17,7.936359902593892e-17,5.074066167232161e-17
1617,693,6.972927543538905e-05,0.1385281385281385,0.1356421356421356,96,94,0.0013066550259446,0.0028468226544672,0.1510460121073786,0.2039966193893572,Red,Red,0.0018469191716594,0.0018442812696944,-0.0091824205813392,-0.0091126913059039,Moirai-1.1,DJCI,0.1,1617,693,6.972927543538905e-05,0.13852813852813853,0.13564213564213565,96,94,0.0013066550259446252,0.0028468226544672293,0.15104601210737867,0.2039966193893572,Red,Red,0.001846919171659405,0.0018442812696944843,-0.009182420581339291,-0.009112691305903902,Moirai-1.1,0,0,0.0,2.7755575615628914e-17,5.551115123125783e-17,2.5153490401663703e-17,2.905661822261152e-17,4.9873299934333204e-18,8.435092901937224e-17
1776,762,0.0160297227257356,0.0262467191601049,0.0131233595800524,20,10,0.0001787230230931,0.4083186120589011,,,Yellow,Green,0.0013556595244657,0.0012305647342215,-0.0996872211468195,-0.0836574984210839,Moirai-1.1,ETH,0.01,1776,762,0.016029722725735635,0.026246719160104987,0.013123359580052493,20,10,0.00017872302309318577,0.4083186120589011,,,Yellow,Green,0.0013556595244657945,0.0012305647342215132,-0.09968722114681954,-0.0836574984210839,Moirai-1.1,0,0,3.469446951953614e-17,8.673617379884035e-17,9.367506770274758e-17,8.57603918436034e-17,0.0,9.454242944073599e-17,1.3227266504323154e-17
1776,762,0.0135690420090752,0.0538057742782152,0.0275590551181102,41,21,9.50509395669652e-06,0.6561397868422534,0.340226065712692,,Red,Yellow,0.002660174611556,0.0024576184627856,-0.0755846126188004,-0.0620155706097252,Moirai-1.1,ETH,0.025,1776,762,0.013569042009075216,0.05380577427821522,0.027559055118110236,41,21,9.50509395669652e-06,0.6561397868422534,0.340226065712692,,Red,Yellow,0.0026601746115560492,0.002457618462785681,-0.07558461261880042,-0.06201557060972521,Moirai-1.1,0,0,1.5612511283791264e-17,2.0816681711721685e-17,3.469446951953614e-17,0.0,0.0,4.9439619065339e-17,8.066464163292153e-17
1776,762,0.0093778557776636,0.0944881889763779,0.0643044619422572,72,49,4.5118987701542324e-07,0.0821246633268875,0.3729404493538235,0.3009330063569154,Red,Red,0.0043953350115439,0.0041527080894744,-0.0572398372624582,-0.0478619814847945,Moirai-1.1,ETH,0.05,1776,762,0.00937785577766366,0.09448818897637795,0.06430446194225722,72,49,4.5118987701542324e-07,0.0821246633268875,0.37294044935382353,0.30093300635691544,Red,Red,0.004395335011543974,0.004152708089474466,-0.0572398372624582,-0.04786198148479456,Moirai-1.1,0,0,6.071532165918825e-17,5.551115123125783e-17,2.7755575615628914e-17,0.0,0.0,7.45931094670027e-17,6.591949208711867e-17
1776,762,0.0058457396510254,0.1574803149606299,0.1220472440944882,120,93,8.459945078920228e-07,0.04906217521401,0.8333564455246807,0.558077220955872,Red,Red,0.0069526930410616,0.0067145736504826,-0.0409573714612225,-0.035111631810197,Moirai-1.1,ETH,0.1,1776,762,0.005845739651025493,0.15748031496062992,0.1220472440944882,120,93,8.459945078920228e-07,0.04906217521401002,0.8333564455246807,0.558077220955872,Red,Red,0.0069526930410616595,0.0067145736504826085,-0.04095737146122252,-0.035111631810197025,Moirai-1.1,0,0,9.280770596475918e-17,2.7755575615628914e-17,0.0,0.0,2.0816681711721685e-17,5.984795992119984e-17,8.673617379884035e-18
3689,1582,-0.0001616132528218,0.0132743362831858,0.0145385587863463,21,23,0.2126128250745976,0.0892941744361749,,,Green,Green,0.0001649795490277,0.0001655967544423,-0.012752623528837,-0.0129142367816589,Moirai-1.1,EURUSD,0.01,3689,1582,-0.00016161325282183954,0.01327433628318584,0.014538558786346398,21,23,0.21261282507459767,0.08929417443617493,,,Green,Green,0.00016497954902776153,0.00016559675444239265,-0.012752623528837064,-0.012914236781658903,Moirai-1.1,0,0,-3.9546274241408774e-17,3.9898639947466563e-17,9.71445146547012e-17,5.551115123125783e-17,2.7755575615628914e-17,6.152847328855238e-17,9.264507563888635e-17
3689,1582,-0.0001952740629611,0.0290771175726927,0.0309734513274336,46,49,0.311106142288321,0.142109560358585,,,Yellow,Yellow,0.0003309265758758,0.0003319114965728,-0.0092978558958413,-0.0094931299588024,Moirai-1.1,EURUSD,0.025,3689,1582,-0.0001952740629611125,0.029077117572692796,0.030973451327433628,46,49,0.311106142288321,0.14210956035858502,,,Yellow,Yellow,0.00033092657587582966,0.00033191149657281596,-0.009297855895841376,-0.009493129958802487,Moirai-1.1,0,0,-1.2495430037895439e-17,9.71445146547012e-17,2.7755575615628914e-17,0.0,2.7755575615628914e-17,2.9652929417478546e-17,1.5937771935536915e-17
3689,1582,0.0001119677125068,0.0562579013906447,0.0556257901390644,89,88,0.2624590524320568,0.3128459777671744,0.1091381622930335,0.119850386578585,Red,Red,0.0005444608078148,0.0005437771967981,-0.007414558325301,-0.0073025906127942,Moirai-1.1,EURUSD,0.05,3689,1582,0.00011196771250686181,0.05625790139064475,0.05562579013906448,89,88,0.2624590524320568,0.3128459777671744,0.10913816229303352,0.11985038657858504,Red,Red,0.0005444608078148373,0.000543777196798103,-0.007414558325301091,-0.007302590612794229,Moirai-1.1,0,0,6.181307635882982e-17,4.85722573273506e-17,7.632783294297951e-17,0.0,0.0,3.729655473350135e-17,3.0357660829594124e-18
3689,1582,0.0004157391037216,0.1207332490518331,0.1074589127686472,191,170,0.0075577194289517,0.3279146448702942,0.0006768441700594,0.0030383113693287,Red,Red,0.0008805200619835,0.0008751186643503,-0.0057500750708939,-0.0053343359671722,Moirai-1.1,EURUSD,0.1,3689,1582,0.00041573910372163115,0.12073324905183312,0.10745891276864729,191,170,0.007557719428951781,0.3279146448702942,0.0006768441700594208,0.00303831136932875,Red,Red,0.000880520061983539,0.0008751186643503452,-0.005750075070893913,-0.005334335967172282,Moirai-1.1,0,0,3.117081245895825e-17,2.7755575615628914e-17,8.326672684688674e-17,8.153200337090993e-17,0.0,3.903127820947816e-17,4.5211230592645535e-17
4330,1856,0.0032134817070712,0.0172413793103448,0.0145474137931034,32,27,0.0044729607378496,0.0652143330682664,0.5805691262215775,0.4088884864801076,Yellow,Green,0.0005225425443299,0.0005053896299872,-0.032866177207181,-0.0296526955001097,Moirai-1.1,FCHI,0.01,4330,1856,0.0032134817070712737,0.017241379310344827,0.014547413793103448,32,27,0.0044729607378496405,0.0652143330682664,0.5805691262215775,0.40888848648010767,Yellow,Green,0.0005225425443299542,0.000505389629987282,-0.032866177207181005,-0.029652695500109735,Moirai-1.1,0,0,7.37257477290143e-17,2.7755575615628914e-17,4.85722573273506e-17,4.0766001685454967e-17,0.0,5.421010862427522e-17,8.207410445715269e-17
4330,1856,0.0031252878371507,0.0409482758620689,0.0269396551724137,76,50,5.438488216646942e-05,0.5970152259420731,0.1264760795229836,0.054506760849956,Red,Yellow,0.0009408729594766,0.0009130639127607,-0.0240379236104117,-0.020912635773261,Moirai-1.1,FCHI,0.025,4330,1856,0.0031252878371507125,0.040948275862068964,0.02693965517241379,76,50,5.438488216646942e-05,0.5970152259420731,0.12647607952298368,0.05450676084995609,Red,Yellow,0.0009408729594766435,0.0009130639127607643,-0.024037923610411727,-0.020912635773261013,Moirai-1.1,0,0,1.2576745200831851e-17,6.245004513516506e-17,9.020562075079397e-17,0.0,0.0,4.347650711666873e-17,6.429318882839041e-17
4330,1856,0.0029398601581481,0.0754310344827586,0.0501077586206896,140,93,2.712663929260728e-06,0.9830115494064816,0.2727429362583351,0.1357697300047388,Red,Red,0.0014726412996918,0.0014364562839317,-0.0185096733532774,-0.0155698131951292,Moirai-1.1,FCHI,0.05,4330,1856,0.002939860158148176,0.07543103448275862,0.050107758620689655,140,93,2.712663929260728e-06,0.9830115494064815,0.2727429362583351,0.1357697300047388,Red,Red,0.001472641299691853,0.0014364562839317518,-0.018509673353277443,-0.01556981319512927,Moirai-1.1,0,0,7.589415207398531e-17,1.3877787807814457e-17,5.551115123125783e-17,0.0,-1.1102230246251565e-16,5.2909066017292616e-17,5.182486384480711e-17
4330,1856,0.0017197400513929,0.125,0.1034482758620689,232,192,0.0005208216283342,0.6222281611525067,0.8352202493691769,0.3138895082674808,Red,Red,0.002225746238019,0.002200636894836,-0.0126978236105467,-0.0109780835591538,Moirai-1.1,FCHI,0.1,4330,1856,0.001719740051392915,0.125,0.10344827586206896,232,192,0.0005208216283342226,0.6222281611525067,0.8352202493691769,0.31388950826748085,Red,Red,0.0022257462380190773,0.0022006368948360674,-0.012697823610546777,-0.010978083559153862,Moirai-1.1,0,0,1.5178830414797062e-17,0.0,6.938893903907228e-17,2.2659825404947043e-17,0.0,7.719519468096792e-17,6.722053469410127e-17
4275,1833,0.0034951155195795,0.0141843971631205,0.0092744135297326,26,17,0.0902755452086475,0.7519495092436591,0.3822406891520349,,Green,Green,0.0004109114744552,0.0004053075856697,-0.0283218441688711,-0.0248267286492916,Moirai-1.1,FTSE100,0.01,4275,1833,0.0034951155195795877,0.014184397163120567,0.009274413529732678,26,17,0.09027554520864756,0.7519495092436591,0.3822406891520349,,Green,Green,0.00041091147445521174,0.0004053075856697401,-0.028321844168871197,-0.024826728649291606,Moirai-1.1,0,0,8.760353553682876e-17,6.765421556309548e-17,7.806255641895632e-17,5.551115123125783e-17,0.0,1.1763593571467723e-17,4.0115480381963664e-17
4275,1833,0.002782703702539,0.0349154391707583,0.0229132569558101,64,42,0.0102306645816961,0.5617252291790045,0.0957085559676917,0.0857481952180867,Yellow,Yellow,0.0007606421862801,0.0007501344355174,-0.0203786392939067,-0.0175959355913677,Moirai-1.1,FTSE100,0.025,4275,1833,0.002782703702539066,0.03491543917075832,0.022913256955810146,64,42,0.010230664581696192,0.5617252291790045,0.09570855596769179,0.08574819521808674,Yellow,Yellow,0.0007606421862801967,0.0007501344355174311,-0.020378639293906792,-0.017595935591367726,Moirai-1.1,0,0,6.591949208711867e-17,1.3877787807814457e-17,4.5102810375396984e-17,9.194034422677078e-17,0.0,9.6710833785707e-17,3.111660235033398e-17
4275,1833,0.0025174585268506,0.0649208947081287,0.0420076377523186,119,77,0.0049854665878298,0.1068308578233744,0.0278760767386462,0.0051455500774135,Red,Red,0.0011979198117549,0.0011927557602705,-0.0156927149026985,-0.0131752563758478,Moirai-1.1,FTSE100,0.05,4275,1833,0.002517458526850671,0.06492089470812876,0.042007637752318604,119,77,0.004985466587829834,0.10683085782337443,0.027876076738646227,0.005145550077413574,Red,Red,0.0011979198117549837,0.001192755760270538,-0.015692714902698506,-0.013175256375847837,Moirai-1.1,0,0,7.112366251504909e-17,5.551115123125783e-17,6.938893903907228e-18,3.469446951953614e-17,2.7755575615628914e-17,8.370040771588094e-17,3.7947076036992655e-17
