n_cal,n_test,qV,pihat_raw,pihat_cp,viol_raw,viol_cp,p_kup_raw,p_kup_cp,p_cc_raw,p_cc_cp,TL_raw,TL_cp,QS_raw,QS_cp,VaR_width,raw_width,model,symbol,alpha
4276,1833,0.0019394000908385736,0.02182214948172395,0.015821058374249863,40,29,1.089879794613502e-05,0.02095231953716903,0.2883797316388933,0.08451799613849287,Yellow,Green,0.00042538035571612,0.00040926079059923863,-0.02701822475096204,-0.025078824660123466,Moirai-1.1,ASX200,0.01
4276,1833,0.0023516052717047937,0.042007637752318604,0.03055100927441353,77,56,2.0749368122574552e-05,0.14104762025447048,0.8896703001643751,0.35581655773876497,Red,Yellow,0.0008030057252677334,0.0007781806011970872,-0.020093865767372734,-0.017742260495667937,Moirai-1.1,ASX200,0.025
4276,1833,0.0018625935094909573,0.07310420076377523,0.05564648117839607,134,102,2.050665397612672e-05,0.2755736980424919,0.5232462278102009,0.5696085828469251,Red,Red,0.0012596184824015405,0.0012343354687113252,-0.01509986596897973,-0.013237272459488773,Moirai-1.1,ASX200,0.05
4276,1833,0.0015596481434477366,0.1331151118385161,0.09819967266775777,244,180,6.118254521791933e-06,0.7967012194983168,0.07489331161463575,0.11541932685523326,Red,Red,0.0018984008458360275,0.0018737470295268207,-0.010868685672357346,-0.009309037528909611,Moirai-1.1,ASX200,0.1
3252,1395,0.0006695114135569936,0.0064516129032258064,0.005734767025089606,9,8,0.1543087129769588,0.08178890026714769,,,Green,Green,0.00022378350232358602,0.00022629405735476272,-0.01914454764235364,-0.01847503622879665,Moirai-1.1,AUDUSD,0.01
3252,1395,0.0012935978760572758,0.023655913978494623,0.015053763440860216,33,21,0.7456218709819227,0.010274598944407742,,,Yellow,Green,0.00043093200264332905,0.00043917222101171,-0.014896084766088627,-0.01360248689003135,Moirai-1.1,AUDUSD,0.025
3252,1395,0.0010730947684541303,0.056630824372759854,0.04157706093189964,79,58,0.26537042751973117,0.1375781369152359,0.16822979055052412,0.2862220140942414,Red,Red,0.0007232836157109923,0.0007237909542136577,-0.011569994055760625,-0.010496899287306493,Moirai-1.1,AUDUSD,0.05
3252,1395,0.0010682281724708389,0.11397849462365592,0.08530465949820788,159,119,0.08795326866844677,0.06118619622741339,0.00028503486415065726,0.018191207831234513,Red,Red,0.001193805587501864,0.0011958989620476906,-0.00875660950734774,-0.007688381334876902,Moirai-1.1,AUDUSD,0.1
4186,1794,0.0029007167219524572,0.012263099219620958,0.010033444816053512,22,18,0.3521456148267904,0.9886470566302933,0.27154663822220126,0.17261179044766717,Green,Green,0.0006306065655741717,0.0006265971898029463,-0.0380488862073654,-0.03514816948541294,Moirai-1.1,BOVESPA,0.01
4186,1794,0.003812931073293429,0.03567447045707915,0.021181716833890748,64,38,0.006442964639564175,0.2876161971442026,0.2839038285797246,0.8306902132004567,Yellow,Yellow,0.001113279406981984,0.001103436369520012,-0.029387368624464748,-0.02557443755117132,Moirai-1.1,BOVESPA,0.025
4186,1794,0.0031997431691100173,0.06688963210702341,0.04626532887402453,120,83,0.0017575520950182666,0.4625578948032141,0.22190384597217394,0.6405078291230205,Red,Red,0.001746181256895789,0.001727705919537286,-0.02265535751732318,-0.019455614348213163,Moirai-1.1,BOVESPA,0.05
4186,1794,0.002389752091642874,0.11705685618729098,0.08695652173913043,210,156,0.018701056555427198,0.06020320106855026,0.0006709449872319695,0.0338582310383736,Red,Red,0.002658003164627416,0.002653008577076129,-0.016376926735775867,-0.013987174644132992,Moirai-1.1,BOVESPA,0.1
2581,1107,0.022927631213099223,0.01987353206865402,0.005420054200542005,22,6,0.0036130258947458804,0.0934644816973772,,,Yellow,Green,0.0009194967008788209,0.000888384645537835,-0.08251443439833701,-0.0595868031852378,Moirai-1.1,BTC,0.01
2581,1107,0.018459241053090512,0.04968383017163505,0.014453477868112014,55,16,3.365353044015862e-06,0.014786491770534482,,,Red,Green,0.0018224800085850294,0.0017897807415045437,-0.06204533744397883,-0.04358609639088831,Moirai-1.1,BTC,0.025
2581,1107,0.014711585155836693,0.08130081300813008,0.031616982836495035,90,35,1.0834461021014263e-05,0.0026876127509243286,0.32572554881166427,,Red,Yellow,0.002961570858768091,0.002923367986846941,-0.04808022702302884,-0.03336864186719215,Moirai-1.1,BTC,0.05
2581,1107,0.008308941947515091,0.12104787714543812,0.07768744354110207,134,86,0.023360702052915294,0.010305029749336558,0.9742292638219704,0.22838238160119928,Red,Red,0.0046036690582025195,0.00459916275358192,-0.03243361573577501,-0.024124673788259922,Moirai-1.1,BTC,0.1
2277,976,0.0017071349745451945,0.009221311475409836,0.0030737704918032786,9,3,0.8043329241492715,0.0108537689114383,,,Green,Green,0.00015404954827538024,0.00016045185843156703,-0.015198434664777332,-0.013491299690232139,Moirai-1.1,CBU0,0.01
2277,976,0.0009878698229449263,0.02663934426229508,0.018442622950819672,26,18,0.7454562511303496,0.16905112580210357,,,Yellow,Yellow,0.00032004969274776945,0.0003228920105193804,-0.011034433039190975,-0.010046563216246049,Moirai-1.1,CBU0,0.025
2277,976,0.0009000196836089804,0.05122950819672131,0.03790983606557377,50,37,0.8606358776903356,0.07075481959556362,,,Red,Red,0.0005457724563119333,0.0005515704343279701,-0.008696688405943806,-0.007796668722334825,Moirai-1.1,CBU0,0.05
2277,976,0.0003666607315797651,0.10655737704918032,0.09016393442622951,104,88,0.49877952436111284,0.2983894032600629,0.02676889355736689,0.0076390172858471495,Red,Red,0.0008964652323151125,0.0008975033913535403,-0.006128084555397066,-0.005761423823817301,Moirai-1.1,CBU0,0.1
