n_cal,n_test,qV,pihat_raw,pihat_cp,viol_raw,viol_cp,p_kup_raw,p_kup_cp,p_cc_raw,p_cc_cp,TL_raw,TL_cp,QS_raw,QS_cp,VaR_width,raw_width,model,symbol,alpha
2277,976,0.0008630438459708516,0.05122950819672131,0.0389344262295082,50,38,0.8606358776898297,0.09944904563680124,,,Red,Yellow,0.0005457724563119333,0.0005511569336730203,-0.008730307712973085,-0.007867263867002233,Moirai-1.1,CBU0,0.05
2277,976,0.00035943862119772435,0.10655737704918032,0.09016393442622951,104,88,0.498779524361072,0.29838940326006846,0.02676889355736689,0.0076390172858471495,Red,Red,0.0008964652323151125,0.0008974323542022414,-0.006191457589682434,-0.005832018968484709,Moirai-1.1,CBU0,0.1
1617,693,0.0010587373048165912,0.024531024531024532,0.020202020202020204,17,14,0.0011818192129881,0.017729933850182622,,,Yellow,Yellow,0.00036279177795302297,0.0003505185362369504,-0.02299970448109636,-0.021940967176279764,Moirai-1.1,DJCI,0.01
1617,693,-0.00019352895978838825,0.050505050505050504,0.05194805194805195,35,36,0.00015256595931156802,6.931319079972464e-05,0.8582913938056858,0.9226785749495617,Red,Red,0.0007468505200146905,0.0007519667227198715,-0.015857550648408526,-0.016051079608196912,Moirai-1.1,DJCI,0.025
1617,693,0.0006850423259725443,0.08080808080808081,0.07503607503607504,56,52,0.0006032170897707356,0.004730500299393259,0.40860452097981526,0.25576783995941754,Red,Red,0.0011927354695338793,0.0011730277593217844,-0.012987437039156967,-0.012302394713184422,Moirai-1.1,DJCI,0.05
1617,693,-6.7405749945179395e-06,0.13852813852813853,0.13852813852813853,96,96,0.0013066550259445142,0.0013066550259445142,0.15104601210737867,0.15104601210737867,Red,Red,0.001846919171659405,0.0018471788734665529,-0.00887133121873233,-0.008878071793726846,Moirai-1.1,DJCI,0.1
1777,761,0.013977233902735172,0.026281208935611037,0.013140604467805518,20,10,0.0001756022786241207,0.40615474961218656,,,Yellow,Green,0.0013570300961440898,0.0012380063391054185,-0.09737747668497349,-0.08340024278223832,Moirai-1.1,ETH,0.01
1777,761,0.013247916942677686,0.05387647831800263,0.02890932982917214,41,22,9.210998414777016e-06,0.500139393943019,0.33928299224580905,,Red,Yellow,0.002662923607470497,0.002460885215187159,-0.07498901242747384,-0.06174109548479615,Moirai-1.1,ETH,0.025
1777,761,0.009173458545530018,0.09461235216819974,0.06438896189224705,72,49,4.29276033275805e-07,0.08059914964208725,0.375054340253519,0.30218523323048285,Red,Red,0.004400191573188405,0.00415957073519368,-0.05675384812181981,-0.04758038957628979,Moirai-1.1,ETH,0.05
1777,761,0.005837571564718125,0.15768725361366623,0.12220762155059132,120,93,7.898642139236856e-07,0.04762949792392068,0.8281051470402172,0.5615138535868299,Red,Red,0.006960802227851622,0.006721783162243547,-0.040658969499773136,-0.03482139793505501,Moirai-1.1,ETH,0.1
3690,1581,-0.0004106089350238923,0.013282732447817837,0.015180265654648957,21,24,0.21163893081521123,0.054455974299396304,,,Green,Green,0.0001650132604694233,0.00016677059082659368,-0.012544181723702912,-0.012954790658726801,Moirai-1.1,EURUSD,0.01
3690,1581,-0.00021733456170205056,0.0290955091714105,0.031625553447185324,46,50,0.3091336026235306,0.10484148955422867,,,Yellow,Yellow,0.00033103396747707247,0.00033215580737315655,-0.009317172456319354,-0.009534507018021405,Moirai-1.1,EURUSD,0.025
3690,1581,0.00010684866601033002,0.056293485135989876,0.055660974067046176,89,88,0.2599552080274756,0.3100321689460733,0.10884297804676879,0.11953568775475332,Red,Red,0.0005446442276563327,0.000543985621996652,-0.007450288569559344,-0.007343439903549015,Moirai-1.1,EURUSD,0.05
3690,1581,0.00040005893941231715,0.12080961416824794,0.10752688172043011,191,170,0.007363488424105835,0.3237252833147142,0.0007336394294581439,0.0032644805962417367,Red,Red,0.0008808351001121655,0.0008755220128188042,-0.00577479940184055,-0.005374740462428232,Moirai-1.1,EURUSD,0.1
4330,1856,0.003206095459014186,0.017241379310344827,0.014547413793103448,32,27,0.00447296073785064,0.06521433306828484,0.5805691262215775,0.40888848648010767,Green,Green,0.0005225425443299542,0.0005054232183135761,-0.03312599358875003,-0.02991989812973584,Moirai-1.1,FCHI,0.01
4330,1856,0.0029925637516667086,0.040948275862068964,0.02747844827586207,76,51,5.438488216646942e-05,0.5007375978899068,0.12647607952298368,0.06243683919090137,Red,Yellow,0.0009408729594766435,0.0009133668883436819,-0.024172402154553827,-0.02117983840288712,Moirai-1.1,FCHI,0.025
4330,1856,0.002934153393465071,0.07543103448275862,0.050107758620689655,140,93,2.712663929260728e-06,0.9830115494071313,0.2727429362583351,0.1357697300047388,Red,Red,0.001472641299691853,0.0014364568988848427,-0.01877116921822045,-0.015837015824755375,Moirai-1.1,FCHI,0.05
4330,1856,0.0017050016783226687,0.125,0.10398706896551724,232,193,0.0005208216283343337,0.5691961585261966,0.8352202493691769,0.34036458760805177,Red,Red,0.0022257462380190773,0.002200689696233313,-0.012950287867102634,-0.011245286188779968,Moirai-1.1,FCHI,0.1
4276,1832,0.0032604124815594072,0.014192139737991267,0.009279475982532752,26,17,0.08980127517652248,0.753709848899618,0.38246170728280493,,Green,Green,0.00041092127650748983,0.00040512614151341135,-0.02830561975256331,-0.025045207271003907,Moirai-1.1,FTSE100,0.01
4276,1832,0.0027014485268784614,0.034934497816593885,0.024017467248908297,64,44,0.010113764733168273,0.786305818219079,0.09590229800273942,0.11012442370505715,Yellow,Yellow,0.0007606543323082885,0.0007499938931617105,-0.020517243194051068,-0.017815794667172605,Moirai-1.1,FTSE100,0.025
4276,1832,0.002434801415324512,0.06495633187772926,0.0425764192139738,119,78,0.0048988586323786,0.13506534236300483,0.02800269719506132,0.006216936223709113,Red,Red,0.0011979037095407,0.0011920315940804095,-0.01583022612785641,-0.013395424712531901,Moirai-1.1,FTSE100,0.05
4276,1832,0.0015358824357146212,0.12609170305676856,0.09170305676855896,231,168,0.0003269909916343572,0.23058735829376187,0.2757254099525024,0.4615301497176526,Red,Red,0.0018259912567217618,0.0018152797695403973,-0.011090513455402882,-0.00955463101968826,Moirai-1.1,FTSE100,0.1
3698,1585,0.0003535309596167582,0.013249211356466877,0.012618296529968454,21,20,0.21555135242360812,0.31406668701111606,,,Green,Green,0.0002018137005753169,0.0002008691960403394,-0.015602840003408985,-0.015249309043792228,Moirai-1.1,GBPUSD,0.01
3698,1585,0.0005485808654170074,0.03470031545741325,0.030914826498422712,55,49,0.01935114802221849,0.14555038316501,0.4554351037714809,,Yellow,Yellow,0.00039617851657901477,0.0003916805028431735,-0.011679631776908141,-0.011131050911491134,Moirai-1.1,GBPUSD,0.025
3698,1585,0.00069990725714202,0.061829652996845424,0.050473186119873815,98,80,0.03685654953141104,0.9312212760969962,0.14603394644018342,0.5694861726481768,Red,Red,0.0006468928525408676,0.0006428248129556481,-0.009221833825133153,-0.008521926567991134,Moirai-1.1,GBPUSD,0.05
3698,1585,0.0004357987244839546,0.11861198738170348,0.09968454258675079,188,158,0.016092306136545664,0.9665920046983778,0.007775163108132199,0.04278554065165863,Red,Red,0.0010354891169669117,0.0010317735842941425,-0.0066279065657224275,-0.006192107841238473,Moirai-1.1,GBPUSD,0.1
4299,1843,0.003123943154721331,0.018448182311448725,0.013564839934888768,34,25,0.0011095902612412445,0.1445832491274731,,,Green,Green,0.0005075540966445021,0.0004884911523909445,-0.033120900650460146,-0.02999695749573881,Moirai-1.1,GDAXI,0.01
4299,1843,0.003652259597390047,0.041779706999457406,0.024416711882799782,77,45,2.4932565732327383e-05,0.8720915817376136,0.8976544221020423,0.9214778898812566,Red,Yellow,0.0009169617501300071,0.0008917107531166762,-0.025098302626467575,-0.02144604302907753,Moirai-1.1,GDAXI,0.025
4299,1843,0.003915272400656384,0.07216494845360824,0.04612045577862181,133,85,4.014847549693723e-05,0.439010906213091,0.5674289717012553,0.5828641457935686,Red,Red,0.0014616169640381269,0.0014287780101929532,-0.020018139404573677,-0.01610286700391729,Moirai-1.1,GDAXI,0.05
4299,1843,0.002394333244293547,0.12371134020618557,0.09820944112859468,228,181,0.0010207237823094406,0.7972443588828847,0.2502759904999905,0.3046499504846887,Red,Red,0.002252087059507432,0.0022276561606778197,-0.013864693353131686,-0.011470360108838139,Moirai-1.1,GDAXI,0.1
4128,1769,0.0039988830797858905,0.029395138496325607,0.017524024872809497,52,31,2.973910007142422e-11,0.004046899499858703,,,Yellow,Green,0.0005538649784939626,0.000501181699942599,-0.030777627182888255,-0.02677874410310236,Moirai-1.1,GOLD,0.01
4128,1769,0.0033580960003815707,0.05596382136800452,0.035048049745618995,99,62,6.263878304935133e-13,0.010627946674036881,0.070021663316295,0.3589055938641672,Red,Yellow,0.000989549561709162,0.0009185850953552413,-0.022736443563944345,-0.019378347563562777,Moirai-1.1,GOLD,0.025
4128,1769,0.0030675664382139524,0.08366308648954211,0.058790276992651214,148,104,2.6726615365291195e-09,0.09843906968996907,0.00011053823255435802,0.04474466870596949,Red,Red,0.0015050910657720352,0.0014420259574011132,-0.017761868428598542,-0.014694301990384587,Moirai-1.1,GOLD,0.05
4128,1769,0.0018760904954291395,0.1362351611079706,0.1040135669869983,241,184,1.277741370708796e-06,0.575884512471734,1.0830246579551783e-05,3.3827552957887974e-05,Red,Red,0.002223350861237574,0.002192646730313341,-0.012431960062358416,-0.010555869566929277,Moirai-1.1,GOLD,0.1
4161,1783,0.004011280346175312,0.012338754907459339,0.00448681996634885,22,8,0.3382902942079701,0.008660237800217852,,,Green,Green,0.0005432787554993324,0.0005492282864747247,-0.04131008864989276,-0.03729880830371744,Moirai-1.1,HSI,0.01
4161,1783,0.0035533020415349434,0.035333707234997194,0.021873247335950644,63,39,0.0084424416441643,0.38769435989114753,,,Yellow,Yellow,0.001021536301624202,0.0010105857141284214,-0.03131802738045895,-0.027764725338924004,Moirai-1.1,HSI,0.025
4161,1783,0.002887723751234505,0.06786315199102635,0.04823331463825014,121,86,0.001000595583800612,0.7306779426082117,0.39993245988958437,0.22137369756540837,Red,Red,0.0016686635947559011,0.001647502565555201,-0.02443668852859354,-0.02154896477735903,Moirai-1.1,HSI,0.05
4161,1783,0.0019153644442918309,0.12955692652832304,0.10487941671340438,231,187,6.38473086738145e-05,0.495286439097849,0.004067372269442426,0.021005155266225484,Red,Red,0.0026748186018966187,0.0026471220407912875,-0.01775266678240952,-0.015837302338117688,Moirai-1.1,HSI,0.1
2860,1226,0.0020708239290092604,0.011419249592169658,0.00734094616639478,14,9,0.6252721631875983,0.32602162579825344,,,Green,Green,0.00028089330264440254,0.00028339586480497864,-0.02592685902528079,-0.02385603509627153,Moirai-1.1,IBGL,0.01
2860,1226,0.0014209065687217773,0.028548123980424143,0.022838499184339316,35,28,0.43632540018054855,0.6228415109001082,,,Yellow,Yellow,0.0005726658800673225,0.0005716303737732604,-0.01913986751443197,-0.017718960945710193,Moirai-1.1,IBGL,0.025
2860,1226,0.0009216134273111054,0.06199021207177814,0.044861337683523655,76,55,0.06289884383744337,0.40114751000537785,0.029776286523409246,,Red,Red,0.0009662620904583671,0.0009642896497055817,-0.014698189439397671,-0.013776576012086565,Moirai-1.1,IBGL,0.05
2860,1226,0.0006997273965872107,0.11092985318107668,0.10195758564437195,136,125,0.20913925431273772,0.8197852990569896,0.000965029816348828,0.00039167992138788854,Red,Red,0.0015922771098782539,0.0015870873428969914,-0.010853715754751534,-0.010153988358164322,Moirai-1.1,IBGL,0.1
2763,1184,0.003329470592086073,0.006756756756756757,0.005067567567567568,8,6,0.23342105943306046,0.05946088647888503,,,Green,Green,0.0005551688146072288,0.0005687045071455744,-0.04971262201678585,-0.046383151424699766,Moirai-1.1,ICLN,0.01
2763,1184,0.003705180683324836,0.024493243243243243,0.015202702702702704,29,18,0.9107774788725972,0.020025380684040472,,,Yellow,Green,0.0010849302899775615,0.0011029345107795483,-0.038334706589832165,-0.03462952590650733,Moirai-1.1,ICLN,0.025
2763,1184,0.0037633140221597773,0.05152027027027027,0.033783783783783786,61,40,0.8111958523544519,0.006659730800186003,,,Red,Yellow,0.001809448030325171,0.0018427011683814652,-0.030735882128827746,-0.026972568106667972,Moirai-1.1,ICLN,0.05
2763,1184,0.0020683060169844393,0.11402027027027027,0.09121621621621621,135,108,0.11489365194056178,0.30720040723881425,0.00967254987347288,0.02398180723463672,Red,Red,0.002992200156691507,0.002991348386874853,-0.021972202850446373,-0.019903896833461936,Moirai-1.1,ICLN,0.1
4131,1771,0.0008147335360946162,0.015245623941276116,0.015245623941276116,27,27,0.03944703006414274,0.03944703006414274,,,Green,Green,0.0016047176914908944,0.0016004439057481959,-0.10944112162816451,-0.1086263880920699,Moirai-1.1,NATGAS,0.01
4131,1771,0.0025839856031550177,0.03613777526821005,0.031055900621118012,64,55,0.004836880471018046,0.11550893792815997,,,Yellow,Yellow,0.003056428603606864,0.003033979014172697,-0.08277412700788678,-0.08019014140473177,Moirai-1.1,NATGAS,0.025
4131,1771,0.003928672763016092,0.0756634669678148,0.06267645398080181,134,111,3.798339099025938e-06,0.01832661242009337,0.0009687006182746982,0.003122168464136821,Red,Red,0.005084749656058555,0.005011712423381808,-0.06578616177994595,-0.06185748901692987,Moirai-1.1,NATGAS,0.05
4131,1771,0.003972873751791204,0.13946922642574816,0.11857707509881422,247,210,1.452130564683074e-07,0.011102289192937875,0.0023532370304928385,0.0014194285676736307,Red,Red,0.008201118733849133,0.008085441004591298,-0.049318278841417,-0.045345405089625805,Moirai-1.1,NATGAS,0.1
2818,1208,0.001343120035225081,0.006622516556291391,0.0041390728476821195,8,5,0.20873921665964357,0.02036071593300237,,,Green,Green,0.0003006159318291033,0.00030678367350229683,-0.025411529608989094,-0.02406840957376401,Moirai-1.1,NIFTY,0.01
2818,1208,0.0017100173965318144,0.022350993377483443,0.014900662251655629,27,18,0.5482768664664827,0.015166600757172133,0.6326594531174456,0.2676331586313323,Yellow,Green,0.0005677109174697323,0.0005777601462433979,-0.019185926997240397,-0.017475909600708578,Moirai-1.1,NIFTY,0.025
2818,1208,0.0014664867266237496,0.06788079470198675,0.048841059602649006,82,59,0.006710487914412866,0.8528348383408377,0.8469604966089619,0.5116227660558181,Red,Red,0.000950761140876262,0.0009390135216094704,-0.014751124578178001,-0.013284637851554251,Moirai-1.1,NIFTY,0.05
2818,1208,0.0012475172937660883,0.11920529801324503,0.09437086092715231,144,114,0.030274986423951877,0.5107080925562903,0.8232342958782393,0.29403461092142225,Red,Red,0.0015609239982354458,0.0015515768203191714,-0.010803531404596823,-0.009556014110830735,Moirai-1.1,NIFTY,0.1
4134,1772,0.005978204067334501,0.01636568848758465,0.006772009029345372,29,12,0.013644279083902422,0.14693978931161145,0.4981961222011485,0.06813092387713748,Green,Green,0.0004816905951167815,0.0004756669688915341,-0.040150783462288786,-0.034172579394954286,Moirai-1.1,NIKKEI,0.01
4134,1772,0.0042669711426920965,0.03781038374717833,0.02144469525959368,67,38,0.0013042995304642924,0.3260161946180332,0.7355983874016042,0.8398691739839438,Yellow,Yellow,0.0009557717477736301,0.0009302424445006488,-0.028945822604691057,-0.024678851461998965,Moirai-1.1,NIKKEI,0.025
4134,1772,0.0029464478636818843,0.06941309255079006,0.04909706546275395,123,87,0.0003839532812365265,0.86115896985388,0.3387624187427255,0.6991887799203758,Red,Red,0.0015607107610367853,0.0015328402058324097,-0.02171027960786179,-0.018763831744179907,Moirai-1.1,NIKKEI,0.05
4134,1772,0.0019885101441935826,0.13544018058690746,0.09988713318284424,240,177,2.0809739464944244e-06,0.9873622013706481,0.1829834533441156,0.6698740538397944,Red,Red,0.0024525026106218093,0.0024196080984969204,-0.0155081295849764,-0.013519619440782815,Moirai-1.1,NIKKEI,0.1
4255,1823,0.0031327422621674718,0.022490400438837082,0.015359297860669226,41,28,4.116585103131065e-06,0.033022803781370014,0.3175244018577903,0.4498430430807775,Yellow,Green,0.0005434164398266957,0.0005155721213174827,-0.03203954060506522,-0.028906798342897753,Moirai-1.1,SP500,0.01
4255,1823,0.003270343548389873,0.044432254525507406,0.027975863960504662,81,51,1.5988098149843921e-06,0.42438559675952015,0.3497063398789487,0.6410967176676003,Red,Yellow,0.0009838899778229209,0.0009522584322465557,-0.023735778951891964,-0.020465435403502086,Moirai-1.1,SP500,0.025
4255,1823,0.0022624408143271406,0.08721886999451453,0.06308283049917718,159,115,3.406641635450569e-11,0.013611382143841277,0.13567850002988702,0.16937720258814892,Red,Red,0.0015549883737282796,0.001498023860401973,-0.01759503941008678,-0.015332598595759637,Moirai-1.1,SP500,0.05
4255,1823,0.0015128729632305792,0.13768513439385627,0.11684037301151948,251,213,3.315068262121912e-07,0.019234655561976344,0.0337208072173959,0.11448610134043191,Red,Red,0.0023430326516486128,0.0023012638986065425,-0.012424743163607824,-0.010911870200377247,Moirai-1.1,SP500,0.1
3495,1498,0.0053323299336102935,0.012683578104138851,0.0053404539385847796,19,8,0.31625278633688647,0.046693191754370256,0.23847031027044263,,Green,Green,0.00036895017958447316,0.0003760223281983558,-0.0318495496791,-0.026517219745489706,Moirai-1.1,STOXX,0.01
3495,1498,0.0037827181476557652,0.036715620827770364,0.019359145527369826,55,29,0.006567348498783487,0.14561814985624788,0.5025626562909355,0.12511449659074703,Yellow,Green,0.0007069839642513462,0.0007008092596551131,-0.022553227132821464,-0.0187705089851657,Moirai-1.1,STOXX,0.025
3495,1498,0.0033685329594492844,0.07009345794392523,0.043391188251001335,105,65,0.0007421759736017108,0.23029298015238941,0.17494705383960796,0.08159162078635296,Red,Red,0.001160460912188305,0.0011474154545765933,-0.01737481772115443,-0.014006284761705146,Moirai-1.1,STOXX,0.05
3495,1498,0.0023741347361394493,0.11949265687583445,0.08611481975967958,179,129,0.01437595647289347,0.06715651963996505,0.5493252444605817,0.2218140658421237,Red,Red,0.0017994271292769081,0.0018007896546081413,-0.012264401038553354,-0.009890266302413905,Moirai-1.1,STOXX,0.1
3804,1630,0.0002632809964927102,0.007975460122699387,0.007361963190184049,13,12,0.3944648922420919,0.26141556377207753,,,Green,Green,0.00035216265346578826,0.00035279107273499834,-0.02752723104337549,-0.027263950046882778,Moirai-1.1,TLT,0.01
3804,1630,0.0005637143684358389,0.02638036809815951,0.022085889570552148,43,36,0.7234673093144723,0.4421385407480569,0.44928615936243166,0.24305579129756083,Yellow,Yellow,0.0006772489628301277,0.0006779179559160107,-0.02081029013112741,-0.020246575762691576,Moirai-1.1,TLT,0.025
3804,1630,0.0008035149599415956,0.0558282208588957,0.050920245398773004,91,83,0.2888267371735471,0.865026278803814,0.2929757270799851,0.5085516090252142,Red,Red,0.0011408165532962122,0.001138206642513088,-0.016528460171112848,-0.01572494521117125,Moirai-1.1,TLT,0.05
3804,1630,0.0010023146714284092,0.12392638036809817,0.10797546012269939,202,176,0.0018314934465135657,0.2886647456368835,0.0030694055990607705,0.056459424271791736,Red,Red,0.0018756024778238446,0.0018604628138656008,-0.012602368252937826,-0.011600053581509418,Moirai-1.1,TLT,0.1
4404,1887,0.0010258098556619913,0.013248542660307366,0.010598834128245893,25,20,0.17668843514022725,0.7956959888367777,,,Green,Green,0.0002054456133025865,0.0002034498623699477,-0.016104668502805158,-0.01507885864714316,Moirai-1.1,USDJPY,0.01
4404,1887,0.0008305386797490823,0.029146793852676205,0.021197668256491786,55,40,0.2607202881837709,0.2775242194822217,0.5988350201394064,0.8699360854087284,Yellow,Yellow,0.0003945410593154825,0.0003941851551834738,-0.01167217368517002,-0.010841635005420939,Moirai-1.1,USDJPY,0.025
4404,1887,0.0008742206192539642,0.06306306306306306,0.04663487016428193,119,88,0.012188608184467098,0.4977351147666398,0.5442660023543409,0.22976900802190137,Red,Red,0.0006443645250444551,0.0006405017006108153,-0.009107068589907367,-0.008232847970653401,Moirai-1.1,USDJPY,0.05
4404,1887,0.0006323758336602792,0.13142554319024907,0.10333863275039745,248,195,1.2819548294018546e-05,0.6304649390968821,0.2473836724413404,0.4221785213095339,Red,Red,0.001036931760498707,0.0010264217500946368,-0.006547087175885963,-0.005914711342225685,Moirai-1.1,USDJPY,0.1
4133,1771,0.00071935424462576,0.018633540372670808,0.018068887634105024,33,32,0.0011122652044354142,0.002170328253576992,0.6458182856472853,0.6080325800425881,Green,Green,0.0012947330728067103,0.0012886072313522039,-0.06949128922744252,-0.06877193498281677,Moirai-1.1,WTI,0.01
4133,1771,0.003498113367579361,0.03557312252964427,0.028797289666854884,63,51,0.007307324308274743,0.31741180967075544,0.26948126646386794,0.250926708199142,Yellow,Yellow,0.002239708987629768,0.0022164623781131924,-0.05270179170224445,-0.04920367833466509,Moirai-1.1,WTI,0.025
4133,1771,0.004330228454990927,0.07114624505928854,0.05194805194805195,126,92,0.00011802849034225904,0.7084973285788385,0.7232308141975894,0.5704305726084667,Red,Red,0.003419988469436103,0.003377117519408633,-0.04160548570764674,-0.03727525725265581,Moirai-1.1,WTI,0.05
4133,1771,0.0034881943171725335,0.13099943534726144,0.10446075663466968,232,185,3.0224505641829325e-05,0.5341480386163608,0.022639563335661084,0.09100273977794382,Red,Red,0.0052399751984955265,0.005181672383355058,-0.030161320213753864,-0.02667312589658133,Moirai-1.1,WTI,0.1
