n_test,qV,pihat_raw,pihat_cp,p_kup_raw,p_kup_cp,QS_raw,QS_cp,TL_raw,TL_cp,R,model,asset,converged,nu
1977,7.36889858913084e-06,0.012645422357106728,0.012645422357106728,0.25614063815324073,0.25614063815324073,0.00041060242646418985,0.0004105829326151149,Green,Green,0.00026098651055694015,CAViaR-SAV,SP500,True,
1977,2.5242103610101374e-07,0.014162873039959535,0.014162873039959535,0.08000343160815082,0.08000343160815082,0.0003921271398498855,0.0003921260890531596,Green,Green,9.439397084775194e-06,CAViaR-AS,SP500,True,
1977,0.0048912519776748795,0.027314112291350532,0.014162873039959535,1.8092083386989088e-10,0.08000343160815082,0.0004623214375320033,0.0004153925553183171,Yellow,Green,0.21401923230350658,GAS-t,SP500,True,8.342744501120368
1652,9.692226774046103e-06,0.018159806295399514,0.018159806295399514,0.002776293341767211,0.002776293341767211,0.00040700187944204777,0.00040692279274900044,Yellow,Yellow,0.0003864398442910697,CAViaR-SAV,STOXX,True,
1652,7.64178913897906e-08,0.018159806295399514,0.018159806295399514,0.002776293341767211,0.002776293341767211,0.00039296368939311375,0.00039296306583792243,Yellow,Yellow,3.2318069535369065e-06,CAViaR-AS,STOXX,True,
1652,0.005159088705728898,0.03026634382566586,0.015738498789346248,2.575972768426027e-11,0.03054516261269924,0.00047802754798161056,0.0004100416741864002,Yellow,Green,0.25267157895520215,GAS-t,STOXX,True,8.365580815383382
1997,-1.7589950232488327e-08,0.01602403605408112,0.01602403605408112,0.012849927636501168,0.012849927636501168,0.00043670982105916106,0.00043670992702165537,Yellow,Yellow,6.118988536119902e-07,CAViaR-SAV,GDAXI,True,
1997,2.5012344834207667e-09,0.015022533800701052,0.015022533800701052,0.03575094088929376,0.03575094088929376,0.0004233524616894416,0.00042335244912690683,Green,Green,8.841091269812815e-08,CAViaR-AS,GDAXI,True,
1997,0.0037009983365323545,0.02704056084126189,0.017526289434151226,2.5889201893392055e-10,0.0022509584690356688,0.000490270906792901,0.0004468668899822662,Yellow,Yellow,0.15336415970274822,GAS-t,GDAXI,True,8.866473083739429
2010,7.518902203395086e-05,0.017412935323383085,0.017412935323383085,0.002506523851687592,0.002506523851687592,0.00044388706631122215,0.0004433296949538561,Yellow,Yellow,0.00277716905365459,CAViaR-SAV,FCHI,True,
2010,1.5829960732370585e-05,0.015422885572139304,0.015422885572139304,0.023619011153665492,0.023619011153665492,0.0004258265646917176,0.0004257407206260545,Green,Green,0.0005837610913044123,CAViaR-AS,FCHI,True,
2010,0.004414335717449751,0.027860696517412936,0.017412935323383085,4.0070835538585925e-11,0.002506523851687592,0.0004933210716398869,0.00044418644126249796,Yellow,Yellow,0.1909130589727266,GAS-t,FCHI,True,8.711503740681671
1986,1.2439658999014586e-06,0.015609264853977844,0.015609264853977844,0.020245858855216015,0.020245858855216015,0.0003699038753445735,0.0003698968976103717,Green,Green,5.441424758009677e-05,CAViaR-SAV,FTSE100,True,
