model,symbol,n_cal,n_test,qV,delta_cal,delta_test,S_raw_test,uMCB_in_test,uMCB_oos_test,S_raw_cal,uMCB_in_cal,improve_cal_qV,truncated
Chronos-Small,SP500,4254,1824,0.03116672240790403,0.030834904016704374,0.033759106476197426,0.003358276758005335,0.0028027024766454148,0.0027971711148816504,0.0029273147429106144,0.0024487770508760647,0.0024487731593900576,True
Chronos-Small,STOXX,3495,1498,0.034435598743315726,0.03423423383537691,0.028327967491947232,0.002794278267758395,0.0024208541197861372,0.0024078860341237808,0.0033657941990210623,0.0028514153189016767,0.002851405709098877,True
Chronos-Small,TLT,3803,1631,0.019462675096885023,0.01943273587264937,0.021588748479594227,0.00280335665888664,0.0024803726532240415,0.0024733439662322255,0.0023642224053058007,0.002097534476934333,0.002097534693987581,True
Chronos-Small,USDJPY,4403,1888,0.016733083111953113,0.01654467360859822,0.015588335326985923,0.0016055387795270587,0.0013873064694396085,0.0013857876750313467,0.0017932718474376285,0.0014951502400060326,0.0014951505113562115,True
Chronos-Small,WTI,4132,1772,0.05519727078867386,0.05493645670313345,0.07744086603475026,0.008232681353643604,0.006905433812166696,0.0067690909689097495,0.0061942794950484055,0.00538716414247873,0.005387162057598823,True
Chronos-Mini,ASX200,4276,1833,0.025212723744431523,0.02504537274849309,0.02527207514018888,0.0029493745872828975,0.0025013437186925964,0.002501322024510841,0.0028664011896518825,0.002502540863709638,0.002502532922615366,True
Chronos-Mini,AUDUSD,3252,1395,0.022505440541051823,0.021886995801188143,0.014236546196586005,0.002002355856549876,0.001787538061000704,0.0017450572518776563,0.0024609732707956138,0.0021117335717293108,0.0021117023493741954,True
Chronos-Mini,BOVESPA,4186,1794,0.043729029913938094,0.042485063807700556,0.03226172833641646,0.00393041603836951,0.0033369541296259624,0.0033005331468956185,0.005196860915641068,0.004585489389556515,0.0045853541670633595,True
Chronos-Mini,BTC,2581,1107,0.1093308046365461,0.10811152590532448,0.06043340858573835,0.006768946650937431,0.005930911705878989,0.005594007382848229,0.01038881783358806,0.00885734509601932,0.008857096686540947,True
Chronos-Mini,CBU0,2277,976,0.008317245147305714,0.008191296093535343,0.011420816483980287,0.0013800126898976285,0.0012360926169415825,0.001200664085456773,0.000916866593814984,0.0007831966130811801,0.0007831751571329587,True
Chronos-Mini,DJCI,1617,693,0.019775894804161705,0.01917754886988478,0.027358731000714256,0.0029881914012385453,0.002597318166523708,0.0025499016968922954,0.002607937876149656,0.0023307563903630572,0.0023306955810614696,True
Chronos-Mini,ETH,1776,762,0.1312263188759762,0.12827076772057877,0.08896015263166046,0.011597382618007133,0.010319700029674549,0.010171646197451211,0.011934976791621256,0.010215125109746483,0.010215446181661316,True
Chronos-Mini,EURUSD,3689,1582,0.01622539326522643,0.015936599324018565,0.011333695112621606,0.0014158411392104985,0.0012615374600101726,0.0012376353755752993,0.0019107742821248563,0.0016103570896473997,0.0016103014004783165,True
Chronos-Mini,FCHI,4330,1856,0.0378795796003128,0.03733456858722773,0.036147675141508066,0.003390492179384547,0.0028666807172597892,0.0028651163133854023,0.003961937678530816,0.003444996302048872,0.00344497013696069,True
Chronos-Mini,FTSE100,4275,1833,0.030749208822588116,0.030627412804709507,0.0320625982971067,0.0027703850280562975,0.00230951270561695,0.0023079463924674483,0.0032097353969323546,0.0027644233027100088,0.0027644283396614272,True
Chronos-Mini,GBPUSD,3698,1585,0.015332036362671955,0.015043326834443538,0.013246102974761231,0.0016572326386459502,0.0014617808560077731,0.0014564432836402044,0.001761073235346873,0.0015341199109065288,0.001534065712227344,True
Chronos-Mini,GDAXI,4299,1843,0.0411064567169019,0.041022124863114684,0.03672627293252212,0.0034445298932109067,0.0029404482433104135,0.0029284266591731397,0.004097659432697762,0.0035732615624447153,0.0035732617586109253,True
Chronos-Mini,GOLD,4127,1770,0.03167960736979117,0.03166706475246946,0.027881524581140574,0.00329443370972418,0.002838004934897252,0.002832550391938797,0.003427158288086076,0.002989033417765547,0.002989034000595691,True
Chronos-Mini,HSI,4160,1784,0.03768070967099364,0.03729270754522808,0.034961433918550694,0.0044689435091856905,0.003934055670061455,0.0039309067520949285,0.003947117529237043,0.003414392484232036,0.0034143561062931916,True
Chronos-Mini,IBGL,2860,1226,0.019918195424019333,0.019792742893156204,0.018859183400358984,0.002611059916818382,0.002365825417139882,0.0023657250332831063,0.0024131519493085078,0.002105857729349055,0.0021058353000504575,True
Chronos-Mini,ICLN,2762,1185,0.042703255140236755,0.04205005378617409,0.03575302473369391,0.004805301895607216,0.004300237443887906,0.0042875965737179285,0.0048129791233018065,0.0041454180171367,0.004145327531845885,True
Chronos-Mini,NATGAS,4131,1771,0.07638513391380006,0.07597413515784573,0.11069457512881589,0.013211691226989503,0.011615426069364023,0.01137224793799759,0.009321899604953185,0.00827770875690835,0.008277681679354975,True
Chronos-Mini,NIFTY,2818,1208,0.02596414856642934,0.025757301442191356,0.01961215304432757,0.002563765923546438,0.0022543984735418315,0.0022372731918704624,0.0031671309870040945,0.0027196047164905496,0.0027196026763846833,True
Chronos-Mini,NIKKEI,4134,1772,0.039270611287087094,0.039003303422478146,0.03341716824463543,0.004008281188841667,0.0034715876843563693,0.003465360055847109,0.0043855454779652865,0.003788059181554884,0.003788039766108169,True
Chronos-Mini,SP500,4254,1824,0.03242629503592577,0.03158341412972625,0.03206897561420139,0.0031881215226645006,0.002727267762357023,0.0027273744835538656,0.0031517130907900972,0.002673464813710781,0.0026733754404208126,True
Chronos-Mini,STOXX,3495,1498,0.03590803355319631,0.03540205928987861,0.029168509959421662,0.002829666825445875,0.002451220819943957,0.0024334259785546166,0.0035417866838550636,0.0030318049261028926,0.0030317090884991087,True
Chronos-Mini,TLT,3803,1631,0.020034603633416286,0.019850725353535045,0.023306735226726584,0.00329514135028657,0.0029452052382990396,0.002928657542458658,0.0026378220437699453,0.0023685718742303685,0.002368571211255897,True
Chronos-Mini,USDJPY,4403,1888,0.016922191158423323,0.016902358889531024,0.015915489343354603,0.0017009353631910707,0.001483905699348929,0.0014830404554357058,0.0020091336428636375,0.0017112216220138126,0.001711221923286125,True
Chronos-Mini,WTI,4132,1772,0.05598975664497916,0.0559436635290098,0.07596945794283151,0.00848047322867952,0.007178730137311315,0.007060254131290886,0.006775898136364774,0.0059843757165244545,0.0059843808355354005,True
Chronos-Small-A,ASX200,4276,1833,0.003845918964520627,0.0028752251048111696,0.006076734205839076,0.0004284438876844551,3.581571487266559e-05,3.2150325167016464e-05,0.0003232296094371546,9.475250307819122e-06,9.351594019979146e-06,False
Chronos-Small-A,AUDUSD,3252,1395,0.002155706157315064,0.001459639803658067,0.0010129853804817597,0.00021530080143468292,1.1315436769984949e-06,-1.6026027779191205e-07,0.0002787465864154458,3.013845760269985e-06,2.9661305888615272e-06,False
Chronos-Small-A,BOVESPA,4186,1794,0.0021501358812262214,0.0018784982674061087,0.005492694309103537,0.0005910997033302054,1.4354689679062834e-05,1.006067040045975e-05,0.0005347406266471568,2.3503556648171806e-06,2.340278965022179e-06,False
Chronos-Small-A,BTC,2581,1107,0.020070284894933316,0.01610064039342119,0.0032319330569454733,0.0008524012475761546,4.554129783245387e-06,-2.7567695994241666e-05,0.0015433826316318202,6.71232867476355e-05,6.59218539673398e-05,False
Chronos-Small-A,CBU0,2277,976,0.001103331311266104,0.0008698404745291324,-0.00011137764926398347,0.00014193509837911702,-2.7387946540307967e-08,-2.3347733860247587e-06,0.00012679778265988127,2.3149962124225645e-06,2.2861548606179253e-06,False
Chronos-Small-A,DJCI,1617,693,0.0006506499207054942,-0.00022009957519948648,0.005881555005153132,0.0003982071989602718,6.33176075007825e-05,1.4352465898684135e-05,0.0002749511307715969,2.26020250692488e-11,-6.840475356832167e-08,False
Chronos-Small-A,ETH,1776,762,0.015448460412274267,0.014978304980020885,0.02010011185376085,0.0014110886024538093,0.00015325630873659038,0.00014158485826566898,0.001637575537455679,2.4735489775834594e-05,2.463072825538838e-05,False
Chronos-Small-A,EURUSD,3689,1582,0.000545397199854001,0.00048660507801759643,0.0013361162849928878,0.00016000178680469502,3.6536021562817874e-06,2.370324181064147e-06,0.0002704020734937433,4.105643982751906e-07,4.011875389239774e-07,False
Chronos-Small-A,FCHI,4330,1856,0.004451636588376655,0.004270274769573434,0.007602933577113087,0.0005084423705521012,4.1532362218893546e-05,3.5368576169303434e-05,0.0004468192572095047,2.078523360974857e-05,2.0784376918487452e-05,False
Chronos-Small-A,FTSE100,4275,1833,0.004225387179171678,0.00392085662207931,0.007606896923898732,0.00044675118999214615,3.860821263394884e-05,3.019920488135506e-05,0.0003745628790501722,1.145241022321576e-05,1.142530736476105e-05,False
Chronos-Small-A,GBPUSD,3698,1585,0.001659002982161921,0.001463655904258044,0.001471952436290317,0.00019702552004027203,4.22323057779628e-06,4.230475675910938e-06,0.00020768008241178127,3.842574279010381e-06,3.839596563184758e-06,False
Chronos-Small-A,GDAXI,4299,1843,0.00422309155524905,0.004214831353033202,0.007202284643141453,0.000507131173329464,5.084179954398509e-05,4.029355120217749e-05,0.00045491196945260295,1.7751929743503093e-05,1.7751948957744077e-05,False
Chronos-Small-A,GOLD,4127,1770,0.0045436400998788845,0.0042914431477988685,0.0063683736227455705,0.0004766774928270535,4.045857640142805e-05,3.742274775716148e-05,0.00041611898761434544,1.0644186182483793e-05,1.0647242286877378e-05,False
Chronos-Small-A,HSI,4160,1784,0.004143814969417452,0.0037877146216085105,0.003180934228842983,0.0005263355687514224,8.38050752891028e-06,8.089442111117e-06,0.0004539205467854305,1.2547115394666872e-05,1.2503394731901488e-05,False
Chronos-Small-A,IBGL,2860,1226,0.002084084032555465,0.0019094409893401147,-0.0006527950515492547,0.0002418178594553855,4.2275659514797305e-07,-7.5017113271380424e-06,0.00030173163164982084,4.436222140080334e-06,4.4010503636552636e-06,False
Chronos-Small-A,ICLN,2762,1185,0.005015544869544072,0.0044324825051510865,-0.00040419230370558954,0.0004989006748824808,1.3190496797848682e-07,-1.6644870940847015e-05,0.0006116181404274308,1.2494619891016603e-05,1.2518278670659456e-05,False
Chronos-Small-A,NATGAS,4131,1771,0.0023954206756121865,0.0015092355243744326,0.012107042872934166,0.001513816665427357,2.3391963862233727e-05,7.155152667413225e-06,0.0009786776283536981,1.2227379526019624e-06,1.1626005442355158e-06,False
Chronos-Small-A,NIFTY,2818,1208,0.003081650219299778,0.0029975240404976258,-0.0014085346188727212,0.00029067165878294627,3.20924873803538e-06,-1.3594149980459278e-05,0.0004174626057611889,8.307955820077153e-06,8.328230223518464e-06,False
Chronos-Small-A,NIKKEI,4134,1772,0.004890873892952726,0.004524256622691135,0.0044769951861499905,0.0005139683236078278,1.5652817870952175e-05,1.571821631220769e-05,0.0005334725574921665,1.0255767784924535e-05,1.025070329707114e-05,False
Chronos-Small-A,SP500,4254,1824,0.004376283722726814,0.004283728038415311,0.006918989169586153,0.0005000372967452392,3.64317827173617e-05,3.2399461893053223e-05,0.00038539972962206077,1.5150079802657716e-05,1.515099393911923e-05,False
Chronos-Small-A,STOXX,3495,1498,0.007594880403519612,0.006950443755367562,0.0038376474021265903,0.0003461967408074502,1.2560613753877367e-05,3.5983697356562643e-06,0.00047129296418023836,3.774874900482994e-05,3.7681763760817415e-05,False
Chronos-Small-A,TLT,3803,1631,0.00022621526840174017,0.00022588666651714235,0.0005935333594632456,0.0003094446564574341,1.2099206805863023e-06,5.970674594367128e-07,0.00024405157568989477,1.2931693364263129e-07,1.2931582311155772e-07,False
Chronos-Small-A,USDJPY,4403,1888,0.0021122853365306126,0.002097743991538658,0.001986622994404974,0.00020580482178319233,6.672656324159862e-06,6.680643337430566e-06,0.00027036858508588154,3.6577028820452737e-06,3.659384075536715e-06,False
Chronos-Small-A,WTI,4132,1772,0.0031963453886280566,0.0030010003021561514,0.01304163626595782,0.0012257467272927473,3.2987507361215054e-05,1.628750022747926e-05,0.000728329203738255,7.330876538273116e-06,7.324092508029624e-06,False
Chronos-Mini-A,ASX200,4276,1833,0.0036376829439346975,0.0030941951587463044,0.005307694002490994,0.0004277147250111135,3.492911209567129e-05,3.064746056430075e-05,0.00032733173888918593,9.587229554200059e-06,9.548216748004863e-06,False
Chronos-Mini-A,AUDUSD,3252,1395,0.002369239674408788,0.0016712783526643092,0.0011482324708293066,0.0002170118180306183,9.947069779173547e-07,-3.9351762120897827e-07,0.00028112795999474634,3.295064412946441e-06,3.1979319086726564e-06,False
Chronos-Mini-A,BOVESPA,4186,1794,0.0022556641781728073,0.001798609219742347,0.004208854127640985,0.0005535195117809976,1.4643272090268233e-05,1.1460815142621292e-05,0.0005473751610541753,2.204794339538815e-06,2.1923715457323675e-06,False
Chronos-Mini-A,BTC,2581,1107,0.022660234281953892,0.02203701123814175,0.004560192989463235,0.0008488689087082947,1.3054804952085971e-05,-4.5543865377057333e-05,0.001583573267948116,8.940726908364177e-05,8.926752518466905e-05,False
Chronos-Mini-A,CBU0,2277,976,0.0012689598666917948,0.0010411500941846599,0.00010919332920978492,0.00014246446934903357,4.7140491587826855e-08,-2.695810374818289e-06,0.000129249958244686,3.971296608683408e-06,3.901277918152361e-06,False
Chronos-Mini-A,DJCI,1617,693,0.000602743654871573,0.0003483077267703082,0.006695638839607575,0.0004156111691752884,6.157242471670037e-05,1.25323676702747e-05,0.00027371305064082695,3.187941144740681e-07,3.11928263713472e-07,False
Chronos-Mini-A,ETH,1776,762,0.02024381809564252,0.01879059848626544,0.016986742681649843,0.0013607357392053019,0.00012832739897187693,0.00012422160666665798,0.0016432500491991202,4.127054778524939e-05,4.144359566491209e-05,False
Chronos-Mini-A,EURUSD,3689,1582,0.0010672704169671539,0.0007659464511715122,0.0013340963180745067,0.0001592363211588622,3.892330890770129e-06,3.7915045422415143e-06,0.0002747407156206269,7.394873730343261e-07,7.412320884001597e-07,False
Chronos-Mini-A,FCHI,4330,1856,0.005358854737111337,0.004980565762162927,0.007825019669471597,0.0005159289681910009,5.118279988343969e-05,4.2367836165617347e-05,0.00045672681019498393,2.07429702491283e-05,2.0732031890669336e-05,False
Chronos-Mini-A,FTSE100,4275,1833,0.005442284773195825,0.005178804892827682,0.006883730355000265,0.00043626529672061403,2.8511237741609655e-05,2.762581935739078e-05,0.0003837422738309862,1.7867234832222214e-05,1.788013465803495e-05,False
Chronos-Mini-A,GBPUSD,3698,1585,0.0016382880850899905,0.0013826127452153543,0.0015485160775648471,0.00019695223969643086,5.6075007098322954e-06,5.61599648341509e-06,0.00021068827401655145,5.097026533994534e-06,5.067247383598264e-06,False
Chronos-Mini-A,GDAXI,4299,1843,0.003594131286556477,0.0035753115159351248,0.006891637343010916,0.0005067215914461143,5.2576252160268285e-05,3.90752635949941e-05,0.00045155421927922586,1.3246599228414191e-05,1.3246643005503296e-05,False
Chronos-Mini-A,GOLD,4127,1770,0.005187211783346201,0.004937228743600967,0.007072370713462155,0.00048419522206181054,4.436915403639518e-05,4.154048963741477e-05,0.0004265062710891246,1.5889343674433797e-05,1.587423343506726e-05,False
Chronos-Mini-A,HSI,4160,1784,0.0044924925074615735,0.003718644026195087,0.003280144730475161,0.0005295284729263944,8.588984164898793e-06,8.065389875747597e-06,0.0004554024122206695,1.6051435575799332e-05,1.5961042607595666e-05,False
Chronos-Mini-A,IBGL,2860,1226,0.0027616017295510054,0.0026388946018818154,-0.0007851433389274793,0.00024168146750880033,6.655669147851166e-07,-7.769784265796971e-06,0.0003076710447001522,9.528696734390906e-06,9.505156750790663e-06,False
Chronos-Mini-A,ICLN,2762,1185,0.007537019656501498,0.00587618939387487,-0.0007331512736530021,0.0005084568839905861,4.1952002914201914e-07,-2.8274291146009978e-05,0.0006175076668470553,1.8450683699670596e-05,1.8478640706104865e-05,False
Chronos-Mini-A,NATGAS,4131,1771,0.002352531582193812,0.0013177316883140112,0.008053691816956926,0.0014927484276088347,1.650154426236731e-05,6.826722630507874e-06,0.000978874573036945,6.418509552103858e-07,5.923898937377353e-07,False
Chronos-Mini-A,NIFTY,2818,1208,0.002554074102295519,0.0023340721683057174,-0.0013647696871315134,0.0002885056595167825,1.610555032386567e-06,-9.582999097734887e-06,0.00041324910570532576,9.321783673807774e-06,9.324952253530105e-06,False
Chronos-Mini-A,NIKKEI,4134,1772,0.005024469764742016,0.004907749702982476,0.003589436265081876,0.0005027470396257805,1.0111533205424622e-05,1.015839245561837e-05,0.0005505680956433406,1.6382087161612353e-05,1.6397663877945807e-05,False
Chronos-Mini-A,SP500,4254,1824,0.0046837198213113725,0.004342986882122771,0.006043977821619984,0.0004810586170005011,3.597670739206713e-05,3.373533360807174e-05,0.0003988432154493057,2.082097287333328e-05,2.0785547639069562e-05,False
Chronos-Mini-A,STOXX,3495,1498,0.006915300897225217,0.0067294724291607905,0.004596488808812077,0.00035771276136702465,1.4292655722807329e-05,1.2146789583982929e-05,0.0004777296331286896,4.2487835029387936e-05,4.244605315294203e-05,False
Chronos-Mini-A,TLT,3803,1631,0.0005335758228173955,0.0004179403825924011,0.001111013686477116,0.00031261763606325215,1.1868523773010372e-06,9.42565359566324e-07,0.00024694109873819756,4.0234826884658287e-07,4.01918938642545e-07,False
Chronos-Mini-A,USDJPY,4403,1888,0.001989215099108982,0.0017047264248619372,0.0024797978553987715,0.0002094220016813364,9.646016027985019e-06,9.325399771130502e-06,0.00026842064839608927,3.089410399042614e-06,3.089085393463307e-06,False
Chronos-Mini-A,WTI,4132,1772,0.003732024682548997,0.003557254122185879,0.0141527273957016,0.0012376941026807852,3.232394683714396e-05,1.6995498542105936e-05,0.0007383938185054746,1.0759951090985424e-05,1.0747938554239288e-05,False
TimesFM-2.5,ASX200,4276,1833,0.0030173106139521275,0.0027845573491279566,0.004972301531140487,0.0004077137671436661,3.5689465961935584e-05,3.119039088056132e-05,0.0003310549300784474,1.11304834735098e-05,1.1100853542173083e-05,False
TimesFM-2.5,AUDUSD,3252,1395,0.00125264971162466,0.0010714875219539877,0.0001532950491174447,0.0002117851063662788,1.3361186142619693e-07,-2.039702749033728e-06,0.0002617562504223768,1.692549208005161e-06,1.7023423978717927e-06,False
TimesFM-2.5,BOVESPA,4186,1794,0.001406422295131337,0.0011654941036539348,0.006004810557883643,0.0005624750921960076,1.9967498767648243e-05,9.95860345351081e-06,0.0005376903481226825,9.78400142409878e-07,9.536710676684912e-07,False
TimesFM-2.5,BTC,2581,1107,0.01084113110710122,0.009958720091228921,-0.007463441588281391,0.0008447690209340735,8.512587026702546e-06,-5.963991436227069e-05,0.0015519318100238602,1.9032881687092032e-05,1.8760410473460604e-05,False
TimesFM-2.5,CBU0,2277,976,0.0005288025792504975,0.00030776237769842305,-0.00020339567010175435,0.00014030848123173877,-5.001532871350589e-08,-8.200416736102911e-07,0.0001252450646276434,3.301414389628556e-07,2.5601899047211015e-07,False
TimesFM-2.5,DJCI,1617,693,-0.00014606111117307016,-0.00042744649667741426,0.005852643336431244,0.00034618657612181856,3.8834750663677934e-05,-2.1224175894846565e-06,0.00028153104501650757,1.2168401819251818e-07,1.8754485821785962e-07,False
TimesFM-2.5,ETH,1776,762,0.007864329986406501,0.002491519982363674,-0.0013309056920392886,0.0012640287660756673,9.932139045959899e-07,-1.4287577328381913e-05,0.0016444390756820955,1.6124352562913065e-06,-3.05321677379752e-07,False
TimesFM-2.5,EURUSD,3689,1582,0.00020206050815201222,-0.00010387045893582307,0.0010218789441577222,0.00015866088318203055,2.515457747964884e-06,7.893387739440192e-07,0.00025257560054302796,-3.097248707723335e-09,1.1304539793946695e-09,False
TimesFM-2.5,FCHI,4330,1856,0.003789499406715524,0.003408962870209211,0.004290515629189358,0.0004695212672565705,1.066866707267474e-05,1.0378031756088117e-05,0.00045067400415191154,1.0791084983028277e-05,1.0773274787751256e-05,False
TimesFM-2.5,FTSE100,4275,1833,0.0029150162635849172,0.002861665663638005,0.0024764378116297826,0.00041525566821735206,7.007879229107281e-06,6.94574337249264e-06,0.000369243108153889,7.700776085029653e-06,7.692998435322328e-06,False
TimesFM-2.5,GBPUSD,3698,1585,0.0007174227982401343,0.0006986557557227089,0.0013373966567988467,0.00019912832026228926,5.088369518329959e-06,3.979048603768075e-06,0.00019761849276631779,8.490350139887836e-07,8.47806916805374e-07,False
TimesFM-2.5,GDAXI,4299,1843,0.0033285771536158554,0.002956500015742823,0.004540547128209675,0.000480593190123102,1.9334990293894984e-05,1.786051721987985e-05,0.0004379302377152186,8.51223574847409e-06,8.513101245421909e-06,False
TimesFM-2.5,GOLD,4127,1770,0.004476841542951925,0.0042837918929436065,0.005915112255187077,0.0004738964819669637,2.9913315641088417e-05,2.8192064829918144e-05,0.00042449247362563985,1.1460996406790656e-05,1.14798136195501e-05,False
TimesFM-2.5,HSI,4160,1784,0.0037844077598133893,0.003472237854113981,0.0019575176815292395,0.0005427779428998591,2.12114948080122e-06,1.2503154110271066e-06,0.00044830570904152723,1.3646816489719827e-05,1.3654362302698844e-05,False
TimesFM-2.5,IBGL,2860,1226,0.0016756609539582672,0.001647679926634826,0.0006089911029435735,0.0002485935115024566,4.867158364942016e-07,-7.346451798701512e-07,0.0003056515990417042,2.818895706204654e-06,2.822287011871119e-06,False
TimesFM-2.5,ICLN,2762,1185,0.005714076754184394,0.005176996019967359,-0.0044657690636633034,0.0005203892227824724,6.952240304021755e-06,-3.380514502636248e-05,0.0006008303348197356,1.6873399351305537e-05,1.6828257637475463e-05,False
TimesFM-2.5,NATGAS,4131,1771,-0.001606100079649446,-0.0019027445403834698,-0.00034408191102642887,0.0014692000461492595,-3.694484781123497e-08,-1.9603712409588334e-06,0.0009742858828717805,1.3445554116741374e-06,1.3335939540824867e-06,False
TimesFM-2.5,NIFTY,2818,1208,0.0018181311819527278,0.0014507043862277019,0.0002668640904274094,0.00031669001249739966,2.165766393819545e-07,-1.7469776433288748e-06,0.000391454469746994,2.9768464713037695e-06,2.9762375186655633e-06,False
TimesFM-2.5,NIKKEI,4134,1772,0.0032249850415792362,0.003047863724531122,0.0007312958330911474,0.0004866732036384497,1.4368969861359255e-06,-3.113735834299968e-06,0.0005237042817401106,5.5134405650721216e-06,5.5111637773773295e-06,False
TimesFM-2.5,SP500,4254,1824,0.0038626757775037605,0.003354850427362206,0.004802393057208487,0.0004664781511644117,1.9567644265957e-05,1.9136791993243395e-05,0.00037932895993169485,1.1671693470677303e-05,1.1622997681994397e-05,False
TimesFM-2.5,STOXX,3495,1498,0.00453320671640323,0.004049619875299291,0.0011293169065076593,0.0003621816007062883,1.968665928677685e-06,-6.7238834966817755e-06,0.00043957579016765125,1.4804550904522781e-05,1.4789609805872272e-05,False
TimesFM-2.5,TLT,3803,1631,-0.0001956285496963299,-0.00031144298052633926,-0.0019793912072076474,0.00031071312941385133,3.2110921806060644e-06,5.801535348857307e-07,0.00025071753098362926,6.255399416152645e-08,6.181229508019645e-08,False
TimesFM-2.5,USDJPY,4403,1888,0.0016330913189772922,0.0014979756537980627,0.0015847106923464025,0.00020647282626704878,4.3530254546878e-06,4.356100494516067e-06,0.00025672170003059974,2.010392209182547e-06,2.010618176146654e-06,False
TimesFM-2.5,WTI,4132,1772,0.002071789239251637,0.001976913778905427,0.009411877751644366,0.001173753470942296,2.648429615717974e-05,1.2826288998577092e-05,0.0007241968185032146,2.2818080776147243e-06,2.285361883762522e-06,False
Moirai-2.0,ASX200,4276,1833,0.003935408440419848,0.0036027798833919034,0.006759768074215253,0.00043099458899401407,5.029596774602541e-05,4.326254696022431e-05,0.000329295589585259,1.783015367911434e-05,1.777201287369261e-05,False
Moirai-2.0,AUDUSD,3252,1395,0.0021283272991483686,0.0018973718725943476,7.48025794957384e-05,0.00021277540252200158,3.3967925890620015e-08,-3.1444398052463487e-06,0.00027032437650875924,4.041953834891317e-06,4.075348718450848e-06,False
