model,symbol,alpha,g0_qV,g0_n_test,g0_viol,g0_pi_hat,g0_p_kupiec,g0_TL,rho,gap,gn_qV,gn_n_test,gn_viol,gn_pi_hat,gn_p_kupiec,gn_TL,dpi
Chronos-Small,GOLD,0.025,0.02200916624256001,1770,44,0.024858757062146894,0.9696110773971985,Yellow,0.006724631154548949,5,0.02200916624256001,1765,44,0.024929178470254956,0.9847882535266204,Yellow,7.04214081080623e-05
Chronos-Small,GOLD,0.05,0.01685878835121468,1770,79,0.04463276836158192,0.2916630120048803,Red,0.007430907008063111,5,0.01685878835121468,1765,79,0.04475920679886686,0.3040715876294402,Red,0.00012643843728493698
Chronos-Small,GOLD,0.1,0.011803608863586118,1770,168,0.09491525423728814,0.47240759339621885,Red,0.008365035483704568,5,0.011803608863586118,1765,168,0.09518413597733712,0.4969308344253035,Red,0.000268881740048979
Chronos-Small,HSI,0.01,0.038906545780363636,1784,12,0.006726457399103139,0.13959536506585823,Green,-0.023649576297390038,9,0.038906545780363636,1775,12,0.0067605633802816905,0.14507351009247182,Green,3.4105981178551154e-05
Chronos-Small,HSI,0.025,0.026311905682237253,1784,32,0.017937219730941704,0.044350069873437814,Yellow,-0.02234680669811504,9,0.026311905682237253,1775,32,0.018028169014084508,0.04788275023581823,Yellow,9.094928314280423e-05
Chronos-Small,HSI,0.05,0.019610659167734905,1784,79,0.044282511210762335,0.25886412847694007,Red,0.003258561118817871,5,0.019610659167734905,1779,79,0.04440697020798201,0.2702518438481496,Red,0.0001244589972196758
Chronos-Small,HSI,0.1,0.01307092332686355,1784,212,0.11883408071748879,0.009790016582145844,Red,0.0010354862565404009,5,0.01307092332686355,1779,211,0.11860595840359753,0.010801595517466178,Red,0.00022812231389125748
Chronos-Small,IBGL,0.01,0.019096905566302277,1226,11,0.00897226753670473,0.712815391558864,Green,0.007341531827596481,5,0.019096905566302277,1221,11,0.009009009009009009,0.7233659083866093,Green,3.674147230427888e-05
Chronos-Small,IBGL,0.025,0.014839238516986842,1226,28,0.022838499184339316,0.6228415109001082,Yellow,0.006246776272861945,5,0.014839238516986842,1221,28,0.02293202293202293,0.6388668594158953,Yellow,9.352374768361454e-05
Chronos-Small,IBGL,0.05,0.011154843396448497,1226,79,0.06443719412724307,0.0260920828453588,Red,0.005406528435389937,5,0.011154843396448497,1221,79,0.0647010647010647,0.023864519752387126,Red,0.0002638705738216285
Chronos-Small,IBGL,0.1,0.008126557105519235,1226,130,0.10603588907014681,0.48496817437174256,Red,0.004163447772138992,5,0.008126557105519235,1221,130,0.10647010647010648,0.45531466791789366,Red,0.00043421739995966324
Chronos-Small,ICLN,0.01,0.04212352727056173,1185,7,0.00590717299578059,0.12526893715056597,Green,-0.041942836622599136,8,0.04212352727056173,1177,7,0.00594732370433305,0.1306733308358825,Green,4.015070855245984e-05
Chronos-Small,ICLN,0.025,0.031118335141853054,1185,20,0.016877637130801686,0.057277677463752785,Yellow,-0.025105533314131716,8,0.031118335141853054,1177,20,0.016992353440951572,0.06201344238207984,Yellow,0.00011471631014988576
Chronos-Small,ICLN,0.05,0.023611302380367672,1185,46,0.038818565400843885,0.06647844237794354,Red,-0.027285988892368638,8,0.023611302380367672,1177,46,0.03908241291418862,0.074413827344048,Red,0.0002638475133447324
Chronos-Small,ICLN,0.1,0.015519524704297159,1185,124,0.10464135021097046,0.5968148010731903,Red,-0.02912199375590514,8,0.015519524704297159,1177,123,0.10450297366185217,0.6089438477866376,Red,0.00013837654911828812
Chronos-Small,NATGAS,0.01,0.07054923311252861,1771,50,0.028232636928289104,2.802353904485244e-10,Yellow,-0.034496674754258105,9,0.07054923311252861,1762,50,0.028376844494892167,2.359578088473313e-10,Yellow,0.00014420756660306344
Chronos-Small,NATGAS,0.025,0.05363897875492475,1771,115,0.06493506493506493,0.0,Red,-0.034980867025357874,9,0.05363897875492475,1762,115,0.06526674233825198,0.0,Red,0.00033167740318705563
Chronos-Small,NATGAS,0.05,0.040197360956877835,1771,179,0.10107284020327499,0.0,Red,-0.03599359503259652,9,0.040197360956877835,1762,179,0.10158910329171396,0.0,Red,0.0005162630884389674
Chronos-Small,NATGAS,0.1,0.02830899759472278,1771,301,0.16996047430830039,0.0,Red,-0.03779965668167681,9,0.02830899759472278,1762,300,0.170261066969353,0.0,Red,0.0003005926610526177
Chronos-Small,NIFTY,0.01,0.0242198267630135,1208,8,0.006622516556291391,0.20873921665964357,Green,-0.029191451937731965,8,0.0242198267630135,1200,8,0.006666666666666667,0.21671208201235126,Green,4.415011037527637e-05
Chronos-Small,NIFTY,0.025,0.01954041589835576,1208,14,0.011589403973509934,0.0008652163474145436,Green,-0.031288777419785356,8,0.01954041589835576,1200,14,0.011666666666666667,0.0009731898331338806,Green,7.726269315673322e-05
Chronos-Small,NIFTY,0.05,0.014986924421560226,1208,40,0.033112582781456956,0.004208170256571053,Yellow,-0.03443381606141435,8,0.014986924421560226,1200,40,0.03333333333333333,0.0049117872235645565,Yellow,0.00022075055187637665
Chronos-Small,NIFTY,0.1,0.010513312227568676,1208,107,0.08857615894039735,0.17795326771926745,Red,-0.03770007284877514,8,0.010513312227568676,1200,106,0.08833333333333333,0.17015912593060334,Red,0.00024282560706401224
Chronos-Small,NIKKEI,0.01,0.038378394714549076,1772,14,0.007900677200902935,0.35653605517329434,Green,-0.026530603314629333,9,0.038378394714549076,1763,14,0.007941009642654566,0.3674429757688341,Green,4.033244175163063e-05
Chronos-Small,NIKKEI,0.025,0.0273289928845662,1772,32,0.01805869074492099,0.04911440441093262,Yellow,-0.026725879614610253,9,0.0273289928845662,1763,32,0.018150879183210438,0.052978755954987355,Yellow,9.21884382894464e-05
Chronos-Small,NIKKEI,0.05,0.020346689343231188,1772,69,0.03893905191873589,0.026488800890933084,Red,-0.02775894906691056,9,0.020346689343231188,1763,68,0.038570618264322176,0.022008952813034055,Red,0.00036843365441371206
Chronos-Small,NIKKEI,0.1,0.014394344410635699,1772,151,0.08521444695259593,0.03373021369450391,Red,-0.029581934494425945,9,0.014394344410635699,1763,147,0.08338060124787294,0.016946268394784303,Red,0.001833845704722989
Chronos-Small,SP500,0.01,0.03116672240790403,1824,24,0.013157894736842105,0.1960762898764311,Green,-0.06372705377658448,9,0.03116672240790403,1815,24,0.013223140495867768,0.18847943117148125,Green,6.524575902566374e-05
Chronos-Small,SP500,0.025,0.022810506345910763,1824,54,0.029605263157894735,0.2206740739770071,Yellow,-0.06411820155046567,9,0.022810506345910763,1815,53,0.029201101928374655,0.26394478246193487,Yellow,0.00040416122952008013
Chronos-Small,SP500,0.05,0.016153410329474274,1824,99,0.054276315789473686,0.4082044025887889,Red,-0.06431102704607324,9,0.016153410329474274,1815,95,0.05234159779614325,0.6495375212533152,Red,0.0019347179933304343
Chronos-Small,SP500,0.1,0.010558157622847744,1824,206,0.11293859649122807,0.07053001974642625,Red,-0.06624943673900896,9,0.010558157622847744,1815,200,0.11019283746556474,0.15371417980712532,Red,0.002745759025663333
Chronos-Small,STOXX,0.01,0.034435598743315726,1498,7,0.004672897196261682,0.020703486420167283,Green,-0.0018250568793757832,9,0.034435598743315726,1489,7,0.0047011417058428475,0.021880791250380338,Green,2.8244509581165644e-05
Chronos-Small,STOXX,0.025,0.02459260659698359,1498,20,0.01335113484646195,0.0015512868049941675,Green,-0.0024750590023283467,9,0.02459260659698359,1489,19,0.012760241773002015,0.0008534392202189656,Green,0.0005908930734599346
Chronos-Small,STOXX,0.05,0.01782658559899274,1498,52,0.03471295060080107,0.004152538073494583,Yellow,-0.0023579246191282534,9,0.01782658559899274,1489,51,0.03425117528542646,0.0031824499033188403,Yellow,0.000461775315374606
Chronos-Small,STOXX,0.1,0.012017494274294471,1498,104,0.06942590120160214,3.299055914451898e-05,Red,-0.0032968875597289334,9,0.012017494274294471,1489,103,0.06917394224311618,2.9745509485756827e-05,Red,0.00025195895848595384
Chronos-Small,TLT,0.01,0.019462675096885023,1631,29,0.017780502759043533,0.0044265156680401985,Yellow,-0.012010656789118024,9,0.019462675096885023,1622,29,0.017879161528976572,0.004091105970663755,Yellow,9.865876993303893e-05
Chronos-Small,TLT,0.025,0.015405295687346974,1631,60,0.03678724708767627,0.0043385041523807955,Red,-0.01199570068263407,9,0.015405295687346974,1622,60,0.036991368680641186,0.0038415086521134123,Red,0.00020412159296491483
Chronos-Small,TLT,0.05,0.01237761603652233,1631,108,0.06621704475781728,0.004116436244749666,Red,-0.012994160091089007,9,0.01237761603652233,1622,107,0.0659679408138101,0.004816680542175211,Red,0.0002491039440071785
Chronos-Small,TLT,0.1,0.008945161602412613,1631,204,0.12507664009809932,0.0011048987503585739,Red,-0.015493594367788329,9,0.008945161602412613,1622,203,0.12515413070283601,0.0011020875700347155,Red,7.749060473669078e-05
Chronos-Small,USDJPY,0.01,0.016733083111953113,1888,14,0.007415254237288136,0.23681624571911464,Green,-0.18740153740109933,9,0.016733083111953113,1879,14,0.007450771687067589,0.2447832791193154,Green,3.551744977945293e-05
Chronos-Small,USDJPY,0.025,0.01167670305778217,1888,50,0.026483050847457626,0.6826370533038365,Yellow,-0.18608057971383601,9,0.01167670305778217,1879,50,0.026609898882384245,0.6581786678189316,Yellow,0.00012684803492661947
Chronos-Small,USDJPY,0.05,0.00882260795219263,1888,86,0.045550847457627115,0.36813533568827805,Red,-0.1848704745786797,9,0.00882260795219263,1879,85,0.04523682810005322,0.33594375992922076,Red,0.0003140193575738928
Chronos-Small,USDJPY,0.1,0.006430718234048728,1888,160,0.0847457627118644,0.02364098007290727,Red,-0.1851571331834403,9,0.006430718234048728,1879,159,0.0846194784459819,0.022805207029073515,Red,0.00012628426588250086
Chronos-Small,WTI,0.01,0.05519727078867386,1772,45,0.025395033860045147,4.931306063493679e-08,Yellow,-0.02765461901034501,9,0.05519727078867386,1763,45,0.025524673851389675,4.260924468812988e-08,Yellow,0.00012963999134452814
Chronos-Small,WTI,0.025,0.041691023415143004,1772,77,0.04345372460496614,6.424932283644047e-06,Red,-0.0282760599542307,9,0.041691023415143004,1763,77,0.04367555303460011,5.362408100006988e-06,Red,0.00022182842963397453
Chronos-Small,WTI,0.05,0.03252716921685768,1772,127,0.0716704288939052,8.091862229242519e-05,Red,-0.030659140890865615,9,0.03252716921685768,1763,127,0.07203630175836642,6.48456002484421e-05,Red,0.000365872864461228
Chronos-Small,WTI,0.1,0.022747609389047595,1772,234,0.13205417607223477,1.636815639682876e-05,Red,-0.03335764898314845,9,0.022747609389047595,1763,233,0.13216108905275098,1.6160499845208065e-05,Red,0.00010691298051621057
Chronos-Mini,ASX200,0.01,0.025212723744431523,1833,19,0.010365521003818877,0.8757598217094379,Green,-0.028534920011647057,9,0.025212723744431523,1824,19,0.010416666666666666,0.859006300282899,Green,5.1145662847789514e-05
Chronos-Mini,ASX200,0.025,0.019337280238086046,1833,46,0.025095471903982543,0.9791259831060907,Yellow,-0.029210217588469086,9,0.019337280238086046,1824,46,0.025219298245614034,0.9522318071209301,Yellow,0.00012382634163149095
Chronos-Mini,ASX200,0.05,0.014537099320782771,1833,97,0.05291871249318058,0.5698995316053507,Red,-0.030987149836933306,9,0.014537099320782771,1824,97,0.05317982456140351,0.5372207439516083,Red,0.00026111206822292815
Chronos-Mini,ASX200,0.1,0.009912570208203788,1833,183,0.09983633387888707,0.9813609107742821,Red,-0.03014546938778087,9,0.009912570208203788,1824,181,0.09923245614035088,0.9128907788670744,Red,0.0006038777385361932
Chronos-Mini,AUDUSD,0.01,0.022505440541051823,1395,1,0.0007168458781362007,5.232900054830125e-06,Green,-0.05098851649740496,9,0.022505440541051823,1386,1,0.0007215007215007215,5.712664244983401e-06,Green,4.654843364520784e-06
Chronos-Mini,AUDUSD,0.025,0.01512012216368161,1395,11,0.007885304659498209,1.815129868076859e-06,Green,-0.049162886188760815,9,0.01512012216368161,1386,11,0.007936507936507936,2.136012615561178e-06,Green,5.120327700972732e-05
Chronos-Mini,AUDUSD,0.05,0.011428329240550985,1395,38,0.02724014336917563,2.0987904680858094e-05,Yellow,-0.04910776425771667,9,0.011428329240550985,1386,38,0.027417027417027416,2.6232965111838702e-05,Yellow,0.00017688404785178719
Chronos-Mini,AUDUSD,0.1,0.008445288258781733,1395,100,0.07168458781362007,0.00022012201780696738,Red,-0.05131883018717643,9,0.008445288258781733,1386,100,0.07215007215007214,0.00029562084793066656,Red,0.00046548433645207665
Chronos-Mini,BOVESPA,0.01,0.043729029913938094,1794,8,0.004459308807134894,0.00808717984671481,Green,-0.015763586012010226,9,0.043729029913938094,1785,8,0.004481792717086834,0.008553253575401487,Green,2.2483909951940412e-05
Chronos-Mini,BOVESPA,0.025,0.032192756305299594,1794,20,0.011148272017837236,2.522184246400716e-05,Green,-0.017618254500406313,9,0.032192756305299594,1785,20,0.011204481792717087,2.8816810656917546e-05,Green,5.620977487985103e-05
Chronos-Mini,BOVESPA,0.05,0.026083303119124518,1794,41,0.022853957636566332,4.089135807738842e-09,Yellow,-0.01757986741890777,9,0.026083303119124518,1785,41,0.02296918767507003,5.3034887592673385e-09,Yellow,0.00011523003850369765
Chronos-Mini,BOVESPA,0.1,0.0184446181602486,1794,107,0.05964325529542921,9.591968330724399e-10,Red,-0.0175781002146593,9,0.0184446181602486,1785,107,0.05994397759103642,1.4359170519284703e-09,Red,0.00030072229560720865
Chronos-Mini,BTC,0.01,0.1093308046365461,1107,1,0.0009033423667570009,8.590099648342342e-05,Green,-0.03652743993171193,8,0.1093308046365461,1099,1,0.0009099181073703367,9.281668532901133e-05,Green,6.5757406133358336e-06
Chronos-Mini,BTC,0.025,0.08042170623539678,1107,3,0.0027100271002710027,1.4665116898626707e-09,Green,-0.03684515340186128,8,0.08042170623539678,1099,3,0.00272975432211101,1.765378510043547e-09,Green,1.97272218400075e-05
Chronos-Mini,BTC,0.05,0.05817831883005781,1107,15,0.013550135501355014,5.308831152461835e-11,Green,-0.03531149481978923,8,0.05817831883005781,1099,14,0.012738853503184714,1.779687508474126e-11,Green,0.0008112819981703004
Chronos-Mini,BTC,0.1,0.036634030350315594,1107,54,0.04878048780487805,4.150823018633787e-10,Red,-0.03435794738243605,8,0.036634030350315594,1099,53,0.048225659690627844,2.9480962115968623e-10,Red,0.0005548281142502068
Chronos-Mini,CBU0,0.01,0.008317245147305714,976,29,0.02971311475409836,5.53471821596041e-07,Yellow,0.011138743456280912,5,0.008317245147305714,971,29,0.029866117404737384,4.984530084239935e-07,Yellow,0.0001530026506390246
Chronos-Mini,CBU0,0.025,0.006419924516903264,976,57,0.0584016393442623,1.1004701372385739e-08,Red,0.015368104291713291,5,0.006419924516903264,971,56,0.057672502574665295,2.272550947424179e-08,Red,0.0007291367695970025
Chronos-Mini,CBU0,0.05,0.00486088460174261,976,98,0.10040983606557377,1.5886381099505797e-10,Red,0.018539093927187254,5,0.00486088460174261,971,97,0.09989701338825953,2.59062549190503e-10,Red,0.0005128226773142425
Chronos-Mini,CBU0,0.1,0.003398918254054633,976,170,0.17418032786885246,1.528444038001453e-12,Red,0.013794334684057588,5,0.003398918254054633,971,169,0.17404737384140062,1.8948176361277547e-12,Red,0.00013295402745183704
Chronos-Mini,DJCI,0.01,0.019775894804161705,693,19,0.027417027417027416,0.00014783279555086182,Yellow,-0.093221362139805,8,0.019775894804161705,685,19,0.027737226277372264,0.00012697065905298288,Yellow,0.00032019886034484815
Chronos-Mini,DJCI,0.025,0.015725461869628157,693,32,0.046176046176046176,0.0013738867259224241,Red,-0.09571827185544127,8,0.015725461869628157,685,32,0.04671532846715328,0.001133103667911417,Red,0.0005392822911071057
Chronos-Mini,DJCI,0.05,0.012506655414877884,693,46,0.06637806637806638,0.059030117836385676,Red,-0.09814826139547365,8,0.012506655414877884,685,46,0.06715328467153285,0.04976698993513673,Red,0.0007752182934664675
Chronos-Mini,DJCI,0.1,0.009226046652890788,693,82,0.11832611832611832,0.11697470528305554,Red,-0.10271034310451185,8,0.009226046652890788,685,82,0.11970802919708029,0.09432167635183131,Red,0.0013819108709619693
Chronos-Mini,ETH,0.01,0.1312263188759762,762,3,0.003937007874015748,0.05522590830673757,Green,-0.04468234809769433,8,0.1312263188759762,754,3,0.003978779840848806,0.05855322295470311,Green,4.17719668330584e-05
Chronos-Mini,ETH,0.025,0.08402311625454795,762,11,0.014435695538057743,0.042753312932437004,Green,-0.04329784624349479,8,0.08402311625454795,754,11,0.014588859416445624,0.04732100607041467,Green,0.0001531638783878811
Chronos-Mini,ETH,0.05,0.06449228940140433,762,29,0.03805774278215223,0.11496208970108435,Red,-0.043203622481238754,8,0.06449228940140433,754,29,0.038461538461538464,0.1303681304177221,Red,0.00040379567938623323
