model,asset,w,k,is_max,n,mean_shift,sd_shift,pi_hat
Moirai-2.0,SP500,500,496,0,5578,0.005639704537258956,0.0058492889678165,0.013087128002868412
Moirai-2.0,STOXX,125,125,1,4493,0.011328566880364767,0.0173478592062215,0.011128421989761852
Moirai-2.0,STOXX,250,249,0,4493,0.008471498233190204,0.009799118310236082,0.010015579790785666
Moirai-2.0,STOXX,500,496,0,4493,0.0060356596945610776,0.004990535639915968,0.011796127309147563
Moirai-2.0,TLT,125,125,1,4934,0.0037966711049197384,0.007020312728547412,0.008107012565869477
Moirai-2.0,TLT,250,249,0,4934,0.00261173570724503,0.005228888283142081,0.008512363194162952
Moirai-2.0,TLT,500,496,0,4934,0.0007374579988562847,0.002394443912772133,0.011755168220510741
Moirai-2.0,USDJPY,125,125,1,5791,0.00773490566741016,0.017024776742200112,0.00846140562942497
Moirai-2.0,USDJPY,250,249,0,5791,0.006724130831168111,0.01223829462077328,0.009324814367121395
Moirai-2.0,USDJPY,500,496,0,5791,0.0029929570344740778,0.0039887879074456825,0.011742358832671386
Moirai-2.0,WTI,125,125,1,5404,0.01784188052706399,0.03683586955645012,0.00999259807549963
Moirai-2.0,WTI,250,249,0,5404,0.01753594061415734,0.038148931605616436,0.010547742413027387
Moirai-2.0,WTI,500,496,0,5404,0.008385470744695938,0.013868085564081069,0.011658031088082901
Moirai-1.1,ASX200,125,125,1,5609,0.006713375821914859,0.011901165186560324,0.007844535567837404
Moirai-1.1,ASX200,250,249,0,5609,0.005017095824533589,0.008302211345769733,0.009983954359065787
Moirai-1.1,ASX200,500,496,0,5609,0.003039671717062532,0.004871832709119962,0.01212337315029417
Moirai-1.1,AUDUSD,125,125,1,4147,0.0024642119717044023,0.005703901332684538,0.007234145165179648
Moirai-1.1,AUDUSD,250,249,0,4147,0.0011614304956230701,0.0025958516046279564,0.006993006993006993
Moirai-1.1,AUDUSD,500,496,0,4147,0.0003075422609354582,0.00329839299655954,0.010610079575596816
Moirai-1.1,BOVESPA,125,125,1,5480,0.011036548991917148,0.019073970217675904,0.009306569343065693
Moirai-1.1,BOVESPA,250,249,0,5480,0.00904410480680256,0.016693655658206803,0.008394160583941606
Moirai-1.1,BOVESPA,500,496,0,5480,0.00717616022266575,0.013191513174207734,0.01167883211678832
Moirai-1.1,BTC,125,125,1,3188,0.047290673959358466,0.07367478548912663,0.008469259723964869
Moirai-1.1,BTC,250,249,0,3188,0.03175311000936971,0.019469634053052107,0.008469259723964869
Moirai-1.1,BTC,500,496,0,3188,0.02109019279302202,0.009900653934539216,0.010037641154328732
Moirai-1.1,CBU0,125,125,1,2753,0.00197510650302643,0.003724467166296996,0.008354522339266255
Moirai-1.1,CBU0,250,249,0,2753,0.0010554622889892523,0.0020190312558912666,0.006175081729022884
Moirai-1.1,CBU0,500,496,0,2753,0.0005329564209026067,0.0016196538067624114,0.007991282237559027
Moirai-1.1,DJCI,125,125,1,1810,0.007919834040595073,0.00854637400809674,0.0077348066298342545
Moirai-1.1,DJCI,250,249,0,1810,0.006164278007487622,0.007683363960389925,0.0066298342541436465
Moirai-1.1,DJCI,500,496,0,1810,0.0022595681539128195,0.002208353261167647,0.010497237569060774
Moirai-1.1,ETH,125,125,1,2038,0.04878904268497905,0.042733109046140264,0.007360157016683023
Moirai-1.1,ETH,250,249,0,2038,0.036720188259886155,0.028368198779137085,0.007850834151128557
Moirai-1.1,ETH,500,496,0,2038,0.016531278617974817,0.009880405233031518,0.012757605495583905
Moirai-1.1,EURUSD,125,125,1,4771,0.0075455875710863,0.022633870238377218,0.010270383567386292
Moirai-1.1,EURUSD,250,249,0,4771,0.005743713251147991,0.01718702832802357,0.009012785579543072
Moirai-1.1,EURUSD,500,496,0,4771,0.0023939697580748274,0.009603436654740375,0.01341437853699434
Moirai-1.1,FCHI,125,125,1,5686,0.010238160568287458,0.016374917211812782,0.008969398522687301
Moirai-1.1,FCHI,250,249,0,5686,0.007600891150998457,0.008303165039474479,0.008793527963418923
Moirai-1.1,FCHI,500,496,0,5686,0.0055997829701785505,0.006050874031065909,0.010728104115371086
Moirai-1.1,FTSE100,125,125,1,5608,0.008159300098948642,0.013242266761787556,0.00962910128388017
Moirai-1.1,FTSE100,250,249,0,5608,0.00599597886439449,0.007027895568520689,0.008737517831669045
Moirai-1.1,FTSE100,500,496,0,5608,0.004107623192579082,0.005634750940719722,0.011412268188302425
Moirai-1.1,GBPUSD,125,125,1,4783,0.004986180748493892,0.009628097195909348,0.008781099728204057
Moirai-1.1,GBPUSD,250,249,0,4783,0.002557825630433202,0.0038354348046984936,0.008572025925151579
Moirai-1.1,GBPUSD,500,496,0,4783,0.0013298623968683219,0.002293416302232314,0.012335354380096175
Moirai-1.1,GDAXI,125,125,1,5642,0.010341661747247087,0.018010373290431363,0.008330379298121233
Moirai-1.1,GDAXI,250,249,0,5642,0.007531818741002905,0.009250628781421504,0.009039347749025168
Moirai-1.1,GDAXI,500,496,0,5642,0.004788235179439867,0.006042076853544732,0.01240694789081886
Moirai-1.1,GOLD,125,125,1,5397,0.012445568803704848,0.01432623061499631,0.008337965536409116
Moirai-1.1,GOLD,250,249,0,5397,0.00973334601217323,0.00906748408739184,0.009449694274596998
Moirai-1.1,GOLD,500,496,0,5397,0.00565137905503596,0.004164766673739875,0.013155456735223272
Moirai-1.1,HSI,125,125,1,5444,0.011332858138877749,0.020583559939708184,0.008633357825128581
Moirai-1.1,HSI,250,249,0,5444,0.007911247368661995,0.013056307565856682,0.009368111682586333
Moirai-1.1,HSI,500,496,0,5444,0.0036980725731023613,0.004330142157516417,0.010837619397501837
Moirai-1.1,IBGL,125,125,1,3586,0.007366786976975361,0.016949354202739454,0.006692693809258227
Moirai-1.1,IBGL,250,249,0,3586,0.0040279026710254625,0.005917390316354579,0.008365867261572783
Moirai-1.1,IBGL,500,496,0,3586,0.0021594521161425262,0.0028954853640885893,0.011154489682097044
Moirai-1.1,ICLN,125,125,1,3447,0.011859640978147694,0.018560171549840694,0.007542790832608065
Moirai-1.1,ICLN,250,249,0,3447,0.010601689833249146,0.017031860012831638,0.007542790832608065
Moirai-1.1,ICLN,500,496,0,3447,0.005588814621381967,0.01294165001796111,0.012184508268059183
Moirai-1.1,NATGAS,125,125,1,5402,0.023287852245361923,0.037746851795049656,0.008515364679748241
Moirai-1.1,NATGAS,250,249,0,5402,0.01323378683711078,0.021784809725673066,0.00777489818585709
Moirai-1.1,NATGAS,500,496,0,5402,0.0049232927226701305,0.010746688755664327,0.010921880784894483
Moirai-1.1,NIFTY,125,125,1,3526,0.008629014412012562,0.018134668556930352,0.009075439591605219
Moirai-1.1,NIFTY,250,249,0,3526,0.006276324596561592,0.016445901027355575,0.01020986954055587
Moirai-1.1,NIFTY,500,496,0,3526,0.0024165990024097067,0.006116778048899178,0.010493477027793534
Moirai-1.1,NIKKEI,125,125,1,5406,0.012918794263632795,0.01863971678316719,0.008694043655197927
Moirai-1.1,NIKKEI,250,249,0,5406,0.011089904646430991,0.014402821772967122,0.009988901220865706
Moirai-1.1,NIKKEI,500,496,0,5406,0.006170266050635295,0.005014627212362406,0.012393636699963004
Moirai-1.1,SP500,125,125,1,5578,0.009993932268584199,0.018480717120705616,0.00914306202940122
Moirai-1.1,SP500,250,249,0,5578,0.008541870263685029,0.013087016091060735,0.010935819290068125
Moirai-1.1,SP500,500,496,0,5578,0.006187247790699112,0.008607723266147465,0.013804230907135173
Moirai-1.1,STOXX,125,125,1,4493,0.009710141491797658,0.015742829620486197,0.009125306031604719
Moirai-1.1,STOXX,250,249,0,4493,0.006989531931207264,0.008465670146853625,0.00979301135099043
Moirai-1.1,STOXX,500,496,0,4493,0.00528683249114346,0.0065659484580647305,0.01046071667037614
Moirai-1.1,TLT,125,125,1,4934,0.004538007177942063,0.0089144658253604,0.009120389136603162
Moirai-1.1,TLT,250,249,0,4934,0.003699533036777091,0.008909568345609737,0.009323064450749898
Moirai-1.1,TLT,500,496,0,4934,0.00030531541427990336,0.0015781297740750703,0.010133765707336847
Moirai-1.1,USDJPY,125,125,1,5791,0.007109998502138477,0.021351410560949836,0.008288723881885684
Moirai-1.1,USDJPY,250,249,0,5791,0.005365960517802446,0.013853611776796844,0.009670177862199966
Moirai-1.1,USDJPY,500,496,0,5791,0.0017906340737872495,0.003510278551227286,0.013469176308064238
Moirai-1.1,WTI,125,125,1,5404,0.017564987435859047,0.03416857591414762,0.009622501850481125
Moirai-1.1,WTI,250,249,0,5404,0.01569406944146347,0.032495370307348254,0.009437453737971873
Moirai-1.1,WTI,500,496,0,5404,0.007118645694982129,0.013052757328011958,0.012953367875647668
Lag-Llama,ASX200,125,125,1,5609,0.011140325026356278,0.012462862352804235,0.008022820467106437
Lag-Llama,ASX200,250,249,0,5609,0.01095215353419922,0.010805464824551601,0.009627384560527722
Lag-Llama,ASX200,500,496,0,5609,0.007847442048264201,0.004945650287123244,0.014084507042253521
Lag-Llama,AUDUSD,125,125,1,4147,0.006767676532437053,0.007804291167738448,0.008922112370388232
Lag-Llama,AUDUSD,250,249,0,4147,0.005366751167028007,0.0035664102273115002,0.009404388714733543
Lag-Llama,AUDUSD,500,496,0,4147,0.004476493729631197,0.0035537340381990934,0.009163250542560888
Lag-Llama,BOVESPA,125,125,1,5480,0.018301109998398353,0.01907088094723338,0.009306569343065693
Lag-Llama,BOVESPA,250,249,0,5480,0.015769374895411425,0.01609791379599682,0.009124087591240875
Lag-Llama,BOVESPA,500,496,0,5480,0.012227813093690393,0.011306365211926786,0.011861313868613138
Lag-Llama,BTC,125,125,1,3188,0.05971405235202405,0.07760022260639686,0.008155583437892095
Lag-Llama,BTC,250,249,0,3188,0.04166215839683873,0.025238822048356153,0.0075282308657465494
Lag-Llama,BTC,500,496,0,3188,0.032621417515761274,0.016254384668548505,0.009410288582183186
Lag-Llama,CBU0,125,125,1,2753,0.003655883042662041,0.002618491240230718,0.007991282237559027
Lag-Llama,CBU0,250,249,0,2753,0.003573244811630707,0.001795594730717142,0.007628042135851798
Lag-Llama,CBU0,500,496,0,2753,0.0029494277756607,0.0013198356565132699,0.010533962949509626
Lag-Llama,DJCI,125,125,1,1810,0.010861418670412277,0.009278007594397364,0.0060773480662983425
Lag-Llama,DJCI,250,249,0,1810,0.008483584284325397,0.006155236747150306,0.009392265193370166
Lag-Llama,DJCI,500,496,0,1810,0.005651804936322174,0.002953477601351473,0.013259668508287293
Lag-Llama,ETH,125,125,1,2038,0.0636973359094601,0.05855767734756701,0.008832188420019628
Lag-Llama,ETH,250,249,0,2038,0.04722197888603841,0.031061263385428084,0.007360157016683023
Lag-Llama,ETH,500,496,0,2038,0.03956246527268711,0.019307869130631407,0.010304219823356232
Lag-Llama,EURUSD,125,125,1,4771,0.00571675086645588,0.005539629302680924,0.007755187591699853
Lag-Llama,EURUSD,250,249,0,4771,0.0049048891416001526,0.004207339803210046,0.009851184238105219
Lag-Llama,EURUSD,500,496,0,4771,0.0031404126352669874,0.0023496803311323635,0.015091175854118634
Lag-Llama,FCHI,125,125,1,5686,0.014213990089246313,0.019245507948246268,0.008617657404150545
Lag-Llama,FCHI,250,249,0,5686,0.012754681055829954,0.011732956408865224,0.009848751319029195
Lag-Llama,FCHI,500,496,0,5686,0.01121529838967492,0.009857195436096873,0.013366162504396765
Lag-Llama,FTSE100,125,125,1,5608,0.011194295042697986,0.0158090790823807,0.010164051355206847
Lag-Llama,FTSE100,250,249,0,5608,0.009345758934795289,0.008330376086557583,0.009985734664764621
Lag-Llama,FTSE100,500,496,0,5608,0.00867633711574472,0.007609462249128179,0.013017118402282453
Lag-Llama,GBPUSD,125,125,1,4783,0.007120015848281071,0.00950018559989271,0.010035542546518922
Lag-Llama,GBPUSD,250,249,0,4783,0.005520459291606836,0.0042376853459926795,0.00940832113736149
Lag-Llama,GBPUSD,500,496,0,4783,0.004264378630478007,0.002349417755484508,0.011499059167886265
Lag-Llama,GDAXI,125,125,1,5642,0.014002585303491655,0.018521549106390717,0.0077986529599432825
Lag-Llama,GDAXI,250,249,0,5642,0.012037279006891605,0.011627554741052593,0.011166253101736972
Lag-Llama,GDAXI,500,496,0,5642,0.011071253743360472,0.008778132287263525,0.014533853243530664
Lag-Llama,GOLD,125,125,1,5397,0.015791777450171216,0.01505241496787705,0.009264406151565685
Lag-Llama,GOLD,250,249,0,5397,0.013239745078252459,0.008785681086041205,0.010005558643690939
Lag-Llama,GOLD,500,496,0,5397,0.010284438927953388,0.00531858974102101,0.011858439874004076
Lag-Llama,HSI,125,125,1,5444,0.015879326135938905,0.01909571835289468,0.009368111682586333
Lag-Llama,HSI,250,249,0,5444,0.011983152353664943,0.009338443904847102,0.009735488611315209
Lag-Llama,HSI,500,496,0,5444,0.010381746995844075,0.007116762804454928,0.011939750183688464
Lag-Llama,IBGL,125,125,1,3586,0.011451805209797704,0.0190993441213089,0.005577244841048522
Lag-Llama,IBGL,250,249,0,3586,0.0072536290609515695,0.004477690720605633,0.007529280535415505
Lag-Llama,IBGL,500,496,0,3586,0.005878918805396429,0.0027567184062978036,0.010317902955939765
Lag-Llama,ICLN,125,125,1,3447,0.015578910307098232,0.015438435620359979,0.007542790832608065
Lag-Llama,ICLN,250,249,0,3447,0.015141719528173607,0.014616049334830935,0.00899332753118654
Lag-Llama,ICLN,500,496,0,3447,0.012231178289538151,0.011409361641380159,0.013054830287206266
Lag-Llama,NATGAS,125,125,1,5402,0.029802156687634727,0.030438872105703747,0.0136986301369863
Lag-Llama,NATGAS,250,249,0,5402,0.023237547219819486,0.017506074292218506,0.009811181044057756
Lag-Llama,NATGAS,500,496,0,5402,0.01930639434473978,0.012418193898059253,0.011477230655312847
Lag-Llama,NIFTY,125,125,1,3526,0.012964952037173249,0.019779708233316214,0.009642654566080544
Lag-Llama,NIFTY,250,249,0,3526,0.01274733644122659,0.016887794208643316,0.008791832104367556
Lag-Llama,NIFTY,500,496,0,3526,0.007936391491661785,0.005709938295806004,0.01106069200226886
Lag-Llama,NIKKEI,125,125,1,5406,0.016213061061863872,0.01638456215492377,0.010173880873103959
Lag-Llama,NIKKEI,250,249,0,5406,0.015084361066465046,0.01468559601396559,0.010543840177580466
Lag-Llama,NIKKEI,500,496,0,5406,0.01246825753633565,0.010122785861562407,0.012948575656677765
Lag-Llama,SP500,125,125,1,5578,0.012949273238736915,0.016745369925289924,0.010935819290068125
Lag-Llama,SP500,250,249,0,5578,0.013512659538019986,0.016996211134731057,0.010039440659734672
Lag-Llama,SP500,500,496,0,5578,0.009724405738534073,0.009593634755101148,0.013624955181068482
Lag-Llama,STOXX,125,125,1,4493,0.013153401070445919,0.019070058961092144,0.008457600712219007
Lag-Llama,STOXX,250,249,0,4493,0.01051554631399497,0.010396753154726266,0.010238148230580904
Lag-Llama,STOXX,500,496,0,4493,0.010260011686029243,0.008494138867859097,0.0120186957489428
Lag-Llama,TLT,125,125,1,4934,0.00779161684767407,0.0063529650333328256,0.008715038508309687
Lag-Llama,TLT,250,249,0,4934,0.006279911012956381,0.0033930656501170325,0.009120389136603162
Lag-Llama,TLT,500,496,0,4934,0.005061543496040037,0.002197007091370602,0.01114714227807053
Lag-Llama,USDJPY,125,125,1,5791,0.007506648265174637,0.00609716697225008,0.010015541357278536
Lag-Llama,USDJPY,250,249,0,5791,0.006612552962200732,0.004186925215978471,0.009324814367121395
Lag-Llama,USDJPY,500,496,0,5791,0.005104142536536332,0.002976255536807043,0.012087722327749956
Lag-Llama,WTI,125,125,1,5404,0.027172051023304444,0.03919444826357445,0.009622501850481125
Lag-Llama,WTI,250,249,0,5404,0.024722412232804445,0.029656342718597826,0.01073279052553664
Lag-Llama,WTI,500,496,0,5404,0.019045482291445065,0.01681886069529553,0.014433752775721688
GJR-GARCH,ASX200,125,125,1,5871,0.007957587210621269,0.00712207532739402,0.00800545051950264
GJR-GARCH,ASX200,250,249,0,5871,0.006283812650251362,0.005620902899285595,0.00800545051950264
GJR-GARCH,ASX200,500,496,0,5871,0.0041906972504601615,0.0026559281647584036,0.010730710270822688
GJR-GARCH,AUDUSD,125,125,1,4409,0.005407220604783398,0.007733241456809171,0.009072352007257882
GJR-GARCH,AUDUSD,250,249,0,4409,0.0040703443937704946,0.0034832978040545653,0.009299160807439328
GJR-GARCH,AUDUSD,500,496,0,4409,0.0025482845368764947,0.0027231930612423897,0.00997958720798367
GJR-GARCH,BOVESPA,125,125,1,5742,0.011934611323771887,0.013225889928378603,0.0073145245559038665
GJR-GARCH,BOVESPA,250,249,0,5742,0.009043798192930391,0.008133470948505826,0.008185301288749565
GJR-GARCH,BOVESPA,500,496,0,5742,0.0053845669987711234,0.004945413065595614,0.01027516544757924
GJR-GARCH,BTC,125,125,1,3450,0.05678001105511686,0.07218943571779508,0.007246376811594203
GJR-GARCH,BTC,250,249,0,3450,0.03491166877723294,0.01875616884258696,0.007536231884057971
GJR-GARCH,BTC,500,496,0,3450,0.023914230463520862,0.009372913791872061,0.009565217391304347
GJR-GARCH,CBU0,125,125,1,3015,0.0028107995740627063,0.004952927317064733,0.010945273631840797
GJR-GARCH,CBU0,250,249,0,3015,0.001545323790345886,0.002372565463362957,0.010613598673300166
GJR-GARCH,CBU0,500,496,0,3015,0.0008151548339495544,0.0006346050914148385,0.010945273631840797
GJR-GARCH,DJCI,125,125,1,2072,0.007795999386090799,0.007710765273972444,0.009652509652509652
GJR-GARCH,DJCI,250,249,0,2072,0.006055742875275279,0.004527043099554553,0.0111003861003861
GJR-GARCH,DJCI,500,496,0,2072,0.0035729710176030916,0.000954220946483926,0.010135135135135136
GJR-GARCH,ETH,125,125,1,2300,0.05017162030393915,0.041637822993787967,0.00782608695652174
GJR-GARCH,ETH,250,249,0,2300,0.036465388325296395,0.020812860290805455,0.006956521739130435
GJR-GARCH,ETH,500,496,0,2300,0.02479607519828787,0.012534705483379779,0.008695652173913044
GJR-GARCH,EURUSD,125,125,1,5033,0.005254004810396791,0.009046627214810109,0.009537055434134712
GJR-GARCH,EURUSD,250,249,0,5033,0.0038052697713411164,0.005323323216378704,0.01013312139876813
GJR-GARCH,EURUSD,500,496,0,5033,0.0016422611290272508,0.0020016886329482465,0.011523941982912775
GJR-GARCH,FCHI,125,125,1,5948,0.010841580073666491,0.010864757994726906,0.00823806321452589
GJR-GARCH,FCHI,250,249,0,5948,0.007393457813012071,0.0050593140614942226,0.008574310692669805
GJR-GARCH,FCHI,500,496,0,5948,0.005100049842969959,0.0035116290752986645,0.010759919300605245
GJR-GARCH,FTSE100,125,125,1,5870,0.009055485459582983,0.008023740258504075,0.009199318568994889
GJR-GARCH,FTSE100,250,249,0,5870,0.007667525631700712,0.005681111149873147,0.008006814310051107
GJR-GARCH,FTSE100,500,496,0,5870,0.004903399983236544,0.00324091615531355,0.010051107325383305
GJR-GARCH,GBPUSD,125,125,1,5045,0.005895667599910186,0.010793080633858301,0.008721506442021803
GJR-GARCH,GBPUSD,250,249,0,5045,0.003684370071304188,0.003418947002177777,0.009910802775024777
GJR-GARCH,GBPUSD,500,496,0,5045,0.002246236522110391,0.0015106074960164683,0.010901883052527254
GJR-GARCH,GDAXI,125,125,1,5904,0.010803145060857767,0.009721844617567142,0.008638211382113821
GJR-GARCH,GDAXI,250,249,0,5904,0.007942592127385208,0.005270396599511835,0.008807588075880758
GJR-GARCH,GDAXI,500,496,0,5904,0.005366686359027246,0.0034902261616873206,0.011178861788617886
GJR-GARCH,GOLD,125,125,1,5659,0.01263256592318667,0.01265408718851753,0.009188902632974024
GJR-GARCH,GOLD,250,249,0,5659,0.011209451546609376,0.008921088184564331,0.009188902632974024
GJR-GARCH,GOLD,500,496,0,5659,0.006947737196535711,0.004140403787136644,0.010955999293161336
GJR-GARCH,HSI,125,125,1,5706,0.012777625840741444,0.018997323492155754,0.009638976515948125
GJR-GARCH,HSI,250,249,0,5706,0.008049791165116374,0.008884069396312347,0.008937960042060988
GJR-GARCH,HSI,500,496,0,5706,0.0045607683700407435,0.0036149889319114334,0.010339992989835262
GJR-GARCH,IBGL,125,125,1,3848,0.008634092089274821,0.018036819969719512,0.009615384615384616
GJR-GARCH,IBGL,250,249,0,3848,0.0049325003375872666,0.004464249378559813,0.009095634095634096
GJR-GARCH,IBGL,500,496,0,3848,0.0028968674498746996,0.0023521294680864517,0.011174636174636175
GJR-GARCH,ICLN,125,125,1,3709,0.014616181004409977,0.015858575261800772,0.008088433540037746
GJR-GARCH,ICLN,250,249,0,3709,0.011840614308614154,0.008804143332757352,0.007549204637368563
GJR-GARCH,ICLN,500,496,0,3709,0.006190265771242319,0.004101145780152898,0.009975734699379887
GJR-GARCH,NATGAS,125,125,1,5664,0.018937912250395168,0.025245499279268214,0.009887005649717515
GJR-GARCH,NATGAS,250,249,0,5664,0.015022807392557753,0.01991019291367526,0.00759180790960452
GJR-GARCH,NATGAS,500,496,0,5664,0.006381843338695869,0.006880563259544231,0.010063559322033898
GJR-GARCH,NIFTY,125,125,1,3788,0.009382752483821344,0.010810990844048891,0.010559662090813094
GJR-GARCH,NIFTY,250,249,0,3788,0.005976705002122698,0.004890091437913862,0.008183738120380148
GJR-GARCH,NIFTY,500,496,0,3788,0.004019681122217339,0.0028548316582167155,0.011087645195353749
GJR-GARCH,NIKKEI,125,125,1,5668,0.013685525458459096,0.014202202697976642,0.008468595624558928
GJR-GARCH,NIKKEI,250,249,0,5668,0.01101540165661073,0.008399457812530391,0.00899788285109386
GJR-GARCH,NIKKEI,500,496,0,5668,0.006317772641910228,0.004601176914803125,0.011115031757233593
GJR-GARCH,SP500,125,125,1,5840,0.009487552974730319,0.009007616486097006,0.007876712328767124
GJR-GARCH,SP500,250,249,0,5840,0.007693010482054339,0.005123766381970111,0.008561643835616438
GJR-GARCH,SP500,500,496,0,5840,0.005139548107090204,0.0028617676087185112,0.010445205479452055
GJR-GARCH,STOXX,125,125,1,4755,0.010703709691657836,0.009514471769352634,0.009884332281808622
GJR-GARCH,STOXX,250,249,0,4755,0.00833540280931125,0.00523278980305024,0.0077812828601472135
GJR-GARCH,STOXX,500,496,0,4755,0.00527376735828394,0.0032419112493643426,0.010515247108307046
GJR-GARCH,TLT,125,125,1,5196,0.004403689424359771,0.00527266137715965,0.007505773672055427
GJR-GARCH,TLT,250,249,0,5196,0.00304547336736252,0.002616958559463156,0.008468052347959968
GJR-GARCH,TLT,500,496,0,5196,0.0016460845026105243,0.001733163127419753,0.008660508083140877
GJR-GARCH,USDJPY,125,125,1,6053,0.007292023218923441,0.01196578571053381,0.009251610771518256
GJR-GARCH,USDJPY,250,249,0,6053,0.005238317771643353,0.0057221741958161125,0.008095159425078473
GJR-GARCH,USDJPY,500,496,0,6053,0.002735996098371125,0.002978571004128233,0.01057326945316372
GJR-GARCH,WTI,125,125,1,5666,0.023160516226902034,0.03275287305465224,0.009707024355806565
GJR-GARCH,WTI,250,249,0,5666,0.018920088002874265,0.02067294485242926,0.010236498411577833
GJR-GARCH,WTI,500,496,0,5666,0.011959104272583327,0.012282268984930005,0.010589481115425344
GJR-GARCH-t,ASX200,125,125,1,5871,0.007399115100976857,0.0067784114214414996,0.008346107988417647
GJR-GARCH-t,ASX200,250,249,0,5871,0.0057430186153336815,0.005110988190260674,0.008686765457332652
GJR-GARCH-t,ASX200,500,496,0,5871,0.003734369084627141,0.0026005904829442777,0.011071367739737693
GJR-GARCH-t,AUDUSD,125,125,1,4409,0.004861485391849425,0.00767206511297545,0.008845543207076435
GJR-GARCH-t,AUDUSD,250,249,0,4409,0.0036605050378885257,0.0034286653613541493,0.009299160807439328
GJR-GARCH-t,AUDUSD,500,496,0,4409,0.002048661830455065,0.0024841920261334336,0.009752778407802223
GJR-GARCH-t,BOVESPA,125,125,1,5742,0.010949899890508182,0.013188321432798656,0.006792058516196447
GJR-GARCH-t,BOVESPA,250,249,0,5742,0.008560926045618707,0.009802195710153146,0.007836990595611285
GJR-GARCH-t,BOVESPA,500,496,0,5742,0.0040356365492981395,0.0041862688482830245,0.009752699407871821
GJR-GARCH-t,BTC,125,125,1,3450,0.0426622217221936,0.06781728114106728,0.007536231884057971
GJR-GARCH-t,BTC,250,249,0,3450,0.026644009278832897,0.021503999845535013,0.00782608695652174
GJR-GARCH-t,BTC,500,496,0,3450,0.014540798765656334,0.011050798765352657,0.009565217391304347
GJR-GARCH-t,CBU0,125,125,1,3015,0.0029226682661644666,0.005385992947086564,0.010945273631840797
GJR-GARCH-t,CBU0,250,249,0,3015,0.0018743809423506135,0.0042179230237464884,0.008623548922056384
GJR-GARCH-t,CBU0,500,496,0,3015,0.0008737064008231371,0.0014094791943852734,0.009286898839137645
GJR-GARCH-t,DJCI,125,125,1,2072,0.006962074672010673,0.007585068736877798,0.00916988416988417
GJR-GARCH-t,DJCI,250,249,0,2072,0.005365743334870465,0.004624191428471093,0.010135135135135136
GJR-GARCH-t,DJCI,500,496,0,2072,0.0024894315870315235,0.001449635128652143,0.011583011583011582
GJR-GARCH-t,ETH,125,125,1,2300,0.03271633700804175,0.04487000839597275,0.00782608695652174
GJR-GARCH-t,ETH,250,249,0,2300,0.01862075620391695,0.02168874745667174,0.008695652173913044
GJR-GARCH-t,ETH,500,496,0,2300,0.007315833053989404,0.01237715329678275,0.009130434782608696
GJR-GARCH-t,EURUSD,125,125,1,5033,0.004602321552406813,0.00896406675733549,0.009537055434134712
GJR-GARCH-t,EURUSD,250,249,0,5033,0.00314538680820476,0.00625716417721256,0.010331810053645937
GJR-GARCH-t,EURUSD,500,496,0,5033,0.0008235981376217215,0.0016598326643360445,0.012318696602424002
GJR-GARCH-t,FCHI,125,125,1,5948,0.009605935196338565,0.010926688299419559,0.008574310692669805
GJR-GARCH-t,FCHI,250,249,0,5948,0.006152873035966267,0.004813121284048993,0.00941492938802959
GJR-GARCH-t,FCHI,500,496,0,5948,0.0036111736727061894,0.003121876308922207,0.010087424344317418
GJR-GARCH-t,FTSE100,125,125,1,5870,0.007807161945758679,0.007246131968444573,0.009880749574105622
GJR-GARCH-t,FTSE100,250,249,0,5870,0.006522591574436613,0.005246994233783455,0.008517887563884156
GJR-GARCH-t,FTSE100,500,496,0,5870,0.003692034800592053,0.00291297670618025,0.010732538330494038
GJR-GARCH-t,GBPUSD,125,125,1,5045,0.005050141642603898,0.010363559989457954,0.009910802775024777
GJR-GARCH-t,GBPUSD,250,249,0,5045,0.0029625519423777226,0.0029321637331327054,0.010109018830525273
GJR-GARCH-t,GBPUSD,500,496,0,5045,0.0016182091667264484,0.001463747866339319,0.010307234886025769
GJR-GARCH-t,GDAXI,125,125,1,5904,0.009346667791165613,0.00951126216230429,0.008638211382113821
GJR-GARCH-t,GDAXI,250,249,0,5904,0.006549732264977526,0.00522031511106599,0.008468834688346883
GJR-GARCH-t,GDAXI,500,496,0,5904,0.0040676111569859915,0.0030803618970336698,0.011348238482384823
GJR-GARCH-t,GOLD,125,125,1,5659,0.010028224196108477,0.01222788473319199,0.009542321965011487
GJR-GARCH-t,GOLD,250,249,0,5659,0.008914926555979379,0.008293151708375236,0.009542321965011487
GJR-GARCH-t,GOLD,500,496,0,5659,0.004672254497298318,0.0037408347889492967,0.010955999293161336
GJR-GARCH-t,HSI,125,125,1,5706,0.010938888968073547,0.019223910483877813,0.010164738871363477
GJR-GARCH-t,HSI,250,249,0,5706,0.006193777105164797,0.00900508668078263,0.009113214160532773
GJR-GARCH-t,HSI,500,496,0,5706,0.002537762441593924,0.0034754392443934663,0.010339992989835262
GJR-GARCH-t,IBGL,125,125,1,3848,0.007556270159740534,0.016026759251420754,0.009355509355509356
GJR-GARCH-t,IBGL,250,249,0,3848,0.0037539444165818323,0.003951992297003168,0.009615384615384616
GJR-GARCH-t,IBGL,500,496,0,3848,0.0017621433992663234,0.0018054406851382755,0.010914760914760915
GJR-GARCH-t,ICLN,125,125,1,3709,0.012842850285510769,0.01617838997075705,0.00862766244270693
