model,asset,method,calibration_scale,n_test,viol,pihat,p_kup,p_ind,p_cc,lr_uc,lr_ind,QS,width,TL,normalised_QS
Moirai-1.1,ASX200,State-L1,0.0098791339619696,1868,26.0,0.0139186295503211,0.1080540346730911,0.0520024355618838,0.0416242582197011,2.582453885274525,3.77569041750155,0.0003880130511655,0.027401379575179,Green,0.03927601879468207
Moirai-1.1,ASX200,State-L1-clipped,0.0098791339619696,1868,26.0,0.0139186295503211,0.1080540346730911,0.0520024355618838,0.0416242582197011,2.582453885274525,3.77569041750155,0.0003881885770647,0.027397619977249,Green,0.03929378613136115
Moirai-1.1,ASX200,POT-Shift,0.0098791339619696,1868,26.0,0.0139186295503211,0.1080540346730911,0.0520024355618838,0.0416242582197011,2.582453885274525,3.77569041750155,0.000399963481407,0.027391756213995,Green,0.04048568254532095
Moirai-1.1,ASX200,POT-Vol,0.0098791339619696,1868,27.0,0.0144539614561027,0.0696948326673651,0.060802161997568,0.0332806099668781,3.290192925464062,3.515367744266769,0.0003789188669614,0.0274384132552306,Green,0.03835547411545121
Moirai-1.1,ASX200,Loss-gate,0.0098791339619696,1868,40.0,0.0214132762312633,1.680583741231791e-05,0.0623685856133981,1.6751272999566342e-05,18.52082065718411,3.4732519480297697,0.0004174644944731,0.0251524919189704,Yellow,0.04225719542625478
Moirai-1.1,ASX200,Past-minimum,0.0098791339619696,1868,26.0,0.0139186295503211,0.1080540346730911,0.0520024355618838,0.0416242582197011,2.582453885274525,3.77569041750155,0.0003716179632516,0.0280044052269737,Green,0.03761645147056095
Moirai-1.1,ASX200,DtACI-projected-seed,0.0098791339619696,1868,25.0,0.0133832976445396,0.162291607714315,0.3442201265764292,0.2408221298560508,1.9527426748780885,0.8946506618710828,0.0003781095826589,0.0299642981163505,Green,0.03827355556817618
Moirai-1.1,ASX200,Raw,0.0098791339619696,1868,40.0,0.0214132762312633,1.680583741231791e-05,0.0623685856133981,1.6751272999566342e-05,18.52082065718411,3.4732519480297697,0.0004174644944731,0.0251524919189704,Yellow,0.04225719542625478
Moirai-1.1,ASX200,Shift-CP,0.0098791339619696,1868,26.0,0.0139186295503211,0.1080540346730911,0.0520024355618838,0.0416242582197011,2.582453885274525,3.77569041750155,0.0004009666017294,0.0271357686781729,Green,0.040587221842820265
Moirai-1.1,ASX200,Shift-ERM,0.0098791339619696,1868,29.0,0.0155246252676659,0.0264163751252312,0.0814290623856555,0.018641762205462,4.92855649548429,3.0361453750628584,0.0004022481749608,0.0268751434214068,Green,0.04071694710379288
Moirai-1.1,ASX200,Vol-CP,0.0098791339619696,1868,27.0,0.0144539614561027,0.0696948326673651,0.060802161997568,0.0332806099668781,3.290192925464062,3.515367744266769,0.0003784410434265,0.0274741174414366,Green,0.038307107169852604
Moirai-1.1,ASX200,Vol-ERM,0.0098791339619696,1868,25.0,0.0133832976445396,0.162291607714315,0.0441432510605663,0.0496921474497709,1.9527426748780885,4.05107403984448,0.000367520381041,0.0283309585178723,Green,0.03720168007193695
Moirai-1.1,ASX200,State2-ERM,0.0098791339619696,1868,26.0,0.0139186295503211,0.1080540346730911,0.0520024355618838,0.0416242582197011,2.582453885274525,3.77569041750155,0.0003792917581773,0.0281331523187008,Green,0.03839321944994465
Moirai-1.1,ASX200,State4-ERM,0.0098791339619696,1868,27.0,0.0144539614561027,0.0696948326673651,0.4061283076301309,0.1366749919014859,3.290192925464062,0.6901060614457037,0.0003542665513019,0.0275360903717653,Green,0.0358600817304101
Moirai-1.1,ASX200,Rolling250,0.0098791339619696,1868,16.0,0.0085653104925053,0.5228788321262499,0.1257590691263792,0.2525489846167731,0.4082111932359966,2.344088907963453,0.0003924480996662,0.0324863099253118,Green,0.039724949694675236
Moirai-1.1,ASX200,Rolling500,0.0098791339619696,1868,22.0,0.0117773019271948,0.4527008540074843,0.2597950939013855,0.3997705049250113,0.5638807193058692,1.2698485491182794,0.0004091282442119,0.0319223508093025,Green,0.04141337143385919
Moirai-1.1,ASX200,Selected-rolling,0.0098791339619696,1868,16.0,0.0085653104925053,0.5228788321262499,0.1257590691263792,0.2525489846167731,0.4082111932359966,2.344088907963453,0.0003924480996662,0.0324863099253118,Green,0.039724949694675236
Moirai-1.1,ASX200,Gate-selected-rolling,0.0098791339619696,1868,16.0,0.0085653104925053,0.5228788321262499,0.1257590691263792,0.2525489846167731,0.4082111932359966,2.344088907963453,0.0003924480996662,0.0324863099253118,Green,0.039724949694675236
Moirai-1.1,ASX200,ACI-existing,0.0098791339619696,1868,21.0,0.0112419700214132,0.5968258421889636,0.2341098811540199,0.428372233431041,0.2798098997988107,1.415715614392866,0.000393170950598,0.0315891717915989,Green,0.03979811915817099
Moirai-1.1,ASX200,DtACI-projected-expected,0.0098791339619696,1868,26.504106544500058,0.0141884938675053,,,,,,0.0003847348453713,0.0297801020941146,,0.03894418750189673
Moirai-1.1,AUDUSD,State-L1,0.008368413515667,1430,12.0,0.0083916083916083,0.5295446157667798,0.6521112498380139,0.7413688270574746,0.3952653459697197,0.2032487244320577,0.0002291914457367,0.0184364048135327,Green,0.027387681704258184
Moirai-1.1,AUDUSD,State-L1-clipped,0.008368413515667,1430,12.0,0.0083916083916083,0.5295446157667798,0.6521112498380139,0.7413688270574746,0.3952653459697197,0.2032487244320577,0.0002291914457367,0.0184364048135327,Green,0.027387681704258184
Moirai-1.1,AUDUSD,POT-Shift,0.008368413515667,1430,7.0,0.0048951048951048,0.0312953769392283,0.7929197661759546,0.0951023364050731,4.636686187087145,0.0689172966246332,0.0002295020570157,0.0192094653102962,Green,0.027424798808762935
Moirai-1.1,AUDUSD,POT-Vol,0.008368413515667,1430,8.0,0.0055944055944055,0.0678242749811828,0.7640781629107758,0.1804156305286785,3.334906176640688,0.0900778861156084,0.0002303143448382,0.0192804021629777,Green,0.027521864736609267
Moirai-1.1,AUDUSD,Loss-gate,0.008368413515667,1430,11.0,0.0076923076923076,0.3606373726946856,0.6795218156059621,0.6046118673938388,0.835672519434933,0.1706646172148396,0.0002269124317949,0.0182805578355983,Green,0.027115346459646607
Moirai-1.1,AUDUSD,Past-minimum,0.008368413515667,1430,11.0,0.0076923076923076,0.3606373726946856,0.6795218156059621,0.6046118673938388,0.835672519434933,0.1706646172148396,0.0002269124317949,0.0182805578355983,Green,0.027115346459646607
Moirai-1.1,AUDUSD,DtACI-projected-seed,0.008368413515667,1430,18.0,0.0125874125874125,0.3444716134490873,0.497969446982152,0.5083984129045818,0.8937185060169073,0.4592612168175378,0.0002357952008949,0.0177318188214498,Green,0.0281768103898611
Moirai-1.1,AUDUSD,Raw,0.008368413515667,1430,11.0,0.0076923076923076,0.3606373726946856,0.6795218156059621,0.6046118673938388,0.835672519434933,0.1706646172148396,0.0002269124317949,0.0182805578355983,Green,0.027115346459646607
Moirai-1.1,AUDUSD,Shift-CP,0.008368413515667,1430,7.0,0.0048951048951048,0.0312953769392283,0.7929197661759546,0.0951023364050731,4.636686187087145,0.0689172966246332,0.000229274772904,0.0191649425322489,Green,0.027397639047683435
Moirai-1.1,AUDUSD,Shift-ERM,0.008368413515667,1430,7.0,0.0048951048951048,0.0312953769392283,0.7929197661759546,0.0951023364050731,4.636686187087145,0.0689172966246332,0.0002292380691702,0.0191577526227505,Green,0.02739325306296467
Moirai-1.1,AUDUSD,Vol-CP,0.008368413515667,1430,10.0,0.0069930069930069,0.2270003670748157,0.7073428671199954,0.4492157291581639,1.4595585879513298,0.1409454936397338,0.0002286117344482,0.0188915020776803,Green,0.02731840796588296
Moirai-1.1,AUDUSD,Vol-ERM,0.008368413515667,1430,7.0,0.0048951048951048,0.0312953769392283,0.7929197661759546,0.0951023364050731,4.636686187087145,0.0689172966246332,0.0002331989187233,0.0198177925151799,Green,0.027866562555341527
Moirai-1.1,AUDUSD,State2-ERM,0.008368413515667,1430,11.0,0.0076923076923076,0.3606373726946856,0.6795218156059621,0.6046118673938388,0.835672519434933,0.1706646172148396,0.0002332778288079,0.0187911792970716,Green,0.027875992070798942
Moirai-1.1,AUDUSD,State4-ERM,0.008368413515667,1430,11.0,0.0076923076923076,0.3606373726946856,0.6795218156059621,0.6046118673938388,0.835672519434933,0.1706646172148396,0.0002288733717105,0.0183026174954412,Green,0.027349672824127615
Moirai-1.1,AUDUSD,Rolling250,0.008368413515667,1430,13.0,0.009090909090909,0.7256656104722246,0.6251437842889755,0.8345051897118649,0.1231287155964246,0.2387039183073227,0.0002441012033795,0.0197307764720363,Green,0.029169352461192764
Moirai-1.1,AUDUSD,Rolling500,0.008368413515667,1430,14.0,0.0097902097902097,0.9362285372925968,0.5986503283750177,0.8678650592483468,0.0064017540837205,0.277036322121603,0.0002315617668551,0.0179446226286602,Green,0.027670927879170835
Moirai-1.1,AUDUSD,Selected-rolling,0.008368413515667,1430,14.0,0.0097902097902097,0.9362285372925968,0.5986503283750177,0.8678650592483468,0.0064017540837205,0.277036322121603,0.0002315617668551,0.0179446226286602,Green,0.027670927879170835
Moirai-1.1,AUDUSD,Gate-selected-rolling,0.008368413515667,1430,11.0,0.0076923076923076,0.3606373726946856,0.6795218156059621,0.6046118673938388,0.835672519434933,0.1706646172148396,0.0002269124317949,0.0182805578355983,Green,0.027115346459646607
Moirai-1.1,AUDUSD,ACI-existing,0.008368413515667,1430,18.0,0.0125874125874125,0.3444716134490873,0.497969446982152,0.5083984129045818,0.8937185060169073,0.4592612168175378,0.0002485826239692,0.0192844477066833,Green,0.02970486861145351
Moirai-1.1,AUDUSD,DtACI-projected-expected,0.008368413515667,1430,17.312700245343546,0.0121067833883521,,,,,,0.0002363285875227,0.0177228458426216,,0.028240548471972056
Moirai-1.1,BOVESPA,State-L1,0.0172601508078106,1829,17.0,0.0092946965554948,0.7590023696208437,0.1481400040844675,0.3353065159919477,0.0941207898082558,2.091299594950783,0.000576822856933,0.0369676721723778,Green,0.03341934050031445
Moirai-1.1,BOVESPA,State-L1-clipped,0.0172601508078106,1829,17.0,0.0092946965554948,0.7590023696208437,0.1481400040844675,0.3353065159919477,0.0941207898082558,2.091299594950783,0.0005769384503028,0.036977713486429,Green,0.033426037624290195
Moirai-1.1,BOVESPA,POT-Shift,0.0172601508078106,1829,16.0,0.0087479496992892,0.5823871900016334,0.1287850007045262,0.2712429595848798,0.3023912513910387,2.307089408432489,0.0005923735521132,0.0382552356127358,Green,0.034320299904050534
Moirai-1.1,BOVESPA,POT-Vol,0.0172601508078106,1829,17.0,0.0092946965554948,0.7590023696208437,0.1481400040844675,0.3353065159919477,0.0941207898082558,2.091299594950783,0.0005719400026177,0.0371243789821917,Green,0.033136442953840495
Moirai-1.1,BOVESPA,Loss-gate,0.0172601508078106,1829,26.0,0.0142154182613449,0.0883894314155783,0.3831261712793538,0.1600842056009827,2.9034637935994194,0.7606468407636839,0.0005968601796506,0.0346214305640882,Green,0.03458024129085289
Moirai-1.1,BOVESPA,Past-minimum,0.0172601508078106,1829,16.0,0.0087479496992892,0.5823871900016334,0.1287850007045262,0.2712429595848798,0.3023912513910387,2.307089408432489,0.0005650858580205,0.0381522577601184,Green,0.03273933491732796
Moirai-1.1,BOVESPA,DtACI-projected-seed,0.0172601508078106,1829,26.0,0.0142154182613449,0.0883894314155783,0.3863801567305596,0.160914252566501,2.9034637935994194,0.7503035036610299,0.0005953654406927,0.0439871189970915,Green,0.03449364071739651
Moirai-1.1,BOVESPA,Raw,0.0172601508078106,1829,26.0,0.0142154182613449,0.0883894314155783,0.3831261712793538,0.1600842056009827,2.9034637935994194,0.7606468407636839,0.0005968601796506,0.0346214305640882,Green,0.03458024129085289
Moirai-1.1,BOVESPA,Shift-CP,0.0172601508078106,1829,16.0,0.0087479496992892,0.5823871900016334,0.1287850007045262,0.2712429595848798,0.3023912513910387,2.307089408432489,0.0005921469394419,0.0380742423481972,Green,0.034307170663534434
Moirai-1.1,BOVESPA,Shift-ERM,0.0172601508078106,1829,16.0,0.0087479496992892,0.5823871900016334,0.1287850007045262,0.2712429595848798,0.3023912513910387,2.307089408432489,0.0005920588137186,0.0380038572181194,Green,0.034302064930433876
Moirai-1.1,BOVESPA,Vol-CP,0.0172601508078106,1829,17.0,0.0092946965554948,0.7590023696208437,0.1481400040844675,0.3353065159919477,0.0941207898082558,2.091299594950783,0.0005705787880414,0.0373211663387875,Green,0.033057578371980416
Moirai-1.1,BOVESPA,Vol-ERM,0.0172601508078106,1829,16.0,0.0087479496992892,0.5823871900016334,0.1287850007045262,0.2712429595848798,0.3023912513910387,2.307089408432489,0.0005671643330836,0.0378295055237965,Green,0.03285975536360583
Moirai-1.1,BOVESPA,State2-ERM,0.0172601508078106,1829,21.0,0.0114816839803171,0.5338208954401686,0.2396184496865023,0.4127244562874195,0.3871129112306128,1.3828372582526072,0.000572975900203,0.0366968364222995,Green,0.03319645967077621
Moirai-1.1,BOVESPA,State4-ERM,0.0172601508078106,1829,19.0,0.0103881902679059,0.8683133196765943,0.1911116120608889,0.4196816948204044,0.027490072495524,1.7090273765208792,0.000523573599365,0.0382144553296851,Green,0.030334242452161615
Moirai-1.1,BOVESPA,Rolling250,0.0172601508078106,1829,15.0,0.0082012028430836,0.4248550866457293,0.6183381434565746,0.6424101645232422,0.636846364622504,0.248210222862383,0.0005903087586489,0.0466976603475929,Green,0.034200672127486405
Moirai-1.1,BOVESPA,Rolling500,0.0172601508078106,1829,21.0,0.0114816839803171,0.5338208954401686,0.2396184496865023,0.4127244562874195,0.3871129112306128,1.3828372582526072,0.000656934095123,0.045835032994223,Green,0.038060739007316366
Moirai-1.1,BOVESPA,Selected-rolling,0.0172601508078106,1829,21.0,0.0114816839803171,0.5338208954401686,0.2396184496865023,0.4127244562874195,0.3871129112306128,1.3828372582526072,0.000656934095123,0.045835032994223,Green,0.038060739007316366
Moirai-1.1,BOVESPA,Gate-selected-rolling,0.0172601508078106,1829,21.0,0.0114816839803171,0.5338208954401686,0.2396184496865023,0.4127244562874195,0.3871129112306128,1.3828372582526072,0.000656934095123,0.045835032994223,Green,0.038060739007316366
