estimator,law,n,bias,contrast,mean,standard_error,lower,upper,critical_value,family_size,status
E1_blocked_cv,normal,250,0.0,shrunk_minus_full,-9.829184056429996e-06,8.185276143621124e-07,-1.2430854664870435e-05,-7.227513447989556e-06,3.1784762820347234,30,VALID
E1_blocked_cv,normal,250,0.0035355339059327364,shrunk_minus_full,-1.7459120097671382e-06,7.786900634526723e-07,-4.220959907507571e-06,7.291358879732944e-07,3.1784762820347234,30,VALID
E1_blocked_cv,normal,250,0.0035355339059327364,shrunk_minus_raw,-3.949256018120475e-06,5.122085494927429e-07,-5.5772987441385674e-06,-2.321213292102383e-06,3.1784762820347234,30,VALID
E1_blocked_cv,normal,500,0.0,shrunk_minus_full,-3.126133140465999e-06,2.053289913306384e-07,-3.7787664694245464e-06,-2.4734998115074515e-06,3.1784762820347234,30,VALID
E1_blocked_cv,normal,500,0.0035355339059327364,shrunk_minus_full,9.997107775765914e-07,2.683219950019161e-07,1.468556805147615e-07,1.8525658746384214e-06,3.1784762820347234,30,VALID
E1_blocked_cv,normal,500,0.0035355339059327364,shrunk_minus_raw,-9.439412783095246e-06,2.849829255657713e-07,-1.0345224252790916e-05,-8.533601313399575e-06,3.1784762820347234,30,VALID
E1_blocked_cv,normal,700,0.0,shrunk_minus_full,-2.3297164791795977e-06,1.4795890711363012e-07,-2.8000003561560496e-06,-1.8594326022031456e-06,3.1784762820347234,30,VALID
E1_blocked_cv,normal,700,0.0035355339059327364,shrunk_minus_full,1.7962859036962971e-06,2.4272604831204955e-07,1.0247869161044331e-06,2.567784891288161e-06,3.1784762820347234,30,VALID
E1_blocked_cv,normal,700,0.0035355339059327364,shrunk_minus_raw,-1.0246839412065752e-05,2.6781154130536093e-07,-1.1098072044160005e-05,-9.395606779971499e-06,3.1784762820347234,30,VALID
E1_blocked_cv,normal,1000,0.0,shrunk_minus_full,-1.583419594540657e-06,9.64351122676327e-08,-1.8899363116386832e-06,-1.2769028774426308e-06,3.1784762820347234,30,VALID
E1_blocked_cv,normal,1000,0.0035355339059327364,shrunk_minus_full,1.0563416734526184e-06,1.6086678116738708e-07,5.450304249448085e-07,1.5676529219604283e-06,3.1784762820347234,30,VALID
E1_blocked_cv,normal,1000,0.0035355339059327364,shrunk_minus_raw,-1.1987904534106473e-05,2.0871869797405307e-07,-1.265131196523417e-05,-1.1324497102978776e-05,3.1784762820347234,30,VALID
E1_blocked_cv,normal,2000,0.0,shrunk_minus_full,-7.425922994589973e-07,4.551006734313068e-08,-8.872449691029412e-07,-5.979396298150534e-07,3.1784762820347234,30,VALID
E1_blocked_cv,normal,2000,0.0035355339059327364,shrunk_minus_full,3.9039586315979947e-07,7.319782264257306e-08,1.5773831999379676e-07,6.230534063258022e-07,3.1784762820347234,30,VALID
E1_blocked_cv,normal,2000,0.0035355339059327364,shrunk_minus_raw,-1.3965562711533622e-05,1.1485907736388018e-07,-1.4330639564711106e-05,-1.3600485858356138e-05,3.1784762820347234,30,VALID
