bootstrap,max_t_E1_blocked_cv,max_t_E2_block_bootstrap
0,2.0758828080506495,1.3126638771087125
1,1.941936625246345,1.724698784421709
2,2.791392173783,3.977778193718806
3,0.9522345216666528,1.714494829365184
4,1.9790934251535814,1.611024157330495
5,1.488698873506063,1.3986172846985183
6,1.0884826541668804,1.1571589325199492
7,1.3651314625182969,1.8744540791919537
8,2.156530572911519,2.012749318813401
9,2.2439442082895145,1.7784838252164492
10,1.0754698192396104,0.9361359062275819
11,1.9928392103747232,1.9867719441554177
12,2.644962995810961,2.330080689783742
13,1.8965136661407906,2.3930959654616424
14,1.220801914180098,1.309921007489995
15,1.0330768438893965,1.1295358135225617
16,2.010116197158411,2.444940689862515
17,1.820458722296737,1.2930748770541285
18,2.920442074443632,1.9015163958178276
19,2.02385672259745,2.1752271207872886
20,1.3597100744395874,1.0351526854976236
21,1.6590466001906943,1.6039624455136146
22,2.6920958163954705,2.7430877171128554
23,1.884844882130614,2.2010445665757286
24,1.4784710677977715,2.3694010214440757
25,1.7452153449948107,1.1842413573710937
26,1.4462694732347545,2.472319748823028
27,2.489430114199898,1.4979513985725907
28,1.8233170508758132,1.3529118739083599
29,1.9117935210878754,1.8907750243477648
30,2.799643551597539,3.48082132076219
31,1.3069257502912244,0.9740054565602082
32,2.232238741372446,1.2411682166013753
33,1.0961838486960767,1.30771331398945
34,2.180897305348884,1.9070617097089595
35,2.6930864253810403,3.243088149648169
36,2.029824380312584,1.7898764819989388
37,1.442537621472431,2.2684816343500898
38,3.4530637855342428,1.354214045866897
39,2.516758234088897,2.6515026045519345
40,1.61588234391296,1.724606074951247
41,1.0493282006564835,1.4329976342942403
42,1.3119670153947163,2.4953705023546293
43,2.0087026211590975,1.6525301662711036
44,1.3534866898013995,2.06516035863351
45,1.2479578276070162,2.055557428607205
46,2.260272152835164,1.3010964633394215
47,2.1520759746089255,1.2667458138141108
48,1.3505418508254428,1.0833536708827793
49,2.812696253011119,2.9664164739511913
50,1.6310341601291247,1.3835669083075812
51,1.9788918215418683,2.1230158126967402
52,1.7850933653498728,2.753205221323907
53,1.2011425600364527,1.9027377610536091
54,1.6888756335837165,2.285625081160515
55,2.6975646545958694,1.5761959115348818
56,1.167723409483069,1.8970762032586028
57,1.7565046439988876,1.055759720528442
58,2.1075491774168453,2.212686642125928
59,1.8739915709048067,1.9253948522734092
60,2.6266287449836563,0.9851031871222435
61,4.006233573408702,2.2884068342885953
62,1.199865669215865,1.920386376234058
63,1.600080239628189,2.4729214584315944
64,2.3344465648038097,1.567349474771491
65,2.3603987271604274,3.11230924704879
66,1.2348979982604955,1.331976874021949
67,1.3711900573166675,2.714807829743955
68,1.7920675182711912,1.7184225406547204
69,2.5877079770767404,1.791195179260343
70,1.6607153448964256,1.39578772091474
71,1.5649796242254583,1.3602740859716844
72,2.31929406115012,1.4551720050439598
73,2.715092784009547,1.7533023830485206
74,1.678589660140824,2.8581774173866332
75,2.21715694453022,1.7759289469919104
76,1.2994453640411505,1.4406593718731948
77,1.6531892755445465,2.5228493655058615
78,1.464889699516979,2.0816416212154687
79,1.530911677057483,1.6987842556360209
80,1.4614328736647604,1.5518955059170092
81,1.319149791089046,1.693323240691779
82,0.9256216208372002,1.9850459155153546
83,1.4816546170611185,1.7347850189430734
84,1.702582643019215,1.5337307920729109
85,2.9197357838249687,2.055099078667395
86,1.9411953087840097,2.9443315859961774
87,1.4805368252721738,1.7861188223078244
88,3.4657796638839238,3.369218669092219
89,2.1827519003214113,1.6162007548081787
90,1.27124362904833,2.1183017448110864
91,2.3720535306003354,1.727976652522287
92,3.4364232406171764,1.9292398701944127
93,1.87918438746493,1.5063874260525756
94,1.5182434786564012,1.7175904713435712
95,1.3545409934748034,2.8885371674102482
96,2.3673874477480616,2.292326934239914
97,1.8245706035239333,1.0523573369389574
98,1.9426860366219287,1.881738379471631
99,1.2012071532825437,1.7964886869855508
100,1.2632866185850682,2.1715069164137497
101,1.9497046423298794,1.931195046419871
102,2.2463227339205027,1.912749333630338
103,2.0660539116374697,1.0724621026202732
104,1.3731926448292104,1.1743592300969086
105,2.192750291963405,1.758432471054289
106,1.1927175240484964,1.258508424704299
107,1.1607746247508641,1.43962683161358
108,1.7424317410419203,1.9692354679017932
109,1.5859435909206332,3.268302780064117
110,4.5743815786415905,3.504654117549619
111,1.686086941975779,1.4255294813499861
112,2.825069933868575,2.518053950297036
113,1.2386175284667604,2.1279167988368153
114,1.730174340070209,1.947609431391511
115,2.1235158456750085,2.5583872553401
116,1.1263895294056228,2.251095296352462
117,1.6053360525933607,2.4822545078609557
118,2.424553590920239,3.276018163160277
119,2.314211014084844,2.1830645717907227
120,1.7161725502871699,1.4003139078021085
121,2.1679118077264032,2.5302973475410586
122,1.9665039245857254,2.984618307102388
123,3.058929439775278,2.0396959953388105
124,1.731772451738856,1.8673436563643786
125,2.7679444175822354,2.0390889273360275
