model,asset,series,n,pihat,p_kupiec,TL,median_VaR001,frac_monotone
Moirai-2.0,SP500,stored,6078,0.9911154985192497,0.0,Red,0.020719413976037694,0.0
Moirai-2.0,SP500,corrected,6078,0.020072392234287594,3.859690345109357e-12,Yellow,-0.020719413995985154,1.0
Moirai-2.0,STOXX,stored,4993,0.9915882235129181,0.0,Red,0.021489481616068618,0.0
Moirai-2.0,STOXX,corrected,4993,0.022631684358101343,1.3877787807814457e-14,Yellow,-0.02148948161606862,1.0
Moirai-2.0,GDAXI,stored,6142,0.9902311950504722,0.0,Red,0.026179683758497253,0.0
Moirai-2.0,GDAXI,corrected,6142,0.020026050146532075,3.657185665417728e-12,Yellow,-0.026179683808433822,1.0
Moirai-2.0,FCHI,stored,6186,0.9894924021985128,0.0,Red,0.025796235952895315,0.0
Moirai-2.0,FCHI,corrected,6186,0.020530229550598123,3.136380044566067e-13,Yellow,-0.025796235954766225,1.0
Moirai-2.0,FTSE100,stored,6108,0.9908316961362148,0.0,Red,0.020437540446802474,0.0
Moirai-2.0,FTSE100,corrected,6108,0.018664047151277015,1.243667169248397e-09,Yellow,-0.02043754045201001,1.0
Moirai-2.0,ICLN,stored,3947,0.9860653661008361,0.0,Red,0.036653265481006156,0.0
Moirai-2.0,ICLN,corrected,3947,0.015961489739042312,0.000532348330313237,Green,-0.03665326548100616,1.0
Moirai-2.0,NIKKEI,stored,5906,0.9901794784964443,0.0,Red,0.0291674896883119,0.0
Moirai-2.0,NIKKEI,corrected,5906,0.01930240433457501,1.8864898532200414e-10,Yellow,-0.029167489701665193,1.0
Moirai-2.0,HSI,stored,5944,0.9875504710632571,0.0,Red,0.02954127185144554,0.0
Moirai-2.0,HSI,corrected,5944,0.017833109017496636,4.5835885198464155e-08,Yellow,-0.029541271852168483,1.0
Moirai-2.0,BOVESPA,stored,5980,0.991304347826087,0.0,Red,0.03414004677421216,0.0
Moirai-2.0,BOVESPA,corrected,5980,0.014214046822742474,0.0020691369033669638,Green,-0.03414004677532221,1.0
Moirai-2.0,NIFTY,stored,4026,0.9913065076999503,0.0,Red,0.021582882759217725,0.0
Moirai-2.0,NIFTY,corrected,4026,0.015399900645802286,0.0014204800890584846,Green,-0.02158288276007934,1.0
Moirai-2.0,ASX200,stored,6109,0.9936159764282206,0.0,Red,0.01848240286977029,0.0
Moirai-2.0,ASX200,corrected,6109,0.022262236045179244,1.1102230246251565e-16,Yellow,-0.01848240286977029,1.0
Moirai-2.0,CBU0,stored,3253,0.984014755610206,0.0,Red,0.008220769784232187,0.0
Moirai-2.0,CBU0,corrected,3253,0.01168152474638795,0.34779774002923836,Green,-0.008220769785898894,1.0
Moirai-2.0,TLT,stored,5434,0.9891424365108575,0.0,Red,0.020677914519712536,0.0
Moirai-2.0,TLT,corrected,5434,0.009937430990062569,0.9629886450658343,Green,-0.020677914519712536,1.0
Moirai-2.0,IBGL,stored,4086,0.9884973078805678,0.0,Red,0.018636159042444794,0.0
Moirai-2.0,IBGL,corrected,4086,0.0149290259422418,0.0031671969634875508,Green,-0.018636159045395943,1.0
Moirai-2.0,DJCI,stored,2310,0.9878787878787879,0.0,Red,0.019789117837420586,0.0
Moirai-2.0,DJCI,corrected,2310,0.017316017316017316,0.001367627714228492,Yellow,-0.0197891178456862,1.0
Moirai-2.0,GOLD,stored,5897,0.9852467356282856,0.0,Red,0.023438519463328093,0.0
Moirai-2.0,GOLD,corrected,5897,0.02051890791928099,1.166511331973652e-12,Yellow,-0.023438519449651713,1.0
Moirai-2.0,WTI,stored,5904,0.9903455284552846,0.0,Red,0.04938829767419871,0.0
Moirai-2.0,WTI,corrected,5904,0.013888888888888888,0.004563002045049558,Green,-0.04938829767419871,1.0
Moirai-2.0,NATGAS,stored,5902,0.981531684174856,0.0,Red,0.07975114860072832,0.0
Moirai-2.0,NATGAS,corrected,5902,0.011013215859030838,0.4414388360458309,Green,-0.07975114864132898,1.0
Moirai-2.0,BTC,stored,3688,0.9747830802603037,0.0,Red,0.06760871730668366,0.0
Moirai-2.0,BTC,corrected,3688,0.018709327548806942,2.1105112443242646e-06,Yellow,-0.06760871730495,1.0
Moirai-2.0,ETH,stored,2538,0.9814814814814815,0.0,Red,0.09250001358736254,0.0
Moirai-2.0,ETH,corrected,2538,0.019700551615445233,1.4454539058239568e-05,Yellow,-0.09250001369902297,1.0
Moirai-2.0,EURUSD,stored,5271,0.9891861126920888,0.0,Red,0.012706131821388529,0.0
Moirai-2.0,EURUSD,corrected,5271,0.009865300701954089,0.9215303127579021,Green,-0.012706131821388529,1.0
Moirai-2.0,GBPUSD,stored,5283,0.9899678213136476,0.0,Red,0.012647278796595034,0.0
Moirai-2.0,GBPUSD,corrected,5283,0.013817906492523187,0.008375372105062784,Green,-0.012647278796595034,1.0
Moirai-2.0,USDJPY,stored,6291,0.9858528055952949,0.0,Red,0.013694848893687253,0.0
Moirai-2.0,USDJPY,corrected,6291,0.015895724050230486,1.502528333729991e-05,Green,-0.013694848893687253,1.0
Moirai-2.0,AUDUSD,stored,4647,0.9905315257155154,0.0,Red,0.01586464261616895,0.0
Moirai-2.0,AUDUSD,corrected,4647,0.013341941037228319,0.02938207673916904,Green,-0.01586464261616895,1.0
TimesFM-2.5,SP500,stored,6078,0.989634748272458,0.0,Red,0.021944161560548913,0.0
TimesFM-2.5,SP500,corrected,6078,0.017604475156301414,7.436658688853015e-08,Yellow,-0.021944161561093196,1.0
TimesFM-2.5,STOXX,stored,4993,0.993991588223513,0.0,Red,0.024377236644016257,0.0
TimesFM-2.5,STOXX,corrected,4993,0.016422992189064692,2.9832532678963908e-05,Yellow,-0.02437723664401626,1.0
TimesFM-2.5,GDAXI,stored,6142,0.9913708889612504,0.0,Red,0.026770303834245415,0.0
TimesFM-2.5,GDAXI,corrected,6142,0.017746662324975578,3.776861934312592e-08,Yellow,-0.026770303834245415,1.0
TimesFM-2.5,FCHI,stored,6186,0.991270611057226,0.0,Red,0.028775554185338385,0.0
TimesFM-2.5,FCHI,corrected,6186,0.01600387972841901,1.2704334066304668e-05,Yellow,-0.028775554195523523,1.0
TimesFM-2.5,FTSE100,stored,6108,0.9932874918140144,0.0,Red,0.022454603488680704,0.0
TimesFM-2.5,FTSE100,corrected,6108,0.016863130320890634,9.167660964815028e-07,Yellow,-0.022454603509402156,1.0
TimesFM-2.5,ICLN,stored,3947,0.9873321510007601,0.0,Red,0.03715268802455184,0.0
TimesFM-2.5,ICLN,corrected,3947,0.01418799087914872,0.012855877076805022,Green,-0.03715268802455184,1.0
TimesFM-2.5,NIKKEI,stored,5906,0.9918726718591263,0.0,Red,0.031530280070114255,0.0
TimesFM-2.5,NIKKEI,corrected,5906,0.01473078225533356,0.0006408652114152646,Green,-0.03153028007011426,1.0
TimesFM-2.5,HSI,stored,5944,0.9883916554508748,0.0,Red,0.03074766977493361,0.0
TimesFM-2.5,HSI,corrected,5944,0.01699192462987887,8.394452833959676e-07,Yellow,-0.030747669762911226,1.0
TimesFM-2.5,BOVESPA,stored,5980,0.9921404682274247,0.0,Red,0.03557236092535229,0.0
TimesFM-2.5,BOVESPA,corrected,5980,0.013879598662207358,0.004398201457266548,Green,-0.03557236092535229,1.0
TimesFM-2.5,NIFTY,stored,4026,0.9898161947342276,0.0,Red,0.022621987791514947,0.0
TimesFM-2.5,NIFTY,corrected,4026,0.01366120218579235,0.026984496196846175,Green,-0.022621987791514947,1.0
TimesFM-2.5,ASX200,stored,6109,0.9929612047798331,0.0,Red,0.01915825941920073,0.0
TimesFM-2.5,ASX200,corrected,6109,0.019643149451628743,2.1932455851469967e-11,Yellow,-0.01915825943070776,1.0
TimesFM-2.5,CBU0,stored,3253,0.9864740239778665,0.0,Red,0.008344336626496068,0.0
TimesFM-2.5,CBU0,corrected,3253,0.011374116200430372,0.44084190224254893,Green,-0.008344336626496068,1.0
TimesFM-2.5,TLT,stored,5434,0.9904306220095693,0.0,Red,0.021384733518724774,0.0
TimesFM-2.5,TLT,corrected,5434,0.008649245491350755,0.30564809688386085,Green,-0.021384733518724774,1.0
TimesFM-2.5,IBGL,stored,4086,0.9902104747919726,0.0,Red,0.01924222984880255,0.0
TimesFM-2.5,IBGL,corrected,4086,0.012726382770435633,0.0928480398681184,Green,-0.01924222984880255,1.0
TimesFM-2.5,DJCI,stored,2310,0.9913419913419913,0.0,Red,0.02171597428369371,0.0
TimesFM-2.5,DJCI,corrected,2310,0.01341991341991342,0.11641466019471158,Green,-0.02171597428369371,1.0
TimesFM-2.5,GOLD,stored,5897,0.9866033576394777,0.0,Red,0.02497146019998476,0.0
TimesFM-2.5,GOLD,corrected,5897,0.017466508394098693,1.8737727558448825e-07,Yellow,-0.02497146019998476,1.0
TimesFM-2.5,WTI,stored,5904,0.9913617886178862,0.0,Red,0.05067248366085307,0.0
TimesFM-2.5,WTI,corrected,5904,0.013719512195121951,0.006549592194294851,Green,-0.05067248366085307,1.0
TimesFM-2.5,NATGAS,stored,5902,0.9849203659776347,0.0,Red,0.08480921311963138,0.0
TimesFM-2.5,NATGAS,corrected,5902,0.008980006777363606,0.42289796242315725,Green,-0.08480921312180081,1.0
TimesFM-2.5,BTC,stored,3688,0.9883405639913232,0.0,Red,0.08621253401286437,0.0
TimesFM-2.5,BTC,corrected,3688,0.011117136659436009,0.5029674081057496,Green,-0.08621253401286437,1.0
TimesFM-2.5,ETH,stored,2538,0.9901497241922774,0.0,Red,0.11303831987582241,0.0
TimesFM-2.5,ETH,corrected,2538,0.01024428684003152,0.9019529081587806,Green,-0.1130383198758224,1.0
TimesFM-2.5,EURUSD,stored,5271,0.9884272434073231,0.0,Red,0.012424993444552774,0.0
TimesFM-2.5,EURUSD,corrected,5271,0.011193321950294061,0.39288619654840595,Green,-0.012424993457954024,1.0
TimesFM-2.5,GBPUSD,stored,5283,0.9890213893621048,0.0,Red,0.012734469217012661,0.0
