asset,model,qV_point,qV_lo,qV_hi,qV_se,R,replacement
WTI,Chronos-Small-A,0.003306327445819761,-0.00042221960580486606,0.009455252987049655,0.002703941243416184,0.05544910423573507,No
WTI,TimesFM-2.5,0.002071789239251637,-0.0017310118618342645,0.009302157999099798,0.00274622114927059,0.03329712053762163,No
WTI,Moirai-2.0,0.0022702965364315986,-0.002000485847062715,0.00889606105713945,0.0025490167779453512,0.04039842989970734,No
WTI,Moirai-1.1,0.001093754438919091,-0.0022392472891152523,0.008033511562656512,0.002306438324003488,0.01605321170837794,No
WTI,Lag-Llama,0.01690681812634271,0.008170504223984687,0.02393442017446261,0.004312062494404038,0.29214162542429895,No
WTI,GJR-GARCH,0.007291047283296909,0.003948644605815128,0.009542744405736665,0.0013189117656572456,0.12606698316883608,No
WTI,GJR-GARCH-t,0.006037247767596891,0.0018286239095748405,0.008937206929218816,0.0017337574390320887,0.0961141038864249,No
WTI,GARCH-N,0.005302661330921259,0.002383368046118467,0.007901186439303341,0.0013702303826875573,0.08939784376897296,No
NATGAS,Chronos-Small-A,0.0025786759016061256,-0.0034949697242706718,0.010321955597387258,0.003641510264643941,0.025614017366400472,No
NATGAS,TimesFM-2.5,-0.001606100079649446,-0.005844531735796382,0.0088808064830955,0.003637877811523749,0.014977555560400065,No
NATGAS,Moirai-2.0,-0.0005185650753418841,-0.005013133228704333,0.004622854373864338,0.0025923871910658557,0.005198793709940117,No
NATGAS,Moirai-1.1,0.0012214511354535773,-0.0015624628710243255,0.0074964276873812075,0.0021149260180488177,0.011285865605792745,No
NATGAS,Lag-Llama,0.017042094857963038,0.0091298517236678,0.022873984430510655,0.0036189698472551407,0.18186663140372047,No
NATGAS,GJR-GARCH,0.005262514799031073,0.0005409987941532421,0.007896099973784626,0.001895530145601548,0.05305211837595346,No
NATGAS,GJR-GARCH-t,-0.0007945926122202851,-0.004137472599368927,0.002112279111214699,0.001540956237334124,0.007548460609265391,No
NATGAS,GARCH-N,0.004675567775722506,0.00031284074510962157,0.007493081161759382,0.002063899355991014,0.046110447639698134,No
