excluded,method,pairs,QS,normalised_QS
bonds,POT-Shift,210,0.000506103941668939,0.03174293319116214
bonds,POT-Vol,210,0.0005041472045153095,0.031581261406429535
bonds,Past-minimum,210,0.0005093621703711048,0.03177574807846704
bonds,Raw,210,0.0005254394103667828,0.0329791969502356
bonds,Rolling250,210,0.0005355989013491015,0.03367127410775894
bonds,Rolling500,210,0.0005167388079444819,0.03245917991721579
bonds,Selected-rolling,210,0.0005202829856237518,0.03270848803094007
bonds,Shift-CP,210,0.0005076048109471328,0.03177715648137514
bonds,Shift-ERM,210,0.0005069434415830867,0.03175773957565818
bonds,State-L1,210,0.0005088651938292686,0.03173978182400581
bonds,State-L1-clipped,210,0.0005078969150532357,0.0316721157968118
bonds,State2-ERM,210,0.0005072143075219771,0.031669274002057386
bonds,State4-ERM,210,0.0005097451022614157,0.03173607359919873
bonds,Vol-CP,210,0.0005052460985436058,0.031615462662581466
bonds,Vol-ERM,210,0.0005038377710172947,0.031591890767771066
fx,ACI-existing,200,0.0005534862245286925,0.035068954040876225
fx,DtACI-projected-expected,200,0.0005452408992056395,0.03452987365393159
fx,DtACI-projected-seed,200,0.000544489321066959,0.0345101172413835
fx,Gate-selected-rolling,200,0.000540992746351998,0.034376944631039186
fx,Loss-gate,200,0.0005378176957352445,0.03399956242054934
fx,POT-Shift,200,0.0005288102561711966,0.03355279071891038
fx,POT-Vol,200,0.0005282919243117426,0.03381670563906569
fx,Past-minimum,200,0.0005321099207887869,0.03356775472144432
fx,Raw,200,0.000548555692702752,0.034769892627956454
fx,Rolling250,200,0.0005590408955282715,0.03550151512765245
fx,Rolling500,200,0.0005396057932334115,0.03425798761710997
fx,Selected-rolling,200,0.0005434311030578665,0.03452863227400155
fx,Shift-CP,200,0.000530436720171116,0.03359732999092711
fx,Shift-ERM,200,0.000529743356940991,0.03357681356350951
fx,State-L1,200,0.0005315249461275845,0.03352318069183802
fx,State-L1-clipped,200,0.000530554092016831,0.0334600927889889
fx,State2-ERM,200,0.0005296437719945885,0.03343141604360393
fx,State4-ERM,200,0.0005341002571727514,0.033710348187420865
fx,Vol-CP,200,0.0005280573848247599,0.033453184893146436
fx,Vol-ERM,200,0.0005263817115184649,0.03339431920251629
PatchTST-FM,ACI-existing,216,0.0004936064811538329,0.03362297263676829
PatchTST-FM,DtACI-projected-expected,216,0.0004865296836842505,0.03314744792464378
PatchTST-FM,DtACI-projected-seed,216,0.00048594954139889393,0.033155203760406544
PatchTST-FM,Gate-selected-rolling,216,0.0004816763118090496,0.032864835060449085
PatchTST-FM,Loss-gate,216,0.00047878857001572544,0.03259504609584471
PatchTST-FM,POT-Shift,216,0.0004715489442656084,0.03215233999020529
PatchTST-FM,POT-Vol,216,0.0004714714984274111,0.03240111368597947
PatchTST-FM,Past-minimum,216,0.0004739745156022199,0.03217002340514757
PatchTST-FM,Raw,216,0.0004882415278629232,0.03327535354724547
PatchTST-FM,Rolling250,216,0.0004987427963484994,0.03404052547854464
PatchTST-FM,Rolling500,216,0.0004811018365200069,0.032828930208263704
PatchTST-FM,Selected-rolling,216,0.0004843608614838061,0.03306419696865965
PatchTST-FM,Shift-CP,216,0.00047278264158049775,0.032179944706499784
PatchTST-FM,Shift-ERM,216,0.0004723256488857894,0.03216441002222713
PatchTST-FM,State-L1,216,0.0004741048828011148,0.03216276502485602
PatchTST-FM,State-L1-clipped,216,0.0004730645998161135,0.03208248418054289
PatchTST-FM,State2-ERM,216,0.00047247547958410553,0.03208080177092452
PatchTST-FM,State4-ERM,216,0.0004767711789971902,0.032395305405950876
PatchTST-FM,Vol-CP,216,0.00047123146241466614,0.03209017031448607
PatchTST-FM,Vol-ERM,216,0.00046983510049057955,0.03205242592440591
Chronos-2,ACI-existing,216,0.0004949087080474814,0.03367835171113169
Chronos-2,DtACI-projected-expected,216,0.0004874329546085704,0.03319280275367919
Chronos-2,DtACI-projected-seed,216,0.00048712413271835,0.03319258906036616
Chronos-2,Gate-selected-rolling,216,0.0004839277095247306,0.033014664876393464
Chronos-2,Loss-gate,216,0.00048160244725405923,0.032724518239142485
Chronos-2,POT-Shift,216,0.0004726647504574621,0.032212832528641176
Chronos-2,POT-Vol,216,0.00047183589340256063,0.03241552613604142
Chronos-2,Past-minimum,216,0.00047562676506780136,0.03223714235052059
Chronos-2,Raw,216,0.0004915557198353282,0.03344180806719854
Chronos-2,Rolling250,216,0.0004998983906463208,0.034103297093634494
Chronos-2,Rolling500,216,0.0004825291953871537,0.03291988163904641
Chronos-2,Selected-rolling,216,0.00048618461813455517,0.03318749020461763
Chronos-2,Shift-CP,216,0.0004740951080446968,0.032248447833515256
Chronos-2,Shift-ERM,216,0.00047346078657940603,0.032227967358704125
Chronos-2,State-L1,216,0.00047533209177568755,0.03222354003085287
Chronos-2,State-L1-clipped,216,0.0004742503344518357,0.03214154261317276
Chronos-2,State2-ERM,216,0.0004735176569061389,0.032124695678465605
Chronos-2,State4-ERM,216,0.00047681146738371436,0.03240296874224066
Chronos-2,Vol-CP,216,0.00047171842632292687,0.03210926459048254
Chronos-2,Vol-ERM,216,0.0004704465451183541,0.03207456806959786
TS-ICL,ACI-existing,216,0.0004938601704376838,0.033624841933594524
TS-ICL,DtACI-projected-expected,216,0.0004867106819768301,0.033150371554369125
TS-ICL,DtACI-projected-seed,216,0.00048622347274241665,0.03316108291582721
TS-ICL,Gate-selected-rolling,216,0.00048371167240657183,0.03301587458827089
TS-ICL,Loss-gate,216,0.00048120998379291895,0.03271921928004093
TS-ICL,POT-Shift,216,0.00047196769062591394,0.03217776212188225
TS-ICL,POT-Vol,216,0.0004712866845577111,0.03239111184648825
TS-ICL,Past-minimum,216,0.0004752469339505212,0.03222594586268149
TS-ICL,Raw,216,0.0004911968623404565,0.033437780363252366
TS-ICL,Rolling250,216,0.0004987384548417865,0.03404057455090004
TS-ICL,Rolling500,216,0.00048168089494536755,0.03287101397507861
TS-ICL,Selected-rolling,216,0.00048528024453140515,0.033134409495065284
TS-ICL,Shift-CP,216,0.0004733845012774653,0.03221127613987391
TS-ICL,Shift-ERM,216,0.0004727477453456403,0.032192856965487966
TS-ICL,State-L1,216,0.000473893412616232,0.032161800245654064
TS-ICL,State-L1-clipped,216,0.0004728831264054871,0.0320875604941603
TS-ICL,State2-ERM,216,0.00047255181579504077,0.03208713825639755
TS-ICL,State4-ERM,216,0.0004769599325144273,0.03243379833529877
TS-ICL,Vol-CP,216,0.0004712453312122764,0.03208622532721151
TS-ICL,Vol-ERM,216,0.00046981991783992864,0.03205032966885637
Moirai-1.1,ACI-existing,216,0.0004910582770302366,0.03340676437169715
Moirai-1.1,DtACI-projected-expected,216,0.0004839145410139662,0.03292680816304307
Moirai-1.1,DtACI-projected-seed,216,0.00048333245597042407,0.03291293164684412
Moirai-1.1,Gate-selected-rolling,216,0.00047902525011110885,0.03266872102329153
Moirai-1.1,Loss-gate,216,0.00047670659600117634,0.03240443649184695
Moirai-1.1,POT-Shift,216,0.0004683562675138074,0.0319012575068577
Moirai-1.1,POT-Vol,216,0.00046849422575552036,0.03218169587469656
Moirai-1.1,Past-minimum,216,0.00047212714684423423,0.031997185745054606
Moirai-1.1,Raw,216,0.0004865218218971315,0.03311098828261446
Moirai-1.1,Rolling250,216,0.0004964087031722236,0.0338564460905916
Moirai-1.1,Rolling500,216,0.0004781264863157352,0.0325885171497469
Moirai-1.1,Selected-rolling,216,0.0004814098570717413,0.0328230873541013
Moirai-1.1,Shift-CP,216,0.00046974454349728333,0.03192991308397765
Moirai-1.1,Shift-ERM,216,0.0004691273220175912,0.03191087013533828
Moirai-1.1,State-L1,216,0.00047135246369349633,0.03192596763599197
Moirai-1.1,State-L1-clipped,216,0.00047036242635003334,0.0318542505490444
Moirai-1.1,State2-ERM,216,0.0004696626125697542,0.031844431988076585
Moirai-1.1,State4-ERM,216,0.0004750191397906796,0.03222195818188762
Moirai-1.1,Vol-CP,216,0.00046823161923727734,0.03184671785118512
Moirai-1.1,Vol-ERM,216,0.0004668554973054555,0.031816913723758174
Lag-Llama,ACI-existing,216,0.0004918762300982699,0.03348892053288721
Lag-Llama,DtACI-projected-expected,216,0.00048420216955675924,0.032989284924423885
Lag-Llama,DtACI-projected-seed,216,0.000483489618579301,0.03297352428133424
Lag-Llama,Gate-selected-rolling,216,0.000478550488064356,0.032663151969757526
Lag-Llama,Loss-gate,216,0.00047678571098552775,0.03242492669875356
Lag-Llama,POT-Shift,216,0.0004684537813059857,0.03193534801509564
Lag-Llama,POT-Vol,216,0.00046985631222025507,0.032292483726782145
Lag-Llama,Past-minimum,216,0.0004722207830095402,0.03208023512522778
Lag-Llama,Raw,216,0.00048048035695286346,0.03268527991125441
Lag-Llama,Rolling250,216,0.0004972544655592115,0.03394872549734464
Lag-Llama,Rolling500,216,0.0004784979766675972,0.03264618450318809
Lag-Llama,Selected-rolling,216,0.00048125555970502873,0.032865071111645223
Lag-Llama,Shift-CP,216,0.0004694927451933157,0.03195597380327898
Lag-Llama,Shift-ERM,216,0.0004689452137109722,0.03193815695360924
Lag-Llama,State-L1,216,0.000470416048092426,0.03197212458067481
Lag-Llama,State-L1-clipped,216,0.00047001718076034217,0.0319285321644713
Lag-Llama,State2-ERM,216,0.0004701355653117695,0.031924467749283286
Lag-Llama,State4-ERM,216,0.00047410906583487684,0.032254499969614464
Lag-Llama,Vol-CP,216,0.0004694736751404833,0.03196657342744476
Lag-Llama,Vol-ERM,216,0.00046819560006357264,0.03193146139120176
GJR-GARCH,ACI-existing,216,0.0004976419248308051,0.0339145020443353
GJR-GARCH,DtACI-projected-expected,216,0.0004898409713954903,0.033394098774422926
GJR-GARCH,DtACI-projected-seed,216,0.0004889674574396962,0.03337944082930878
GJR-GARCH,Gate-selected-rolling,216,0.0004856358490732676,0.033174336078774486
GJR-GARCH,Loss-gate,216,0.00048313439440532966,0.03286628455414163
GJR-GARCH,POT-Shift,216,0.00047497072862162453,0.032404394429755165
GJR-GARCH,POT-Vol,216,0.00047411064889321854,0.032595967768098755
GJR-GARCH,Past-minimum,216,0.000477717509353955,0.03241635814911894
GJR-GARCH,Raw,216,0.0004922322656814635,0.03351696937561205
GJR-GARCH,Rolling250,216,0.000502498478733794,0.03433226568158133
GJR-GARCH,Rolling500,216,0.0004851441448836167,0.03313614403256103
GJR-GARCH,Selected-rolling,216,0.0004883409207139403,0.03337625522066218
GJR-GARCH,Shift-CP,216,0.00047631895860808336,0.03243444012090882
GJR-GARCH,Shift-ERM,216,0.00047569441719302457,0.032413783457742124
GJR-GARCH,State-L1,216,0.00047752473678634445,0.03241358798623527
GJR-GARCH,State-L1-clipped,216,0.0004764428663756699,0.0323312143374863
GJR-GARCH,State2-ERM,216,0.00047559540825157365,0.03230880806414854
GJR-GARCH,State4-ERM,216,0.000480140137706675,0.0326253558509761
GJR-GARCH,Vol-CP,216,0.0004737097544366523,0.03227600793665092
GJR-GARCH,Vol-ERM,216,0.00047259771449250233,0.032247150440862044
GJR-GARCH-t,ACI-existing,216,0.0004971597264956778,0.033881816007581986
GJR-GARCH-t,DtACI-projected-expected,216,0.0004893093170568871,0.033366956544778587
GJR-GARCH-t,DtACI-projected-seed,216,0.0004886757701602777,0.03335750851699272
GJR-GARCH-t,Gate-selected-rolling,216,0.000486112547233913,0.03320140487605072
GJR-GARCH-t,Loss-gate,216,0.00048339563030483097,0.03287895316171322
GJR-GARCH-t,POT-Shift,216,0.00047470693313459496,0.03239029174281113
GJR-GARCH-t,POT-Vol,216,0.0004735246296470634,0.03252356150970958
GJR-GARCH-t,Past-minimum,216,0.0004777455961327995,0.032425611491737914
GJR-GARCH-t,Raw,216,0.0004932988148178959,0.03359114637725439
GJR-GARCH-t,Rolling250,216,0.0005017382103658847,0.03429346689688763
GJR-GARCH-t,Rolling500,216,0.000484847205341506,0.033117492416439624
GJR-GARCH-t,Selected-rolling,216,0.0004885505640903255,0.0333898467832398
GJR-GARCH-t,Shift-CP,216,0.0004759607477028194,0.0324186668818987
GJR-GARCH-t,Shift-ERM,216,0.0004753400021473473,0.032399083794211886
GJR-GARCH-t,State-L1,216,0.0004773830460990033,0.03240260887019599
GJR-GARCH-t,State-L1-clipped,216,0.00047630785929438194,0.0323208876291929
GJR-GARCH-t,State2-ERM,216,0.00047519792480639776,0.03230037278245547
GJR-GARCH-t,State4-ERM,216,0.0004798154184742213,0.032610757312462824
GJR-GARCH-t,Vol-CP,216,0.00047338250284011986,0.032261289862627766
GJR-GARCH-t,Vol-ERM,216,0.0004724620471719259,0.032243790367917906
GARCH-N,ACI-existing,216,0.0004964868669121296,0.03382399773180649
GARCH-N,DtACI-projected-expected,216,0.0004893164445279473,0.03334922510913833
GARCH-N,DtACI-projected-seed,216,0.0004890251531646809,0.033358943943173146
GARCH-N,Gate-selected-rolling,216,0.00048530878301863566,0.033137026424272686
GARCH-N,Loss-gate,216,0.00048168022676612135,0.03277417219128097
GARCH-N,POT-Shift,216,0.0004740713182596899,0.032340992169608514
GARCH-N,POT-Vol,216,0.0004730723915289185,0.0325050497464891
GARCH-N,Past-minimum,216,0.0004765055562511587,0.03234550471670437
GARCH-N,Raw,216,0.0004907126853497879,0.03342773195535745
GARCH-N,Rolling250,216,0.000501780482575174,0.034270728908414476
GARCH-N,Rolling500,216,0.00048447762754791297,0.033081590226864424
GARCH-N,Selected-rolling,216,0.0004879789941422366,0.033337124025396375
GARCH-N,Shift-CP,216,0.00047540920374931065,0.032374008319655194
GARCH-N,Shift-ERM,216,0.00047480763052074813,0.03235530790781855
GARCH-N,State-L1,216,0.0004765667904497602,0.03234491663489884
GARCH-N,State-L1-clipped,216,0.0004754907977120268,0.03226325424270252
GARCH-N,State2-ERM,216,0.00047486961894109173,0.03225305557753139
GARCH-N,State4-ERM,216,0.00047915805888413057,0.032566121785386946
GARCH-N,Vol-CP,216,0.00047287321078492127,0.03221733406084034
GARCH-N,Vol-ERM,216,0.00047168691519042266,0.03218671874482635
Hist-Sim,ACI-existing,216,0.0004863714660795851,0.03307399666398224
Hist-Sim,DtACI-projected-expected,216,0.00048283972190630095,0.03287772625152242
Hist-Sim,DtACI-projected-seed,216,0.00048254780608560603,0.03287715606480928
Hist-Sim,Gate-selected-rolling,216,0.00047669994817697316,0.03250131046631418
Hist-Sim,Loss-gate,216,0.00047618989437356665,0.032353673281319974
Hist-Sim,POT-Shift,216,0.00046764228185487775,0.031848781822591564
Hist-Sim,POT-Vol,216,0.00046774315874141385,0.03210238780225543
Hist-Sim,Past-minimum,216,0.000471266314881624,0.03192145704413335
Hist-Sim,Raw,216,0.0004861111634296487,0.033067703007805156
Hist-Sim,Rolling250,216,0.0004925909912981727,0.033571030111750985
Hist-Sim,Rolling500,216,0.0004760882534157343,0.032472709799423044
Hist-Sim,Selected-rolling,216,0.0004789205241831009,0.032678374096393216
Hist-Sim,Shift-CP,216,0.00046909096153510693,0.031886759144733774
Hist-Sim,Shift-ERM,216,0.0004684798053471208,0.03186835118229961
Hist-Sim,State-L1,216,0.00047102236089483195,0.03189483918941219
Hist-Sim,State-L1-clipped,216,0.00047011633503717267,0.03183253991233923
Hist-Sim,State2-ERM,216,0.0004690556752537324,0.03181627537849626
Hist-Sim,State4-ERM,216,0.00047411764160301066,0.03217010591009375
Hist-Sim,Vol-CP,216,0.0004677002602235949,0.03181195726958358
Hist-Sim,Vol-ERM,216,0.00046628687838194774,0.031773523176923515
EWMA,ACI-existing,216,0.0004950410506420476,0.033716420153165894
EWMA,DtACI-projected-expected,216,0.00048818773925617316,0.033267800432719104
EWMA,DtACI-projected-seed,216,0.00048760088340409486,0.033273165272678464
EWMA,Gate-selected-rolling,216,0.00048427280854472315,0.0330629583136932
EWMA,Loss-gate,216,0.00048058253371219766,0.03268722511244112
EWMA,POT-Shift,216,0.00047322581868246483,0.032273960200915226
EWMA,POT-Vol,216,0.00047192274839055233,0.03244385344030107
EWMA,Past-minimum,216,0.00047526303123963286,0.03227612631697653
EWMA,Raw,216,0.000489606676371793,0.03334074396783418
EWMA,Rolling250,216,0.0005004281322704699,0.03416152593053507
EWMA,Rolling500,216,0.0004835288804274027,0.03301562130454337
EWMA,Selected-rolling,216,0.000486984868673244,0.033265700694476374
EWMA,Shift-CP,216,0.00047438605094629165,0.03229843012153658
EWMA,Shift-ERM,216,0.0004738305457801768,0.03227940803971886
EWMA,State-L1,216,0.0004754486183126079,0.032257127474666435
EWMA,State-L1-clipped,216,0.0004744152240701662,0.03218107002278066
EWMA,State2-ERM,216,0.0004737188843438,0.032171749869975515
EWMA,State4-ERM,216,0.00047826797914646995,0.03250542568416136
EWMA,Vol-CP,216,0.00047164102596858147,0.03213257369409397
EWMA,Vol-ERM,216,0.00047035779139961904,0.03209159593132515
