model,asset,origin,method,state,selected_window,gate,n_test,viol,pihat,p_kup,p_ind,p_cc,lr_uc,lr_ind,QS,width,TL
Moirai-1.1,ASX200,Original,Raw,All,250,True,1868,40,0.0214132762312633,1.680583741231791e-05,0.0623685856133981,1.6751272999566342e-05,18.52082065718411,3.4732519480297697,0.0004174644944731,0.0251524919189704,Yellow
Moirai-1.1,ASX200,Original,Raw,High,250,True,110,7,0.0636363636363636,0.0001451589546871,0.439906456364827,0.000544710734516,14.43398497740237,0.5965263557198313,0.0018964688559097,0.0444945034670897,Red
Moirai-1.1,ASX200,Original,Raw,Other,250,True,1758,33,0.0187713310580204,0.0009825098366754,0.1525978406947391,0.0015755295425536,10.860239572569313,2.0460881188679423,0.0003249215594572,0.0239422409119777,Yellow
Moirai-1.1,ASX200,Original,Static,All,250,True,1868,26,0.0139186295503211,0.1080540346730911,0.0520024355618838,0.0416242582197011,2.582453885274525,3.77569041750155,0.0004009666017294,0.0271357686781729,Green
Moirai-1.1,ASX200,Original,Static,High,250,True,110,7,0.0636363636363636,0.0001451589546871,0.439906456364827,0.000544710734516,14.43398497740237,0.5965263557198313,0.0017900931024616,0.0464777802262923,Red
Moirai-1.1,ASX200,Original,Static,Other,250,True,1758,19,0.0108077360637087,0.7368796321930091,0.199721459730306,0.4153436060086755,0.112888188696449,1.6444100813845068,0.0003140474236403,0.0259255176711802,Green
Moirai-1.1,ASX200,Original,Gate-static,All,250,True,1868,26,0.0139186295503211,0.1080540346730911,0.0520024355618838,0.0416242582197011,2.582453885274525,3.77569041750155,0.0004009666017294,0.0271357686781729,Green
Moirai-1.1,ASX200,Original,Gate-static,High,250,True,110,7,0.0636363636363636,0.0001451589546871,0.439906456364827,0.000544710734516,14.43398497740237,0.5965263557198313,0.0017900931024616,0.0464777802262923,Red
Moirai-1.1,ASX200,Original,Gate-static,Other,250,True,1758,19,0.0108077360637087,0.7368796321930091,0.199721459730306,0.4153436060086755,0.112888188696449,1.6444100813845068,0.0003140474236403,0.0259255176711802,Green
Moirai-1.1,ASX200,Original,Rolling125,All,250,True,1868,15,0.0080299785867237,0.3755490816775118,0.1082555757233061,0.1859341730557179,0.7852211044168618,2.5795040480068394,0.0003886846612913,0.0333438670398662,Green
Moirai-1.1,ASX200,Original,Rolling125,High,250,True,110,1,0.009090909090909,0.9224712240882224,0.8917550848960382,0.986102364911306,0.0094714396612634,0.0185187831383188,0.0011884052854159,0.0872565614424886,Green
Moirai-1.1,ASX200,Original,Rolling125,Other,250,True,1758,14,0.0079635949943117,0.3736073503442079,0.0987118411781399,0.1722286588045623,0.7916311716667419,2.726233375132324,0.0003386452593267,0.0299704902569945,Green
Moirai-1.1,ASX200,Original,Gate-rolling125,All,250,True,1868,15,0.0080299785867237,0.3755490816775118,0.1082555757233061,0.1859341730557179,0.7852211044168618,2.5795040480068394,0.0003886846612913,0.0333438670398662,Green
Moirai-1.1,ASX200,Original,Gate-rolling125,High,250,True,110,1,0.009090909090909,0.9224712240882224,0.8917550848960382,0.986102364911306,0.0094714396612634,0.0185187831383188,0.0011884052854159,0.0872565614424886,Green
Moirai-1.1,ASX200,Original,Gate-rolling125,Other,250,True,1758,14,0.0079635949943117,0.3736073503442079,0.0987118411781399,0.1722286588045623,0.7916311716667419,2.726233375132324,0.0003386452593267,0.0299704902569945,Green
Moirai-1.1,ASX200,Original,Rolling250,All,250,True,1868,16,0.0085653104925053,0.5228788321262499,0.1257590691263792,0.2525489846167731,0.4082111932359966,2.344088907963453,0.0003924480996662,0.0324863099253118,Green
Moirai-1.1,ASX200,Original,Rolling250,High,250,True,110,3,0.0272727272727272,0.1333421370641506,0.680259381273338,0.2977516856641043,2.253156821102867,0.1698339977418363,0.0011844710505095,0.0674572054142615,Yellow
Moirai-1.1,ASX200,Original,Rolling250,Other,250,True,1758,13,0.0073947667804323,0.249711679133703,0.0829850106317066,0.1147290252759155,1.324916030041952,3.005448435988967,0.0003428903496134,0.0302981424032501,Green
Moirai-1.1,ASX200,Original,Gate-rolling250,All,250,True,1868,16,0.0085653104925053,0.5228788321262499,0.1257590691263792,0.2525489846167731,0.4082111932359966,2.344088907963453,0.0003924480996662,0.0324863099253118,Green
Moirai-1.1,ASX200,Original,Gate-rolling250,High,250,True,110,3,0.0272727272727272,0.1333421370641506,0.680259381273338,0.2977516856641043,2.253156821102867,0.1698339977418363,0.0011844710505095,0.0674572054142615,Yellow
Moirai-1.1,ASX200,Original,Gate-rolling250,Other,250,True,1758,13,0.0073947667804323,0.249711679133703,0.0829850106317066,0.1147290252759155,1.324916030041952,3.005448435988967,0.0003428903496134,0.0302981424032501,Green
Moirai-1.1,ASX200,Original,Rolling500,All,250,True,1868,22,0.0117773019271948,0.4527008540074843,0.2597950939013855,0.3997705049250113,0.5638807193058692,1.2698485491182794,0.0004091282442119,0.0319223508093025,Green
Moirai-1.1,ASX200,Original,Rolling500,High,250,True,110,5,0.0454545454545454,0.0062296507063114,0.4879902355278516,0.0186520430682215,7.482644572205576,0.4809546097910768,0.0013314763468121,0.0567201684308853,Red
Moirai-1.1,ASX200,Original,Rolling500,Other,250,True,1758,17,0.0096700796359499,0.8888220081310375,0.15487314588143,0.3600315201489696,0.0195426263825173,2.0235847644083265,0.0003514159055964,0.0303707239956654,Green
Moirai-1.1,ASX200,Original,Gate-rolling500,All,250,True,1868,22,0.0117773019271948,0.4527008540074843,0.2597950939013855,0.3997705049250113,0.5638807193058692,1.2698485491182794,0.0004091282442119,0.0319223508093025,Green
Moirai-1.1,ASX200,Original,Gate-rolling500,High,250,True,110,5,0.0454545454545454,0.0062296507063114,0.4879902355278516,0.0186520430682215,7.482644572205576,0.4809546097910768,0.0013314763468121,0.0567201684308853,Red
Moirai-1.1,ASX200,Original,Gate-rolling500,Other,250,True,1758,17,0.0096700796359499,0.8888220081310375,0.15487314588143,0.3600315201489696,0.0195426263825173,2.0235847644083265,0.0003514159055964,0.0303707239956654,Green
Moirai-1.1,ASX200,Original,Selected-rolling,All,250,True,1868,16,0.0085653104925053,0.5228788321262499,0.1257590691263792,0.2525489846167731,0.4082111932359966,2.344088907963453,0.0003924480996662,0.0324863099253118,Green
Moirai-1.1,ASX200,Original,Selected-rolling,High,250,True,110,3,0.0272727272727272,0.1333421370641506,0.680259381273338,0.2977516856641043,2.253156821102867,0.1698339977418363,0.0011844710505095,0.0674572054142615,Yellow
Moirai-1.1,ASX200,Original,Selected-rolling,Other,250,True,1758,13,0.0073947667804323,0.249711679133703,0.0829850106317066,0.1147290252759155,1.324916030041952,3.005448435988967,0.0003428903496134,0.0302981424032501,Green
