model,asset,origin,window,gate,validation_start,calibration_stop
Lag-Llama,FTSE100,Origin80,250,True,3483,4976
Lag-Llama,GBPUSD,Original,500,True,2646,3780
Lag-Llama,GBPUSD,Origin50,125,True,1889,2700
Lag-Llama,GBPUSD,Origin60,500,True,2268,3240
Lag-Llama,GBPUSD,Origin70,500,True,2646,3780
Lag-Llama,GBPUSD,Origin80,500,True,3024,4320
Lag-Llama,GDAXI,Original,250,True,3065,4379
Lag-Llama,GDAXI,Origin50,125,True,2189,3128
Lag-Llama,GDAXI,Origin60,250,True,2627,3754
Lag-Llama,GDAXI,Origin70,250,True,3065,4379
Lag-Llama,GDAXI,Origin80,250,True,3503,5005
Lag-Llama,GLD,Original,125,True,2433,3476
Lag-Llama,GLD,Origin50,500,True,1738,2483
Lag-Llama,GLD,Origin60,500,True,2085,2979
Lag-Llama,GLD,Origin70,125,True,2433,3476
Lag-Llama,GLD,Origin80,125,True,2780,3972
Lag-Llama,HSI,Original,500,True,2966,4238
Lag-Llama,HSI,Origin50,125,True,2118,3027
Lag-Llama,HSI,Origin60,125,True,2543,3633
Lag-Llama,HSI,Origin70,500,True,2966,4238
Lag-Llama,HSI,Origin80,500,True,3390,4844
Lag-Llama,IBGL,Original,250,True,2057,2939
Lag-Llama,IBGL,Origin50,500,True,1469,2099
Lag-Llama,IBGL,Origin60,250,True,1763,2519
Lag-Llama,IBGL,Origin70,250,True,2057,2939
Lag-Llama,IBGL,Origin80,250,True,2351,3359
Lag-Llama,ICLN,Original,125,True,1989,2842
Lag-Llama,ICLN,Origin50,125,True,1421,2030
Lag-Llama,ICLN,Origin60,250,True,1705,2436
Lag-Llama,ICLN,Origin70,125,True,1989,2842
Lag-Llama,ICLN,Origin80,125,True,2273,3248
Lag-Llama,NIFTY,Original,125,True,2026,2895
Lag-Llama,NIFTY,Origin50,250,True,1447,2068
Lag-Llama,NIFTY,Origin60,500,True,1737,2482
Lag-Llama,NIFTY,Origin70,125,True,2026,2895
Lag-Llama,NIFTY,Origin80,125,True,2316,3309
Lag-Llama,NIKKEI,Original,500,True,2947,4211
Lag-Llama,NIKKEI,Origin50,250,True,2105,3008
Lag-Llama,NIKKEI,Origin60,500,True,2527,3610
Lag-Llama,NIKKEI,Origin70,500,True,2947,4211
Lag-Llama,NIKKEI,Origin80,500,True,3369,4813
Lag-Llama,SP500,Original,250,True,3033,4334
Lag-Llama,SP500,Origin50,500,True,2167,3096
Lag-Llama,SP500,Origin60,500,True,2600,3715
Lag-Llama,SP500,Origin70,250,True,3033,4334
Lag-Llama,SP500,Origin80,500,True,3467,4953
Lag-Llama,STOXX,Original,250,True,2501,3574
Lag-Llama,STOXX,Origin50,500,True,1787,2553
Lag-Llama,STOXX,Origin60,250,True,2144,3063
Lag-Llama,STOXX,Origin70,250,True,2501,3574
Lag-Llama,STOXX,Origin80,250,True,2858,4084
Lag-Llama,TLT,Original,500,True,2718,3883
Lag-Llama,TLT,Origin50,500,True,1941,2774
Lag-Llama,TLT,Origin60,500,True,2329,3328
Lag-Llama,TLT,Origin70,500,True,2718,3883
Lag-Llama,TLT,Origin80,250,True,3106,4438
Lag-Llama,UNG,Original,500,True,2136,3052
Lag-Llama,UNG,Origin50,500,True,1526,2180
Lag-Llama,UNG,Origin60,500,True,1831,2616
Lag-Llama,UNG,Origin70,500,True,2136,3052
Lag-Llama,UNG,Origin80,500,True,2441,3488
Lag-Llama,USDJPY,Original,125,True,3140,4486
Lag-Llama,USDJPY,Origin50,500,True,2242,3204
Lag-Llama,USDJPY,Origin60,250,True,2691,3845
Lag-Llama,USDJPY,Origin70,125,True,3140,4486
Lag-Llama,USDJPY,Origin80,125,True,3588,5127
Lag-Llama,USO,Original,125,True,2261,3231
Lag-Llama,USO,Origin50,250,True,1615,2308
Lag-Llama,USO,Origin60,125,True,1938,2770
Lag-Llama,USO,Origin70,125,True,2261,3231
Lag-Llama,USO,Origin80,250,True,2585,3693
GJR-GARCH,ASX200,Original,250,True,3178,4540
GJR-GARCH,ASX200,Origin50,500,True,2270,3243
GJR-GARCH,ASX200,Origin60,500,True,2723,3891
GJR-GARCH,ASX200,Origin70,250,True,3178,4540
GJR-GARCH,ASX200,Origin80,500,True,3631,5188
GJR-GARCH,AUDUSD,Original,500,True,2462,3518
GJR-GARCH,AUDUSD,Origin50,500,True,1759,2513
GJR-GARCH,AUDUSD,Origin60,500,True,2111,3016
GJR-GARCH,AUDUSD,Origin70,500,True,2462,3518
GJR-GARCH,AUDUSD,Origin80,500,True,2814,4021
GJR-GARCH,BOVESPA,Original,500,True,3114,4449
GJR-GARCH,BOVESPA,Origin50,500,True,2224,3178
GJR-GARCH,BOVESPA,Origin60,500,True,2669,3813
GJR-GARCH,BOVESPA,Origin70,500,True,3114,4449
GJR-GARCH,BOVESPA,Origin80,500,True,3558,5084
GJR-GARCH,BTC,Original,500,True,2016,2881
GJR-GARCH,BTC,Origin50,500,True,1440,2058
GJR-GARCH,BTC,Origin60,500,True,1728,2469
GJR-GARCH,BTC,Origin70,500,True,2016,2881
GJR-GARCH,BTC,Origin80,500,True,2304,3292
GJR-GARCH,CBU0,Original,500,True,1777,2539
GJR-GARCH,CBU0,Origin50,500,False,1269,1814
GJR-GARCH,CBU0,Origin60,500,True,1523,2176
GJR-GARCH,CBU0,Origin70,500,True,1777,2539
GJR-GARCH,CBU0,Origin80,500,True,2031,2902
GJR-GARCH,DJCI,Original,500,True,1376,1966
GJR-GARCH,DJCI,Origin50,500,True,982,1404
GJR-GARCH,DJCI,Origin60,500,True,1179,1685
GJR-GARCH,DJCI,Origin70,500,True,1376,1966
GJR-GARCH,DJCI,Origin80,125,True,1572,2247
GJR-GARCH,ETH,Original,500,True,1453,2076
GJR-GARCH,ETH,Origin50,500,True,1038,1483
GJR-GARCH,ETH,Origin60,500,True,1246,1780
GJR-GARCH,ETH,Origin70,500,True,1453,2076
GJR-GARCH,ETH,Origin80,500,True,1661,2373
GJR-GARCH,EURUSD,Original,500,True,2768,3955
GJR-GARCH,EURUSD,Origin50,500,True,1977,2825
GJR-GARCH,EURUSD,Origin60,500,True,2373,3390
GJR-GARCH,EURUSD,Origin70,500,True,2768,3955
GJR-GARCH,EURUSD,Origin80,500,True,3164,4520
GJR-GARCH,FCHI,Original,500,True,3215,4594
GJR-GARCH,FCHI,Origin50,500,True,2296,3281
GJR-GARCH,FCHI,Origin60,500,True,2755,3937
GJR-GARCH,FCHI,Origin70,500,True,3215,4594
GJR-GARCH,FCHI,Origin80,500,True,3674,5250
GJR-GARCH,FTSE100,Original,500,True,3176,4538
GJR-GARCH,FTSE100,Origin50,500,True,2268,3241
GJR-GARCH,FTSE100,Origin60,500,True,2722,3889
GJR-GARCH,FTSE100,Origin70,500,True,3176,4538
GJR-GARCH,FTSE100,Origin80,500,True,3630,5186
GJR-GARCH,GBPUSD,Original,500,True,2774,3964
GJR-GARCH,GBPUSD,Origin50,500,True,1981,2831
GJR-GARCH,GBPUSD,Origin60,500,True,2377,3397
GJR-GARCH,GBPUSD,Origin70,500,True,2774,3964
GJR-GARCH,GBPUSD,Origin80,500,True,3171,4530
GJR-GARCH,GDAXI,Original,500,True,3194,4563
GJR-GARCH,GDAXI,Origin50,500,True,2281,3259
GJR-GARCH,GDAXI,Origin60,500,True,2737,3911
GJR-GARCH,GDAXI,Origin70,500,True,3194,4563
GJR-GARCH,GDAXI,Origin80,500,True,3650,5215
GJR-GARCH,GLD,Original,250,True,2561,3659
GJR-GARCH,GLD,Origin50,125,True,1829,2614
GJR-GARCH,GLD,Origin60,500,True,2195,3136
GJR-GARCH,GLD,Origin70,250,True,2561,3659
GJR-GARCH,GLD,Origin80,500,True,2927,4182
GJR-GARCH,HSI,Original,500,True,3094,4421
GJR-GARCH,HSI,Origin50,500,True,2210,3158
GJR-GARCH,HSI,Origin60,500,True,2653,3790
GJR-GARCH,HSI,Origin70,500,True,3094,4421
GJR-GARCH,HSI,Origin80,500,True,3537,5053
GJR-GARCH,IBGL,Original,500,True,2185,3122
GJR-GARCH,IBGL,Origin50,500,True,1561,2230
GJR-GARCH,IBGL,Origin60,250,True,1873,2676
GJR-GARCH,IBGL,Origin70,500,True,2185,3122
GJR-GARCH,IBGL,Origin80,500,True,2497,3568
GJR-GARCH,ICLN,Original,500,True,2118,3026
GJR-GARCH,ICLN,Origin50,125,True,1512,2161
GJR-GARCH,ICLN,Origin60,500,True,1815,2593
GJR-GARCH,ICLN,Origin70,500,True,2118,3026
GJR-GARCH,ICLN,Origin80,500,True,2420,3458
GJR-GARCH,NIFTY,Original,500,True,2155,3079
GJR-GARCH,NIFTY,Origin50,500,True,1539,2199
GJR-GARCH,NIFTY,Origin60,500,True,1847,2639
GJR-GARCH,NIFTY,Origin70,500,True,2155,3079
GJR-GARCH,NIFTY,Origin80,250,True,2463,3519
GJR-GARCH,NIKKEI,Original,500,True,3076,4395
GJR-GARCH,NIKKEI,Origin50,500,True,2197,3139
GJR-GARCH,NIKKEI,Origin60,500,True,2636,3767
GJR-GARCH,NIKKEI,Origin70,500,True,3076,4395
GJR-GARCH,NIKKEI,Origin80,500,True,3516,5023
GJR-GARCH,SP500,Original,500,True,3161,4517
GJR-GARCH,SP500,Origin50,500,True,2258,3227
GJR-GARCH,SP500,Origin60,500,True,2710,3872
GJR-GARCH,SP500,Origin70,500,True,3161,4517
GJR-GARCH,SP500,Origin80,500,True,3614,5163
GJR-GARCH,STOXX,Original,500,True,2629,3757
GJR-GARCH,STOXX,Origin50,500,True,1878,2684
GJR-GARCH,STOXX,Origin60,500,True,2254,3220
GJR-GARCH,STOXX,Origin70,500,True,2629,3757
GJR-GARCH,STOXX,Origin80,250,True,3005,4294
GJR-GARCH,TLT,Original,500,True,2846,4066
GJR-GARCH,TLT,Origin50,500,True,2033,2905
GJR-GARCH,TLT,Origin60,500,False,2440,3486
GJR-GARCH,TLT,Origin70,500,True,2846,4067
GJR-GARCH,TLT,Origin80,500,True,3253,4648
GJR-GARCH,UNG,Original,500,True,2265,3236
GJR-GARCH,UNG,Origin50,250,True,1617,2311
GJR-GARCH,UNG,Origin60,500,True,1941,2773
GJR-GARCH,UNG,Origin70,500,True,2265,3236
GJR-GARCH,UNG,Origin80,500,True,2588,3698
GJR-GARCH,USDJPY,Original,500,True,3268,4669
GJR-GARCH,USDJPY,Origin50,500,True,2334,3335
GJR-GARCH,USDJPY,Origin60,500,True,2801,4002
GJR-GARCH,USDJPY,Origin70,500,True,3268,4669
GJR-GARCH,USDJPY,Origin80,500,True,3735,5336
GJR-GARCH,USO,Original,500,True,2390,3415
GJR-GARCH,USO,Origin50,250,True,1707,2439
GJR-GARCH,USO,Origin60,125,True,2048,2927
GJR-GARCH,USO,Origin70,500,True,2390,3415
GJR-GARCH,USO,Origin80,500,True,2732,3903
GJR-GARCH-t,ASX200,Original,500,True,3178,4540
GJR-GARCH-t,ASX200,Origin50,500,True,2270,3243
GJR-GARCH-t,ASX200,Origin60,500,True,2723,3891
GJR-GARCH-t,ASX200,Origin70,500,True,3178,4540
GJR-GARCH-t,ASX200,Origin80,500,True,3631,5188
GJR-GARCH-t,AUDUSD,Original,500,True,2462,3518
GJR-GARCH-t,AUDUSD,Origin50,500,True,1759,2513
GJR-GARCH-t,AUDUSD,Origin60,500,True,2111,3016
GJR-GARCH-t,AUDUSD,Origin70,500,True,2462,3518
GJR-GARCH-t,AUDUSD,Origin80,500,True,2814,4021
GJR-GARCH-t,BOVESPA,Original,500,True,3114,4449
GJR-GARCH-t,BOVESPA,Origin50,500,True,2224,3178
GJR-GARCH-t,BOVESPA,Origin60,500,True,2669,3813
GJR-GARCH-t,BOVESPA,Origin70,500,True,3114,4449
GJR-GARCH-t,BOVESPA,Origin80,500,True,3558,5084
GJR-GARCH-t,BTC,Original,500,True,2016,2881
GJR-GARCH-t,BTC,Origin50,500,True,1440,2058
GJR-GARCH-t,BTC,Origin60,500,True,1728,2469
GJR-GARCH-t,BTC,Origin70,500,True,2016,2881
GJR-GARCH-t,BTC,Origin80,500,True,2304,3292
GJR-GARCH-t,CBU0,Original,500,True,1777,2539
GJR-GARCH-t,CBU0,Origin50,500,False,1269,1814
GJR-GARCH-t,CBU0,Origin60,500,True,1523,2176
GJR-GARCH-t,CBU0,Origin70,500,True,1777,2539
GJR-GARCH-t,CBU0,Origin80,500,True,2031,2902
GJR-GARCH-t,DJCI,Original,500,True,1376,1966
GJR-GARCH-t,DJCI,Origin50,500,True,982,1404
GJR-GARCH-t,DJCI,Origin60,500,True,1179,1685
GJR-GARCH-t,DJCI,Origin70,500,True,1376,1966
GJR-GARCH-t,DJCI,Origin80,500,True,1572,2247
GJR-GARCH-t,ETH,Original,500,False,1453,2076
GJR-GARCH-t,ETH,Origin50,500,False,1038,1483
GJR-GARCH-t,ETH,Origin60,500,False,1246,1780
GJR-GARCH-t,ETH,Origin70,500,False,1453,2076
GJR-GARCH-t,ETH,Origin80,500,False,1661,2373
GJR-GARCH-t,EURUSD,Original,500,False,2768,3955
GJR-GARCH-t,EURUSD,Origin50,500,False,1977,2825
GJR-GARCH-t,EURUSD,Origin60,500,False,2373,3390
GJR-GARCH-t,EURUSD,Origin70,500,False,2768,3955
GJR-GARCH-t,EURUSD,Origin80,500,False,3164,4520
GJR-GARCH-t,FCHI,Original,500,True,3215,4594
GJR-GARCH-t,FCHI,Origin50,500,False,2296,3281
GJR-GARCH-t,FCHI,Origin60,500,True,2755,3937
GJR-GARCH-t,FCHI,Origin70,500,True,3215,4594
GJR-GARCH-t,FCHI,Origin80,500,True,3674,5250
GJR-GARCH-t,FTSE100,Original,500,True,3176,4538
GJR-GARCH-t,FTSE100,Origin50,500,True,2268,3241
GJR-GARCH-t,FTSE100,Origin60,500,True,2722,3889
GJR-GARCH-t,FTSE100,Origin70,500,True,3176,4538
GJR-GARCH-t,FTSE100,Origin80,500,True,3630,5186
GJR-GARCH-t,GBPUSD,Original,500,True,2774,3964
GJR-GARCH-t,GBPUSD,Origin50,500,True,1981,2831
GJR-GARCH-t,GBPUSD,Origin60,500,True,2377,3397
GJR-GARCH-t,GBPUSD,Origin70,500,True,2774,3964
GJR-GARCH-t,GBPUSD,Origin80,500,True,3171,4530
GJR-GARCH-t,GDAXI,Original,500,True,3194,4563
GJR-GARCH-t,GDAXI,Origin50,500,True,2281,3259
GJR-GARCH-t,GDAXI,Origin60,500,True,2737,3911
GJR-GARCH-t,GDAXI,Origin70,500,True,3194,4563
GJR-GARCH-t,GDAXI,Origin80,500,True,3650,5215
GJR-GARCH-t,GLD,Original,500,True,2561,3659
GJR-GARCH-t,GLD,Origin50,500,True,1829,2614
GJR-GARCH-t,GLD,Origin60,500,True,2195,3136
GJR-GARCH-t,GLD,Origin70,500,True,2561,3659
GJR-GARCH-t,GLD,Origin80,500,True,2927,4182
GJR-GARCH-t,HSI,Original,500,True,3094,4421
GJR-GARCH-t,HSI,Origin50,500,True,2210,3158
GJR-GARCH-t,HSI,Origin60,500,True,2653,3790
GJR-GARCH-t,HSI,Origin70,500,True,3094,4421
GJR-GARCH-t,HSI,Origin80,500,True,3537,5053
GJR-GARCH-t,IBGL,Original,500,True,2185,3122
GJR-GARCH-t,IBGL,Origin50,500,True,1561,2230
GJR-GARCH-t,IBGL,Origin60,500,True,1873,2676
GJR-GARCH-t,IBGL,Origin70,500,True,2185,3122
GJR-GARCH-t,IBGL,Origin80,500,True,2497,3568
GJR-GARCH-t,ICLN,Original,500,True,2118,3026
GJR-GARCH-t,ICLN,Origin50,250,True,1512,2161
GJR-GARCH-t,ICLN,Origin60,500,True,1815,2593
GJR-GARCH-t,ICLN,Origin70,500,True,2118,3026
GJR-GARCH-t,ICLN,Origin80,500,True,2420,3458
GJR-GARCH-t,NIFTY,Original,250,True,2155,3079
GJR-GARCH-t,NIFTY,Origin50,500,False,1539,2199
GJR-GARCH-t,NIFTY,Origin60,500,False,1847,2639
GJR-GARCH-t,NIFTY,Origin70,250,True,2155,3079
GJR-GARCH-t,NIFTY,Origin80,250,True,2463,3519
GJR-GARCH-t,NIKKEI,Original,500,True,3076,4395
GJR-GARCH-t,NIKKEI,Origin50,500,True,2197,3139
GJR-GARCH-t,NIKKEI,Origin60,500,True,2636,3767
GJR-GARCH-t,NIKKEI,Origin70,500,True,3076,4395
GJR-GARCH-t,NIKKEI,Origin80,500,True,3516,5023
GJR-GARCH-t,SP500,Original,500,True,3161,4517
GJR-GARCH-t,SP500,Origin50,500,True,2258,3227
GJR-GARCH-t,SP500,Origin60,500,True,2710,3872
GJR-GARCH-t,SP500,Origin70,500,True,3161,4517
GJR-GARCH-t,SP500,Origin80,500,True,3614,5163
GJR-GARCH-t,STOXX,Original,500,True,2629,3757
GJR-GARCH-t,STOXX,Origin50,500,True,1878,2684
GJR-GARCH-t,STOXX,Origin60,500,True,2254,3220
GJR-GARCH-t,STOXX,Origin70,500,True,2629,3757
GJR-GARCH-t,STOXX,Origin80,250,True,3005,4294
GJR-GARCH-t,TLT,Original,500,False,2846,4066
GJR-GARCH-t,TLT,Origin50,500,False,2033,2905
GJR-GARCH-t,TLT,Origin60,500,False,2440,3486
GJR-GARCH-t,TLT,Origin70,500,False,2846,4067
GJR-GARCH-t,TLT,Origin80,500,False,3253,4648
GJR-GARCH-t,UNG,Original,500,False,2265,3236
GJR-GARCH-t,UNG,Origin50,250,False,1617,2311
GJR-GARCH-t,UNG,Origin60,500,False,1941,2773
GJR-GARCH-t,UNG,Origin70,500,False,2265,3236
GJR-GARCH-t,UNG,Origin80,500,True,2588,3698
GJR-GARCH-t,USDJPY,Original,500,False,3268,4669
GJR-GARCH-t,USDJPY,Origin50,500,False,2334,3335
GJR-GARCH-t,USDJPY,Origin60,500,False,2801,4002
GJR-GARCH-t,USDJPY,Origin70,500,False,3268,4669
GJR-GARCH-t,USDJPY,Origin80,500,False,3735,5336
GJR-GARCH-t,USO,Original,500,True,2390,3415
GJR-GARCH-t,USO,Origin50,250,False,1707,2439
GJR-GARCH-t,USO,Origin60,125,True,2048,2927
GJR-GARCH-t,USO,Origin70,500,True,2390,3415
GJR-GARCH-t,USO,Origin80,500,True,2732,3903
GARCH-N,ASX200,Original,500,True,3178,4540
