model,asset,defect_label,defect_family,qV,raw_width,R,pihat_raw,p_kup,p_cc,n_test
TimesFM-2.5,ICLN,sign_flip,foundation,0.1129122663333629,0.04503084881613892,2.507442548870975,0.9890295358649789,0.0,0.12966060085324438,1185
TimesFM-2.5,NIKKEI,sign_flip,foundation,0.1033098523285004,0.0305591071514297,3.3806567651524815,0.9892776523702032,0.0,0.19796715899721862,1772
TimesFM-2.5,HSI,sign_flip,foundation,0.11482475667459552,0.0355179702412584,3.2328636995481443,0.9887892376681614,0.0,0.22069260436938898,1784
TimesFM-2.5,BOVESPA,sign_flip,foundation,0.12406456728674363,0.031031063079596386,3.998076603708715,0.9933110367892977,0.0,,1794
TimesFM-2.5,NIFTY,sign_flip,foundation,0.07131004996292749,0.021085465499292647,3.381952841653874,0.9884105960264901,0.0,0.15077042184799128,1208
TimesFM-2.5,ASX200,sign_flip,foundation,0.0745283561164955,0.02174659588172705,3.427127469597172,0.9950900163666121,0.0,,1833
TimesFM-2.5,CBU0,sign_flip,foundation,0.021704332439975018,0.012603359650670129,1.722106885906488,0.9897540983606558,0.0,0.08703327203810551,976
TimesFM-2.5,TLT,sign_flip,foundation,0.05074159943698785,0.025840187677160564,1.9636699265089688,0.9926425505824648,0.0,0.07484198109765883,1631
TimesFM-2.5,IBGL,sign_flip,foundation,0.04469264958937667,0.021829390429197595,2.0473613193338944,0.9942903752039152,0.0,,1226
TimesFM-2.5,DJCI,sign_flip,foundation,0.04900952321007286,0.02133924099610789,2.296685398464351,0.98989898989899,0.0,,693
TimesFM-2.5,GOLD,sign_flip,foundation,0.07361259008841674,0.024955612484634303,2.949740870264818,0.9813559322033898,0.0,0.1506534066510946,1770
TimesFM-2.5,WTI,sign_flip,foundation,0.18469060753065772,0.06222127336345412,2.968287171685181,0.9904063205417607,0.0,0.15350067542695356,1772
TimesFM-2.5,NATGAS,sign_flip,foundation,0.18551795218518224,0.1072337921223872,1.7300325626221293,0.9858836815358555,0.0,0.3643970216096838,1771
TimesFM-2.5,BTC,sign_flip,foundation,0.25608634028945076,0.07067604679338065,3.623382346753373,0.990063233965673,0.0,,1107
TimesFM-2.5,ETH,sign_flip,foundation,0.28025048941798314,0.09465300655593946,2.9608197310917586,0.9868766404199475,0.0,,762
TimesFM-2.5,EURUSD,sign_flip,foundation,0.046088000320350896,0.011006381414169293,4.187388986994268,0.9854614412136536,0.0,0.04355181466582192,1582
TimesFM-2.5,GBPUSD,sign_flip,foundation,0.04370251651634241,0.013211961371812405,3.3077992953855677,0.9892744479495268,0.0,0.17393452858666691,1585
TimesFM-2.5,USDJPY,sign_flip,foundation,0.044308593516263636,0.013765478348759502,3.218819745574376,0.9846398305084746,0.0,,1888
TimesFM-2.5,AUDUSD,sign_flip,foundation,0.06670114506364755,0.015815719430979973,4.2173955699411785,0.989247311827957,0.0,,1395
Moirai-2.0,SP500,sign_flip,foundation,0.09458216981899799,0.0244268097700225,3.872063962076324,0.9928728070175439,0.0,,1824
Moirai-2.0,STOXX,sign_flip,foundation,0.08518844882068974,0.02150474668074827,3.961378856741109,0.9953271028037384,0.0,,1498
Moirai-2.0,GDAXI,sign_flip,foundation,0.10147285644728021,0.02530523760353986,4.009954699381504,0.9902333152468801,0.0,,1843
Moirai-2.0,FCHI,sign_flip,foundation,0.09599277494276562,0.024662939830360685,3.8921870467605877,0.990301724137931,0.0,,1856
Moirai-2.0,FTSE100,sign_flip,foundation,0.07745068786554962,0.020645152707903916,3.75151925303502,0.9896344789961812,0.0,,1833
Moirai-2.0,ICLN,sign_flip,foundation,0.11306993959861163,0.042097967684288196,2.685876440558236,0.9848101265822785,0.0,0.27333506489988524,1185
Moirai-2.0,NIKKEI,sign_flip,foundation,0.09096110354061784,0.027406927938221366,3.318909136611572,0.9853273137697517,0.0,0.39616558077994835,1772
Moirai-2.0,HSI,sign_flip,foundation,0.10329414376267712,0.03349404234937547,3.083955728162598,0.9854260089686099,0.0,0.39335334287528967,1784
Moirai-2.0,BOVESPA,sign_flip,foundation,0.10458226012974818,0.030464469119570823,3.4329257378249536,0.9938684503901896,0.0,,1794
Moirai-2.0,NIFTY,sign_flip,foundation,0.06751173359391292,0.01944245478790008,3.472387326107017,0.9908940397350994,0.0,,1208
Moirai-2.0,ASX200,sign_flip,foundation,0.06600155865125266,0.020098814884887146,3.283853253501084,0.994544462629569,0.0,,1833
Moirai-2.0,CBU0,sign_flip,foundation,0.019775737947347743,0.012839373860482171,1.5402416163154768,0.9897540983606558,0.0,0.08703327203810551,976
Moirai-2.0,TLT,sign_flip,foundation,0.04840618551099533,0.024290953789731565,1.9927659461217992,0.9895769466584917,0.0,0.16845332680490344,1631
Moirai-2.0,IBGL,sign_flip,foundation,0.04208208826395453,0.022635963061175123,1.8590809743868648,0.9959216965742251,0.0,,1226
Moirai-2.0,DJCI,sign_flip,foundation,0.04584419323075885,0.01918825589705508,2.389179791884826,0.9841269841269841,0.0,,693
Moirai-2.0,GOLD,sign_flip,foundation,0.07101469617625435,0.022061275106816665,3.218975142298628,0.9796610169491525,0.0,0.2094103635532285,1770
Moirai-2.0,WTI,sign_flip,foundation,0.18236805842513726,0.056197642872869547,3.245119352028532,0.9875846501128668,0.0,0.028595727711782204,1772
Moirai-2.0,NATGAS,sign_flip,foundation,0.1763316498804931,0.09974719217853473,1.7677855990661069,0.9802371541501976,0.0,0.033797231983324405,1771
Moirai-2.0,BTC,sign_flip,foundation,0.22160544470779325,0.05896925241016315,3.757982942812419,0.979223125564589,0.0,0.49938228003687013,1107
Moirai-2.0,ETH,sign_flip,foundation,0.24234882968086013,0.08355332381728114,2.900528891116785,0.9816272965879265,0.0,,762
Moirai-2.0,EURUSD,sign_flip,foundation,0.047657489391002214,0.011051493054811116,4.312312296143115,0.9848293299620733,0.0,0.3762770876377869,1582
Moirai-2.0,GBPUSD,sign_flip,foundation,0.04313690842852359,0.01282635806310323,3.363145502121354,0.9911671924290221,0.0,0.1109785551602881,1585
Moirai-2.0,USDJPY,sign_flip,foundation,0.041770930160613895,0.012514218488475112,3.3378776468608535,0.9835805084745762,0.0,,1888
Moirai-2.0,AUDUSD,sign_flip,foundation,0.058557768997454684,0.015413541379776519,3.7991119337627337,0.9878136200716846,0.0,,1395
GJR-GARCH,SP500,gjr_quantile_map,classical,-0.0050303410366928925,0.0366617138681078,0.137209652958118,0.006834910620399579,0.14117161537298806,,1902
GJR-GARCH,STOXX,gjr_quantile_map,classical,-0.004630660156466087,0.03285167514618232,0.14095659158507823,0.0063411540900443885,0.11746405940376181,,1577
GJR-GARCH,GDAXI,gjr_quantile_map,classical,-0.006924100032849892,0.037785136653117626,0.18324930504859213,0.005202913631633715,0.0199384240389191,,1922
GJR-GARCH,FCHI,gjr_quantile_map,classical,-0.006705544605853778,0.03647948971253435,0.18381684225011935,0.00516795865633075,0.01855034530779176,,1935
GJR-GARCH,FTSE100,gjr_quantile_map,classical,-0.004592435780081488,0.028907807354037522,0.15886489500353154,0.006802721088435374,0.13597839405769885,,1911
GJR-GARCH,ICLN,gjr_quantile_map,classical,-0.006720677393820866,0.05899447187433987,0.1139204603464563,0.0023752969121140144,0.0010660399804924836,,1263
GJR-GARCH,NIKKEI,gjr_quantile_map,classical,-0.006443028163210872,0.04117939777837767,0.15646241836479585,0.005402485143165856,0.02938460653735686,0.042127705450773045,1851
GJR-GARCH,HSI,gjr_quantile_map,classical,-0.006749505667209471,0.04611299605448698,0.14636883839068437,0.004296455424274973,0.005270072975758655,,1862
GJR-GARCH,BOVESPA,gjr_quantile_map,classical,-0.012060269601615013,0.04284250780887776,0.28150241940589443,0.0037373198077949813,0.0017883387665803552,,1873
GJR-GARCH,NIFTY,gjr_quantile_map,classical,-0.006706814275816996,0.030220235244745694,0.22193123982987825,0.002331002331002331,0.000873325105878342,,1287
GJR-GARCH,ASX200,gjr_quantile_map,classical,-0.00490538462750153,0.028607308620568934,0.17147312571636014,0.005230125523012552,0.02107144047245091,,1912
GJR-GARCH,CBU0,gjr_quantile_map,classical,0.0001826293563039318,0.016880985679032106,0.010818642926211113,0.0009478672985781991,0.00014204685136276485,,1055
GJR-GARCH,TLT,gjr_quantile_map,classical,-0.006217826963074177,0.03314010452486016,0.18762243065376735,0.0011702750146284377,3.133865299043137e-06,,1709
GJR-GARCH,IBGL,gjr_quantile_map,classical,-0.0036142556873221612,0.028662390707618633,0.12609749564126452,0.0022988505747126436,0.0007516732022585515,,1305
GJR-GARCH,DJCI,gjr_quantile_map,classical,-0.004869171136419898,0.028505621772388454,0.1708144160228895,0.0038860103626943004,0.051317603064967465,,772
GJR-GARCH,GOLD,gjr_quantile_map,classical,-0.004206739690607201,0.03532551141827687,0.11908503293262158,0.00487012987012987,0.013838131772674456,,1848
GJR-GARCH,WTI,gjr_quantile_map,classical,-0.011169639065391843,0.08524243854714593,0.13103378147979816,0.0075675675675675675,0.2719127417664634,0.0035411671317711058,1850
GJR-GARCH,NATGAS,gjr_quantile_map,classical,-0.021745097253063672,0.1436257276641358,0.15140112852144352,0.003243243243243243,0.0006691694585853059,,1850
GJR-GARCH,BTC,gjr_quantile_map,classical,-0.0033342395003210026,0.09975464777958586,0.03342440251694551,0.002531645569620253,0.0020276871229276683,,1185
GJR-GARCH,ETH,gjr_quantile_map,classical,-0.01780004430813731,0.13325945028805097,0.1335743489085471,0.0047562425683709865,0.08867299588208022,,841
GJR-GARCH,EURUSD,gjr_quantile_map,classical,-0.0034920328096063368,0.015227183129684305,0.22932887717091077,0.0030120481927710845,0.0007826054437169994,,1660
GJR-GARCH,GBPUSD,gjr_quantile_map,classical,-0.0035827736325732083,0.017530027255297773,0.2043792391418247,0.003605769230769231,0.0025449749023555013,,1664
GJR-GARCH,USDJPY,gjr_quantile_map,classical,-0.003689856738768366,0.018753095997430625,0.19675987043813542,0.006103763987792472,0.06130216638953234,,1966
GJR-GARCH,AUDUSD,gjr_quantile_map,classical,-0.002965768274704376,0.02108710057530555,0.1406437202740663,0.002036659877800407,0.00018218383971391194,,1473
Moirai-1.1,SP500,none,foundation,0.003502250784425242,0.028415433927791462,0.12325170867793424,0.022478070175438597,4.171462703372875e-06,0.31722493869139834,1824
Moirai-1.1,STOXX,none,foundation,0.005542742937445628,0.026083164901817057,0.21250269889830348,0.012683578104138851,0.31625278633688647,0.23847031027044263,1498
Moirai-1.1,GDAXI,none,foundation,0.003247047533000473,0.0295740837524976,0.10979368152787666,0.018448182311448725,0.0011095902612412445,,1843
Moirai-1.1,FCHI,none,foundation,0.0032134817070712737,0.029652695500109735,0.10837064397937725,0.017241379310344827,0.00447296073785064,0.5805691262215775,1856
Moirai-1.1,FTSE100,none,foundation,0.0034951155195795877,0.024826728649291606,0.14078034883098928,0.014184397163120567,0.09027554520863568,0.3822406891520349,1833
Moirai-1.1,ICLN,none,foundation,0.004277296057696868,0.04653783042302929,0.09191008731640923,0.006751054852320675,0.23234634922963948,,1185
Moirai-1.1,NIKKEI,none,foundation,0.006097342994932836,0.03365096114494399,0.1811937248588501,0.01636568848758465,0.013644279083902422,0.4981961222011485,1772
Moirai-1.1,HSI,none,foundation,0.004184682313436862,0.03729766870342976,0.11219688680038208,0.01233183856502242,0.3395375912111167,,1784
Moirai-1.1,BOVESPA,none,foundation,0.0029007167219524572,0.03514816948541294,0.08252824441273682,0.012263099219620958,0.3521456148268004,0.27154663822220126,1794
Moirai-1.1,NIFTY,none,foundation,0.0016620239980940192,0.02366642030915831,0.07022709714366299,0.006622516556291391,0.20873921665964357,,1208
Moirai-1.1,ASX200,none,foundation,0.0019394000908385736,0.025078824660123466,0.07733217633290099,0.02182214948172395,1.089879794613502e-05,0.2883797316388933,1833
Moirai-1.1,CBU0,none,foundation,0.0017071349745451945,0.013491299690232139,0.12653599087871278,0.009221311475409836,0.8043329241491248,,976
Moirai-1.1,TLT,none,foundation,0.0003764811378797108,0.027442809597958518,0.01371875341465465,0.00797057020232986,0.393134480674471,,1631
Moirai-1.1,IBGL,none,foundation,0.0021507646889076214,0.02416568866832908,0.0890007613036229,0.011419249592169658,0.6252721631875983,,1226
Moirai-1.1,DJCI,none,foundation,0.0013349086311602379,0.02217558668845682,0.06019721822535163,0.024531024531024532,0.0011818192129881,,693
Moirai-1.1,GOLD,none,foundation,0.004428363482144128,0.02601617078917722,0.17021580608574174,0.02937853107344633,3.0346170021289254e-11,,1770
Moirai-1.1,WTI,none,foundation,0.001093754438919091,0.06813306014947004,0.01605321170837794,0.018623024830699775,0.0011228456881324789,0.6454659134196631,1772
Moirai-1.1,NATGAS,none,foundation,0.0012214511354535773,0.10822839630720375,0.011285865605792745,0.015245623941276116,0.03944703006414274,,1771
Moirai-1.1,BTC,none,foundation,0.022927631213099223,0.0595868031852378,0.38477699738017457,0.01987353206865402,0.0036130258947457694,,1107
Moirai-1.1,ETH,none,foundation,0.016029722725735635,0.0836574984210839,0.19161130834980503,0.026246719160104987,0.00017872302309318577,,762
Moirai-1.1,EURUSD,none,foundation,-0.00016161325282183954,0.012914236781658903,0.012514347967614038,0.01327433628318584,0.21261282507456358,,1582
Moirai-1.1,GBPUSD,none,foundation,0.0005476772828920534,0.015229985964766553,0.03596045880535047,0.013249211356466877,0.21555135242360812,,1585
Moirai-1.1,USDJPY,none,foundation,0.0011393032347210598,0.014900059362979985,0.07646299970802273,0.013241525423728813,0.17746885569965032,,1888
Moirai-1.1,AUDUSD,none,foundation,0.0006695114135569936,0.01847503622879665,0.0362387063963339,0.0064516129032258064,0.1543087129769405,,1395
Lag-Llama,SP500,none,foundation,0.008219084752491997,0.02527417716258481,0.32519692726769767,0.029605263157894735,9.580114479490476e-12,0.6009660414331252,1824
Lag-Llama,STOXX,none,foundation,0.012709359384210278,0.021380101153331724,0.5944480474186036,0.024699599465954607,1.4603314996142203e-06,0.31112133616014426,1498
Lag-Llama,GDAXI,none,foundation,0.011476128009957579,0.025448155526998563,0.4509610921617591,0.02984264785675529,4.561795385882306e-12,0.5789150893210515,1843
Lag-Llama,FCHI,none,foundation,0.011366232311129178,0.024631592049278474,0.4614493569229978,0.028556034482758622,5.4918847247620306e-11,0.6474933063608459,1856
Lag-Llama,FTSE100,none,foundation,0.007876998044277224,0.0207322507755337,0.3799393577456112,0.027277686852154936,8.844633914151245e-10,0.21043777621153925,1833
Lag-Llama,ICLN,none,foundation,0.010926482324309653,0.040974990426315167,0.2666622300732105,0.017721518987341773,0.015992270577913525,,1185
Lag-Llama,NIKKEI,none,foundation,0.011381577724163951,0.028604658162552424,0.39789245721747724,0.03329571106094808,7.882583474838611e-15,0.9600111887002213,1772
Lag-Llama,HSI,none,foundation,0.010445109658784396,0.03269157975936108,0.3195045860637398,0.0257847533632287,2.2410250211102323e-08,,1784
Lag-Llama,BOVESPA,none,foundation,0.009859050827052546,0.029293660439925685,0.3365591967337475,0.02508361204013378,7.013248204401634e-08,,1794
Lag-Llama,NIFTY,none,foundation,0.006109485689649412,0.019946826070601845,0.3062886129364577,0.029801324503311258,2.2529499821288823e-08,0.9408832365117378,1208
Lag-Llama,ASX200,none,foundation,0.007124247836627448,0.01962590027064496,0.36300234579727264,0.03982542280414621,0.0,0.18124671897951716,1833
Lag-Llama,CBU0,none,foundation,0.0024857182085719232,0.011189594646800331,0.22214550991645754,0.02663934426229508,1.4946868127752033e-05,,976
Lag-Llama,TLT,none,foundation,0.00457032730886478,0.022657576125637062,0.2017129848101206,0.0269773145309626,1.2357839973553553e-08,,1631
Lag-Llama,IBGL,none,foundation,0.005871659340550199,0.01986693279401416,0.295549363428627,0.026101141924959218,2.4010590227163675e-06,,1226
Lag-Llama,DJCI,none,foundation,0.005236942707085015,0.019735938891019905,0.2653505736921332,0.04040404040404041,1.3713673530091341e-09,,693
Lag-Llama,GOLD,none,foundation,0.009904797092721202,0.02211506063251435,0.4478756471577933,0.04180790960451977,0.0,0.1577260554119846,1770
Lag-Llama,WTI,none,foundation,0.01690681812634271,0.05787199308481866,0.29214162542429895,0.02708803611738149,2.3854026531822115e-09,0.7777859247849646,1772
Lag-Llama,NATGAS,none,foundation,0.017042094857963038,0.0937065514790989,0.18186663140372047,0.028797289666854884,9.406297962755161e-11,,1771
Lag-Llama,BTC,none,foundation,0.03684647219935443,0.05893425322539074,0.6252131855889844,0.01987353206865402,0.0036130258947457694,,1107
Lag-Llama,ETH,none,foundation,0.039665284081128405,0.07950615789350171,0.4988957476005814,0.04199475065616798,3.502198531180056e-11,,762
Lag-Llama,EURUSD,none,foundation,0.0032323802098128893,0.010454421107172754,0.30918787149248855,0.029077117572692796,5.695578453313033e-10,,1582
Lag-Llama,GBPUSD,none,foundation,0.003590903920353822,0.012451195979523192,0.2883983134037324,0.031545741324921134,5.9864335710813066e-12,,1585
Lag-Llama,USDJPY,none,foundation,0.00480167730304349,0.012139994958284907,0.39552547752638056,0.029661016949152543,3.706479567711085e-12,,1888
Lag-Llama,AUDUSD,none,foundation,0.005069993100678873,0.014483460892168771,0.3500539780115833,0.023655913978494623,1.312786036544722e-05,,1395
GARCH-N,SP500,none,classical,0.004796365698355258,0.02495720932104355,0.19218357455979795,0.02103049421661409,2.5248725457949206e-05,0.8639196915481089,1902
GARCH-N,STOXX,none,classical,0.00490904978849957,0.022097781262542006,0.22215125266086827,0.024096385542168676,1.8953797306098252e-06,0.07406378336313657,1577
GARCH-N,GDAXI,none,classical,0.0036135898281409277,0.025672277824476526,0.14075844196013063,0.02497398543184183,2.9479566232559762e-08,0.03634011756681044,1922
GARCH-N,FCHI,none,classical,0.003620000666631741,0.024595785179948194,0.14717971555480003,0.022739018087855296,1.3785884217520916e-06,0.018827934243248245,1935
GARCH-N,FTSE100,none,classical,0.004196751455123993,0.020251430019949987,0.20723235104828203,0.023024594453165882,9.943912377963215e-07,0.0030817103234429544,1911
GARCH-N,ICLN,none,classical,0.005742539727872711,0.040599369369839336,0.14144406223557646,0.010292953285827395,0.9170608870418033,,1263
GARCH-N,NIKKEI,none,classical,0.004187573587972344,0.028507196313693816,0.1468953152001408,0.02593192868719611,9.337205009174454e-09,0.0413662936844873,1851
GARCH-N,HSI,none,classical,0.0044859965641476165,0.033199234921519674,0.13512349229589635,0.018796992481203006,0.0006724796726269577,0.003688744847320402,1862
GARCH-N,BOVESPA,none,classical,0.0036149733502165646,0.029989552423612145,0.12054109041555189,0.017084890549919914,0.005126700128083361,0.5753433750914012,1873
GARCH-N,NIFTY,none,classical,0.00349813729733673,0.019888734739642328,0.17588536139326272,0.018648018648018648,0.005374408133540842,,1287
GARCH-N,ASX200,none,classical,0.0027927869391912753,0.020026413004973116,0.13945517544743277,0.027719665271966527,1.5833856448210781e-10,0.017118581744042793,1912
GARCH-N,CBU0,none,classical,0.0008492526288492244,0.011670243533422641,0.07277077178527021,0.013270142180094787,0.3093404515689516,,1055
GARCH-N,TLT,none,classical,0.0005017830808760303,0.022933195011483592,0.021880208170940284,0.013458162668227034,0.17231335183528085,,1709
GARCH-N,IBGL,none,classical,0.0031866086808751484,0.01968558184963839,0.16187526003625258,0.012260536398467433,0.4279575501883458,0.18811271086961545,1305
GARCH-N,DJCI,none,classical,0.003635312486153683,0.019905878366286222,0.1826250728182216,0.023316062176165803,0.0015193813781386734,0.43347996803400834,772
GARCH-N,GOLD,none,classical,0.0058154549334591965,0.023533647312472573,0.2471123517848026,0.022727272727272728,2.4236440010483307e-06,0.9627463256145964,1848
GARCH-N,WTI,none,classical,0.005302661330921259,0.05931531575442357,0.08939784376897296,0.02216216216216216,5.860401623203337e-06,0.0733711078134911,1850
GARCH-N,NATGAS,none,classical,0.004675567775722506,0.10139931436486732,0.046110447639698134,0.011891891891891892,0.42711753689660914,,1850
