estimator,law,n,bias,histories,two_A0,mean_O_hat,mcse_O_hat,ratio_to_2A0,ratio_mcse,band_lower,band_upper,band_includes_one,critical_value,mean_I,mean_lambda_hat,sd_lambda_hat,share_lambda_zero,share_lambda_one,loss_raw,loss_full,loss_shrunk,shrunk_minus_full,shrunk_minus_full_mcse,shrunk_minus_raw,shrunk_minus_raw_mcse,block_length,v3_true_optimism_ratio
E1_blocked_cv,normal,250,0.0,500,1.9783927380694387e-05,1.4493505490940872e-05,6.429266598269818e-07,0.7325899055353372,0.03249742315847581,0.6392126816149625,0.8259671294557117,False,2.873373173774871,-5.417477364687421e-06,0.2920898568240009,0.3924226204149934,0.6,0.0,0.0,1.3349088885813088e-05,3.6865689759791428e-06,-9.662519909833945e-06,8.152187543933297e-07,3.6865689759791428e-06,4.6104817399069567e-07,0,0.9485763816951152
E1_blocked_cv,normal,250,0.0035355339059327364,500,1.9783927380694387e-05,1.4493505490940872e-05,6.429266598269817e-07,0.7325899055353372,0.03249742315847582,0.6392126816149628,0.825967129455712,False,2.873373173774871,-2.1540138912500505e-05,0.4671408438107708,0.4145684203741532,0.38,0.0,0.0,-2.203344008353339e-06,-3.932011347983192e-06,-1.7286673396298536e-06,7.658323215758827e-07,-3.932011347983192e-06,5.230069758428988e-07,0,0.9485763816951152
E1_blocked_cv,normal,500,0.0,500,9.891963690347193e-06,8.828483862148515e-06,3.7456174097418403e-07,0.8924905244813579,0.037865256353467,0.7836895126571971,1.0012915363055181,True,2.873373173774871,-4.940232339120099e-06,0.27928911869188794,0.37305723591110745,0.588,0.0,0.0,5.113309333494577e-06,2.092866122851799e-06,-3.020443210642779e-06,1.999113494587287e-07,2.092866122851799e-06,2.1142366478259285e-07,0,1.0163342676260845
E1_blocked_cv,normal,500,0.0035355339059327364,500,9.891963690347193e-06,8.828483862148513e-06,3.7456174097418403e-07,0.8924905244813577,0.037865256353467006,0.7836895126571974,1.0012915363055186,True,2.873373173774871,-2.0302248296730707e-05,0.6242144139645174,0.35926978194653286,0.186,0.0,0.0,-1.0439123560671848e-05,-9.57352695706006e-06,8.655966036117883e-07,2.541140471719916e-07,-9.57352695706006e-06,2.849466869104008e-07,0,1.0163342676260845
E1_blocked_cv,normal,700,0.0,500,7.065688350247995e-06,7.24274586472151e-06,2.93097584844165e-07,1.025058777814238,0.041481816111218366,0.9058660402008009,1.1442515154276751,True,2.873373173774871,-3.348244685742098e-06,0.23129936974785775,0.33382039467361796,0.612,0.0,0.0,3.509307578404379e-06,1.2614891330317648e-06,-2.2478184453726142e-06,1.4350880797325674e-07,1.2614891330317648e-06,1.4976092770472804e-07,0,0.9705427021705454
E1_blocked_cv,normal,700,0.0035355339059327364,500,7.065688350247995e-06,7.24274586472151e-06,2.93097584844165e-07,1.025058777814238,0.04148181611121835,0.9058660402008009,1.144251515427675,True,2.873373173774871,-1.8600477828051254e-05,0.6604502120214888,0.34152288204211334,0.136,0.0,0.0,-1.2043125315762046e-05,-1.0412347871510286e-05,1.6307774442517596e-06,2.312338726262391e-07,-1.0412347871510286e-05,2.647923275871284e-07,0,0.9705427021705454
E1_blocked_cv,normal,1000,0.0,500,4.945981845173597e-06,4.3317032789797094e-06,1.7131499353516624e-07,0.8758025028350408,0.034637206301583866,0.7762768834335644,0.9753281222365183,False,2.873373173774871,-2.3894026563693867e-06,0.2636646644767467,0.3435229054383648,0.556,0.0,0.0,2.508186686607331e-06,9.878570327640092e-07,-1.5203296538433219e-06,9.303079734173503e-08,9.878570327640092e-07,1.0834706458267049e-07,0,0.9902157946159974
E1_blocked_cv,normal,1000,0.0035355339059327364,500,4.945981845173597e-06,4.33170327897971e-06,1.7131499353516619e-07,0.875802502835041,0.03463720630158386,0.7762768834335644,0.9753281222365183,False,2.873373173774871,-1.7659257074122228e-05,0.7828223168488655,0.26740740141909775,0.064,0.0,0.0,-1.3044246207559093e-05,-1.2105078193838355e-05,9.391680137207395e-07,1.5133501968835044e-07,-1.2105078193838355e-05,2.0360548680435524e-07,0,0.9902157946159974
E1_blocked_cv,normal,2000,0.0,500,2.4729909225867984e-06,2.1436088661264424e-06,8.09837687840522e-08,0.8668082226052752,0.032747297227982364,0.7727130172367584,0.9609034279737918,False,2.873373173774871,-1.2356397909502382e-06,0.26146067327704064,0.34458574312661333,0.544,0.0,0.0,1.1964743194730143e-06,4.836821387179696e-07,-7.127921807550448e-07,4.370309450220623e-08,4.836821387179696e-07,5.367014182662241e-08,0,0.9834706986620756
E1_blocked_cv,normal,2000,0.0035355339059327364,500,2.4729909225867984e-06,2.143608866126443e-06,8.09837687840522e-08,0.8668082226052753,0.03274729722798235,0.7727130172367577,0.960903427973791,False,2.873373173774871,-1.6551149995005424e-05,0.9008353168927212,0.14340354735391586,0.008,0.0,0.0,-1.4355958574693411e-05,-1.4021423344250365e-05,3.345352304430449e-07,6.512738020159003e-08,-1.4021423344250365e-05,1.094666105413538e-07,0,0.9834706986620756
