lhs,rhs,block_length,estimate,simultaneous_lower,simultaneous_upper,percentile_lower,percentile_upper,critical
GBM/Raw,PatchTST-FM/Raw,20,0.675552626985636,-0.08446209290868673,1.4355673468799586,0.23838905526128254,1.3422359770724828,2.632429087573224
GBM/Raw,Chronos-2/Raw,20,0.9738299045020338,0.05621961986157419,1.8914401891424932,0.4590360908341327,1.806302911500054,2.632429087573224
GBM/Raw,TS-ICL/Raw,20,0.9415327299636334,0.18193315883051697,1.7011323010967496,0.4815942336816343,1.6137802715629077,2.632429087573224
GBM/Raw,Moirai-1.1/Raw,20,0.5207790900644476,-0.05109967406244733,1.0926578541913423,0.16649961721429563,1.0348200171237756,2.632429087573224
GBM/Raw,Lag-Llama/Raw,20,-0.022952754919694375,-0.6222013426242656,0.5762958327848768,-0.3872832772602798,0.5145336134974325,2.632429087573224
GBM/Raw,GJR-GARCH/Raw,20,1.0347190306542202,0.051218626880528376,2.018219434427912,0.49471174854856215,1.9031137750072447,2.632429087573224
GBM/Raw,GJR-GARCH-t/Raw,20,1.1307084529330276,0.1072544179244043,2.154162487941651,0.5592700803121784,2.046106755655574,2.632429087573224
GBM/Raw,GARCH-N/Raw,20,0.897956800803502,0.013038053089435645,1.7828755485175682,0.410027065311926,1.6752018688454926,2.632429087573224
GBM/Raw,Hist-Sim/Raw,20,0.48381982799105455,0.02975664519273651,0.9378830107893725,0.17992838320137444,0.8772535413226937,2.632429087573224
GBM/Raw,EWMA/Raw,20,0.798415992784,0.021200816416895703,1.5756311691511042,0.3396036146309383,1.4728572302927343,2.632429087573224
GBM/Static,PatchTST-FM/Static,20,0.3684376598077582,-0.1810896340478232,0.9179649536633397,0.05824139466217696,0.8585587984269155,2.632429087573224
GBM/Static,Chronos-2/Static,20,0.4865596415856878,-0.15178149942009922,1.1249007825914747,0.13989179915354308,1.0340868917286532,2.632429087573224
GBM/Static,TS-ICL/Static,20,0.4226050325347629,-0.08287534976352263,0.9280854148330485,0.11511431447876509,0.8410505655124904,2.632429087573224
GBM/Static,Moirai-1.1/Static,20,0.0950088323184656,-0.22048214568064592,0.41049981031757715,-0.11202975037699682,0.3643315979638856,2.632429087573224
GBM/Static,Lag-Llama/Static,20,0.07234698496132846,-0.41131214277852374,0.5560061127011807,-0.19824625309191304,0.5187100440069271,2.632429087573224
GBM/Static,GJR-GARCH/Static,20,0.6867061922904234,-0.04430874500716494,1.4177211295880119,0.3064602671057751,1.3323282687314117,2.632429087573224
GBM/Static,GJR-GARCH-t/Static,20,0.6544672108167455,-0.08709162357457313,1.3960260452080642,0.258939369022453,1.3087342837565965,2.632429087573224
GBM/Static,GARCH-N/Static,20,0.6048282550008853,-0.04792015302117664,1.2575766630229472,0.257866549772264,1.1864794907981329,2.632429087573224
GBM/Static,Hist-Sim/Static,20,0.03618645572259975,-0.2708825372241237,0.3432554486693232,-0.19618911966477662,0.2679293877301993,2.632429087573224
GBM/Static,EWMA/Static,20,0.5127445027291354,-0.030486823293509678,1.0559758287517806,0.20083084703131493,0.9835164232633945,2.632429087573224
GBM/Static,GBM/Raw,20,-0.5087395258038361,-1.0095199039874712,-0.007959147620200877,-0.9188055969843545,-0.16666715747226069,2.632429087573224
GBM/Rolling250,GBM/Raw,20,-0.47594356451463266,-1.1953041237750448,0.24341699474577952,-1.1075439427340668,-0.025377231518493505,2.632429087573224
GBM/Raw,PatchTST-FM/Raw,60,0.675552626985636,-0.18031854314279439,1.5314237971140663,0.19752419996490422,1.4306658547511477,2.6291311536764894
GBM/Raw,Chronos-2/Raw,60,0.9738299045020338,-0.06342664973389694,2.0110864587379647,0.36667945715652783,1.9319346405958822,2.6291311536764894
GBM/Raw,TS-ICL/Raw,60,0.9415327299636334,0.09582823310888706,1.7872372268183798,0.4273288629454648,1.7205503260802593,2.6291311536764894
GBM/Raw,Moirai-1.1/Raw,60,0.5207790900644476,-0.1390709064428876,1.1806290865717826,0.08073325515396829,1.0734294970322023,2.6291311536764894
GBM/Raw,Lag-Llama/Raw,60,-0.022952754919694375,-0.6152973196880552,0.5693918098486666,-0.3803039846125089,0.4804108360395391,2.6291311536764894
GBM/Raw,GJR-GARCH/Raw,60,1.0347190306542202,-0.08779449619978529,2.157232557508226,0.42875363142338263,2.0718514898304803,2.6291311536764894
GBM/Raw,GJR-GARCH-t/Raw,60,1.1307084529330276,-0.041574907950412535,2.3029918138164676,0.46259289668025866,2.2450164479488,2.6291311536764894
GBM/Raw,GARCH-N/Raw,60,0.897956800803502,-0.11307126055870621,1.9089848621657102,0.33267916566328143,1.8554966865097964,2.6291311536764894
GBM/Raw,Hist-Sim/Raw,60,0.48381982799105455,-0.0711372596018928,1.0387769155840019,0.11712322392488356,0.9711735636023594,2.6291311536764894
GBM/Raw,EWMA/Raw,60,0.798415992784,-0.0950601605434065,1.6918921461114063,0.2767373301818433,1.622203209063888,2.6291311536764894
GBM/Static,PatchTST-FM/Static,60,0.3684376598077582,-0.18750331079561725,0.9243786304111337,0.033861395745882324,0.8397025352862877,2.6291311536764894
GBM/Static,Chronos-2/Static,60,0.4865596415856878,-0.16070736567579552,1.133826648847171,0.12525951664155324,1.0449406091779276,2.6291311536764894
GBM/Static,TS-ICL/Static,60,0.4226050325347629,-0.06290326558965866,0.9081133306591845,0.11348907013726971,0.8259384633260841,2.6291311536764894
GBM/Static,Moirai-1.1/Static,60,0.0950088323184656,-0.22579774147897855,0.4158154061159098,-0.12704459545400573,0.35415322643563424,2.6291311536764894
GBM/Static,Lag-Llama/Static,60,0.07234698496132846,-0.4114996825674696,0.5561936524901265,-0.21094802712037683,0.48647619200424824,2.6291311536764894
GBM/Static,GJR-GARCH/Static,60,0.6867061922904234,-0.0731137880478921,1.4465261726287388,0.2959976211470593,1.3463127375189143,2.6291311536764894
GBM/Static,GJR-GARCH-t/Static,60,0.6544672108167455,-0.11679324116003928,1.4257276627935302,0.25040773681302925,1.3313926128483076,2.6291311536764894
GBM/Static,GARCH-N/Static,60,0.6048282550008853,-0.06941727220117105,1.2790737822029417,0.256125479301936,1.2118879092333283,2.6291311536764894
GBM/Static,Hist-Sim/Static,60,0.03618645572259975,-0.29880802880870455,0.3711809402539041,-0.22212019228184302,0.28470957161839416,2.6291311536764894
GBM/Static,EWMA/Static,60,0.5127445027291354,-0.0397187208997692,1.06520772635804,0.1905247883660038,1.0006692808482875,2.6291311536764894
GBM/Static,GBM/Raw,60,-0.5087395258038361,-1.1292824741122087,0.1118034225045367,-0.9954652569164996,-0.06386415924112325,2.6291311536764894
GBM/Rolling250,GBM/Raw,60,-0.47594356451463266,-1.3454984211973926,0.39361129216812724,-1.2366957323695558,0.08633118056565145,2.6291311536764894
