asset,series,n,pihat,p_kupiec,TL,implied_z,scale,width001,frac_monotone,pihat_0.01,pihat_0.025,pihat_0.05,pihat_0.1
FTSE100,shipped,6370,0.004395604395604396,4.2643647901741133e-07,Green,-3.3649299989072756,-2.970045070558994,0.03282177139989344,1.0,0.004395604395604396,0.013971742543171115,0.03453689167974882,0.07315541601255887
FTSE100,normal,6370,0.02197802197802198,1.1102230246251565e-16,Yellow,-2.3075044928534445,-2.0178615451963173,0.022576916655946327,1.0,0.02197802197802198,0.03971742543171115,0.058398744113029824,0.10251177394034537
FTSE100,skewt,6370,0.014285714285714285,0.001237706135981509,Green,-2.579168949122633,-2.2546266230114673,0.025551755559684544,1.0,0.014285714285714285,0.031240188383045524,0.054945054945054944,0.10235478806907378
ICLN,shipped,4209,0.004514136374435733,6.0606415446917694e-05,Green,-3.3649299989072756,-3.1806770652007472,0.054238997410863785,1.0,0.004514136374435733,0.011641720123544785,0.02993585174625802,0.0679496317415063
ICLN,normal,4209,0.019719648372535044,2.2084987394421773e-08,Yellow,-2.3340925265045662,-2.151019489859574,0.036744215874195275,1.0,0.019719648372535044,0.035875504870515565,0.056783083867902116,0.0947968638631504
ICLN,skewt,4209,0.0137799952482775,0.019745764105934316,Green,-2.5413224702139066,-2.3435947376588744,0.04031004066714515,1.0,0.0137799952482775,0.03278688524590164,0.055357567118080306,0.10097410311237824
NIKKEI,shipped,6168,0.004377431906614786,5.896013982598092e-07,Green,-3.3649299989072756,-3.039385925076227,0.04552757026784621,1.0,0.004377431906614786,0.01264591439688716,0.030804150453955903,0.07182230869001296
NIKKEI,normal,6168,0.020590142671854734,2.5768276401549883e-13,Yellow,-2.3073275556681248,-2.0498450494181615,0.031036970667931107,1.0,0.020590142671854734,0.03777561608300908,0.057392996108949414,0.10295071335927367
NIKKEI,skewt,6168,0.014429312581063555,0.0010423110642404643,Green,-2.527754683586327,-2.228052275492581,0.03462335554447648,1.0,0.014429312581063555,0.030966277561608302,0.05382619974059663,0.10538261997405966
HSI,shipped,6206,0.003222687721559781,4.000737519049835e-10,Green,-3.3649299989072756,-3.1031965637819114,0.043795288660636235,1.0,0.003222687721559781,0.011118272639381244,0.02997099581050596,0.07299387689332903
HSI,normal,6206,0.02030293264582662,8.135714324453147e-13,Yellow,-2.31434227786887,-2.091960888741619,0.030081700557182494,1.0,0.02030293264582662,0.037222043184015466,0.058330647760232036,0.10377054463422494
HSI,skewt,6206,0.011440541411537221,0.26487025425719213,Green,-2.5527349913060426,-2.2736172513150072,0.03263822080062939,1.0,0.011440541411537221,0.031743474057363844,0.0573638414437641,0.10892684498872059
BOVESPA,shipped,6242,0.003043896187119513,9.385814347950827e-11,Green,-3.3649299989072756,-3.133007813560127,0.05174165572960376,1.0,0.003043896187119513,0.01025312399871836,0.027715475809035564,0.07193207305350849
BOVESPA,normal,6242,0.01682153156039731,8.033759676395746e-07,Yellow,-2.294006612762813,-2.1021831874885986,0.03525220095912606,1.0,0.01682153156039731,0.03364306312079462,0.05879525793015059,0.10205062479974367
BOVESPA,skewt,6242,0.01281640499839795,0.03211020075257165,Green,-2.4730734976651885,-2.264138423570756,0.037861671025902356,1.0,0.01281640499839795,0.029798141621275233,0.055591156680551104,0.10397308554950337
NIFTY,shipped,4288,0.0025652985074626866,5.323052887362678e-09,Green,-3.3649299989072756,-3.0695327159073695,0.03612607781486149,1.0,0.0025652985074626866,0.010494402985074628,0.024486940298507464,0.06529850746268656
NIFTY,normal,4288,0.018889925373134327,1.8900621334694279e-07,Yellow,-2.2693811855138573,-2.00129279694409,0.024347317339873175,1.0,0.018889925373134327,0.032882462686567165,0.05690298507462686,0.1009794776119403
NIFTY,skewt,4288,0.013059701492537313,0.05445938098416203,Green,-2.501998312784938,-2.2567476873288057,0.02709180200943651,1.0,0.013059701492537313,0.029151119402985076,0.054104477611940295,0.10541044776119403
ASX200,shipped,6371,0.003767069533825145,1.0174224907011364e-08,Green,-3.3649299989072756,-3.081020313627014,0.02947602647508314,1.0,0.003767069533825145,0.013341704598964057,0.03515931564903469,0.07408570083189452
ASX200,normal,6371,0.02275937843352692,0.0,Yellow,-2.2994444061158306,-2.0589459463569,0.02012422754391155,1.0,0.02275937843352692,0.04065295871919636,0.06199968607753885,0.1032804897190394
ASX200,skewt,6371,0.013969549521268247,0.002661633439960842,Green,-2.595394574447041,-2.336922377741507,0.022833923933367993,1.0,0.013969549521268247,0.032020091037513736,0.055250353162768794,0.10312352848846335
CBU0,shipped,3515,0.007965860597439544,0.2088824649275982,Green,,-3.2151588456132147,0.01172514362116038,0.9988620199146515,0.007965860597439544,0.017069701280227598,0.034139402560455195,0.06600284495021337
CBU0,normal,3515,0.01678520625889047,0.00022890681739551333,Yellow,-2.302926897486724,-2.257142962535698,0.008426389840596024,1.0,0.01678520625889047,0.031863442389758176,0.048933143669985774,0.0887624466571835
CBU0,skewt,3515,0.022475106685633,1.6803303193313468e-10,Yellow,-2.4446377301306765,-2.3415590735365344,1465.035501803364,0.9994310099573257,0.022475106685633,0.03869132290184922,0.060312944523470836,0.10440967283072546
TLT,shipped,5696,0.0014044943820224719,3.3306690738754696e-16,Green,-3.3649299989072756,-3.2817310693580524,0.02899888414357416,1.0,0.0014044943820224719,0.006495786516853933,0.025456460674157303,0.07198033707865169
TLT,normal,5696,0.013167134831460673,0.021964425497911222,Green,-2.300774491034201,-2.2334981057906176,0.01976857856318035,1.0,0.013167134831460673,0.031425561797752806,0.05688202247191011,0.10498595505617977
TLT,skewt,5696,0.010533707865168539,0.6881691079880019,Green,-2.4231042510923992,-2.3801603595256386,0.020863322744641758,1.0,0.010533707865168539,0.028265449438202247,0.05301966292134831,0.10323033707865169
IBGL,shipped,4348,0.004139834406623735,1.081900358945731e-05,Green,-3.3649299989072756,-3.278119097831444,0.028512673119275755,1.0,0.004139834406623735,0.011499540018399264,0.023689052437902484,0.05956761729530819
IBGL,normal,4348,0.019319227230910764,4.3804202598529685e-08,Yellow,-2.306804174785537,-2.193649635255114,0.01882787336098671,1.0,0.019319227230910764,0.031278748850046,0.05036798528058878,0.0906163753449862
IBGL,skewt,4348,0.014719411223551058,0.003473349733612796,Green,-2.518336994033109,-2.4035714293086237,0.02044040075755623,1.0,0.014719411223551058,0.03058877644894204,0.05657773689052438,0.10832566697332106
DJCI,shipped,2572,0.0038880248833592537,0.0003769391545959122,Green,-3.3649299989072756,-3.188913803899022,0.030133649754554875,1.0,0.0038880248833592537,0.012830482115085537,0.03110419906687403,0.07037325038880249
DJCI,normal,2572,0.019440124416796267,2.0441923274328033e-05,Yellow,-2.357165799417861,-2.2479851644684703,0.021260464815232836,1.0,0.019440124416796267,0.03343701399688958,0.053265940902021774,0.0890357698289269
DJCI,skewt,2572,0.014385692068429238,0.03593742922389642,Green,-2.608907773483299,-2.434954384467402,0.023402664683656003,1.0,0.014385692068429238,0.03110419906687403,0.05132192846034215,0.09292379471228616
GOLD,shipped,6159,0.005033284624127293,1.4751144087665757e-05,Green,-3.3649299989072756,-3.4030872649091437,0.03682436174681837,1.0,0.005033284624127293,0.013800941711316772,0.028576067543432376,0.06218541971099204
GOLD,normal,6159,0.022406234778373113,0.0,Yellow,-2.2775781849546215,-2.2202022398792547,0.023879254787577023,1.0,0.022406234778373113,0.03636954050982302,0.05747686312713103,0.09660659197921741
GOLD,skewt,6159,0.013963305731449912,0.0031826770890494016,Green,-2.6105121562200733,-2.597559139453387,0.02826030626510704,1.0,0.013963305731449912,0.029550251664231208,0.05715213508686475,0.10943334956973534
WTI,shipped,6166,0.004865390853065196,6.7682702016291785e-06,Green,-3.3649299989072756,-3.1323962323033383,0.07690337907844359,1.0,0.004865390853065196,0.013623094388582549,0.029516704508595525,0.07022380797924099
WTI,normal,6166,0.019948102497567306,4.687583654572336e-12,Yellow,-2.309784148313505,-2.1341878636897973,0.052580561182926124,1.0,0.019948102497567306,0.03308465780084333,0.058384690236782354,0.09957833279273436
WTI,skewt,6166,0.013785274083684722,0.00472435071957511,Green,-2.5377815702904956,-2.35396498540876,0.058794906511967525,1.0,0.013785274083684722,0.028381446642880313,0.053843658773921506,0.10298410638987998
NATGAS,shipped,6164,0.0022712524334847503,1.8596235662471372e-13,Green,-3.3649299989072756,-3.1380043512695353,0.11683138715804813,1.0,0.0022712524334847503,0.007787151200519144,0.024010382868267358,0.06343283582089553
NATGAS,normal,6164,0.014600908500973394,0.0006805007179854217,Green,-2.3195725974359824,-2.1439838897875374,0.08018305970257987,1.0,0.014600908500973394,0.027255029201817,0.04883192731992213,0.09020116807268008
NATGAS,skewt,6164,0.011842959117456198,0.1576284144298482,Green,-2.35623483292241,-2.1840263606701176,0.08182267069418249,1.0,0.011842959117456198,0.030499675535366644,0.05645684620376379,0.10431537962362103
BTC,shipped,3950,0.005822784810126582,0.0042065644166873195,Green,-3.3649299989072756,-3.299310324665323,0.12129717310607042,1.0,0.005822784810126582,0.013417721518987341,0.02481012658227848,0.04962025316455696
BTC,normal,3950,0.02329113924050633,8.018030683842881e-13,Yellow,-2.282607867502991,-2.069115074859553,0.07438515495390122,1.0,0.02329113924050633,0.033417721518987344,0.05088607594936709,0.07848101265822785
BTC,skewt,3950,0.015443037974683544,0.0014537341343696664,Green,-2.4912095131954874,-2.392903016577294,0.08750312027157323,1.0,0.015443037974683544,0.03291139240506329,0.06379746835443038,0.10329113924050633
ETH,shipped,2800,0.005357142857142857,0.0067577953019432035,Green,-3.3649299989072756,-3.3436961062184043,0.15193453267629212,1.0,0.005357142857142857,0.011428571428571429,0.023928571428571428,0.055357142857142855
ETH,normal,2800,0.02,2.848090152607341e-06,Yellow,-2.294770083933087,-2.139461863638473,0.09569047568841077,1.0,0.02,0.03214285714285714,0.05392857142857143,0.085
ETH,skewt,2800,0.013214285714285715,0.10328682150810875,Green,-2.571031872830542,-2.511816117076468,0.11439954867317681,1.0,0.013214285714285715,0.030714285714285715,0.06035714285714286,0.10357142857142858
EURUSD,shipped,5533,0.00289174046629315,3.750768584609432e-10,Green,-3.3649299989072756,-3.2214041579604924,0.01961444506513839,1.0,0.00289174046629315,0.009217422736309416,0.02566419663835171,0.06397975781673595
EURUSD,normal,5533,0.01427796855232243,0.002653840503863414,Green,-2.3170528336900986,-2.2062911426680127,0.013588193831258586,1.0,0.01427796855232243,0.029098138442074824,0.05187059461413338,0.09777697451653714
EURUSD,skewt,5533,0.011747695644315923,0.20358852094495405,Green,-2.4625407186197883,-2.284219409414885,0.014146468677744172,1.0,0.011747695644315923,0.028917404662931502,0.05620820531357311,0.10898246882342309
GBPUSD,shipped,5545,0.003787195671776375,1.0201051769964664e-07,Green,-3.3649299989072756,-3.221247463581102,0.018613205150754573,1.0,0.003787195671776375,0.012263300270513977,0.030477908025247972,0.06943192064923355
GBPUSD,normal,5545,0.018935978358881875,2.6450328594052053e-09,Yellow,-2.3297694724009372,-2.2126087900774856,0.012882112874659804,1.0,0.018935978358881875,0.03264201983769161,0.05374211000901713,0.09720468890892696
GBPUSD,skewt,5545,0.014066726780883679,0.0041335703077404196,Green,-2.502496247294201,-2.328147374753751,0.013886404014072469,1.0,0.014066726780883679,0.031199278629395852,0.05410279531109107,0.10315599639314697
USDJPY,shipped,6553,0.0051884632992522505,1.6164729961576363e-05,Green,-3.3649299989072756,-3.2493286913473733,0.021476486384098676,1.0,0.0051884632992522505,0.010834732183732642,0.024568899740576834,0.05936212421791546
USDJPY,normal,6553,0.01678620479169846,4.857883921793871e-07,Yellow,-2.3088507231658104,-2.193452272868182,0.014569427099449897,1.0,0.01678620479169846,0.028383946284144666,0.05005341065160995,0.08957729284297268
USDJPY,skewt,6553,0.011902945215931634,0.1328136129525317,Green,-2.51807535786979,-2.431507741236677,0.01621662871341617,1.0,0.011902945215931634,0.026400122081489393,0.05051121623683809,0.10209064550587517
AUDUSD,shipped,4909,0.0034630270930943166,1.0196074373691744e-07,Green,-3.3649299989072756,-3.1661191398973565,0.02370790487847323,1.0,0.0034630270930943166,0.011407618659604808,0.03218578121817071,0.07903850071297616
AUDUSD,normal,4909,0.017315135465471584,3.065209044250672e-06,Yellow,-2.3358838518847196,-2.188832516063598,0.016389984919271912,1.0,0.017315135465471584,0.03646363821552251,0.06009370543898961,0.10755754736198818
AUDUSD,skewt,4909,0.012833570992055409,0.055926235104679645,Green,-2.547271194646343,-2.3762163995615686,0.01805785820548788,1.0,0.012833570992055409,0.030556121409655735,0.05438989610918721,0.1067427174577307
