model,symbol,n_test,viol,pi_hat,kupiec_p,TL,QS,width
Chronos-Small,NATGAS,1771,62,0.03500846979107849,2.220446049250313e-16,Yellow,0.0018138914471359676,0.07583552711460248
Chronos-Small,BTC,1107,1,0.0009033423667570009,8.590099648342342e-05,Green,0.00114449772603496,0.10949481885921253
Chronos-Small,ETH,762,19,0.024934383202099737,0.0004957140672507965,Yellow,0.0015668168098195226,0.08152401572251712
Chronos-Small,EURUSD,1582,24,0.015170670037926675,0.05479926437647231,Green,0.00015623516672455466,0.011043257082688865
Chronos-Small,GBPUSD,1585,18,0.011356466876971609,0.5952442973867016,Green,0.00019203229112803468,0.013806455877298259
Chronos-Small,USDJPY,1888,25,0.013241525423728813,0.17746885569963744,Green,0.00020818671361023532,0.013444002146685011
Chronos-Small,AUDUSD,1395,14,0.01003584229390681,0.9892715799151623,Green,0.0002133376028192852,0.014854311289505102
Chronos-Mini,SP500,1824,30,0.01644736842105263,0.011337864099790318,Yellow,0.0004472800708568951,0.026278841747810696
Chronos-Mini,STOXX,1498,24,0.01602136181575434,0.03124975285332232,Yellow,0.000349163378973518,0.023921846489401294
Chronos-Mini,GDAXI,1843,37,0.020075963103635377,0.00013129753561513802,Yellow,0.0004740458656932488,0.02754663855414455
Chronos-Mini,FCHI,1856,38,0.020474137931034482,7.091458915442495e-05,Yellow,0.0004821961330541964,0.025933515234912573
Chronos-Mini,FTSE100,1833,34,0.018548827059465357,0.0010108623175006937,Yellow,0.0004180478527696238,0.021992928225216094
Chronos-Mini,ICLN,1185,19,0.016033755274261603,0.05494058990134609,Yellow,0.0005194406158676375,0.036437689407024555
Chronos-Mini,NIKKEI,1772,13,0.007336343115124154,0.23683598367485126,Green,0.0005121587381750623,0.03632957798941786
Chronos-Mini,HSI,1784,25,0.014013452914798207,0.10817376203821383,Green,0.0005067030888799198,0.0337871030908471
Chronos-Mini,BOVESPA,1794,16,0.008918617614269788,0.6391115502912081,Green,0.0005569728157044158,0.035592575709636795
Chronos-Mini,NIFTY,1208,9,0.0074503311258278145,0.35094245540487556,Green,0.000317505573139637,0.02236968481801884
Chronos-Mini,ASX200,1833,34,0.018548827059465357,0.0010108623175006937,Yellow,0.00041260907301585723,0.021591113826595006
Chronos-Mini,CBU0,976,36,0.036885245901639344,8.175182752978571e-11,Red,0.00018917799520171954,0.00895113818001059
Chronos-Mini,TLT,1631,42,0.02575107296137339,9.438926662497238e-08,Yellow,0.00035335998970656787,0.019559357142994
Chronos-Mini,IBGL,1226,13,0.010603588907014683,0.8333996385166496,Green,0.00025652992398173213,0.021198244848543553
Chronos-Mini,DJCI,693,21,0.030303030303030304,1.5183374822091977e-05,Yellow,0.00046367543377109167,0.018566768978740194
Chronos-Mini,GOLD,1770,34,0.0192090395480226,0.0005487616693885533,Yellow,0.00045602460806232247,0.024819095418904483
Chronos-Mini,WTI,1772,32,0.01805869074492099,0.0021897788716120914,Yellow,0.0012225720188643694,0.05652168814799706
Chronos-Mini,NATGAS,1771,67,0.0378317334839074,0.0,Red,0.0018284564311242524,0.07401759254490979
Chronos-Mini,BTC,1107,1,0.0009033423667570009,8.590099648342342e-05,Green,0.0011390080439685516,0.10893858952476888
Chronos-Mini,ETH,762,19,0.024934383202099737,0.0004957140672507965,Yellow,0.001438773594505087,0.08363108068904776
Chronos-Mini,EURUSD,1582,27,0.01706700379266751,0.010276419964621586,Yellow,0.00016106295846577795,0.01063806078187158
Chronos-Mini,GBPUSD,1585,16,0.010094637223974764,0.9698408091489003,Green,0.000195045418166656,0.014292402051693054
Chronos-Mini,USDJPY,1888,24,0.012711864406779662,0.25574042597286895,Green,0.0002109186591770322,0.014091347907764055
Chronos-Mini,AUDUSD,1395,12,0.008602150537634409,0.5908598572607692,Green,0.00021732673029634152,0.01662612724501927
TimesFM-2.5,SP500,1824,22,0.01206140350877193,0.39141063360820116,Green,0.0004562016881602386,0.028308567656295844
TimesFM-2.5,STOXX,1498,22,0.014686248331108143,0.0883793753191432,Green,0.0003547924289530362,0.0253142275928917
TimesFM-2.5,GDAXI,1843,39,0.021161150298426478,2.7835852375535097e-05,Yellow,0.00047527798032817565,0.027151596380779762
TimesFM-2.5,FCHI,1856,26,0.014008620689655173,0.10169665602297195,Green,0.0004615551152761367,0.028943149870725805
TimesFM-2.5,FTSE100,1833,25,0.013638843426077468,0.13788684464442946,Green,0.00040393185522003304,0.023550611141991775
TimesFM-2.5,ICLN,1185,17,0.014345991561181435,0.15805392213811287,Green,0.0005355953301143574,0.037580168806120466
TimesFM-2.5,NIKKEI,1772,11,0.006207674943566591,0.08450066714993021,Green,0.0005260949629715909,0.03871886295239247
TimesFM-2.5,HSI,1784,22,0.01233183856502242,0.3395375912110068,Green,0.0005267927421612734,0.03411336275045621
TimesFM-2.5,BOVESPA,1794,19,0.010590858416945374,0.803260749518993,Green,0.0005443784410333117,0.035408543853116
TimesFM-2.5,NIFTY,1208,9,0.0074503311258278145,0.35094245540487556,Green,0.00032321891891374626,0.024338386571041783
TimesFM-2.5,ASX200,1833,32,0.01745771958537916,0.0037033402162591766,Yellow,0.00037695506287506263,0.022220110502773137
TimesFM-2.5,CBU0,976,40,0.040983606557377046,2.828848266744899e-13,Red,0.00020147826597823846,0.008372003242610199
TimesFM-2.5,TLT,1631,33,0.02023298589822195,0.00026466615846587604,Yellow,0.000348010850451987,0.019944114661338257
TimesFM-2.5,IBGL,1226,17,0.013866231647634585,0.19866475632968594,Green,0.0002496462403932924,0.019966621714095054
TimesFM-2.5,DJCI,693,18,0.025974025974025976,0.00042887031443128443,Yellow,0.0004270711020720677,0.02030402147313681
TimesFM-2.5,GOLD,1770,32,0.01807909604519774,0.0021510284669289392,Yellow,0.00046125141136539333,0.024781963623218006
TimesFM-2.5,WTI,1772,31,0.017494356659142212,0.004150050367136893,Yellow,0.0012599461284762623,0.059186944277009365
TimesFM-2.5,NATGAS,1771,65,0.03670242800677583,0.0,Red,0.0018709166591711446,0.07367124131509918
TimesFM-2.5,BTC,1107,1,0.0009033423667570009,8.590099648342342e-05,Green,0.0011350887728876675,0.10847700697382855
TimesFM-2.5,ETH,762,16,0.02099737532808399,0.007832268506962503,Yellow,0.0014236843863252567,0.0901497469392355
TimesFM-2.5,EURUSD,1582,27,0.01706700379266751,0.010276419964621586,Yellow,0.00016141467673737048,0.010312286312860665
TimesFM-2.5,GBPUSD,1585,15,0.00946372239747634,0.8285815908315615,Green,0.0002017570065865336,0.014658065145297574
TimesFM-2.5,USDJPY,1888,23,0.012182203389830509,0.3568136625453092,Green,0.00020729212786601656,0.01392028998722887
TimesFM-2.5,AUDUSD,1395,12,0.008602150537634409,0.5908598572607692,Green,0.00021283313761518831,0.01592326226417181
Moirai-2.0,SP500,1824,22,0.01206140350877193,0.39141063360820116,Green,0.0004564771328544371,0.028618096006413143
Moirai-2.0,STOXX,1498,23,0.015353805073431242,0.053531505669308865,Green,0.00035064331860168316,0.024407798038904336
Moirai-2.0,GDAXI,1843,39,0.021161150298426478,2.7835852375535097e-05,Yellow,0.00048602815822864704,0.026131976053870888
Moirai-2.0,FCHI,1856,40,0.021551724137931036,1.4510567159398136e-05,Yellow,0.000486918508901357,0.02463039435598579
Moirai-2.0,FTSE100,1833,33,0.01800327332242226,0.001961909828656072,Yellow,0.0004060940262979509,0.022300890180304192
Moirai-2.0,ICLN,1185,20,0.016877637130801686,0.030287017421227302,Yellow,0.000523764759720894,0.037075220282359
Moirai-2.0,NIKKEI,1772,12,0.006772009029345372,0.14693978931159457,Green,0.0005193992466817956,0.0380170154992664
Moirai-2.0,HSI,1784,21,0.011771300448430493,0.4645172052755361,Green,0.0005164229950664888,0.03370762571086745
Moirai-2.0,BOVESPA,1794,28,0.01560758082497213,0.027379769563118272,Green,0.000535167299141164,0.031858282035792385
Moirai-2.0,NIFTY,1208,9,0.0074503311258278145,0.35094245540487556,Green,0.00032330548737632216,0.024335049764394434
Moirai-2.0,ASX200,1833,28,0.015275504637206765,0.03517033526925584,Green,0.00037462700167870035,0.022295375250134322
Moirai-2.0,CBU0,976,26,0.02663934426229508,1.4946868127752033e-05,Yellow,0.0001689615351547132,0.010128005618649032
Moirai-2.0,TLT,1631,38,0.023298589822194973,4.150484432807744e-06,Yellow,0.00033608996677197153,0.020132253885662418
Moirai-2.0,IBGL,1226,14,0.011419249592169658,0.625272163187699,Green,0.00025379215704134084,0.020953021920460658
Moirai-2.0,DJCI,693,29,0.04184704184704185,3.1152525004074505e-10,Red,0.00047806394527608503,0.016889376883203498
Moirai-2.0,GOLD,1770,46,0.02598870056497175,1.7747536773526917e-08,Yellow,0.000508373541152857,0.02261063534614012
Moirai-2.0,WTI,1772,29,0.01636568848758465,0.013644279083900868,Yellow,0.001249387531026535,0.05867846562812503
Moirai-2.0,NATGAS,1771,72,0.040654997176736304,0.0,Red,0.001979544298194085,0.07239154752806516
Moirai-2.0,BTC,1107,1,0.0009033423667570009,8.590099648342342e-05,Green,0.0011425156916464807,0.10954754256297372
Moirai-2.0,ETH,762,24,0.031496062992125984,1.9258976114988613e-06,Yellow,0.0015301323582372216,0.07889248431412613
Moirai-2.0,EURUSD,1582,28,0.017699115044247787,0.005500637281948051,Yellow,0.0001627196156719427,0.010169947632530655
Moirai-2.0,GBPUSD,1585,15,0.00946372239747634,0.8285815908315615,Green,0.00019771727935964667,0.0140710560807313
Moirai-2.0,USDJPY,1888,29,0.015360169491525424,0.030021393000873586,Green,0.00020751217126806996,0.01352075387706189
Moirai-2.0,AUDUSD,1395,12,0.008602150537634409,0.5908598572607692,Green,0.00021467339040874634,0.01582765470434506
Lag-Llama,SP500,1824,27,0.014802631578947368,0.05433300784199768,Green,0.0004503390882884628,0.027131661429359803
Lag-Llama,STOXX,1498,24,0.01602136181575434,0.03124975285332232,Yellow,0.0003532729167794392,0.02447736250549312
Lag-Llama,GDAXI,1843,44,0.02387411828540423,3.789832137002236e-07,Yellow,0.0004992443985923912,0.026379303599299905
Lag-Llama,FCHI,1856,37,0.01993534482758621,0.00015105908432655468,Yellow,0.000488337747051031,0.026228888610661763
Lag-Llama,FTSE100,1833,27,0.014729950900163666,0.057241087656079714,Green,0.00040099407755690486,0.023367872506094522
Lag-Llama,ICLN,1185,18,0.015189873417721518,0.09533639810531203,Green,0.0005344790576294445,0.03659383920986307
Lag-Llama,NIKKEI,1772,11,0.006207674943566591,0.08450066714993021,Green,0.0005020358043605338,0.03733842119047555
Lag-Llama,HSI,1784,23,0.01289237668161435,0.23985598040656175,Green,0.0005295869371263465,0.033995919963307815
Lag-Llama,BOVESPA,1794,28,0.01560758082497213,0.027379769563118272,Green,0.0005829554460584378,0.031396710731673334
Lag-Llama,NIFTY,1208,9,0.0074503311258278145,0.35094245540487556,Green,0.00031610101567854326,0.022942812602497444
Lag-Llama,ASX200,1833,33,0.01800327332242226,0.001961909828656072,Yellow,0.00037979828323043117,0.021839759930012307
Lag-Llama,CBU0,976,39,0.039959016393442626,1.2131406990079086e-12,Red,0.0002014082717457601,0.00837402449282459
Lag-Llama,TLT,1631,42,0.02575107296137339,9.438926662497238e-08,Yellow,0.000350458136974954,0.019615208357017595
Lag-Llama,IBGL,1226,21,0.017128874388254486,0.022760806190272875,Yellow,0.000246761388678349,0.019686090602137298
Lag-Llama,DJCI,693,19,0.027417027417027416,0.00014783279555086182,Yellow,0.0004269881469266995,0.020045347188474446
Lag-Llama,GOLD,1770,37,0.020903954802259886,5.767514480226055e-05,Yellow,0.00044653899749455864,0.024884464780666304
Lag-Llama,WTI,1772,31,0.017494356659142212,0.004150050367136893,Yellow,0.0012653649523827611,0.058827474334837204
Lag-Llama,NATGAS,1771,68,0.038396386222473176,0.0,Red,0.001944986249947772,0.07264381425565103
Lag-Llama,BTC,1107,1,0.0009033423667570009,8.590099648342342e-05,Green,0.0011269758752107653,0.10759310207622114
Lag-Llama,ETH,762,32,0.04199475065616798,3.502198531180056e-11,Red,0.0017125333351435074,0.07900776814991968
Lag-Llama,EURUSD,1582,31,0.019595448798988623,0.0006975487164531113,Yellow,0.00016893698755468214,0.010472509440569301
Lag-Llama,GBPUSD,1585,16,0.010094637223974764,0.9698408091489003,Green,0.00019945092203743295,0.013934786802808487
Lag-Llama,USDJPY,1888,25,0.013241525423728813,0.17746885569963744,Green,0.00020506193638109629,0.014305788732365541
Lag-Llama,AUDUSD,1395,12,0.008602150537634409,0.5908598572607692,Green,0.00021849766423290764,0.016470055825120355
GJR-GARCH,SP500,1902,37,0.019453207150368034,0.00024450758071403733,Yellow,0.000428227010443433,0.024291099921570233
GJR-GARCH,STOXX,1577,29,0.018389346861128725,0.0027216857967459207,Yellow,0.00043835963515006723,0.023358077484311447
GJR-GARCH,GDAXI,1922,42,0.021852237252861603,6.355142012637316e-06,Yellow,0.0004315562259991712,0.025927627048088483
GJR-GARCH,FCHI,1935,40,0.020671834625323,3.7019990056008645e-05,Yellow,0.00044957608595847323,0.024601575085183965
GJR-GARCH,FTSE100,1911,36,0.018838304552590265,0.0005408267213092843,Yellow,0.0003816283985125173,0.021873808090632555
GJR-GARCH,ICLN,1263,22,0.01741884402216944,0.01649838787643043,Yellow,0.0005191575604802228,0.037176830337159336
GJR-GARCH,NIKKEI,1851,17,0.009184224743381956,0.7205991937992329,Green,0.0004738395815552441,0.034247285920160894
GJR-GARCH,HSI,1862,27,0.014500537056928034,0.06742646286559517,Green,0.0005238989332381981,0.03328722788082945
GJR-GARCH,BOVESPA,1873,25,0.013347570742124934,0.1660010753686212,Green,0.0005294941441002744,0.032262691407714754
GJR-GARCH,NIFTY,1287,14,0.010878010878010878,0.7549296061494257,Green,0.00031381684212072425,0.02130995033073752
GJR-GARCH,ASX200,1912,46,0.02405857740585774,1.6620910192610694e-07,Yellow,0.00036321918892047,0.020786926802012554
GJR-GARCH,CBU0,1055,46,0.043601895734597156,5.551115123125783e-16,Red,0.00019589669366556358,0.008307371283888377
GJR-GARCH,TLT,1709,41,0.02399063779988297,8.347523404728108e-07,Yellow,0.00033032369864056086,0.019907500903085556
GJR-GARCH,IBGL,1305,12,0.009195402298850575,0.7671249534425753,Green,0.00024346959448433026,0.02059540673111905
GJR-GARCH,DJCI,772,12,0.015544041450777202,0.15218340756032478,Green,0.00035282360583286927,0.022745612066543724
GJR-GARCH,GOLD,1848,30,0.016233766233766232,0.013493807899556232,Yellow,0.00043519738637279206,0.025146977964017922
GJR-GARCH,WTI,1850,33,0.01783783783783784,0.002276911986519914,Yellow,0.0012441552263595564,0.0578032197565753
GJR-GARCH,NATGAS,1850,59,0.03189189189189189,4.9404924595819466e-14,Yellow,0.0018290236688170926,0.0786886058107046
GJR-GARCH,BTC,1185,1,0.0008438818565400844,4.033874151820882e-05,Green,0.0011469908572893659,0.10985720973905337
GJR-GARCH,ETH,841,19,0.022592152199762187,0.0016296579378791698,Yellow,0.001374083405802114,0.08183369033004878
GJR-GARCH,EURUSD,1660,22,0.01325301204819277,0.20450409947304893,Green,0.00014840031685519676,0.011048153020268348
GJR-GARCH,GBPUSD,1664,18,0.010817307692307692,0.740866310596613,Green,0.00019369694866684154,0.013576249050704502
GJR-GARCH,USDJPY,1966,29,0.014750762970498474,0.04799800701176338,Green,0.00021151320851292435,0.014094428417673723
GJR-GARCH,AUDUSD,1473,13,0.008825526137135099,0.643888252435372,Green,0.00020850258010095873,0.015850944300550843
GARCH-N,SP500,1902,28,0.014721345951629864,0.05316109913172806,Green,0.0004549801525094078,0.02753778798062633
GARCH-N,STOXX,1577,25,0.01585288522511097,0.031362736171850814,Green,0.0004291677796135292,0.025121471591630046
GARCH-N,GDAXI,1922,38,0.019771071800208116,0.0001454503176245847,Yellow,0.0004548713746403448,0.028675272594709013
GARCH-N,FCHI,1935,41,0.02118863049095607,1.6833033644858553e-05,Yellow,0.0004899690090583088,0.02476677848964291
GARCH-N,FTSE100,1911,30,0.015698587127158554,0.020818262799115916,Green,0.0003942210244979068,0.023133647664687614
GARCH-N,ICLN,1263,21,0.0166270783847981,0.03067696409188636,Yellow,0.0005330416622467077,0.03736455986417111
GARCH-N,NIKKEI,1851,22,0.011885467314964884,0.42852071983628093,Green,0.0004900638946144139,0.033423268963920526
GARCH-N,HSI,1862,24,0.01288936627282492,0.23030772305563474,Green,0.0005259624838405904,0.033841389721089694
GARCH-N,BOVESPA,1873,21,0.011211959423384944,0.6050753148982486,Green,0.0005091128098285975,0.034197253883866026
GARCH-N,NIFTY,1287,14,0.010878010878010878,0.7549296061494257,Green,0.00031540765749024847,0.021913913448166553
GARCH-N,ASX200,1912,43,0.022489539748953975,2.402898368170092e-06,Yellow,0.00037264476937570056,0.02191562535100249
GARCH-N,CBU0,1055,58,0.054976303317535544,0.0,Red,0.00021909339360611817,0.007776023615240359
GARCH-N,TLT,1709,37,0.021650087770626096,2.7624969504924657e-05,Yellow,0.0003236082025200298,0.01968840119523978
GARCH-N,IBGL,1305,15,0.011494252873563218,0.5961729460462615,Green,0.0002482808154434676,0.02014004917853381
GARCH-N,DJCI,772,17,0.022020725388601035,0.003767302131312489,Yellow,0.0003705198059334916,0.020770627172257278
GARCH-N,GOLD,1848,29,0.015692640692640692,0.02316885912956701,Green,0.00043380833419454415,0.024873826833475308
GARCH-N,WTI,1850,33,0.01783783783783784,0.002276911986519914,Yellow,0.0012457819315533083,0.0583231344597039
GARCH-N,NATGAS,1850,65,0.03513513513513514,0.0,Yellow,0.002003627743658893,0.07492707065928299
GARCH-N,BTC,1185,1,0.0008438818565400844,4.033874151820882e-05,Green,0.001150586670448585,0.1102631927889653
GARCH-N,ETH,841,21,0.02497027348394768,0.00024558317783596184,Yellow,0.0014420770622303148,0.08003220598501702
GARCH-N,EURUSD,1660,18,0.010843373493975903,0.7333264008008783,Green,0.000150992826521117,0.011191732408040686
GARCH-N,GBPUSD,1664,18,0.010817307692307692,0.740866310596613,Green,0.00019429624076049056,0.013652271395511272
GARCH-N,USDJPY,1966,26,0.013224821973550356,0.17087883688746497,Green,0.00020666091601953546,0.01397443646144167
GARCH-N,AUDUSD,1473,12,0.008146639511201629,0.460122088473055,Green,0.00020614441653985554,0.015529585985090617
Hist-Sim,SP500,1902,31,0.01629863301787592,0.011391850681011673,Yellow,0.000466518068327303,0.025677793536378855
Hist-Sim,STOXX,1577,37,0.023462270133164237,4.744301834058717e-06,Yellow,0.00047238624077256924,0.023422313937156998
Hist-Sim,GDAXI,1922,34,0.01768990634755463,0.002238481421965255,Yellow,0.00045240766052351435,0.028975992854811523
Hist-Sim,FCHI,1935,35,0.01808785529715762,0.001320178035181141,Yellow,0.00048784886158969584,0.026093776072302097
Hist-Sim,FTSE100,1911,32,0.01674515960230246,0.006889443396465134,Yellow,0.00041013114643091627,0.022219734376344648
Hist-Sim,ICLN,1263,21,0.0166270783847981,0.03067696409188636,Yellow,0.0005339210227711804,0.036610584700025636
Hist-Sim,NIKKEI,1851,15,0.008103727714748784,0.3965078913798996,Green,0.0004892693343405473,0.035636440782728915
Hist-Sim,HSI,1862,19,0.01020408163265306,0.9297088066629412,Green,0.0005122030654213375,0.034632844641792525
Hist-Sim,BOVESPA,1873,21,0.011211959423384944,0.6050753148982486,Green,0.0005173743765092771,0.033227704620968704
Hist-Sim,NIFTY,1287,19,0.014763014763014764,0.10876614914161875,Green,0.00032071789268891735,0.019424837678351497
Hist-Sim,ASX200,1912,46,0.02405857740585774,1.6620910192610694e-07,Yellow,0.0004048935135257748,0.02063813668800329
Hist-Sim,CBU0,1055,59,0.055924170616113746,0.0,Red,0.00022820088531447374,0.0077869997192603875
Hist-Sim,TLT,1709,43,0.02516091281451141,1.256805639560099e-07,Yellow,0.00034288760344377975,0.019806907870319936
Hist-Sim,IBGL,1305,21,0.016091954022988506,0.04213279504694545,Yellow,0.0002544271207417379,0.018996343360093027
Hist-Sim,DJCI,772,15,0.019430051813471502,0.019718559782215372,Yellow,0.0003888475980342626,0.021573529679283564
Hist-Sim,GOLD,1848,31,0.016774891774891776,0.007629850754051981,Yellow,0.00042902174747863045,0.02515308264235398
Hist-Sim,WTI,1850,46,0.024864864864864864,6.47725691971246e-08,Yellow,0.0012858138459625353,0.05490555667708702
Hist-Sim,NATGAS,1850,61,0.032972972972972976,4.3298697960381105e-15,Yellow,0.0019317594039553422,0.07722802828359872
Hist-Sim,BTC,1185,1,0.0008438818565400844,4.033874151820882e-05,Green,0.0011504102040888994,0.11024089809800365
Hist-Sim,ETH,841,19,0.022592152199762187,0.0016296579378791698,Yellow,0.0013982126983860242,0.0838132953059149
Hist-Sim,EURUSD,1660,21,0.012650602409638554,0.29717683358548774,Green,0.00015003341462364048,0.011297818088704411
Hist-Sim,GBPUSD,1664,20,0.01201923076923077,0.42234843166393143,Green,0.0001968338521210398,0.013788367186165607
Hist-Sim,USDJPY,1966,26,0.013224821973550356,0.17087883688746497,Green,0.00021007412660414574,0.014548506143113859
Hist-Sim,AUDUSD,1473,13,0.008825526137135099,0.643888252435372,Green,0.0002154768076025642,0.015831711388991827
EWMA,SP500,1902,33,0.017350157728706624,0.0035297881228083527,Yellow,0.00046974206787110873,0.025356281293619026
EWMA,STOXX,1577,40,0.025364616360177554,2.804858422189582e-07,Yellow,0.0004752316784782346,0.02274593895262142
EWMA,GDAXI,1922,43,0.022372528616024973,2.7409963230251577e-06,Yellow,0.000477143416843636,0.026471843743787648
EWMA,FCHI,1935,48,0.024806201550387597,3.6117970725335624e-08,Yellow,0.0005156164503097414,0.024443753662974448
EWMA,FTSE100,1911,33,0.01726844583987441,0.003798419543331155,Yellow,0.000398493710751313,0.022363673673579863
EWMA,ICLN,1263,21,0.0166270783847981,0.03067696409188636,Yellow,0.0005258932267249703,0.03604664062761568
EWMA,NIKKEI,1851,20,0.010804970286331712,0.731150662005321,Green,0.0004963315630861268,0.033417840684335585
EWMA,HSI,1862,28,0.015037593984962405,0.04202908764867097,Green,0.0005164036044532031,0.032558871431907006
EWMA,BOVESPA,1873,25,0.013347570742124934,0.1660010753686212,Green,0.0005187179725346766,0.03245918650165856
EWMA,NIFTY,1287,13,0.010101010101010102,0.9709958896426412,Green,0.00031624494644892577,0.02316489505579471
EWMA,ASX200,1912,48,0.02510460251046025,2.517733976858949e-08,Yellow,0.00037682901262657504,0.021116876450345365
EWMA,CBU0,1055,49,0.046445497630331754,0.0,Red,0.00019805372705834217,0.008067457625642075
EWMA,TLT,1709,38,0.022235225277940317,1.1954439224526325e-05,Yellow,0.0003493492071713111,0.019898501629825774
EWMA,IBGL,1305,15,0.011494252873563218,0.5961729460462615,Green,0.00024537591836894246,0.019741686288807996
EWMA,DJCI,772,13,0.01683937823834197,0.08193621665816764,Yellow,0.00035789376825927843,0.02246301805920141
EWMA,GOLD,1848,27,0.01461038961038961,0.06235093480776577,Green,0.0004305277581333645,0.02573315679984906
EWMA,WTI,1850,34,0.018378378378378378,0.0011836752307892162,Yellow,0.0012497053804684146,0.057880911565103596
EWMA,NATGAS,1850,65,0.03513513513513514,0.0,Yellow,0.0018518394422326104,0.0755374868334491
EWMA,BTC,1185,1,0.0008438818565400844,4.033874151820882e-05,Green,0.0011485448612361885,0.11005679309265123
EWMA,ETH,841,9,0.01070154577883472,0.8397812285703851,Green,0.0012772069006594961,0.09813580840198449
EWMA,EURUSD,1660,22,0.01325301204819277,0.20450409947304893,Green,0.00015104731153865625,0.01132496506279456
EWMA,GBPUSD,1664,16,0.009615384615384616,0.8739049970144239,Green,0.00019267351399944284,0.014239451150403334
EWMA,USDJPY,1966,27,0.013733468972533061,0.11535681665056352,Green,0.000205047225241226,0.013247268121972204
EWMA,AUDUSD,1473,15,0.010183299389002037,0.9438021208866881,Green,0.00021162822042975727,0.015458043540167393
